parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
practice_slope_offset[1458],-0.419,0.052,-0.522,-0.315,0.003,0.001,424.0,2087.0,1.02,-34.2295804732183,-40.6667304876948,-27.02111257309432,,,
practice_slope_offset[1459],-0.209,0.047,-0.303,-0.12,0.003,0.001,274.0,2087.0,1.03,-18.860476435658857,-26.14009036295174,-11.307956328284252,,,
practice_slope_offset[1460],-0.418,0.051,-0.517,-0.316,0.002,0.001,1079.0,2136.0,1.02,-34.16377715751728,-40.3693212366079,-27.094054983237623,,,
practice_slope_offset[1461],-0.501,0.051,-0.6,-0.402,0.002,0.001,599.0,2181.0,1.03,-39.40755677828125,-45.11883639059736,-33.10192543096533,,,
practice_slope_offset[1462],-0.562,0.051,-0.663,-0.463,0.003,0.001,350.0,2232.0,1.02,-42.99322126219865,-48.46968960048584,-37.06073674918372,,,
practice_slope_offset[1463],-0.185,0.049,-0.282,-0.087,0.003,0.001,306.0,1889.0,1.04,-16.889571614787435,-24.572631546691102,-8.332290436684776,,,
practice_slope_offset[1464],0.169,0.048,0.076,0.266,0.004,0.001,151.0,2066.0,1.04,18.412013892396928,7.896257415728392,30.4735058686928,,,
practice_slope_offset[1465],0.028,0.048,-0.067,0.122,0.002,0.001,545.0,1948.0,1.03,2.839568442142504,-6.480479866322342,12.975410178031876,,,
practice_slope_offset[1466],-0.002,0.055,-0.11,0.108,0.002,0.001,521.0,1962.0,1.02,-0.1998001332666921,-10.416586470347177,11.404774538646766,,,
practice_slope_offset[1467],-0.065,0.05,-0.161,0.035,0.003,0.001,284.0,1772.0,1.04,-6.293253662259657,-14.870792889284887,3.5619708799623284,,,
practice_slope_offset[1468],0.259,0.052,0.155,0.36,0.004,0.001,198.0,1338.0,1.04,29.563380482804845,16.765796110512497,43.332941456034014,,,
practice_slope_offset[1469],-0.442,0.059,-0.556,-0.33,0.002,0.001,659.0,1868.0,1.03,-35.72503645444688,-42.65015241242847,-28.107626656807383,,,
practice_slope_offset[1470],-0.155,0.048,-0.249,-0.065,0.003,0.001,339.0,1879.0,1.03,-14.358482251638648,-22.04200266152996,-6.293253662259657,,,
practice_slope_offset[1471],0.197,0.052,0.095,0.299,0.002,0.001,657.0,1503.0,1.03,21.77440407059084,9.965885512610283,34.85096234729106,,,
practice_slope_offset[1472],-0.062,0.051,-0.162,0.042,0.002,0.001,667.0,1946.0,1.03,-6.011711320891111,-14.955879545976703,4.289447875076324,,,
practice_slope_offset[1473],0.555,0.057,0.447,0.669,0.005,0.001,126.0,719.0,1.05,74.19409847740755,56.36142992864181,95.22840601083392,,,
practice_slope_offset[1474],-0.616,0.054,-0.722,-0.512,0.002,0.001,571.0,1678.0,1.03,-45.98994753556293,-51.42202756961149,-40.07042121544616,,,
practice_slope_offset[1475],-0.192,0.049,-0.289,-0.095,0.002,0.001,468.0,1780.0,1.03,-17.469313150831766,-25.098779459733063,-9.062706553176858,,,
practice_slope_offset[1476],-0.333,0.049,-0.428,-0.238,0.003,0.001,207.0,1879.0,1.03,-28.322980584430105,-34.8188585201268,-21.17973089062296,,,
practice_slope_offset[1477],0.104,0.052,0.007,0.213,0.003,0.001,227.0,1859.0,1.04,10.960045491558246,0.7024557266848586,23.738465124360065,,,
practice_slope_offset[1478],-0.277,0.072,-0.415,-0.135,0.003,0.001,785.0,1767.0,1.02,-24.194550288949166,-33.96597192950171,-12.62840883119656,,,
practice_slope_offset[1479],-0.095,0.05,-0.194,-0.0,0.002,0.001,408.0,1977.0,1.03,-9.062706553176858,-17.63420957314231,0.0,,,
practice_slope_offset[1480],-0.002,0.054,-0.112,0.103,0.002,0.001,686.0,1397.0,1.02,-0.1998001332666921,-10.59557424996428,10.849140907600718,,,
practice_slope_offset[1481],0.109,0.051,0.009,0.208,0.004,0.001,200.0,1901.0,1.04,11.516235034144785,0.9040621773867884,23.121316954886773,,,
practice_slope_offset[1482],-0.611,0.059,-0.729,-0.496,0.005,0.001,163.0,1486.0,1.04,-45.7192210209676,-51.7608859884874,-39.10383589271032,,,
practice_slope_offset[1483],0.054,0.051,-0.044,0.157,0.002,0.001,884.0,2250.0,1.02,5.548460215508011,-4.3046042526953325,16.999561390091355,,,
practice_slope_offset[1484],-0.095,0.054,-0.201,0.013,0.004,0.001,212.0,1610.0,1.04,-9.062706553176858,-18.20875684461406,1.3084867359809182,,,
practice_slope_offset[1485],0.149,0.048,0.055,0.244,0.003,0.001,288.0,1559.0,1.03,16.067298920908545,5.654061467549432,27.63443304894546,,,
practice_slope_offset[1486],-0.133,0.048,-0.226,-0.039,0.003,0.001,201.0,1675.0,1.04,-12.45349078912289,-20.228189833432573,-3.824929085363327,,,
practice_slope_offset[1487],-0.121,0.061,-0.24,-0.002,0.003,0.001,470.0,1442.0,1.02,-11.396604040712443,-21.337213893344664,-0.1998001332666921,,,
practice_slope_offset[1488],0.226,0.051,0.129,0.329,0.002,0.001,749.0,1632.0,1.03,25.357566527818687,13.769012416573156,38.95778555876106,,,
practice_slope_offset[1489],0.161,0.05,0.063,0.257,0.002,0.001,696.0,1863.0,1.03,17.468496881387164,6.502683923130537,29.304512675935367,,,
practice_slope_offset[1490],-0.172,0.052,-0.275,-0.074,0.002,0.001,509.0,1516.0,1.03,-15.80208268315001,-24.04278767750316,-7.132830615871278,,,
practice_slope_offset[1491],-0.689,0.074,-0.83,-0.538,0.003,0.001,757.0,1556.0,1.02,-49.79221039932269,-56.39507136784644,-41.60850848473713,,,
practice_slope_offset[1492],-0.506,0.081,-0.663,-0.347,0.003,0.002,654.0,1375.0,1.01,-39.70976284961579,-48.46968960048584,-29.319467174225057,,,
practice_slope_offset[1493],0.026,0.052,-0.074,0.131,0.002,0.001,574.0,2065.0,1.02,2.634094847344204,-7.132830615871278,13.99677813119904,,,
practice_slope_offset[1494],-0.655,0.102,-0.851,-0.456,0.004,0.002,646.0,1172.0,1.02,-48.05579374129518,-57.30122693469741,-36.6186162901451,,,
practice_slope_offset[1495],-0.35,0.051,-0.448,-0.247,0.002,0.001,668.0,1366.0,1.03,-29.531191028128656,-36.10953159680837,-21.88593064686235,,,
practice_slope_offset[1496],-0.057,0.051,-0.151,0.047,0.003,0.001,313.0,1737.0,1.03,-5.540593063347665,-14.015230134079449,4.812200907965569,,,
practice_slope_offset[1497],-0.15,0.06,-0.265,-0.029,0.002,0.001,761.0,1777.0,1.03,-13.92920235749422,-23.279405002414432,-2.858353553339521,,,
practice_slope_offset[1498],-0.134,0.048,-0.228,-0.043,0.003,0.001,246.0,2149.0,1.03,-12.5409935396666,-20.38757401645464,-4.208860993296937,,,
practice_slope_offset[1499],-0.106,0.052,-0.21,-0.007,0.004,0.001,149.0,1293.0,1.04,-10.057535192407595,-18.941575402981293,-0.6975557066764893,,,
practice_slope_offset[1500],-0.28,0.048,-0.375,-0.188,0.002,0.001,681.0,2008.0,1.02,-24.42162585442745,-31.271072120902776,-17.13852927673194,,,
practice_slope_offset[1501],-0.153,0.048,-0.247,-0.06,0.002,0.001,886.0,1911.0,1.02,-14.18702781886062,-21.88593064686235,-5.823546641575128,,,
practice_slope_offset[1502],0.114,0.05,0.018,0.215,0.003,0.001,218.0,1642.0,1.05,12.0752124884153,1.8162976389793688,23.98618969660617,,,
practice_slope_offset[1503],-0.47,0.049,-0.564,-0.373,0.003,0.001,324.0,2282.0,1.03,-37.49977317172992,-43.10712088208783,-31.133476715604424,,,
practice_slope_offset[1504],-0.001,0.048,-0.092,0.1,0.004,0.001,188.0,1439.0,1.04,-0.0999500166624978,-8.789485045490963,10.517091807564771,,,
practice_slope_offset[1505],0.27,0.053,0.167,0.375,0.003,0.001,244.0,1260.0,1.03,30.99644507332473,18.17542653083615,45.49914146182012,,,
practice_slope_offset[1506],-0.119,0.056,-0.229,-0.007,0.003,0.001,304.0,1971.0,1.03,-11.21921992380499,-20.46714664949061,-0.6975557066764893,,,
practice_slope_offset[1507],-0.57,0.053,-0.674,-0.468,0.003,0.001,356.0,1379.0,1.03,-43.44745613004629,-49.03341683087524,-37.3746476342444,,,
practice_slope_offset[1508],0.026,0.06,-0.09,0.141,0.002,0.001,832.0,2143.0,1.01,2.634094847344204,-8.60688147287718,15.142464798474409,,,
practice_slope_offset[1509],0.19,0.057,0.081,0.303,0.002,0.001,833.0,2300.0,1.03,20.92495976572515,8.437089656676022,35.391446444228826,,,
practice_slope_offset[1510],-0.395,0.048,-0.491,-0.304,0.002,0.001,534.0,1871.0,1.03,-32.63199607511324,-38.79859259986501,-26.21391335494089,,,
practice_slope_offset[1511],0.937,0.068,0.805,1.071,0.003,0.001,534.0,1907.0,1.03,155.23129824793847,123.6696498819987,191.82963376527417,,,
practice_slope_offset[1512],-0.043,0.051,-0.144,0.058,0.002,0.001,604.0,1704.0,1.02,-4.208860993296937,-13.4112251940795,5.97149957102876,,,
practice_slope_offset[1513],-0.401,0.064,-0.529,-0.279,0.002,0.001,689.0,1998.0,1.03,-33.034993896206544,-41.08061309513563,-24.34600967849526,,,
practice_slope_offset[1514],-0.304,0.05,-0.401,-0.205,0.002,0.001,814.0,2050.0,1.03,-26.21391335494089,-33.034993896206544,-18.53526835885855,,,
practice_slope_offset[1515],-0.403,0.05,-0.5,-0.305,0.003,0.001,314.0,1835.0,1.03,-33.16879006764397,-39.346934028736655,-26.287662560837223,,,
practice_slope_offset[1516],0.065,0.054,-0.042,0.169,0.002,0.001,597.0,2198.0,1.02,6.715902438419263,-4.1130219427515495,18.412013892396928,,,
practice_slope_offset[1517],-0.165,0.048,-0.262,-0.072,0.002,0.001,616.0,1503.0,1.03,-15.210629591208413,-23.04889762924241,-6.946910418879426,,,
practice_slope_offset[1518],-0.27,0.062,-0.388,-0.146,0.003,0.001,324.0,1358.0,1.04,-23.662050566314687,-32.1587656735896,-13.58422968153572,,,
practice_slope_offset[1519],1.375,0.185,1.008,1.737,0.007,0.004,674.0,1464.0,1.01,295.50767229205775,174.01153005299412,468.02770048305496,,,
practice_slope_offset[1520],-0.049,0.102,-0.251,0.151,0.003,0.002,858.0,1965.0,1.02,-4.781887030149512,-22.197762844104275,16.299665808182027,,,
practice_slope_offset[1521],-0.319,0.051,-0.417,-0.218,0.002,0.001,694.0,2002.0,1.02,-27.312445069366177,-34.09790800558793,-19.58745583334404,,,
practice_slope_offset[1522],0.754,0.157,0.448,1.062,0.007,0.003,573.0,1396.0,1.02,112.54849752831912,56.51786956535216,189.2149507838893,,,
practice_slope_offset[1523],-0.471,0.049,-0.57,-0.377,0.004,0.001,151.0,1255.0,1.05,-37.56224215885887,-43.44745613004629,-31.408392610397986,,,
practice_slope_offset[1524],0.614,0.052,0.513,0.717,0.003,0.001,306.0,1972.0,1.03,84.78078674788694,67.02945698405354,104.8279146723384,,,
practice_slope_offset[1525],-0.203,0.049,-0.299,-0.105,0.002,0.001,496.0,1599.0,1.02,-18.37217585743901,-25.844059056498946,-9.96754774137344,,,
practice_slope_offset[1526],0.487,0.051,0.388,0.587,0.004,0.001,190.0,1473.0,1.04,62.74266093785854,47.40297842881416,79.85845599876696,,,
practice_slope_offset[1527],-1.16,0.111,-1.381,-0.94,0.005,0.003,522.0,812.0,1.02,-68.65138191173948,-74.8672899745946,-60.937216464147895,,,
practice_slope_offset[1528],-0.634,0.062,-0.754,-0.511,0.003,0.001,603.0,2429.0,1.02,-46.95343111380252,-52.95191395710695,-40.01046166188145,,,
practice_slope_offset[1529],-0.004,0.051,-0.107,0.093,0.003,0.001,400.0,1979.0,1.02,-0.3992010656008515,-10.14743270096945,9.7461735268082,,,
practice_slope_offset[1530],-0.485,0.051,-0.587,-0.386,0.003,0.001,289.0,1647.0,1.03,-38.43028032357149,-44.400723644216335,-32.02294743196789,,,
practice_slope_offset[1531],-0.092,0.049,-0.189,0.003,0.002,0.001,657.0,1516.0,1.02,-8.789485045490963,-17.221349330526635,0.3004504503377081,,,
practice_slope_offset[1532],0.438,0.057,0.331,0.557,0.004,0.001,270.0,1672.0,1.03,54.960490741950885,39.23597923081943,74.54283529493428,,,
practice_slope_offset[1533],0.154,0.05,0.061,0.253,0.003,0.001,227.0,1790.0,1.03,16.64908867784396,6.289891418719518,28.788327683463045,,,
practice_slope_offset[1534],0.319,0.059,0.206,0.438,0.004,0.001,251.0,1392.0,1.04,37.575132490603934,22.8753203995312,54.960490741950885,,,
practice_slope_offset[1535],-0.073,0.062,-0.194,0.05,0.004,0.001,302.0,879.0,1.03,-7.039916997420725,-17.63420957314231,5.127109637602412,,,
practice_slope_offset[1536],0.064,0.048,-0.029,0.163,0.002,0.001,569.0,2099.0,1.02,6.609239876150519,-2.858353553339521,17.7036689688467,,,
practice_slope_offset[1537],-0.074,0.064,-0.2,0.052,0.004,0.001,319.0,1579.0,1.03,-7.132830615871278,-18.12692469220182,5.337574251336474,,,
practice_slope_offset[1538],0.096,0.061,-0.022,0.215,0.002,0.001,805.0,1338.0,1.01,10.075906399397883,-2.175976494878995,23.98618969660617,,,
practice_slope_offset[1539],-0.283,0.05,-0.379,-0.183,0.002,0.001,648.0,2445.0,1.03,-24.64802121402827,-31.545438733372176,-16.723184426290906,,,
practice_slope_offset[1540],-0.058,0.049,-0.153,0.038,0.002,0.001,584.0,1965.0,1.02,-5.635005256320147,-14.18702781886062,3.873123287849767,,,
practice_slope_offset[1541],0.306,0.055,0.192,0.408,0.003,0.001,382.0,2029.0,1.03,35.79823065478924,21.16705169649005,50.38071611701118,,,
practice_slope_offset[1542],0.091,0.05,-0.009,0.186,0.002,0.001,547.0,1828.0,1.03,9.52690052584655,-0.8959621227116354,20.44222603776298,,,
practice_slope_offset[1543],-0.038,0.053,-0.142,0.069,0.003,0.001,264.0,1405.0,1.04,-3.728705910880048,-13.237874351408596,7.143620914834625,,,
practice_slope_offset[1544],0.1,0.053,-0.004,0.203,0.003,0.001,417.0,1324.0,1.03,10.517091807564771,-0.3992010656008515,22.50724682474992,,,
practice_slope_offset[1545],0.126,0.051,0.029,0.227,0.004,0.001,159.0,1058.0,1.04,13.428216828302508,2.9424594475130794,25.48298679402794,,,
practice_slope_offset[1546],-0.118,0.047,-0.207,-0.027,0.002,0.001,437.0,2261.0,1.03,-11.130394738538262,-18.698035001242896,-2.6638758475663216,,,
practice_slope_offset[1547],0.018,0.062,-0.103,0.136,0.002,0.001,722.0,1459.0,1.02,1.8162976389793688,-9.78730265184835,14.568189359486183,,,
practice_slope_offset[1548],0.507,0.074,0.357,0.646,0.005,0.001,264.0,1588.0,1.03,66.03028076832325,42.9035869853877,90.78939696124532,,,
practice_slope_offset[1549],0.065,0.061,-0.055,0.184,0.002,0.001,721.0,1361.0,1.02,6.715902438419263,-5.351485204651619,20.20158230963014,,,
practice_slope_offset[1550],0.249,0.061,0.132,0.371,0.002,0.001,674.0,1505.0,1.02,28.27420330698114,14.11083192672351,44.91830733866446,,,
practice_slope_offset[1551],0.131,0.049,0.033,0.225,0.003,0.001,344.0,2073.0,1.03,13.99677813119904,3.3550539241305355,25.23227161918644,,,
practice_slope_offset[1552],-0.21,0.054,-0.315,-0.106,0.002,0.001,512.0,1892.0,1.03,-18.941575402981293,-27.02111257309432,-10.057535192407595,,,
practice_slope_offset[1553],-0.169,0.049,-0.264,-0.071,0.003,0.001,223.0,1147.0,1.04,-15.549109661396566,-23.202646034329387,-6.853810787240788,,,
practice_slope_offset[1554],1.282,0.062,1.164,1.405,0.005,0.001,152.0,1442.0,1.05,260.384020309779,220.27185627468663,307.55267412675266,,,
practice_slope_offset[1555],-0.004,0.05,-0.099,0.095,0.003,0.001,313.0,1472.0,1.03,-0.3992010656008515,-9.42572919764515,9.965885512610283,,,
practice_slope_offset[1556],0.112,0.052,0.013,0.216,0.002,0.001,632.0,1743.0,1.02,11.851286064504515,1.3084867359809182,24.110237900067165,,,
practice_slope_offset[1557],-0.12,0.055,-0.23,-0.017,0.002,0.001,910.0,2044.0,1.02,-11.307956328284252,-20.5466397496666,-1.6856315365090355,,,
practice_slope_offset[1558],-0.009,0.052,-0.11,0.096,0.002,0.001,614.0,1486.0,1.03,-0.8959621227116354,-10.416586470347177,10.075906399397883,,,
practice_slope_offset[1559],-0.015,0.053,-0.117,0.091,0.002,0.001,725.0,2107.0,1.03,-1.4888060396937353,-11.041480683658866,9.52690052584655,,,
practice_slope_offset[1560],-0.056,0.055,-0.162,0.051,0.003,0.001,293.0,1852.0,1.03,-5.446086410960371,-14.955879545976703,5.232289328320383,,,
practice_slope_offset[1561],-0.044,0.078,-0.202,0.104,0.003,0.002,711.0,1088.0,1.01,-4.3046042526953325,-18.29050720577634,10.960045491558246,,,
practice_slope_offset[1562],-0.217,0.047,-0.311,-0.124,0.002,0.001,531.0,1988.0,1.02,-19.50700306949985,-26.72861241306676,-11.662015911724913,,,
practice_slope_offset[1563],-0.235,0.051,-0.338,-0.141,0.003,0.001,363.0,1500.0,1.03,-20.94291503712644,-28.680471210171778,-13.151068830233214,,,
practice_slope_offset[1564],-0.255,0.05,-0.354,-0.158,0.003,0.001,240.0,1533.0,1.03,-22.5083502038919,-29.8125032644606,-14.615021803151828,,,
practice_slope_offset[1565],-0.365,0.054,-0.47,-0.26,0.002,0.001,545.0,1770.0,1.03,-30.58033491220211,-37.49977317172992,-22.89484141964337,,,
practice_slope_offset[1566],0.286,0.055,0.184,0.396,0.002,0.001,530.0,1642.0,1.03,33.10924552522916,20.20158230963014,48.58693175513898,,,
practice_slope_offset[1567],0.461,0.071,0.321,0.598,0.003,0.001,766.0,2055.0,1.02,58.56588512805472,37.85055808937538,81.84782045990514,,,
practice_slope_offset[1568],-0.42,0.055,-0.527,-0.313,0.002,0.001,816.0,1858.0,1.02,-34.29531801849433,-40.96265640395361,-26.87500874311181,,,
practice_slope_offset[1569],-0.084,0.049,-0.183,0.011,0.003,0.001,367.0,1673.0,1.03,-8.056874390487534,-16.723184426290906,1.106072244471945,,,
practice_slope_offset[1570],-0.029,0.05,-0.126,0.068,0.002,0.001,528.0,1825.0,1.03,-2.858353553339521,-11.838515321658392,7.036530847877431,,,
practice_slope_offset[1571],2.087,0.091,1.919,2.275,0.008,0.001,146.0,1936.0,1.04,706.0696764575537,581.4140920164152,872.7919012559884,,,
practice_slope_offset[1572],-0.393,0.053,-0.501,-0.293,0.002,0.001,696.0,1984.0,1.01,-32.497125241386684,-39.40755677828125,-25.39778593027785,,,
practice_slope_offset[1573],-0.093,0.047,-0.186,0.0,0.004,0.001,183.0,2052.0,1.04,-8.880649970385946,-16.972640501806737,0.0,,,
practice_slope_offset[1574],0.163,0.067,0.035,0.298,0.002,0.001,805.0,1696.0,1.02,17.7036689688467,3.5619708799623284,34.71617878795541,,,
practice_slope_offset[1575],-0.121,0.053,-0.226,-0.016,0.003,0.001,253.0,1632.0,1.03,-11.396604040712443,-20.228189833432573,-1.5872679944714865,,,
practice_slope_offset[1576],0.009,0.103,-0.203,0.206,0.004,0.002,742.0,1241.0,1.01,0.9040621773867884,-18.37217585743901,22.8753203995312,,,
practice_slope_offset[1577],-0.027,0.057,-0.139,0.083,0.002,0.001,739.0,2033.0,1.02,-2.6638758475663216,-12.977197154174846,8.654180854823812,,,
practice_slope_offset[1578],-0.032,0.049,-0.129,0.062,0.004,0.001,143.0,1112.0,1.05,-3.14934179208024,-12.102603445441684,6.396234472803375,,,
practice_slope_offset[1579],-0.157,0.05,-0.258,-0.061,0.002,0.001,865.0,2102.0,1.02,-14.529594118231492,-22.740476789307195,-5.917676022399032,,,
practice_slope_offset[1580],-1.013,0.056,-1.118,-0.899,0.004,0.001,250.0,1534.0,1.03,-63.687204001954,-67.30669927928679,-59.302356724705184,,,
practice_slope_offset[1581],-0.232,0.054,-0.337,-0.123,0.003,0.001,388.0,1737.0,1.03,-20.705387669331632,-28.609116009728,-11.57363374391791,,,
practice_slope_offset[1582],-0.12,0.051,-0.219,-0.019,0.003,0.001,240.0,1631.0,1.03,-11.307956328284252,-19.667828184637347,-1.8820637757194003,,,
practice_slope_offset[1583],-0.141,0.051,-0.239,-0.039,0.002,0.001,889.0,1779.0,1.02,-13.151068830233214,-21.258511762731203,-3.824929085363327,,,
practice_slope_offset[1584],0.009,0.054,-0.094,0.116,0.002,0.001,788.0,1470.0,1.02,0.9040621773867884,-8.971723775923302,12.29958721332547,,,
practice_slope_offset[1585],0.216,0.059,0.105,0.334,0.003,0.001,330.0,1834.0,1.03,24.110237900067165,11.071061035570516,39.65431435745053,,,
practice_slope_offset[1586],-0.123,0.056,-0.232,-0.014,0.003,0.001,362.0,1818.0,1.03,-11.57363374391791,-20.705387669331632,-1.3902455737138109,,,
practice_slope_offset[1587],-0.219,0.068,-0.354,-0.086,0.003,0.001,699.0,1313.0,1.02,-19.667828184637347,-29.8125032644606,-8.240576877984907,,,
practice_slope_offset[1588],-0.054,0.048,-0.144,0.046,0.005,0.001,89.0,593.0,1.06,-5.256789349820168,-13.4112251940795,4.707441095693721,,,
practice_slope_offset[1589],0.03,0.05,-0.069,0.126,0.002,0.001,929.0,1996.0,1.02,3.045453395351694,-6.667331992179804,13.428216828302508,,,
practice_slope_offset[1590],0.027,0.051,-0.074,0.126,0.003,0.001,361.0,2057.0,1.04,2.736780276348938,-7.132830615871278,13.428216828302508,,,
practice_slope_offset[1591],-0.02,0.061,-0.143,0.094,0.002,0.001,854.0,2007.0,1.02,-1.9801326693244747,-13.3245931104511,9.855974591717365,,,
practice_slope_offset[1592],-0.181,0.049,-0.278,-0.086,0.002,0.001,512.0,1790.0,1.03,-16.556464130421045,-24.27031784856645,-8.240576877984907,,,
practice_slope_offset[1593],-0.697,0.06,-0.817,-0.58,0.003,0.001,453.0,1705.0,1.03,-50.19227034270384,-55.82450666046077,-44.010163343459794,,,
practice_slope_offset[1594],0.174,0.048,0.081,0.271,0.003,0.001,317.0,1808.0,1.03,19.005556582036263,8.437089656676022,31.12750703845879,,,
practice_slope_offset[1595],-0.3,0.052,-0.4,-0.195,0.002,0.001,734.0,1586.0,1.02,-25.91817793182821,-32.967995396436066,-17.716534194398157,,,
practice_slope_offset[1596],1.066,0.083,0.907,1.233,0.004,0.002,509.0,1179.0,1.02,190.374127394678,147.68807340649906,243.15086358385423,,,
practice_slope_offset[1597],-0.172,0.047,-0.266,-0.083,0.003,0.001,338.0,1724.0,1.03,-15.80208268315001,-23.356087249898096,-7.964885277987532,,,
practice_slope_offset[1598],-0.813,0.078,-0.971,-0.666,0.003,0.002,707.0,1530.0,1.02,-55.64745081147905,-62.129585545635024,-48.62404887700017,,,
practice_slope_offset[1599],-0.566,0.073,-0.711,-0.424,0.002,0.001,979.0,2469.0,1.01,-43.22079293038467,-50.88472009963173,-34.55761180911414,,,
practice_slope_offset[1600],-0.14,0.054,-0.248,-0.035,0.002,0.001,634.0,1718.0,1.02,-13.064176460119414,-21.96400567219657,-3.4394583742433538,,,
practice_slope_offset[1601],-0.066,0.053,-0.173,0.034,0.002,0.001,535.0,2245.0,1.03,-6.386913570838115,-15.886238515537675,3.458460672811792,,,
practice_slope_offset[1602],-0.049,0.053,-0.157,0.053,0.002,0.001,629.0,1691.0,1.02,-4.781887030149512,-14.529594118231492,5.4429645119356,,,
practice_slope_offset[1603],-0.012,0.05,-0.11,0.085,0.003,0.001,258.0,1691.0,1.03,-1.1928287138069482,-10.416586470347177,8.871706669839874,,,
practice_slope_offset[1604],0.239,0.053,0.139,0.345,0.003,0.001,317.0,1699.0,1.03,26.99785365838365,14.91241000036052,41.19899196676591,,,
practice_slope_offset[1605],0.516,0.073,0.372,0.659,0.004,0.001,397.0,1704.0,1.03,67.53129773975874,45.06329812931589,93.2858509141412,,,
practice_slope_offset[1606],0.044,0.053,-0.059,0.148,0.002,0.001,535.0,1551.0,1.02,4.498235488844382,-5.729323084290028,15.951289636297394,,,
practice_slope_offset[1607],-0.232,0.05,-0.334,-0.137,0.002,0.001,671.0,1776.0,1.02,-20.705387669331632,-28.39462177727915,-12.80297738678906,,,
practice_slope_offset[1608],-0.404,0.068,-0.542,-0.275,0.003,0.001,445.0,1602.0,1.02,-33.23558787310711,-41.84160794108629,-24.04278767750316,,,
practice_slope_offset[1609],0.479,0.064,0.356,0.605,0.004,0.001,278.0,1630.0,1.04,61.44591355586231,42.760754826384485,83.12522088857732,,,
practice_slope_offset[1610],-0.132,0.053,-0.237,-0.029,0.002,0.001,489.0,1667.0,1.03,-12.365900492062664,-21.100871198239023,-2.858353553339521,,,
practice_slope_offset[1611],0.158,0.078,0.008,0.309,0.003,0.002,622.0,1147.0,1.02,17.11661947076695,0.8032085504273478,36.2062370503422,,,
practice_slope_offset[1612],0.125,0.05,0.027,0.225,0.004,0.001,175.0,1738.0,1.04,13.314845306682631,2.736780276348938,25.23227161918644,,,
practice_slope_offset[1613],1.271,0.051,1.178,1.374,0.007,0.001,59.0,390.0,1.09,256.4415195937781,224.78719588953,295.1123623077004,,,
practice_slope_offset[1614],0.852,0.062,0.735,0.979,0.003,0.001,380.0,1567.0,1.03,134.43308280446362,108.54819925050276,166.17931174716438,,,
practice_slope_offset[1615],0.874,0.06,0.754,0.988,0.004,0.001,225.0,1766.0,1.04,139.64776177110653,112.54849752831912,168.58573822869892,,,
practice_slope_offset[1616],0.186,0.059,0.072,0.301,0.004,0.001,265.0,1771.0,1.03,20.44222603776298,7.465534406381358,35.12093415380156,,,
practice_slope_offset[1617],0.864,0.087,0.691,1.034,0.004,0.001,499.0,1617.0,1.03,137.26322669984424,99.57102459664613,181.22925364724907,,,
practice_slope_offset[1618],-0.042,0.051,-0.14,0.057,0.003,0.001,234.0,1716.0,1.03,-4.1130219427515495,-13.064176460119414,5.865581039550016,,,
practice_slope_offset[1619],0.574,0.056,0.465,0.685,0.004,0.001,191.0,946.0,1.04,77.53542846562733,59.20141888871011,98.377183553716,,,
practice_slope_offset[1620],-0.481,0.075,-0.624,-0.333,0.002,0.001,966.0,2446.0,1.02,-38.18350822970742,-46.42030423325439,-28.322980584430105,,,
practice_slope_offset[1621],0.904,0.062,0.776,1.021,0.005,0.001,174.0,1979.0,1.04,146.946122668849,117.27638049685454,177.59693457879587,,,
practice_slope_offset[1622],-0.485,0.084,-0.651,-0.319,0.005,0.001,300.0,1919.0,1.03,-38.43028032357149,-47.84760080798425,-27.312445069366177,,,
practice_slope_offset[1623],0.45,0.059,0.335,0.562,0.004,0.001,218.0,2140.0,1.04,56.83121854901687,39.7940385222467,75.41773489770915,,,
practice_slope_offset[1624],0.028,0.062,-0.091,0.152,0.004,0.001,316.0,1721.0,1.03,2.839568442142504,-8.698228910073425,16.41602364321124,,,
practice_slope_offset[1625],0.401,0.055,0.294,0.509,0.003,0.001,264.0,2032.0,1.03,49.331726849996,34.178390366697144,66.36267361190586,,,
practice_slope_offset[1626],0.977,0.062,0.857,1.1,0.003,0.001,382.0,1628.0,1.03,165.64748512756515,135.60818352215472,200.4166023946433,,,
practice_slope_offset[1627],-0.402,0.065,-0.531,-0.275,0.002,0.001,769.0,2045.0,1.02,-33.10192543096533,-41.19833410869147,-24.04278767750316,,,
practice_slope_offset[1628],-0.322,0.051,-0.421,-0.221,0.002,0.001,528.0,1901.0,1.03,-27.53018096700971,-34.36098985908288,-19.82833197098047,,,
practice_slope_offset[1629],-0.287,0.06,-0.403,-0.169,0.002,0.001,623.0,2423.0,1.02,-24.9488271162932,-33.16879006764397,-15.549109661396566,,,
practice_slope_offset[1630],0.234,0.05,0.137,0.336,0.003,0.001,223.0,1472.0,1.03,26.364449220777782,14.682814852039815,39.93390248109306,,,
practice_slope_offset[1631],-0.3,0.051,-0.401,-0.203,0.003,0.001,286.0,1516.0,1.04,-25.91817793182821,-33.034993896206544,-18.37217585743901,,,
