parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_intercept_offset[375],0.073,0.037,0.022,0.146,0.012,0.005,12.0,47.0,1.84,7.573053691470344,2.2243784470438177,15.719618805079616
practice_intercept_offset[376],0.477,0.041,0.421,0.555,0.014,0.005,10.0,24.0,2.09,61.12334440542406,52.34842784087539,74.19409847740755
practice_intercept_offset[377],-0.07,0.038,-0.124,0.005,0.012,0.005,11.0,33.0,2.03,-6.760618009405183,-11.662015911724911,0.501252085940096
practice_intercept_offset[378],0.269,0.04,0.214,0.345,0.013,0.005,11.0,27.0,2.07,30.865514104646664,23.862265479345226,41.19899196676591
practice_intercept_offset[379],-0.418,0.037,-0.472,-0.345,0.012,0.005,11.0,42.0,2.01,-34.16377715751728,-37.62464870822478,-29.177964653220002
practice_intercept_offset[380],1.285,0.046,1.223,1.367,0.015,0.005,10.0,21.0,2.18,261.4667957217448,239.73645544207835,292.35623347663864
practice_intercept_offset[381],0.26,0.04,0.205,0.334,0.013,0.005,11.0,30.0,2.03,29.69300866657718,22.75250649631777,39.654314357450524
practice_intercept_offset[382],0.432,0.041,0.376,0.508,0.013,0.005,11.0,27.0,2.04,54.03351151611271,45.6447133771086,66.19639409191058
practice_intercept_offset[383],1.191,0.046,1.127,1.271,0.015,0.005,10.0,21.0,2.16,229.0369932679089,208.63834471585753,256.4415195937781
practice_intercept_offset[384],0.508,0.041,0.451,0.583,0.014,0.005,11.0,25.0,2.08,66.19639409191058,56.988128209320244,79.14045912584665
practice_intercept_offset[385],0.623,0.042,0.565,0.7,0.014,0.005,11.0,27.0,2.05,86.45131995195231,75.9447782721815,101.37527074704767
practice_intercept_offset[386],0.822,0.043,0.765,0.901,0.014,0.005,10.0,23.0,2.15,127.5045381235993,114.89943746552203,146.20639444796984
practice_intercept_offset[387],0.578,0.042,0.523,0.657,0.014,0.005,10.0,23.0,2.12,78.24699235852404,68.70813093472113,92.89966552642908
practice_intercept_offset[388],0.723,0.042,0.666,0.8,0.014,0.005,10.0,23.0,2.13,106.06057644771548,94.64359844275914,122.55409284924679
practice_intercept_offset[389],0.908,0.044,0.849,0.989,0.015,0.005,10.0,20.0,2.18,147.93588536523396,133.73083745076474,168.85445830457223
practice_intercept_offset[390],0.34,0.04,0.285,0.414,0.013,0.005,11.0,29.0,2.08,40.49475905635938,32.97620281214737,51.285712688439446
practice_intercept_offset[391],0.463,0.041,0.405,0.54,0.013,0.005,11.0,29.0,2.01,58.88333424160801,49.93025000567668,71.60068621848585
practice_intercept_offset[392],0.65,0.042,0.594,0.726,0.014,0.005,10.0,25.0,2.13,91.55408290138962,81.12188202285726,106.67968637762107
practice_intercept_offset[393],-0.106,0.038,-0.162,-0.031,0.012,0.005,11.0,38.0,1.93,-10.057535192407595,-14.955879545976703,-3.0524426923974057
practice_intercept_offset[394],0.72,0.043,0.661,0.799,0.014,0.005,10.0,22.0,2.13,105.44332106438875,93.67280944551469,122.33164999636088
practice_intercept_offset[395],0.601,0.042,0.543,0.679,0.014,0.005,11.0,26.0,2.02,82.3941830554062,72.11626125301187,97.19048411081859
practice_intercept_offset[396],0.946,0.044,0.888,1.025,0.015,0.005,10.0,21.0,2.16,157.5387478802513,143.02642590013807,178.70954605658505
practice_intercept_offset[397],0.547,0.041,0.491,0.623,0.014,0.005,11.0,26.0,2.09,72.80610506585812,63.39493526055651,86.45131995195231
practice_intercept_offset[398],1.048,0.045,0.988,1.13,0.015,0.005,10.0,18.0,2.22,185.19415273209768,168.58573822869892,209.56565001247108
practice_intercept_offset[399],0.659,0.042,0.599,0.737,0.014,0.005,11.0,28.0,2.04,93.2858509141412,82.0297592345908,108.96571302360564
practice_intercept_offset[400],0.809,0.043,0.751,0.888,0.014,0.005,10.0,23.0,2.13,124.56612022692309,111.91180754822172,143.02642590013807
practice_intercept_offset[401],0.479,0.041,0.423,0.557,0.014,0.005,10.0,24.0,2.11,61.445913555862305,52.65342959664567,74.54283529493428
practice_intercept_offset[402],0.698,0.042,0.638,0.774,0.014,0.005,11.0,26.0,2.06,100.97292268772887,89.26917079807227,116.84226199906477
practice_intercept_offset[403],0.618,0.041,0.562,0.695,0.014,0.005,10.0,24.0,2.12,85.5213901141401,75.41773489770915,100.37090739411751
practice_intercept_offset[404],0.417,0.041,0.358,0.494,0.013,0.005,11.0,32.0,1.97,51.74025129350848,43.0465620479898,63.88585607937585
practice_intercept_offset[405],0.316,0.04,0.262,0.393,0.013,0.005,11.0,26.0,2.08,37.16302556260427,29.95265424293818,48.141838932926426
practice_intercept_offset[406],0.521,0.041,0.465,0.598,0.014,0.005,11.0,26.0,2.08,68.37105186428181,59.20141888871011,81.84782045990514
practice_intercept_offset[407],0.713,0.042,0.657,0.791,0.014,0.005,10.0,24.0,2.12,104.0102394543184,92.89966552642908,120.56009247477304
practice_intercept_offset[408],-0.004,0.038,-0.057,0.07,0.012,0.005,11.0,35.0,2.01,-0.39920106560085156,-5.540593063347665,7.250818125421654
practice_intercept_offset[409],0.761,0.043,0.702,0.84,0.014,0.005,11.0,25.0,2.06,114.04155662118941,101.77842430771791,131.63669767810916
practice_intercept_offset[410],0.41,0.04,0.355,0.485,0.013,0.005,11.0,29.0,2.07,50.681778511285344,42.618065428148014,62.41750088442293
practice_intercept_offset[411],0.393,0.04,0.336,0.468,0.013,0.005,11.0,28.0,2.04,48.141838932926426,39.93390248109306,59.67974026870526
practice_intercept_offset[412],-0.049,0.038,-0.101,0.023,0.012,0.005,11.0,36.0,2.05,-4.781887030149512,-9.606696711413587,2.326653954721758
practice_intercept_offset[413],0.723,0.042,0.663,0.8,0.014,0.005,11.0,26.0,2.08,106.06057644771548,94.06054266838417,122.55409284924679
practice_intercept_offset[414],0.052,0.039,-0.002,0.126,0.013,0.005,11.0,32.0,2.07,5.337574251336474,-0.1998001332666921,13.428216828302508
practice_intercept_offset[415],0.225,0.04,0.17,0.302,0.013,0.005,11.0,31.0,1.99,25.23227161918644,18.530485132036546,35.25612267094822
practice_intercept_offset[416],0.27,0.041,0.208,0.349,0.013,0.004,11.0,34.0,1.84,30.99644507332473,23.121316954886773,41.76491903419861
practice_intercept_offset[417],0.374,0.04,0.314,0.448,0.013,0.005,11.0,30.0,1.98,45.35371504568524,36.888973654737555,56.517869565352164
practice_intercept_offset[418],0.498,0.041,0.442,0.575,0.014,0.005,11.0,26.0,2.07,64.54271234040729,55.581574043410754,77.71305269140383
practice_intercept_offset[419],-0.129,0.038,-0.181,-0.056,0.012,0.005,11.0,36.0,2.07,-12.102603445441684,-16.556464130421045,-5.446086410960371
practice_intercept_offset[420],0.391,0.041,0.333,0.47,0.013,0.005,11.0,26.0,2.01,47.84585134131471,39.514729846980366,59.99941932173603
practice_intercept_offset[421],0.273,0.039,0.218,0.348,0.013,0.005,11.0,31.0,2.04,31.390024482473923,24.35870676190619,41.62322497400235
practice_intercept_offset[422],-0.457,0.037,-0.515,-0.382,0.012,0.004,11.0,41.0,1.85,-36.68196599372402,-40.249940538176254,-31.750494679460996
practice_intercept_offset[423],-0.197,0.037,-0.253,-0.127,0.012,0.005,11.0,37.0,1.99,-17.880936668734204,-22.353211817626217,-11.926632740284305
practice_intercept_offset[424],0.389,0.04,0.333,0.464,0.013,0.005,11.0,27.0,2.06,47.55045513330549,39.514729846980366,59.042297044003924
practice_intercept_offset[425],-0.143,0.038,-0.198,-0.069,0.012,0.005,11.0,38.0,1.95,-13.324593110451099,-17.963014686216905,-6.667331992179804
practice_intercept_offset[426],-0.052,0.038,-0.107,0.022,0.012,0.005,11.0,36.0,1.99,-5.0671133157110475,-10.14743270096945,2.2243784470438177
practice_intercept_offset[427],-0.181,0.039,-0.241,-0.109,0.012,0.004,11.0,40.0,1.9,-16.556464130421045,-21.415837361165448,-10.326958250176455
practice_intercept_offset[428],0.136,0.039,0.083,0.212,0.013,0.005,11.0,29.0,2.07,14.568189359486183,8.654180854823812,23.61478850785035
practice_intercept_offset[429],0.185,0.04,0.127,0.26,0.013,0.005,11.0,31.0,1.96,20.32184401276953,13.54170177814864,29.69300866657718
practice_intercept_offset[430],-0.141,0.037,-0.193,-0.069,0.012,0.005,11.0,39.0,2.05,-13.151068830233214,-17.55180258608918,-6.667331992179804
practice_intercept_offset[431],-0.105,0.038,-0.16,-0.03,0.012,0.005,11.0,33.0,2.0,-9.967547741373439,-14.785621103378865,-2.9554466451491845
practice_intercept_offset[432],0.241,0.041,0.164,0.316,0.014,0.008,10.0,22.0,2.55,27.2521035308229,17.821431509272223,37.16302556260427
practice_intercept_offset[433],1.173,0.043,1.093,1.238,0.015,0.007,9.0,22.0,2.65,223.16731299208064,198.32102924083586,244.87091444548977
practice_intercept_offset[434],1.201,0.046,1.112,1.278,0.016,0.009,9.0,12.0,2.85,232.3438700271237,204.0433183989171,258.94536346044714
practice_intercept_offset[435],1.277,0.043,1.201,1.341,0.015,0.006,9.0,26.0,2.78,258.5865975098591,232.3438700271237,282.2864459030121
practice_intercept_offset[436],0.751,0.043,0.668,0.827,0.015,0.008,9.0,16.0,2.75,111.91180754822172,95.03327518649616,128.6449093665522
practice_intercept_offset[437],0.913,0.04,0.839,0.971,0.014,0.006,9.0,26.0,2.72,149.17866916242124,131.40517676018342,164.05837232255033
practice_intercept_offset[438],1.227,0.047,1.135,1.305,0.016,0.008,9.0,14.0,2.63,241.0981227829725,211.1173542905127,268.76890937050166
practice_intercept_offset[439],1.018,0.045,0.933,1.095,0.015,0.008,9.0,13.0,2.84,176.76539171301525,154.2124121855858,198.91826833933632
practice_intercept_offset[440],0.827,0.044,0.743,0.906,0.015,0.008,9.0,15.0,2.64,128.6449093665522,110.22327621864507,147.44050913585824
practice_intercept_offset[441],0.412,0.039,0.337,0.475,0.013,0.006,10.0,32.0,2.4,50.98344363287448,40.07390637385353,60.80141974857829
practice_intercept_offset[442],0.555,0.041,0.492,0.633,0.014,0.007,9.0,15.0,2.84,74.19409847740755,63.55841192052398,88.32518687053312
practice_intercept_offset[443],0.742,0.043,0.662,0.819,0.015,0.008,9.0,15.0,2.78,110.01315801903608,93.86657912365179,126.82304725664699
practice_intercept_offset[444],1.135,0.043,1.055,1.198,0.015,0.007,9.0,22.0,2.68,211.1173542905127,187.19751539013458,231.34833247003095
practice_intercept_offset[445],0.585,0.039,0.51,0.647,0.013,0.007,9.0,31.0,2.56,79.49909856399,66.52911949458864,90.98028178471122
practice_intercept_offset[446],0.72,0.044,0.637,0.798,0.015,0.008,9.0,17.0,2.57,105.44332106438875,89.0799962303226,122.10942947514347
practice_intercept_offset[447],0.816,0.044,0.734,0.895,0.015,0.008,9.0,16.0,2.66,126.14359779865106,108.33975529060255,144.7335789462311
practice_intercept_offset[448],0.004,0.036,-0.066,0.066,0.012,0.006,10.0,31.0,2.34,0.4008010677341911,-6.386913570838115,6.822671716599338
practice_intercept_offset[449],0.618,0.043,0.538,0.696,0.015,0.008,9.0,17.0,2.61,85.5213901141401,71.25782781873475,100.57137852036884
practice_intercept_offset[450],0.482,0.042,0.403,0.558,0.014,0.008,9.0,19.0,2.59,61.93097853019272,49.630689166358266,74.71746543074462
practice_intercept_offset[451],1.196,0.042,1.121,1.259,0.014,0.006,9.0,27.0,2.77,230.6862980601789,206.79205904343334,252.18978280013368
practice_intercept_offset[452],0.618,0.039,0.544,0.68,0.013,0.007,9.0,31.0,2.62,85.5213901141401,72.28846360108874,97.38777322304477
practice_intercept_offset[453],0.578,0.043,0.496,0.655,0.015,0.008,10.0,18.0,2.54,78.24699235852404,64.21395578187052,92.51425173763627
practice_intercept_offset[454],1.152,0.043,1.071,1.216,0.015,0.007,9.0,23.0,2.65,216.45156161079964,191.82963376527417,237.36660440948168
practice_intercept_offset[455],1.207,0.042,1.13,1.271,0.014,0.006,9.0,28.0,2.7,234.34392741929435,209.56565001247108,256.4415195937781
practice_intercept_offset[456],0.663,0.044,0.578,0.742,0.015,0.008,10.0,19.0,2.42,94.06054266838417,78.24699235852404,110.01315801903608
practice_intercept_offset[457],0.79,0.042,0.726,0.872,0.014,0.007,9.0,16.0,2.9,120.33964262559368,106.67968637762107,139.1689452237172
practice_intercept_offset[458],0.783,0.041,0.705,0.847,0.014,0.007,10.0,29.0,2.46,118.80265087438823,102.38466849223475,133.26384292605275
practice_intercept_offset[459],1.015,0.042,0.936,1.078,0.014,0.007,9.0,23.0,2.68,175.93633973762812,154.97619452281174,193.8796077398218
practice_intercept_offset[460],-0.177,0.053,-0.281,-0.073,0.014,0.006,16.0,49.0,1.45,-16.222021547700617,-24.4971664519792,-7.039916997420725
practice_intercept_offset[461],1.014,0.045,0.929,1.091,0.015,0.008,9.0,14.0,2.81,175.6605413200825,153.19759352725134,197.7249834268501
practice_intercept_offset[462],0.474,0.042,0.395,0.55,0.014,0.008,9.0,19.0,2.6,60.64069870274604,48.43841909209141,73.32530178673953
practice_intercept_offset[463],1.142,0.043,1.073,1.222,0.015,0.007,9.0,18.0,2.95,213.3028159624368,192.41387708137302,239.3968887982554
practice_intercept_offset[464],0.78,0.043,0.698,0.856,0.015,0.008,9.0,16.0,2.75,118.1472265498201,100.97292268772887,135.37269310346608
practice_intercept_offset[465],1.263,0.044,1.18,1.33,0.015,0.007,10.0,27.0,2.51,253.60136321004734,225.43742028896708,278.1043387568781
practice_intercept_offset[466],1.182,0.046,1.095,1.26,0.016,0.009,9.0,13.0,2.86,226.08894643851917,198.91826833933632,252.5421487365382
practice_intercept_offset[467],0.46,0.038,0.398,0.53,0.013,0.006,9.0,16.0,2.9,58.407398499448185,48.88440299072776,69.89323086185506
practice_intercept_offset[468],0.995,0.045,0.91,1.072,0.015,0.008,9.0,14.0,2.83,170.4724341279452,148.43225333848164,192.1216093625068
practice_intercept_offset[469],1.133,0.042,1.056,1.193,0.014,0.006,9.0,28.0,2.62,210.49574140202446,187.4848565521607,229.69572576736672
practice_intercept_offset[470],0.42,0.038,0.354,0.491,0.013,0.006,9.0,21.0,2.59,52.196155561863364,42.47551864798884,63.39493526055651
practice_intercept_offset[471],1.04,0.041,0.967,1.101,0.014,0.006,9.0,25.0,2.74,182.92170143515597,163.00424848643047,200.71716925542108
practice_intercept_offset[472],0.92,0.044,0.837,0.997,0.015,0.008,9.0,14.0,2.81,150.9290389936298,130.94282890863056,171.01392030187966
practice_intercept_offset[473],0.375,0.042,0.298,0.451,0.014,0.008,10.0,21.0,2.53,45.49914146182012,34.71617878795541,56.988128209320244
practice_intercept_offset[474],0.466,0.043,0.385,0.542,0.014,0.008,10.0,20.0,2.43,59.36069993484847,46.96143214411443,71.94423102121061
practice_intercept_offset[475],0.526,0.043,0.445,0.602,0.014,0.008,10.0,19.0,2.51,69.21501527387082,56.04901958326667,82.57666846595977
practice_intercept_offset[476],1.029,0.045,0.945,1.107,0.015,0.008,9.0,13.0,2.82,179.82661689305695,157.28133785883261,202.52689602207656
practice_intercept_offset[477],0.615,0.043,0.536,0.693,0.015,0.008,9.0,17.0,2.63,84.96565995583272,70.91565445052328,99.97056605411639
practice_intercept_offset[478],0.036,0.04,-0.037,0.112,0.014,0.007,10.0,24.0,2.53,3.6655846490923683,-3.6323864650946502,11.851286064504517
practice_intercept_offset[479],1.062,0.045,0.977,1.141,0.016,0.008,9.0,13.0,2.83,189.21495078388926,165.64748512756515,212.9896697456783
practice_intercept_offset[480],0.877,0.044,0.795,0.954,0.015,0.008,9.0,15.0,2.84,140.36778455057203,121.44409968040746,159.607321123889
practice_intercept_offset[481],0.355,0.038,0.28,0.417,0.013,0.006,10.0,32.0,2.41,42.618065428148014,32.312981233743685,51.74025129350848
practice_intercept_offset[482],0.988,0.045,0.903,1.066,0.015,0.008,9.0,14.0,2.76,168.58573822869892,146.6992999780941,190.374127394678
practice_intercept_offset[483],0.067,0.042,-0.015,0.146,0.014,0.007,10.0,26.0,2.14,6.9295478174600245,-1.4888060396937353,15.719618805079616
practice_intercept_offset[484],0.689,0.043,0.61,0.767,0.015,0.008,9.0,16.0,2.71,99.17228142354028,84.04313987816374,115.32966642600391
practice_intercept_offset[485],0.874,0.046,0.783,0.954,0.015,0.008,10.0,18.0,2.33,139.64776177110653,118.80265087438823,159.607321123889
practice_intercept_offset[486],1.011,0.045,0.924,1.087,0.015,0.008,9.0,14.0,2.78,174.8347989290155,151.93476526117138,196.53646212045012
practice_intercept_offset[487],0.526,0.037,0.456,0.579,0.013,0.006,9.0,22.0,2.64,69.21501527387082,57.775034476647804,78.42532850409398
practice_intercept_offset[488],0.798,0.039,0.726,0.854,0.013,0.006,9.0,23.0,2.71,122.10942947514347,106.67968637762107,134.90241814897198
practice_intercept_offset[489],1.028,0.041,0.954,1.088,0.014,0.006,9.0,27.0,2.72,179.54693014284624,159.607321123889,196.83314690023676
practice_intercept_offset[490],-0.019,0.04,-0.093,0.056,0.013,0.007,10.0,24.0,2.54,-1.8820637757194003,-8.880649970385946,5.759768373661123
practice_intercept_offset[491],1.089,0.045,1.022,1.176,0.015,0.007,9.0,17.0,2.94,197.130128513195,177.87467035811972,224.13827063930958
practice_intercept_offset[492],1.008,0.045,0.924,1.086,0.015,0.008,9.0,13.0,2.83,174.01153005299412,151.93476526117138,196.24007387715037
practice_intercept_offset[493],0.606,0.043,0.527,0.682,0.015,0.008,9.0,17.0,2.7,83.30843770260485,69.38431492486188,97.78294380835264
practice_intercept_offset[494],0.286,0.042,0.208,0.364,0.014,0.008,10.0,22.0,2.45,33.109245525229156,23.121316954886773,43.90742141580461
practice_intercept_offset[495],0.196,0.041,0.122,0.273,0.014,0.008,10.0,23.0,2.51,21.652690533431617,12.975410178031876,31.390024482473923
practice_intercept_offset[496],-0.404,0.039,-0.478,-0.329,0.013,0.007,10.0,27.0,2.43,-33.23558787310711,-37.997780301800596,-28.035698325292458
practice_intercept_offset[497],0.705,0.04,0.629,0.768,0.014,0.007,9.0,30.0,2.58,102.38466849223475,87.57339071775117,115.5451037931604
practice_intercept_offset[498],-0.066,0.04,-0.138,0.012,0.013,0.007,10.0,25.0,2.5,-6.386913570838115,-12.890130825420165,1.2072288866077807
practice_intercept_offset[499],0.197,0.041,0.12,0.273,0.014,0.008,10.0,22.0,2.47,21.774404070590837,12.749685157937574,31.390024482473923
practice_intercept_offset[500],0.095,0.041,0.019,0.171,0.014,0.007,10.0,24.0,2.47,9.965885512610285,1.9181648617407898,18.64907490217118
practice_intercept_offset[501],0.409,0.042,0.331,0.486,0.014,0.008,9.0,20.0,2.57,50.53117204855597,39.23597923081943,62.57999962113414
practice_intercept_offset[502],0.084,0.041,0.005,0.161,0.014,0.007,10.0,25.0,2.29,8.76288938088261,0.501252085940096,17.468496881387164
practice_intercept_offset[503],0.812,0.041,0.734,0.876,0.014,0.007,10.0,30.0,2.48,125.24083014645075,108.33975529060255,140.12753690986247
practice_intercept_offset[504],0.546,0.039,0.483,0.617,0.013,0.006,9.0,16.0,2.87,72.63338533505097,62.092990501207424,85.33596145380852
practice_intercept_offset[505],0.092,0.041,0.016,0.167,0.014,0.007,10.0,24.0,2.5,9.636482208081688,1.6128685406094911,18.17542653083615
practice_intercept_offset[506],0.357,0.036,0.288,0.41,0.012,0.006,9.0,21.0,2.56,42.9035869853877,33.375730412338456,50.681778511285344
practice_intercept_offset[507],0.091,0.036,0.023,0.155,0.012,0.006,10.0,28.0,2.49,9.52690052584655,2.326653954721758,16.765796110512497
practice_intercept_offset[508],0.851,0.041,0.783,0.925,0.014,0.006,9.0,17.0,2.94,134.19876689913815,118.80265087438823,152.1868260358148
practice_intercept_offset[509],-0.699,0.04,-0.771,-0.618,0.013,0.006,10.0,29.0,2.12,-50.29178625293622,-53.74497133276985,-46.097859692364295
practice_intercept_offset[510],0.379,0.042,0.301,0.454,0.014,0.008,9.0,20.0,2.63,46.08230357434317,35.12093415380156,57.45979974750188
practice_intercept_offset[511],-0.35,0.041,-0.427,-0.272,0.013,0.007,10.0,27.0,2.19,-29.531191028128656,-34.753644777209956,-23.814573891016245
practice_intercept_offset[512],0.119,0.036,0.05,0.177,0.011,0.005,10.0,27.0,2.14,12.636991828835287,5.127109637602412,19.363109312713878
practice_intercept_offset[513],0.504,0.037,0.435,0.562,0.012,0.006,9.0,22.0,2.61,65.5329363157055,54.49630589513384,75.41773489770915
practice_intercept_offset[514],-0.053,0.042,-0.132,0.025,0.013,0.007,10.0,26.0,2.21,-5.161998751770181,-12.365900492062664,2.531512052442886
practice_intercept_offset[515],0.402,0.042,0.322,0.48,0.014,0.008,10.0,21.0,2.47,49.481133267604264,37.98847759572466,61.607440219289344
practice_intercept_offset[516],-0.72,0.038,-0.79,-0.645,0.012,0.007,10.0,27.0,2.5,-51.324774404002824,-54.61552047176442,-47.533745789340706
practice_intercept_offset[517],0.316,0.038,0.244,0.377,0.013,0.006,10.0,29.0,2.53,37.16302556260427,27.63443304894546,45.790430937122586
practice_intercept_offset[518],1.082,0.041,1.007,1.143,0.014,0.006,9.0,24.0,2.74,195.05748034549603,173.73765548304894,213.61627548203742
practice_intercept_offset[519],0.126,0.168,-0.016,0.576,0.059,0.064,9.0,18.0,2.63,13.428216828302508,-1.5872679944714863,77.89085463024783
practice_intercept_offset[520],0.618,0.038,0.546,0.675,0.013,0.006,10.0,26.0,2.5,85.5213901141401,72.63338533505097,96.40329759698474
practice_intercept_offset[521],0.565,0.039,0.488,0.625,0.013,0.006,10.0,34.0,2.21,75.9447782721815,62.90548499725743,86.82459574322223
practice_intercept_offset[522],0.32,0.041,0.244,0.397,0.014,0.008,10.0,22.0,2.53,37.71277643359572,27.63443304894546,48.73559300513066
practice_intercept_offset[523],-0.257,0.039,-0.33,-0.181,0.013,0.007,10.0,25.0,2.45,-22.663178623455092,-28.107626656807383,-16.556464130421045
practice_intercept_offset[524],-0.522,0.039,-0.592,-0.445,0.013,0.007,10.0,27.0,2.44,-40.6667304876948,-44.678026191912615,-35.91757239676813
practice_intercept_offset[525],0.03,0.04,-0.046,0.104,0.014,0.007,10.0,24.0,2.51,3.045453395351694,-4.495803780928531,10.960045491558246
practice_intercept_offset[526],0.051,0.039,-0.027,0.117,0.012,0.006,11.0,39.0,2.01,5.232289328320383,-2.6638758475663216,12.41194296905368
practice_intercept_offset[527],0.228,0.037,0.157,0.289,0.013,0.006,10.0,28.0,2.53,25.608532543234407,16.999561390091355,33.509172852850845
practice_intercept_offset[528],0.094,0.04,0.021,0.17,0.014,0.008,10.0,23.0,2.57,9.855974591717365,2.122205163752855,18.530485132036546
practice_intercept_offset[529],0.534,0.039,0.46,0.595,0.013,0.006,10.0,31.0,2.23,70.5741647451575,58.407398499448185,81.30309449601565
practice_intercept_offset[530],0.276,0.041,0.201,0.353,0.014,0.008,10.0,22.0,2.55,31.784786402730326,22.262477182332717,42.33311434336018
practice_intercept_offset[531],-0.025,0.036,-0.095,0.038,0.012,0.006,10.0,29.0,2.35,-2.4690087971667385,-9.062706553176858,3.873123287849767
practice_intercept_offset[532],0.16,0.041,0.083,0.236,0.014,0.008,10.0,22.0,2.45,17.35108709918103,8.654180854823812,26.617431016687988
practice_intercept_offset[533],0.287,0.036,0.219,0.339,0.012,0.006,9.0,21.0,2.57,33.242421347567586,24.483127668753113,40.35433452127262
practice_intercept_offset[534],0.242,0.041,0.164,0.317,0.014,0.008,10.0,21.0,2.47,27.379419281619487,17.821431509272223,37.300257192545885
practice_intercept_offset[535],-0.145,0.04,-0.221,-0.071,0.013,0.007,10.0,26.0,2.41,-13.49777068892587,-19.82833197098047,-6.853810787240788
practice_intercept_offset[536],0.087,0.041,0.012,0.165,0.014,0.007,10.0,25.0,2.41,9.089667971827776,1.2072288866077807,17.93931187113906
practice_intercept_offset[537],0.15,0.037,0.079,0.213,0.012,0.006,10.0,30.0,2.35,16.183424272828304,8.22043220703148,23.738465124360065
practice_intercept_offset[538],-0.227,0.04,-0.3,-0.152,0.013,0.007,10.0,25.0,2.43,-20.307921770986038,-25.91817793182821,-14.101171925887657
practice_intercept_offset[539],0.172,0.041,0.097,0.249,0.014,0.008,10.0,23.0,2.51,18.767783321390574,10.186037362101064,28.27420330698114
practice_intercept_offset[540],0.02,0.034,-0.047,0.073,0.011,0.005,10.0,21.0,2.43,2.0201340026755776,-4.591260240962891,7.573053691470344
practice_intercept_offset[541],-0.16,0.042,-0.241,-0.078,0.013,0.007,11.0,28.0,2.03,-14.785621103378865,-21.415837361165448,-7.5035573456460725
practice_intercept_offset[542],-0.021,0.04,-0.094,0.056,0.013,0.007,10.0,24.0,2.48,-2.078103543054044,-8.971723775923302,5.759768373661123
practice_intercept_offset[543],-0.374,0.034,-0.44,-0.311,0.011,0.006,10.0,27.0,2.33,-31.202308817102054,-35.59635789168587,-26.728612413066756
practice_intercept_offset[544],0.318,0.038,0.245,0.379,0.013,0.006,10.0,30.0,2.48,37.437626122756114,27.76213132048866,46.08230357434317
practice_intercept_offset[545],-0.229,0.042,-0.31,-0.151,0.013,0.007,10.0,28.0,2.09,-20.46714664949061,-26.655304377571078,-14.015230134079449
practice_intercept_offset[546],-0.366,0.035,-0.435,-0.305,0.011,0.006,10.0,28.0,2.25,-30.649719879024428,-35.27353329219653,-26.287662560837223
practice_intercept_offset[547],-0.293,0.035,-0.361,-0.232,0.011,0.006,10.0,28.0,2.35,-25.39778593027785,-30.30210015331273,-20.705387669331632
practice_intercept_offset[548],-0.483,0.034,-0.549,-0.42,0.011,0.006,10.0,27.0,2.27,-38.30701766264526,-42.24729512380453,-34.29531801849433
practice_intercept_offset[549],-0.808,0.03,-0.867,-0.751,0.01,0.005,11.0,21.0,2.08,-55.42513273350398,-57.97897089359497,-52.810557770715796
practice_intercept_offset[550],-2.264,0.036,-2.328,-2.188,0.01,0.004,14.0,36.0,1.55,-89.60660834923357,-90.25094666950014,-88.78591939026424
practice_intercept_offset[551],0.101,0.041,0.023,0.176,0.014,0.007,10.0,24.0,2.42,10.627664176342355,2.326653954721758,19.243805865066953
practice_intercept_offset[552],0.481,0.043,0.4,0.558,0.014,0.008,10.0,20.0,2.45,61.76912849017005,49.182469764127035,74.71746543074462
practice_intercept_offset[553],0.187,0.037,0.116,0.248,0.012,0.006,10.0,29.0,2.53,20.562728504992478,12.29958721332547,28.145993219402122
practice_intercept_offset[554],-0.402,0.033,-0.466,-0.345,0.01,0.005,11.0,25.0,2.03,-33.10192543096533,-37.24927159526593,-29.177964653220002
practice_intercept_offset[555],0.596,0.043,0.516,0.674,0.015,0.008,9.0,18.0,2.59,81.48448827228366,67.53129773975874,96.20699246831083
practice_intercept_offset[556],-0.113,0.046,-0.204,-0.027,0.013,0.006,12.0,37.0,1.77,-10.684933988398448,-18.45376288127073,-2.6638758475663216
practice_intercept_offset[557],-0.216,0.04,-0.29,-0.141,0.013,0.007,10.0,25.0,2.43,-19.426469812652037,-25.173643242143473,-13.151068830233214
practice_intercept_offset[558],0.186,0.036,0.117,0.244,0.012,0.005,10.0,27.0,2.27,20.44222603776298,12.41194296905368,27.63443304894546
practice_intercept_offset[559],-0.269,0.039,-0.339,-0.193,0.013,0.007,10.0,25.0,2.56,-23.585674435180103,-28.75175509108082,-17.55180258608918
practice_intercept_offset[560],-0.116,0.036,-0.186,-0.055,0.012,0.006,10.0,30.0,2.33,-10.952477670252737,-16.972640501806737,-5.351485204651619
practice_intercept_offset[561],-0.682,0.04,-0.756,-0.604,0.013,0.006,10.0,29.0,2.16,-49.43952290603085,-53.04591609572007,-45.33792258054024
practice_intercept_offset[562],-0.456,0.04,-0.529,-0.378,0.013,0.007,10.0,28.0,2.26,-36.6186162901451,-41.08061309513563,-31.476949933412968
practice_intercept_offset[563],-0.167,0.035,-0.237,-0.107,0.012,0.006,10.0,27.0,2.35,-15.380038866281176,-21.100871198239023,-10.14743270096945
