parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[4300],-0.221,0.054,-0.331,-0.119,0.008,0.002,53.0,161.0,1.11,-19.82833197098047,-28.17948309594297,-11.21921992380499
practice_offset[4301],-0.031,0.054,-0.136,0.076,0.007,0.002,53.0,163.0,1.11,-3.0524426923974057,-12.71573675112807,7.896257415728392
practice_offset[4302],-0.038,0.049,-0.135,0.057,0.004,0.001,127.0,470.0,1.04,-3.728705910880048,-12.628408831196559,5.865581039550016
practice_offset[4303],-0.456,0.054,-0.567,-0.354,0.007,0.002,53.0,155.0,1.1,-36.6186162901451,-43.27754375731159,-29.8125032644606
practice_offset[4304],1.003,0.05,0.907,1.104,0.004,0.001,140.0,544.0,1.04,172.6448918454098,147.68807340649906,201.62067534469182
practice_offset[4305],-0.34,0.054,-0.445,-0.232,0.007,0.002,55.0,146.0,1.1,-28.822967723739033,-35.91757239676813,-20.705387669331632
practice_offset[4306],0.648,0.049,0.555,0.746,0.004,0.001,131.0,414.0,1.04,91.17135758847483,74.19409847740755,110.85489299875869
practice_offset[4307],-0.175,0.054,-0.283,-0.072,0.007,0.002,53.0,154.0,1.1,-16.054297923079265,-24.64802121402827,-6.946910418879426
practice_offset[4308],0.918,0.05,0.822,1.018,0.005,0.001,92.0,313.0,1.06,150.42768243931567,127.5045381235993,176.76539171301525
practice_offset[4309],-0.234,0.055,-0.34,-0.124,0.007,0.002,55.0,181.0,1.1,-20.863818410441613,-28.822967723739033,-11.662015911724911
practice_offset[4310],-0.352,0.054,-0.459,-0.245,0.007,0.002,55.0,143.0,1.1,-29.671987802365905,-36.80847551005041,-21.729546175813187
practice_offset[4311],-0.004,0.054,-0.113,0.098,0.008,0.002,51.0,144.0,1.11,-0.39920106560085156,-10.684933988398448,10.296278510850776
practice_offset[4312],-0.479,0.055,-0.587,-0.37,0.008,0.002,51.0,138.0,1.11,-38.05975153072008,-44.400723644216335,-30.926566936264532
practice_offset[4313],0.92,0.05,0.823,1.02,0.005,0.001,99.0,279.0,1.06,150.9290389936298,127.73215645191884,177.31947639642976
practice_offset[4314],0.249,0.051,0.15,0.351,0.004,0.001,141.0,479.0,1.04,28.27420330698114,16.183424272828304,42.048732591219505
practice_offset[4315],0.697,0.05,0.6,0.793,0.005,0.001,100.0,248.0,1.06,100.77205021801538,82.21188003905088,121.00165407413476
practice_offset[4316],-0.393,0.05,-0.488,-0.293,0.005,0.001,97.0,275.0,1.06,-32.497125241386684,-38.6147126957183,-25.39778593027785
practice_offset[4317],0.025,0.049,-0.073,0.121,0.004,0.001,145.0,425.0,1.04,2.531512052442886,-7.039916997420725,12.862491236734396
practice_offset[4318],-0.891,0.05,-0.986,-0.791,0.005,0.001,102.0,321.0,1.05,-58.9754697740956,-62.69340256328866,-54.660882266615076
practice_offset[4319],-0.38,0.05,-0.477,-0.284,0.005,0.001,98.0,371.0,1.06,-31.613859078764417,-37.93574707065627,-24.723335529380375
practice_offset[4320],0.142,0.054,0.035,0.245,0.008,0.002,50.0,153.0,1.11,15.257664853700504,3.5619708799623284,27.76213132048866
practice_offset[4321],0.254,0.054,0.149,0.359,0.008,0.002,51.0,162.0,1.11,28.91718042678042,16.067298920908545,43.18968015716587
practice_offset[4322],0.432,0.049,0.333,0.527,0.004,0.001,126.0,529.0,1.04,54.03351151611271,39.514729846980366,69.38431492486188
practice_offset[4323],-0.419,0.06,-0.539,-0.306,0.007,0.002,68.0,202.0,1.08,-34.2295804732183,-41.66687079023612,-26.361338054389993
practice_offset[4324],-0.046,0.05,-0.141,0.052,0.004,0.001,126.0,503.0,1.04,-4.495803780928531,-13.151068830233214,5.337574251336474
practice_offset[4325],1.0,0.066,0.864,1.125,0.004,0.001,222.0,1029.0,1.03,171.8281828459045,137.26322669984424,208.0216848918031
practice_offset[4326],0.835,0.054,0.728,0.939,0.007,0.002,57.0,186.0,1.1,130.48140482870124,107.09345938545982,155.74227164750943
practice_offset[4327],0.38,0.05,0.281,0.475,0.005,0.001,100.0,328.0,1.06,46.228458943422446,32.445360393525725,60.80141974857829
practice_offset[4328],-0.297,0.054,-0.402,-0.19,0.008,0.002,51.0,133.0,1.11,-25.695598763806014,-33.10192543096533,-17.30408660566377
practice_offset[4329],0.678,0.05,0.583,0.778,0.004,0.001,125.0,453.0,1.04,96.99339218909297,79.14045912584665,117.71136810045597
practice_offset[4330],0.781,0.049,0.687,0.878,0.005,0.001,118.0,398.0,1.05,118.36548288635016,98.77433493982576,140.6082725590862
practice_offset[4331],0.874,0.05,0.779,0.973,0.004,0.001,135.0,474.0,1.04,139.64776177110653,117.92918836053477,164.58701753619405
practice_offset[4332],0.113,0.066,-0.011,0.247,0.004,0.001,256.0,1251.0,1.02,11.963193294858598,-1.0939721224631271,28.017911277827
practice_offset[4333],0.399,0.049,0.306,0.498,0.005,0.001,94.0,325.0,1.06,49.03336186074026,35.79823065478924,64.54271234040729
practice_offset[4334],1.191,0.05,1.091,1.289,0.005,0.001,93.0,259.0,1.06,229.0369932679089,197.7249834268501,262.9155584985021
practice_offset[4335],0.784,0.083,0.616,0.94,0.005,0.001,325.0,2363.0,1.02,119.0215629630643,85.15071812945382,155.99814183292713
practice_offset[4336],0.484,0.05,0.39,0.583,0.005,0.001,94.0,336.0,1.06,62.25516456522613,47.69807938826427,79.14045912584665
practice_offset[4337],-0.642,0.051,-0.74,-0.54,0.004,0.001,137.0,499.0,1.04,-47.376110692289465,-52.28860844789656,-41.725174762601036
practice_offset[4338],-0.352,0.051,-0.451,-0.251,0.004,0.001,140.0,467.0,1.04,-29.671987802365905,-36.30091578220175,-22.197762844104275
practice_offset[4339],-0.368,0.054,-0.475,-0.263,0.008,0.002,52.0,159.0,1.11,-30.788281831126962,-37.811494353497984,-23.125810268883974
practice_offset[4340],1.116,0.05,1.019,1.215,0.005,0.001,96.0,281.0,1.06,205.2619272654344,177.0422955335632,237.0294064321607
practice_offset[4341],-3.713,0.064,-3.836,-3.587,0.005,0.001,185.0,800.0,1.03,-97.55957992593738,-97.84202520712245,-97.23187502687084
practice_offset[4342],0.496,0.057,0.383,0.605,0.007,0.002,63.0,202.0,1.09,64.21395578187052,46.66780300683986,83.12522088857732
practice_offset[4343],1.627,0.057,1.516,1.74,0.006,0.002,83.0,357.0,1.08,408.8586038867128,355.3972823441481,469.73434226719905
practice_offset[4344],1.242,0.051,1.144,1.344,0.004,0.001,161.0,467.0,1.05,246.25316075289197,213.93004861793963,283.43502725130776
practice_offset[4345],0.312,0.067,0.182,0.445,0.006,0.002,143.0,401.0,1.05,36.615469302947986,19.961419387986833,56.04901958326667
practice_offset[4346],0.082,0.056,-0.031,0.188,0.006,0.002,96.0,305.0,1.07,8.545580982954903,-3.0524426923974057,20.683351534960526
practice_offset[4347],1.366,0.051,1.264,1.463,0.004,0.001,152.0,555.0,1.05,291.9640733559024,253.95514143288733,331.8896803139479
practice_offset[4348],-0.192,0.056,-0.304,-0.081,0.006,0.002,90.0,277.0,1.08,-17.469313150831766,-26.21391335494089,-7.7806308555391945
practice_offset[4349],1.253,0.051,1.153,1.354,0.004,0.001,156.0,614.0,1.05,250.08297085958654,216.7681714509464,287.28861334110593
practice_offset[4350],1.109,0.051,1.012,1.211,0.004,0.001,174.0,628.0,1.05,203.13255527148374,175.1097711911613,235.6839814502953
practice_offset[4351],0.383,0.056,0.27,0.486,0.006,0.002,89.0,292.0,1.08,46.66780300683986,30.99644507332473,62.57999962113414
practice_offset[4352],-0.109,0.056,-0.219,0.002,0.006,0.002,95.0,315.0,1.07,-10.326958250176455,-19.667828184637347,0.2002001334000303
practice_offset[4353],-0.197,0.056,-0.309,-0.089,0.006,0.002,95.0,291.0,1.07,-17.880936668734204,-26.581922997373663,-8.515442642554794
practice_offset[4354],-0.077,0.056,-0.192,0.03,0.006,0.002,91.0,258.0,1.08,-7.411014639350466,-17.469313150831766,3.045453395351694
practice_offset[4355],0.068,0.056,-0.047,0.174,0.006,0.002,88.0,298.0,1.08,7.036530847877431,-4.591260240962891,19.005556582036263
practice_offset[4356],-0.096,0.063,-0.223,0.027,0.008,0.003,69.0,232.0,1.09,-9.153598393129393,-19.988515070544587,2.736780276348938
practice_offset[4357],0.778,0.052,0.679,0.883,0.004,0.002,154.0,342.0,1.04,117.71136810045597,97.19048411081859,141.81432654423304
practice_offset[4358],1.105,0.059,0.993,1.225,0.006,0.002,93.0,282.0,1.06,201.92244688065685,169.93202984410792,240.4166082790819
practice_offset[4359],0.425,0.053,0.322,0.53,0.005,0.002,140.0,362.0,1.05,52.95904196633787,37.98847759572466,69.89323086185506
practice_offset[4360],-0.557,0.051,-0.656,-0.457,0.003,0.002,216.0,609.0,1.04,-42.70747359464816,-48.10771198410596,-36.68196599372402
practice_offset[4361],0.682,0.057,0.571,0.792,0.006,0.002,88.0,312.0,1.08,97.78294380835264,77.00362029134793,120.78076288406328
practice_offset[4362],0.762,0.058,0.648,0.876,0.006,0.002,91.0,268.0,1.07,114.25570523427142,91.17135758847483,140.12753690986247
practice_offset[4363],1.294,0.054,1.183,1.395,0.005,0.002,134.0,429.0,1.05,264.73468030567705,226.41519848379272,303.4974572632203
practice_offset[4364],-0.11,0.056,-0.222,-0.002,0.006,0.002,93.0,325.0,1.07,-10.416586470347177,-19.908463566534085,-0.1998001332666921
practice_offset[4365],0.044,0.056,-0.071,0.149,0.006,0.002,91.0,285.0,1.08,4.498235488844382,-6.853810787240788,16.067298920908545
practice_offset[4366],0.374,0.056,0.262,0.481,0.006,0.002,89.0,342.0,1.08,45.35371504568524,29.95265424293818,61.76912849017005
practice_offset[4367],1.217,0.051,1.12,1.319,0.004,0.001,178.0,582.0,1.05,237.70413975343524,206.48542032930024,273.96798269705425
practice_offset[4368],-0.108,0.056,-0.221,-0.003,0.006,0.002,93.0,272.0,1.07,-10.237240356956512,-19.82833197098047,-0.29955044966269995
practice_offset[4369],-0.119,0.056,-0.233,-0.015,0.006,0.002,93.0,270.0,1.07,-11.21921992380499,-20.784642647568596,-1.4888060396937353
practice_offset[4370],1.336,0.053,1.23,1.439,0.005,0.002,131.0,402.0,1.05,280.3797842997153,242.12295362896734,321.64772308241913
practice_offset[4371],0.874,0.058,0.761,0.991,0.006,0.002,94.0,275.0,1.06,139.64776177110653,114.04155662118941,169.39270528874988
practice_offset[4372],0.575,0.059,0.457,0.689,0.007,0.002,78.0,264.0,1.08,77.71305269140383,57.93288842494408,99.17228142354028
practice_offset[4373],0.135,0.05,0.037,0.234,0.004,0.001,203.0,588.0,1.05,14.453678435131456,3.7693020838156954,26.364449220777786
practice_offset[4374],-0.105,0.05,-0.201,-0.004,0.003,0.001,209.0,628.0,1.05,-9.967547741373439,-18.20875684461406,-0.39920106560085156
practice_offset[4375],0.16,0.057,0.049,0.269,0.006,0.002,89.0,302.0,1.08,17.35108709918103,5.022035074002806,30.865514104646664
practice_offset[4376],0.176,0.056,0.063,0.283,0.006,0.002,90.0,302.0,1.08,19.243805865066953,6.502683923130537,32.71051618171572
practice_offset[4377],-0.169,0.057,-0.281,-0.058,0.006,0.002,92.0,328.0,1.08,-15.549109661396566,-24.4971664519792,-5.635005256320147
practice_offset[4378],1.306,0.051,1.206,1.407,0.004,0.001,146.0,564.0,1.05,269.1378627258037,234.00975060812868,308.3685951240297
practice_offset[4379],0.779,0.057,0.665,0.886,0.006,0.002,91.0,328.0,1.07,117.92918836053477,94.44905213368311,142.54085877731632
practice_offset[4380],-0.281,0.056,-0.393,-0.174,0.006,0.002,96.0,261.0,1.07,-24.4971664519792,-32.497125241386684,-15.970310234156859
practice_offset[4381],0.188,0.056,0.076,0.294,0.006,0.002,93.0,319.0,1.07,20.683351534960526,7.896257415728392,34.178390366697144
practice_offset[4382],-0.112,0.056,-0.226,-0.006,0.006,0.002,95.0,294.0,1.07,-10.59557424996428,-20.228189833432573,-0.5982035946064723
practice_offset[4383],0.365,0.055,0.254,0.47,0.006,0.002,87.0,308.0,1.08,44.05140081492171,28.91718042678042,59.99941932173603
practice_offset[4384],0.396,0.05,0.298,0.495,0.004,0.001,193.0,618.0,1.05,48.58693175513898,34.71617878795541,64.0498239057044
practice_offset[4385],-0.531,0.064,-0.66,-0.409,0.008,0.003,70.0,233.0,1.09,-41.19833410869147,-48.31486655083008,-33.568576767778325
practice_offset[4386],-0.361,0.05,-0.458,-0.263,0.003,0.002,218.0,675.0,1.04,-30.30210015331273,-36.74525237926366,-23.125810268883974
practice_offset[4387],0.351,0.056,0.235,0.457,0.006,0.002,90.0,333.0,1.08,42.048732591219505,26.49087687328917,57.93288842494408
practice_offset[4388],0.6,0.056,0.491,0.709,0.006,0.002,88.0,322.0,1.08,82.21188003905088,63.39493526055651,103.19582840448192
practice_offset[4389],0.188,0.053,0.079,0.288,0.005,0.002,140.0,345.0,1.05,20.683351534960526,8.22043220703148,33.375730412338456
practice_offset[4390],0.669,0.05,0.569,0.766,0.004,0.001,184.0,618.0,1.05,95.22840601083391,76.64996682211896,115.11444438853182
practice_offset[4391],-0.14,0.05,-0.236,-0.038,0.003,0.001,213.0,675.0,1.04,-13.064176460119414,-21.02193260671973,-3.728705910880048
practice_offset[4392],0.344,0.055,0.237,0.452,0.004,0.001,239.0,862.0,1.04,41.057863550767834,26.744111777528357,57.145194857764906
practice_offset[4393],-0.507,0.056,-0.619,-0.398,0.006,0.002,92.0,269.0,1.07,-39.77002295169346,-46.15173489058322,-32.833797233799025
practice_offset[4394],0.173,0.059,0.05,0.284,0.007,0.002,82.0,275.0,1.08,18.886610508403212,5.127109637602412,32.84329307527947
practice_offset[4395],0.361,0.053,0.257,0.465,0.004,0.002,167.0,362.0,1.05,43.476346087855575,29.304512675935367,59.20141888871011
practice_offset[4396],-0.144,0.063,-0.277,-0.025,0.007,0.003,72.0,230.0,1.09,-13.4112251940795,-24.194550288949166,-2.4690087971667385
practice_offset[4397],0.41,0.051,0.308,0.505,0.004,0.001,207.0,625.0,1.05,50.681778511285344,36.07009889371502,65.69855204608508
practice_offset[4398],-0.52,0.053,-0.624,-0.418,0.004,0.002,180.0,356.0,1.05,-40.54794520298057,-46.42030423325439,-34.16377715751728
practice_offset[4399],1.198,0.054,1.093,1.305,0.005,0.002,120.0,351.0,1.05,231.34833247003095,198.32102924083586,268.76890937050166
practice_offset[4400],-0.592,0.072,-0.728,-0.447,0.003,0.001,465.0,1833.0,1.02,-44.678026191912615,-51.712622746877024,-36.04560917251991
practice_offset[4401],0.297,0.05,0.2,0.395,0.004,0.001,201.0,570.0,1.05,34.581529944809766,22.140275816016985,48.43841909209141
practice_offset[4402],1.14,0.051,1.041,1.239,0.004,0.001,163.0,566.0,1.05,212.67683651861552,183.2047646446072,245.21595785288542
practice_offset[4403],0.34,0.05,0.243,0.44,0.004,0.001,203.0,668.0,1.05,40.49475905635938,27.506862411845965,55.2707218511336
practice_offset[4404],0.322,0.05,0.226,0.42,0.004,0.001,198.0,577.0,1.05,37.98847759572466,25.357566527818687,52.196155561863364
practice_offset[4405],-2.008,0.052,-2.111,-1.906,0.003,0.002,225.0,379.0,1.04,-86.57430798257671,-87.88832109342698,-85.1326105633958
practice_offset[4406],0.642,0.05,0.541,0.738,0.004,0.001,182.0,534.0,1.05,90.02776365552259,71.7723727336547,109.17478325432208
practice_offset[4407],-1.573,0.052,-1.67,-1.467,0.003,0.002,231.0,479.0,1.04,-79.25780179222316,-81.17529343612533,-76.93837026575915
practice_offset[4408],1.165,0.051,1.065,1.263,0.004,0.001,145.0,541.0,1.05,220.59228832028145,190.0838984059634,253.60136321004734
practice_offset[4409],0.459,0.05,0.36,0.556,0.004,0.001,180.0,540.0,1.05,58.24907027825334,43.332941456034014,74.36837970197381
practice_offset[4410],0.556,0.053,0.454,0.659,0.005,0.002,136.0,320.0,1.05,74.36837970197381,57.45979974750188,93.2858509141412
practice_offset[4411],0.643,0.05,0.542,0.739,0.004,0.001,178.0,620.0,1.05,90.21788646473917,71.94423102121061,109.3840626598392
practice_offset[4412],-0.148,0.056,-0.258,-0.039,0.003,0.001,260.0,824.0,1.04,-13.75688850579545,-22.740476789307195,-3.8249290853633267
practice_offset[4413],0.827,0.058,0.712,0.941,0.006,0.002,91.0,293.0,1.07,128.6449093665522,103.80633118599062,156.25426801650798
practice_offset[4414],0.602,0.05,0.505,0.701,0.004,0.001,194.0,692.0,1.05,82.57666846595977,65.69855204608508,101.57674673900101
practice_offset[4415],-0.409,0.056,-0.516,-0.296,0.006,0.002,95.0,237.0,1.07,-33.568576767778325,-40.309660732564204,-25.62125719798204
practice_offset[4416],0.051,0.058,-0.061,0.168,0.006,0.002,96.0,279.0,1.07,5.232289328320383,-5.917676022399032,18.293661064781077
practice_offset[4417],0.182,0.051,0.082,0.284,0.004,0.001,204.0,487.0,1.04,19.961419387986833,8.545580982954903,32.84329307527947
practice_offset[4418],0.736,0.054,0.634,0.842,0.004,0.001,149.0,553.0,1.04,108.75685175861962,88.51360625139246,132.10043465586415
practice_offset[4419],-0.032,0.054,-0.142,0.068,0.008,0.002,50.0,144.0,1.11,-3.1493417920802402,-13.237874351408596,7.036530847877431
practice_offset[4420],0.403,0.049,0.307,0.5,0.005,0.001,95.0,320.0,1.06,49.630689166358266,35.93409680719806,64.87212707001282
practice_offset[4421],1.395,0.051,1.294,1.494,0.005,0.001,96.0,308.0,1.06,303.4974572632203,264.73468030567705,345.48794452202173
practice_offset[4422],0.599,0.054,0.491,0.703,0.005,0.001,109.0,324.0,1.05,82.0297592345908,63.39493526055651,101.98030365487591
practice_offset[4423],-0.177,0.055,-0.29,-0.075,0.007,0.002,54.0,140.0,1.1,-16.222021547700617,-25.173643242143473,-7.225651367144714
practice_offset[4424],0.889,0.05,0.789,0.987,0.005,0.001,105.0,318.0,1.06,143.26957387976566,120.11941311607531,168.3172867385862
practice_offset[4425],0.651,0.05,0.557,0.751,0.004,0.001,132.0,518.0,1.04,91.74573279326611,74.54283529493428,111.91180754822172
practice_offset[4426],1.303,0.051,1.203,1.402,0.005,0.001,93.0,265.0,1.06,268.0321085981332,233.0092228982648,306.33184825879346
practice_offset[4427],-0.498,0.055,-0.603,-0.388,0.008,0.002,53.0,163.0,1.1,-39.225506509750986,-45.28323316296945,-32.1587656735896
practice_offset[4428],0.864,0.05,0.769,0.966,0.005,0.001,87.0,287.0,1.06,137.26322669984424,115.76075670543857,162.7413756962452
practice_offset[4429],0.236,0.049,0.139,0.332,0.005,0.001,97.0,309.0,1.06,26.617431016687988,14.91241000036052,39.37528485125166
practice_offset[4430],0.707,0.05,0.611,0.806,0.005,0.001,98.0,303.0,1.06,102.78984286853743,84.22727507029337,123.89343140399322
practice_offset[4431],1.195,0.051,1.095,1.294,0.005,0.001,96.0,250.0,1.06,230.35577705016715,198.91826833933632,264.73468030567705
practice_offset[4432],-0.192,0.05,-0.292,-0.095,0.004,0.001,133.0,482.0,1.04,-17.469313150831766,-25.323146402664285,-9.062706553176858
practice_offset[4433],0.548,0.05,0.451,0.645,0.005,0.001,98.0,347.0,1.06,72.97899760278472,56.988128209320244,90.59870292719228
practice_offset[4434],-0.118,0.054,-0.225,-0.013,0.007,0.002,54.0,166.0,1.1,-11.130394738538262,-20.148378124062294,-1.2915864979712421
practice_offset[4435],-0.542,0.054,-0.65,-0.436,0.007,0.002,54.0,177.0,1.1,-41.84160794108629,-47.79542232389839,-35.338227406456035
practice_offset[4436],0.749,0.054,0.641,0.851,0.005,0.001,97.0,271.0,1.06,111.48840747433253,89.83783087408553,134.19876689913815
practice_offset[4437],-0.052,0.05,-0.149,0.046,0.005,0.001,97.0,289.0,1.06,-5.0671133157110475,-13.843088510104174,4.707441095693721
practice_offset[4438],0.255,0.06,0.137,0.372,0.004,0.001,197.0,925.0,1.03,29.046162087288984,14.682814852039815,45.06329812931589
practice_offset[4439],-0.012,0.051,-0.11,0.087,0.004,0.001,131.0,461.0,1.04,-1.1928287138069482,-10.416586470347177,9.089667971827776
practice_offset[4440],1.109,0.05,1.013,1.208,0.005,0.001,120.0,413.0,1.05,203.13255527148374,175.38501856310108,234.67843857441525
practice_offset[4441],0.959,0.05,0.861,1.057,0.005,0.001,92.0,275.0,1.06,160.9086082362757,136.5525036373806,187.7724851990672
practice_offset[4442],0.316,0.05,0.218,0.415,0.005,0.001,99.0,348.0,1.06,37.16302556260427,24.35870676190619,51.43707406920481
practice_offset[4443],0.388,0.054,0.28,0.492,0.008,0.002,51.0,143.0,1.11,47.40297842881416,32.312981233743685,63.55841192052398
practice_offset[4444],0.19,0.054,0.083,0.294,0.007,0.002,54.0,156.0,1.1,20.92495976572515,8.654180854823812,34.178390366697144
practice_offset[4445],0.201,0.075,0.057,0.35,0.005,0.001,232.0,1424.0,1.03,22.262477182332717,5.865581039550016,41.906754859325716
practice_offset[4446],-0.314,0.054,-0.42,-0.207,0.007,0.002,54.0,193.0,1.1,-26.948097184057517,-34.29531801849433,-18.698035001242896
practice_offset[4447],1.173,0.051,1.074,1.274,0.005,0.001,93.0,261.0,1.06,223.16731299208064,192.70643721414083,257.51244974458814
practice_offset[4448],0.468,0.05,0.372,0.568,0.005,0.001,93.0,274.0,1.06,59.67974026870526,45.06329812931589,76.47340515084595
practice_offset[4449],-0.408,0.055,-0.515,-0.302,0.007,0.002,54.0,162.0,1.1,-33.50211211775981,-40.249940538176254,-26.06619351104682
practice_offset[4450],-0.215,0.05,-0.312,-0.117,0.005,0.001,95.0,322.0,1.06,-19.345855982267313,-26.801847177168735,-11.041480683658866
practice_offset[4451],0.65,0.053,0.545,0.753,0.004,0.001,147.0,619.0,1.04,91.55408290138962,72.46083823764356,112.33605526962367
practice_offset[4452],-0.281,0.051,-0.379,-0.18,0.004,0.001,138.0,501.0,1.04,-24.4971664519792,-31.545438733372176,-16.4729788588728
practice_offset[4453],0.033,0.055,-0.076,0.139,0.007,0.002,54.0,169.0,1.1,3.3550539241305355,-7.318379344061777,14.91241000036052
practice_offset[4454],-0.259,0.054,-0.366,-0.155,0.007,0.002,56.0,155.0,1.1,-22.817697695629658,-30.649719879024428,-14.358482251638648
practice_offset[4455],0.889,0.064,0.76,1.012,0.004,0.001,213.0,1007.0,1.03,143.26957387976566,113.82762204968185,175.1097711911613
practice_offset[4456],0.213,0.054,0.104,0.315,0.007,0.002,56.0,165.0,1.1,23.738465124360065,10.960045491558246,37.02593109569967
practice_offset[4457],-0.365,0.054,-0.472,-0.26,0.008,0.002,51.0,146.0,1.11,-30.58033491220211,-37.62464870822478,-22.894841419643374
practice_offset[4458],0.899,0.049,0.803,0.994,0.004,0.001,128.0,357.0,1.05,145.71447374375168,123.22275762345734,170.20209688496686
practice_offset[4459],-0.383,0.055,-0.493,-0.278,0.008,0.002,51.0,136.0,1.11,-31.818710071400947,-38.92087309341158,-24.270317848566446
practice_offset[4460],-0.29,0.054,-0.399,-0.185,0.008,0.002,52.0,138.0,1.11,-25.173643242143473,-32.90092986465542,-16.889571614787435
practice_offset[4461],0.533,0.049,0.438,0.629,0.004,0.001,132.0,446.0,1.04,70.40367583907279,54.960490741950885,87.57339071775117
practice_offset[4462],0.052,0.05,-0.041,0.153,0.004,0.001,135.0,565.0,1.04,5.337574251336474,-4.017087005220111,16.532497894273778
practice_offset[4463],0.58,0.05,0.482,0.678,0.004,0.001,137.0,445.0,1.04,78.60384307500732,61.93097853019272,96.99339218909297
practice_offset[4464],0.41,0.05,0.312,0.508,0.005,0.001,93.0,317.0,1.06,50.681778511285344,36.615469302947986,66.19639409191058
practice_offset[4465],0.057,0.05,-0.041,0.155,0.005,0.001,96.0,312.0,1.06,5.865581039550016,-4.017087005220111,16.765796110512497
practice_offset[4466],0.926,0.05,0.832,1.027,0.004,0.001,135.0,571.0,1.04,152.4391389973053,129.79099674414795,179.26752293958893
practice_offset[4467],-0.26,0.054,-0.37,-0.158,0.007,0.002,55.0,164.0,1.1,-22.894841419643374,-30.926566936264532,-14.615021803151828
practice_offset[4468],-0.444,0.054,-0.548,-0.337,0.007,0.002,52.0,129.0,1.11,-35.85345791726802,-42.18951353294804,-28.609116009727998
practice_offset[4469],-0.517,0.055,-0.624,-0.411,0.008,0.003,51.0,139.0,1.11,-40.3693212366079,-46.42030423325439,-33.701306839927256
practice_offset[4470],1.049,0.049,0.951,1.145,0.004,0.001,131.0,450.0,1.05,185.47948952945035,158.8296662261051,214.24413568391668
practice_offset[4471],0.079,0.049,-0.018,0.174,0.004,0.001,123.0,495.0,1.04,8.22043220703148,-1.7838967641699233,19.005556582036263
practice_offset[4472],0.905,0.05,0.812,1.005,0.005,0.001,122.0,488.0,1.05,147.19319230574717,125.24083014645075,173.1907272825927
practice_offset[4473],0.944,0.049,0.847,1.04,0.004,0.001,126.0,403.0,1.05,157.02418511877318,133.26384292605275,182.92170143515597
practice_offset[4474],-0.105,0.05,-0.201,-0.006,0.005,0.001,95.0,307.0,1.06,-9.967547741373439,-18.20875684461406,-0.5982035946064723
practice_offset[4475],0.662,0.049,0.567,0.759,0.004,0.001,125.0,367.0,1.05,93.86657912365179,76.29701995299278,113.61390130581417
practice_offset[4476],0.201,0.05,0.105,0.299,0.005,0.001,98.0,360.0,1.06,22.262477182332717,11.071061035570517,34.85096234729106
practice_offset[4477],-0.941,0.051,-1.041,-0.843,0.004,0.001,136.0,432.0,1.04,-60.976259722800805,-64.6898596054732,-56.95826673850933
practice_offset[4478],-2.553,0.053,-2.656,-2.448,0.005,0.002,115.0,373.0,1.05,-92.21522279804574,-92.97714250357309,-91.3533653625342
practice_offset[4479],0.906,0.05,0.808,1.004,0.004,0.001,134.0,564.0,1.04,147.44050913585824,124.34166635233792,172.91767310515334
practice_offset[4480],1.088,0.051,0.987,1.185,0.004,0.001,139.0,475.0,1.04,196.83314690023676,168.3172867385862,227.06868214659522
practice_offset[4481],0.153,0.056,0.043,0.263,0.004,0.001,178.0,616.0,1.03,16.532497894273778,4.393789485061261,30.082671895172417
practice_offset[4482],-0.155,0.059,-0.271,-0.037,0.004,0.001,190.0,761.0,1.03,-14.358482251638648,-23.738350359493467,-3.6323864650946502
practice_offset[4483],0.948,0.05,0.851,1.048,0.004,0.001,126.0,483.0,1.05,158.0543407970643,134.19876689913815,185.19415273209768
practice_offset[4484],-0.542,0.058,-0.657,-0.431,0.005,0.001,138.0,565.0,1.04,-41.84160794108629,-48.159578334624406,-35.01410892252505
practice_offset[4485],-0.094,0.063,-0.217,0.028,0.004,0.001,215.0,864.0,1.03,-8.971723775923302,-19.507003069499852,2.839568442142504
practice_offset[4486],-0.61,0.05,-0.705,-0.509,0.005,0.001,101.0,365.0,1.05,-45.664913092550016,-50.589142574385825,-39.89036252610247
practice_offset[4487],0.548,0.05,0.454,0.647,0.005,0.001,97.0,272.0,1.06,72.97899760278472,57.45979974750188,90.98028178471122
practice_offset[4488],-0.612,0.05,-0.708,-0.511,0.005,0.001,101.0,361.0,1.05,-45.77347466860168,-50.73715301998645,-40.01046166188145
practice_offset[4489],1.099,0.05,1.002,1.196,0.005,0.001,122.0,475.0,1.05,200.11633595049295,172.37238323058088,230.6862980601789
practice_offset[4490],-1.078,0.051,-1.176,-0.979,0.005,0.001,114.0,393.0,1.05,-65.97246036596992,-69.14896849336353,-62.43134023316321
practice_offset[4491],-0.795,0.069,-0.928,-0.659,0.005,0.001,189.0,1027.0,1.03,-54.84187650774077,-60.465639257390016,-48.263155566197845
practice_offset[4492],0.007,0.05,-0.091,0.105,0.004,0.001,133.0,476.0,1.04,0.7024557266848586,-8.698228910073425,11.071061035570517
practice_offset[4493],-0.34,0.054,-0.446,-0.234,0.007,0.002,54.0,168.0,1.1,-28.822967723739033,-35.981622793835285,-20.863818410441613
