parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
practice_slope_offset[2263],-0.512,0.162,-0.826,-0.192,0.003,0.002,2365.0,4827.0,1.01,-40.07042121544616,-56.22030234830404,-17.469313150831766,,,
practice_slope_offset[2264],-0.533,0.121,-0.76,-0.286,0.003,0.001,1953.0,3413.0,1.01,-41.31581991550534,-53.23335729900908,-24.8737384053114,,,
practice_slope_offset[2265],0.508,0.077,0.361,0.663,0.002,0.001,2053.0,4853.0,1.01,66.19639409191058,43.476346087855575,94.06054266838416,,,
practice_slope_offset[2266],0.702,0.192,0.339,1.077,0.003,0.002,3596.0,6279.0,1.0,101.77842430771793,40.35433452127262,193.5858750229181,,,
practice_slope_offset[2267],0.273,0.075,0.129,0.42,0.002,0.001,2332.0,6039.0,1.0,31.390024482473923,13.769012416573156,52.19615556186336,,,
practice_slope_offset[2268],0.272,0.096,0.079,0.454,0.002,0.001,2549.0,5810.0,1.0,31.258700131110828,8.22043220703148,57.45979974750188,,,
practice_slope_offset[2269],0.714,0.16,0.397,1.026,0.004,0.002,1882.0,3278.0,1.0,104.21435173290266,48.73559300513066,178.98839500387788,,,
practice_slope_offset[2270],0.54,0.076,0.39,0.687,0.002,0.001,2230.0,5538.0,1.0,71.60068621848585,47.69807938826427,98.77433493982576,,,
practice_slope_offset[2271],0.133,0.102,-0.063,0.335,0.002,0.001,2822.0,4959.0,1.0,14.224999833089424,-6.105652631086677,39.7940385222467,,,
practice_slope_offset[2272],-0.048,0.08,-0.206,0.11,0.002,0.001,2226.0,4849.0,1.01,-4.686621292249527,-18.61669237170793,11.627807045887128,,,
practice_slope_offset[2273],-0.148,0.116,-0.385,0.071,0.002,0.001,2710.0,5015.0,1.0,-13.75688850579545,-31.95493637954123,7.358122586835747,,,
practice_slope_offset[2274],-0.123,0.078,-0.275,0.027,0.002,0.001,2076.0,4506.0,1.0,-11.57363374391791,-24.042787677503156,2.736780276348938,,,
practice_slope_offset[2275],0.322,0.079,0.173,0.481,0.002,0.001,1705.0,5074.0,1.01,37.98847759572466,18.88661050840321,61.76912849017005,,,
practice_slope_offset[2276],-0.046,0.08,-0.197,0.117,0.002,0.001,1724.0,4458.0,1.01,-4.495803780928531,-17.880936668734204,12.41194296905368,,,
practice_slope_offset[2277],0.744,0.076,0.595,0.894,0.002,0.001,1563.0,4616.0,1.01,110.43360464154782,81.30309449601565,144.48896769329562,,,
practice_slope_offset[2278],-0.205,0.086,-0.367,-0.034,0.002,0.001,2652.0,5294.0,1.01,-18.53526835885855,-30.71903549556083,-3.342849536249337,,,
practice_slope_offset[2279],-1.061,0.091,-1.242,-0.883,0.003,0.001,1023.0,4047.0,1.01,-65.38904723100956,-71.11939721140443,-58.64595723954849,,,
practice_slope_offset[2280],-0.234,0.096,-0.416,-0.042,0.002,0.001,2693.0,6059.0,1.0,-20.863818410441613,-34.031972951561094,-4.1130219427515495,,,
practice_slope_offset[2281],0.989,0.089,0.817,1.164,0.002,0.001,2646.0,5373.0,1.0,168.85445830457223,126.36985450594862,220.27185627468663,,,
practice_slope_offset[2282],-0.058,0.085,-0.228,0.107,0.002,0.001,2279.0,5125.0,1.01,-5.635005256320147,-20.38757401645464,11.29342544793257,,,
practice_slope_offset[2283],-0.052,0.089,-0.224,0.123,0.002,0.001,2471.0,4923.0,1.0,-5.067113315711048,-20.06848656306349,13.088442094748933,,,
practice_slope_offset[2284],-0.118,0.077,-0.271,0.031,0.002,0.001,1672.0,5514.0,1.01,-11.130394738538262,-23.738350359493467,3.1485503886522714,,,
practice_slope_offset[2285],0.65,0.08,0.496,0.809,0.002,0.001,2650.0,5244.0,1.0,91.55408290138962,64.21395578187052,124.56612022692308,,,
practice_slope_offset[2286],-0.289,0.081,-0.45,-0.132,0.002,0.001,2305.0,4429.0,1.01,-25.098779459733063,-36.23718483782267,-12.365900492062664,,,
practice_slope_offset[2287],3.94,0.104,3.742,4.148,0.004,0.001,549.0,2351.0,1.02,5041.860130052692,4118.227039746595,6230.725908099126,,,
practice_slope_offset[2288],0.269,0.077,0.113,0.417,0.002,0.001,2500.0,4850.0,1.01,30.865514104646664,11.963193294858598,51.74025129350848,,,
practice_slope_offset[2289],0.148,0.139,-0.118,0.426,0.003,0.001,2516.0,5218.0,1.01,15.951289636297394,-11.130394738538262,53.11207751332474,,,
practice_slope_offset[2290],0.404,0.093,0.221,0.587,0.002,0.001,2180.0,3961.0,1.01,49.78039469581388,24.73234305640648,79.85845599876696,,,
practice_slope_offset[2291],-0.287,0.076,-0.433,-0.136,0.002,0.001,1316.0,4142.0,1.01,-24.9488271162932,-35.14395081950239,-12.71573675112807,,,
practice_slope_offset[2292],0.586,0.084,0.42,0.752,0.002,0.001,2011.0,5401.0,1.01,79.67868744202727,52.19615556186336,112.12382534700116,,,
practice_slope_offset[2293],-0.43,0.091,-0.609,-0.254,0.002,0.001,2222.0,4145.0,1.01,-34.949090527668346,-45.61055082904101,-22.4308197953524,,,
practice_slope_offset[2294],-0.51,0.098,-0.706,-0.325,0.002,0.001,2505.0,5189.0,1.01,-39.95044211877341,-50.63852873461582,-27.747264635792774,,,
practice_slope_offset[2295],-0.217,0.087,-0.386,-0.047,0.002,0.001,2080.0,4127.0,1.01,-19.50700306949985,-32.02294743196789,-4.591260240962891,,,
practice_slope_offset[2296],-0.474,0.101,-0.678,-0.281,0.002,0.001,1844.0,4307.0,1.01,-37.74927474323132,-49.23687597398673,-24.4971664519792,,,
practice_slope_offset[2297],0.431,0.08,0.276,0.589,0.002,0.001,2241.0,4534.0,1.0,53.879554995686505,31.78478640273033,80.21853286760772,,,
practice_slope_offset[2298],0.184,0.088,0.007,0.349,0.002,0.001,2598.0,5751.0,1.01,20.20158230963014,0.7024557266848586,41.76491903419861,,,
practice_slope_offset[2299],-0.727,0.078,-0.883,-0.581,0.002,0.001,1601.0,5112.0,1.01,-51.66431121788537,-58.64595723954849,-44.06612519452732,,,
practice_slope_offset[2300],0.329,0.102,0.121,0.523,0.002,0.001,2511.0,4677.0,1.0,38.95778555876106,12.862491236734396,68.70813093472113,,,
practice_slope_offset[2301],-0.375,0.136,-0.646,-0.115,0.003,0.002,1939.0,3990.0,1.0,-31.271072120902776,-47.58618581916646,-10.863385609316866,,,
practice_slope_offset[2302],-0.501,0.088,-0.681,-0.331,0.002,0.001,2205.0,4440.0,1.01,-39.40755677828125,-49.38893714026948,-28.17948309594297,,,
practice_slope_offset[2303],1.213,0.102,1.01,1.408,0.002,0.001,2113.0,4631.0,1.01,236.3560212289613,174.56010150169163,308.77716797152976,,,
practice_slope_offset[2304],0.415,0.08,0.263,0.575,0.002,0.001,2597.0,4910.0,1.0,51.43707406920481,30.082671895172417,77.71305269140383,,,
practice_slope_offset[2305],-0.019,0.086,-0.187,0.148,0.002,0.001,1967.0,4528.0,1.01,-1.8820637757194003,-17.05562636145961,15.951289636297394,,,
practice_slope_offset[2306],-1.359,0.199,-1.768,-0.982,0.003,0.002,3528.0,6258.0,1.0,-74.30824338963146,-82.93260043037378,-62.54387732242704,,,
practice_slope_offset[2307],0.722,0.093,0.539,0.902,0.002,0.001,2181.0,4543.0,1.01,105.85461886722112,71.42917130401752,146.45272398665972,,,
practice_slope_offset[2308],0.179,0.177,-0.156,0.533,0.003,0.002,3242.0,5709.0,1.0,19.60207441678836,-14.444080962898154,70.40367583907279,,,
practice_slope_offset[2309],1.234,0.095,1.047,1.415,0.002,0.001,2569.0,5109.0,1.0,243.494186080076,184.9091011289214,311.648646597326,,,
practice_slope_offset[2310],-0.563,0.092,-0.746,-0.387,0.002,0.001,2237.0,4497.0,1.01,-43.05019954704583,-52.57401970719802,-32.090890507336326,,,
practice_slope_offset[2311],-0.232,0.1,-0.429,-0.037,0.002,0.001,2002.0,4804.0,1.0,-20.705387669331632,-34.88400708189675,-3.63238646509465,,,
practice_slope_offset[2312],0.539,0.093,0.353,0.717,0.002,0.001,2536.0,5310.0,1.01,71.42917130401752,42.33311434336018,104.8279146723384,,,
practice_slope_offset[2313],0.756,0.079,0.602,0.91,0.002,0.001,2235.0,4612.0,1.0,112.97401990391056,82.57666846595977,148.43225333848164,,,
practice_slope_offset[2314],0.874,0.091,0.698,1.052,0.002,0.001,3297.0,5024.0,1.0,139.64776177110653,100.97292268772888,186.33721394136336,,,
practice_slope_offset[2315],-0.119,0.078,-0.275,0.032,0.002,0.001,1863.0,4333.0,1.01,-11.21921992380499,-24.042787677503156,3.251750530511832,,,
practice_slope_offset[2316],-0.202,0.199,-0.578,0.201,0.005,0.002,1721.0,3925.0,1.01,-18.29050720577634,-43.89807161578294,22.26247718233272,,,
practice_slope_offset[2317],0.294,0.082,0.127,0.451,0.002,0.001,1677.0,4426.0,1.01,34.178390366697144,13.54170177814864,56.98812820932024,,,
practice_slope_offset[2318],0.79,0.08,0.641,0.953,0.002,0.001,1795.0,4318.0,1.01,120.33964262559368,89.83783087408553,159.3478435631686,,,
practice_slope_offset[2319],0.414,0.087,0.25,0.588,0.002,0.001,2094.0,4526.0,1.01,51.285712688439446,28.40254166877414,80.03840441397763,,,
practice_slope_offset[2320],-0.081,0.153,-0.382,0.213,0.003,0.001,2502.0,5359.0,1.01,-7.780630855539194,-31.750494679461,23.738465124360065,,,
practice_slope_offset[2321],-0.099,0.091,-0.271,0.088,0.002,0.001,2199.0,5844.0,1.0,-9.42572919764515,-23.738350359493467,9.19881220281975,,,
practice_slope_offset[2322],-0.237,0.104,-0.44,-0.038,0.002,0.001,1885.0,5408.0,1.01,-21.100871198239023,-35.59635789168587,-3.728705910880048,,,
practice_slope_offset[2323],-0.575,0.082,-0.737,-0.416,0.002,0.001,1866.0,4855.0,1.01,-43.72951311930443,-52.14525935711588,-34.031972951561094,,,
practice_slope_offset[2324],0.541,0.199,0.155,0.927,0.003,0.002,3278.0,5364.0,1.0,71.7723727336547,16.765796110512497,152.6917043979558,,,
practice_slope_offset[2325],0.42,0.127,0.175,0.671,0.003,0.001,2192.0,4636.0,1.0,52.19615556186336,19.124621661235807,95.61925354010236,,,
practice_slope_offset[2326],0.581,0.106,0.373,0.788,0.003,0.001,1563.0,4804.0,1.01,78.78253624977862,45.20843398327752,119.8994037259884,,,
practice_slope_offset[2327],0.617,0.085,0.446,0.778,0.002,0.001,1852.0,4815.0,1.01,85.33596145380852,56.20514665337439,117.71136810045596,,,
practice_slope_offset[2328],-0.906,0.091,-1.082,-0.726,0.002,0.001,1907.0,5106.0,1.01,-59.58624545785485,-66.10829866678671,-51.6159513532009,,,
practice_slope_offset[2329],0.603,0.089,0.432,0.78,0.002,0.001,2556.0,5250.0,1.0,82.75933645319702,54.03351151611271,118.1472265498201,,,
practice_slope_offset[2330],1.98,0.121,1.74,2.211,0.003,0.001,1631.0,4030.0,1.0,624.2742985161012,469.7343422671991,812.4836668811207,,,
practice_slope_offset[2331],0.24,0.154,-0.069,0.532,0.004,0.002,1920.0,3714.0,1.0,27.12491503214047,-6.667331992179804,70.23335733667813,,,
practice_slope_offset[2332],0.57,0.092,0.397,0.756,0.002,0.001,2192.0,4204.0,1.01,76.8267051433735,48.73559300513066,112.97401990391056,,,
practice_slope_offset[2333],-0.613,0.186,-0.978,-0.25,0.003,0.002,3454.0,6058.0,1.0,-45.82767408970591,-62.39375278280348,-22.119921692859517,,,
practice_slope_offset[2334],-0.621,0.088,-0.794,-0.452,0.002,0.001,2115.0,4858.0,1.01,-46.259323796033634,-54.796695797658536,-36.36458302749129,,,
practice_slope_offset[2335],-0.379,0.082,-0.547,-0.224,0.002,0.001,2288.0,4641.0,1.0,-31.545438733372176,-42.13167413160026,-20.06848656306349,,,
practice_slope_offset[2336],-0.548,0.082,-0.712,-0.388,0.002,0.001,2243.0,4358.0,1.01,-42.18951353294804,-50.933810830075984,-32.1587656735896,,,
practice_slope_offset[2337],-0.252,0.08,-0.412,-0.099,0.002,0.001,2186.0,5127.0,1.01,-22.27552619310539,-33.76757239478777,-9.42572919764515,,,
practice_slope_offset[2338],-0.456,0.085,-0.621,-0.292,0.002,0.001,2314.0,4857.0,1.0,-36.6186162901451,-46.259323796033634,-25.323146402664285,,,
practice_slope_offset[2339],0.827,0.098,0.638,1.019,0.002,0.001,2352.0,5328.0,1.0,128.6449093665522,89.26917079807227,177.0422955335632,,,
practice_slope_offset[2340],-0.38,0.128,-0.63,-0.135,0.003,0.001,2185.0,3910.0,1.0,-31.613859078764417,-46.74081989931028,-12.62840883119656,,,
practice_slope_offset[2341],0.187,0.083,0.026,0.349,0.002,0.001,2500.0,4791.0,1.01,20.56272850499248,2.634094847344204,41.76491903419861,,,
practice_slope_offset[2342],-0.638,0.086,-0.805,-0.469,0.002,0.001,2708.0,5296.0,1.01,-47.16519358206091,-55.29120734406436,-37.43724168436893,,,
practice_slope_offset[2343],0.207,0.088,0.036,0.38,0.002,0.001,2247.0,3999.0,1.01,22.998257178075264,3.665584649092368,46.228458943422446,,,
practice_slope_offset[2344],-0.013,0.099,-0.205,0.181,0.002,0.001,2147.0,4769.0,1.01,-1.291586497971242,-18.53526835885855,19.841517929319963,,,
practice_slope_offset[2345],-0.674,0.124,-0.912,-0.427,0.003,0.001,2187.0,4739.0,1.01,-49.03341683087524,-59.8280019902414,-34.75364477720996,,,
practice_slope_offset[2346],-0.062,0.076,-0.208,0.09,0.002,0.001,1887.0,4533.0,1.01,-6.011711320891111,-18.77929632880609,9.41742837052104,,,
practice_slope_offset[2347],-0.153,0.082,-0.311,0.008,0.002,0.001,2483.0,5006.0,1.01,-14.18702781886062,-26.72861241306676,0.8032085504273478,,,
practice_slope_offset[2348],0.369,0.087,0.199,0.54,0.002,0.001,2452.0,5046.0,1.0,44.628760367473966,22.018196589987248,71.60068621848585,,,
practice_slope_offset[2349],0.461,0.107,0.249,0.668,0.002,0.001,3274.0,5891.0,1.0,58.56588512805472,28.27420330698114,95.03327518649616,,,
practice_slope_offset[2350],-0.905,0.202,-1.289,-0.497,0.005,0.002,1776.0,4256.0,1.01,-59.54581148969812,-72.44538084458765,-39.16470161888237,,,
practice_slope_offset[2351],0.823,0.111,0.605,1.039,0.002,0.001,1996.0,4044.0,1.01,127.73215645191884,83.12522088857732,182.63892114742964,,,
practice_slope_offset[2352],-0.268,0.093,-0.448,-0.082,0.002,0.001,2230.0,4696.0,1.01,-23.509221889713604,-36.10953159680837,-7.872804130365141,,,
practice_slope_offset[2353],-0.801,0.141,-1.081,-0.532,0.003,0.001,2374.0,4205.0,1.0,-55.11201402572829,-66.07439001395281,-41.25710638354766,,,
practice_slope_offset[2354],-0.215,0.088,-0.387,-0.046,0.002,0.001,2031.0,4819.0,1.01,-19.345855982267317,-32.090890507336326,-4.495803780928531,,,
practice_slope_offset[2355],-0.972,0.136,-1.242,-0.708,0.003,0.001,2014.0,4253.0,1.01,-62.16743703119232,-71.11939721140443,-50.73715301998645,,,
practice_slope_offset[2356],-0.03,0.091,-0.209,0.148,0.002,0.001,2196.0,5061.0,1.01,-2.9554466451491845,-18.860476435658857,15.951289636297394,,,
practice_slope_offset[2357],-1.387,0.084,-1.547,-1.217,0.002,0.001,1473.0,5006.0,1.01,-75.01763474938859,-78.71143261800619,-70.38828127099299,,,
practice_slope_offset[2358],-0.449,0.095,-0.635,-0.263,0.002,0.001,2572.0,5022.0,1.01,-36.17339013062312,-47.00645116824316,-23.12581026888397,,,
practice_slope_offset[2359],-0.928,0.096,-1.117,-0.739,0.002,0.001,2234.0,4794.0,1.01,-60.465639257390016,-67.27398962646546,-52.24087319269479,,,
practice_slope_offset[2360],0.949,0.104,0.741,1.15,0.002,0.001,2437.0,4833.0,1.0,158.3125242080516,109.80324983260262,215.81929096897676,,,
practice_slope_offset[2361],-0.202,0.09,-0.373,-0.019,0.002,0.001,2187.0,5026.0,1.01,-18.29050720577634,-31.133476715604424,-1.8820637757194003,,,
practice_slope_offset[2362],0.033,0.101,-0.16,0.232,0.002,0.001,2151.0,4835.0,1.01,3.3550539241305355,-14.785621103378864,26.111972882832934,,,
practice_slope_offset[2363],0.697,0.104,0.503,0.904,0.002,0.001,2312.0,3970.0,1.01,100.77205021801538,65.367486118276,146.946122668849,,,
practice_slope_offset[2364],-1.71,0.248,-2.22,-1.253,0.006,0.003,1892.0,3926.0,1.0,-81.91342073828778,-89.1390891175042,-71.43534295471098,,,
practice_slope_offset[2365],0.128,0.108,-0.088,0.343,0.002,0.001,2029.0,4996.0,1.01,13.655300269706029,-8.423912327667438,40.91687619264508,,,
practice_slope_offset[2366],0.884,0.093,0.707,1.065,0.002,0.001,2266.0,4933.0,1.01,142.05626181825303,102.78984286853743,190.0838984059634,,,
practice_slope_offset[2367],0.786,0.091,0.608,0.965,0.002,0.001,2583.0,4414.0,1.01,119.4600444242912,83.67542143941897,162.47876564745752,,,
practice_slope_offset[2368],1.006,0.099,0.811,1.196,0.002,0.001,1997.0,3957.0,1.01,173.4640546507821,125.01570189918864,230.6862980601789,,,
practice_slope_offset[2369],-0.831,0.084,-0.996,-0.67,0.002,0.001,1885.0,4703.0,1.01,-56.43865450127995,-63.0646094100368,-48.82914222134576,,,
practice_slope_offset[2370],0.265,0.099,0.07,0.459,0.002,0.001,1919.0,5133.0,1.01,30.34309757783689,7.250818125421654,58.24907027825334,,,
practice_slope_offset[2371],-1.0,0.097,-1.193,-0.81,0.002,0.001,1901.0,4233.0,1.01,-63.212055882855765,-69.66900320977774,-55.51419337770589,,,
practice_slope_offset[2372],1.318,0.151,1.025,1.615,0.003,0.002,2045.0,3818.0,1.0,273.59420163603613,178.70954605658503,402.7887923468749,,,
practice_slope_offset[2373],-0.845,0.092,-1.032,-0.668,0.002,0.001,1976.0,5269.0,1.01,-57.044264178926085,-64.37063398138412,-48.72669809581095,,,
practice_slope_offset[2374],0.107,0.173,-0.232,0.446,0.004,0.002,1789.0,3447.0,1.0,11.29342544793257,-20.705387669331632,56.20514665337439,,,
practice_slope_offset[2375],-0.525,0.082,-0.683,-0.361,0.002,0.001,2066.0,5577.0,1.01,-40.84446356331849,-49.49005811131092,-30.30210015331273,,,
practice_slope_offset[2376],-1.027,0.098,-1.214,-0.83,0.003,0.001,1495.0,4429.0,1.01,-64.19204104100857,-70.29931272871895,-56.39507136784644,,,
practice_slope_offset[2377],-0.625,0.124,-0.867,-0.384,0.003,0.001,2089.0,4180.0,1.01,-46.473857148100976,-57.97897089359497,-31.886857282045288,,,
practice_slope_offset[2378],-0.462,0.222,-0.905,-0.029,0.004,0.002,3393.0,6400.0,1.0,-36.99776600580877,-59.54581148969812,-2.858353553339521,,,
practice_slope_offset[2379],-0.219,0.089,-0.393,-0.044,0.002,0.001,1715.0,5136.0,1.01,-19.667828184637347,-32.497125241386684,-4.3046042526953325,,,
practice_slope_offset[2380],-0.727,0.124,-0.974,-0.49,0.003,0.001,1849.0,3465.0,1.0,-51.66431121788537,-62.2430265424222,-38.73736058155839,,,
practice_slope_offset[2381],1.335,0.112,1.116,1.554,0.002,0.001,2107.0,5223.0,1.01,279.999594641927,205.2619272654344,373.0353805388543,,,
practice_slope_offset[2382],-0.776,0.139,-1.045,-0.501,0.003,0.002,3144.0,4618.0,1.0,-53.97566925069075,-64.8308180621933,-39.40755677828125,,,
practice_slope_offset[2383],-1.233,0.103,-1.436,-1.034,0.002,0.001,1931.0,4965.0,1.01,-70.85829860499143,-76.21226323313216,-64.4418215021714,,,
practice_slope_offset[2384],0.623,0.126,0.379,0.874,0.002,0.001,2706.0,4887.0,1.0,86.45131995195231,46.08230357434317,139.64776177110653,,,
practice_slope_offset[2385],0.548,0.1,0.361,0.75,0.002,0.001,2215.0,4440.0,1.0,72.97899760278472,43.476346087855575,111.70000166126748,,,
practice_slope_offset[2386],0.547,0.085,0.389,0.718,0.002,0.001,2540.0,4238.0,1.01,72.80610506585812,47.55045513330549,105.0328450351146,,,
practice_slope_offset[2387],0.046,0.125,-0.21,0.282,0.003,0.001,2015.0,3955.0,1.01,4.707441095693721,-18.941575402981293,32.577871998679186,,,
practice_slope_offset[2388],1.182,0.107,0.965,1.386,0.002,0.001,2401.0,4153.0,1.0,226.0889464385192,162.47876564745752,299.8822728800372,,,
practice_slope_offset[2389],0.062,0.211,-0.342,0.491,0.005,0.003,1686.0,3867.0,1.0,6.396234472803375,-28.965179529082278,63.39493526055651,,,
practice_slope_offset[2390],-0.177,0.089,-0.353,-0.006,0.002,0.001,2595.0,5352.0,1.0,-16.222021547700617,-29.74228066227585,-0.5982035946064723,,,
practice_slope_offset[2391],0.748,0.08,0.588,0.899,0.002,0.001,2026.0,4398.0,1.01,111.27702477582268,80.03840441397763,145.71447374375168,,,
practice_slope_offset[2392],3.905,0.141,3.633,4.179,0.004,0.001,1237.0,5721.0,1.01,4865.007991217713,3682.6124944543103,6430.052003283095,,,
practice_slope_offset[2393],-0.218,0.138,-0.489,0.048,0.003,0.002,1902.0,4296.0,1.0,-19.58745583334404,-38.67606730060725,4.91706553244704,,,
practice_slope_offset[2394],0.471,0.086,0.306,0.645,0.002,0.001,2512.0,5029.0,1.0,60.159498767440645,35.79823065478924,90.59870292719228,,,
practice_slope_offset[2395],-1.238,0.093,-1.418,-1.053,0.002,0.001,2081.0,4325.0,1.01,-71.00364344705967,-75.7802071318689,-65.11104909898467,,,
practice_slope_offset[2396],0.562,0.216,0.153,0.997,0.003,0.002,3826.0,5763.0,1.0,75.41773489770915,16.532497894273778,171.01392030187966,,,
practice_slope_offset[2397],-0.836,0.259,-1.346,-0.332,0.005,0.002,3115.0,5510.0,1.0,-56.65591761834957,-73.97207016214429,-28.251267714555677,,,
practice_slope_offset[2398],0.896,0.148,0.608,1.19,0.004,0.002,1747.0,3294.0,1.0,144.97843493276594,83.67542143941897,228.7081207383118,,,
practice_slope_offset[2399],-0.101,0.154,-0.403,0.199,0.004,0.002,1877.0,4402.0,1.0,-9.606696711413589,-33.16879006764397,22.018196589987248,,,
practice_slope_offset[2400],0.359,0.138,0.09,0.629,0.003,0.002,1848.0,3882.0,1.0,43.18968015716587,9.41742837052104,87.57339071775117,,,
practice_slope_offset[2401],-0.147,0.087,-0.32,0.019,0.002,0.001,2174.0,5042.0,1.01,-13.670602258368058,-27.385096292630905,1.9181648617407896,,,
practice_slope_offset[2402],-0.077,0.105,-0.28,0.129,0.002,0.001,2162.0,4712.0,1.01,-7.411014639350466,-24.42162585442745,13.769012416573156,,,
practice_slope_offset[2403],1.92,0.097,1.729,2.105,0.002,0.001,2043.0,5017.0,1.01,582.0958469290749,463.5016073906973,720.7103009595809,,,
practice_slope_offset[2404],1.286,0.137,1.023,1.565,0.002,0.001,3187.0,5485.0,1.0,261.8284433111239,178.15268401213703,378.2674935895268,,,
practice_slope_offset[2405],-0.836,0.169,-1.166,-0.501,0.004,0.002,2202.0,4352.0,1.0,-56.65591761834957,-68.83891047200291,-39.40755677828125,,,
practice_slope_offset[2406],-0.543,0.137,-0.811,-0.274,0.003,0.001,2244.0,4275.0,1.0,-41.89973726363981,-55.55865694883733,-23.96679247391179,,,
practice_slope_offset[2407],0.501,0.08,0.346,0.657,0.002,0.001,2297.0,5518.0,1.01,65.03708166063191,41.34026158176771,92.89966552642908,,,
practice_slope_offset[2408],-0.268,0.113,-0.494,-0.052,0.002,0.001,2244.0,4603.0,1.0,-23.509221889713604,-38.98192169093202,-5.067113315711048,,,
practice_slope_offset[2409],-1.499,0.102,-1.695,-1.295,0.003,0.001,1193.0,4482.0,1.01,-77.66465980891441,-81.64007709722821,-72.61021356685544,,,
practice_slope_offset[2410],0.522,0.083,0.359,0.685,0.002,0.001,2281.0,4867.0,1.01,68.53950712974088,43.18968015716587,98.377183553716,,,
practice_slope_offset[2411],0.184,0.09,0.006,0.357,0.002,0.001,2253.0,5279.0,1.01,20.20158230963014,0.6018036054064924,42.9035869853877,,,
practice_slope_offset[2412],-1.054,0.174,-1.394,-0.705,0.004,0.002,1866.0,2983.0,1.0,-65.1459206112236,-75.191900663857,-50.58914257438583,,,
practice_slope_offset[2413],-1.143,0.118,-1.369,-0.908,0.003,0.001,2128.0,4881.0,1.0,-68.11389975016537,-74.56388063918054,-59.66699219328813,,,
practice_slope_offset[2414],0.519,0.094,0.34,0.708,0.002,0.001,1811.0,4735.0,1.01,68.03464627827445,40.49475905635938,102.99273414013412,,,
practice_slope_offset[2415],0.146,0.081,-0.011,0.306,0.002,0.001,2293.0,4265.0,1.01,15.719618805079616,-1.0939721224631271,35.79823065478924,,,
practice_slope_offset[2416],-0.213,0.076,-0.364,-0.065,0.002,0.001,2360.0,4085.0,1.0,-19.184386278351163,-30.510880525708934,-6.293253662259657,,,
practice_slope_offset[2417],1.138,0.081,0.977,1.296,0.002,0.001,1431.0,4441.0,1.01,212.05210778255727,165.64748512756515,265.4648796222052,,,
practice_slope_offset[2418],0.695,0.086,0.529,0.867,0.002,0.001,1992.0,4717.0,1.01,100.37090739411752,69.7234225493002,137.97608513294966,,,
practice_slope_offset[2419],-0.73,0.097,-0.919,-0.542,0.002,0.001,2658.0,5403.0,1.0,-51.80910099097975,-60.10822405484444,-41.84160794108629,,,
practice_slope_offset[2420],-1.659,0.113,-1.877,-1.437,0.003,0.001,1447.0,4142.0,1.01,-80.96707858171901,-84.69514365831988,-76.23603907999427,,,
practice_slope_offset[2421],-0.285,0.075,-0.433,-0.141,0.002,0.001,2011.0,4888.0,1.01,-24.79857456806174,-35.14395081950239,-13.151068830233214,,,
practice_slope_offset[2422],0.029,0.08,-0.128,0.185,0.002,0.001,2437.0,5034.0,1.0,2.9424594475130794,-12.01466208553562,20.32184401276953,,,
practice_slope_offset[2423],-0.833,0.09,-1.015,-0.663,0.002,0.001,1482.0,4378.0,1.01,-56.52569012763915,-63.75975701675096,-48.46968960048584,,,
practice_slope_offset[2424],-0.226,0.091,-0.406,-0.052,0.002,0.001,2236.0,4476.0,1.01,-20.228189833432573,-33.36898325751137,-5.067113315711048,,,
practice_slope_offset[2425],-0.969,0.103,-1.175,-0.775,0.002,0.001,2420.0,4389.0,1.01,-62.05376892537824,-69.11810203119802,-53.92962190010342,,,
practice_slope_offset[2426],-0.507,0.084,-0.676,-0.348,0.002,0.001,2039.0,5704.0,1.01,-39.77002295169346,-49.13524813196864,-29.39011237856156,,,
practice_slope_offset[2427],-0.043,0.082,-0.199,0.12,0.002,0.001,2710.0,5168.0,1.01,-4.208860993296937,-18.04501066670744,12.749685157937574,,,
practice_slope_offset[2428],-0.215,0.17,-0.542,0.126,0.004,0.002,1808.0,3483.0,1.0,-19.345855982267317,-41.84160794108629,13.428216828302508,,,
practice_slope_offset[2429],-0.436,0.078,-0.587,-0.284,0.002,0.001,1471.0,5169.0,1.01,-35.338227406456035,-44.400723644216335,-24.72333552938037,,,
practice_slope_offset[2430],0.629,0.111,0.407,0.844,0.002,0.001,2051.0,4360.0,1.0,87.57339071775117,50.23041056619504,132.56510003566723,,,
practice_slope_offset[2431],-1.666,0.125,-1.91,-1.428,0.003,0.001,2231.0,5319.0,1.0,-81.09984381121949,-85.19196134045374,-76.02119809746752,,,
practice_slope_offset[2432],-0.722,0.114,-0.938,-0.491,0.003,0.001,1599.0,4409.0,1.01,-51.42202756961149,-60.85901271939935,-38.79859259986501,,,
practice_slope_offset[2433],-1.646,0.11,-1.861,-1.434,0.003,0.001,1916.0,4526.0,1.0,-80.71803532949113,-84.44829644519945,-76.16464015239204,,,
practice_slope_offset[2434],0.676,0.101,0.48,0.875,0.002,0.001,2271.0,4786.0,1.0,96.5997991289726,61.607440219289344,139.8875293967098,,,
practice_slope_offset[2435],0.417,0.096,0.233,0.605,0.002,0.001,2719.0,4978.0,1.01,51.74025129350848,26.238147932726143,83.12522088857732,,,
