,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
date_code|practice_id[E82007],-0.035,0.104,-0.233,0.158,0.001,0.001,32346.0,19992.0,1.0
date_code|practice_id[E82008],-0.212,0.103,-0.4,-0.015,0.001,0.001,31975.0,20259.0,1.0
date_code|practice_id[E82009],0.836,0.106,0.632,1.032,0.001,0.001,30597.0,19417.0,1.0
date_code|practice_id[E82011],-0.469,0.15,-0.746,-0.183,0.001,0.001,25748.0,18777.0,1.0
date_code|practice_id[E82012],-0.657,0.103,-0.848,-0.464,0.001,0.001,31167.0,19152.0,1.0
date_code|practice_id[E82013],0.767,0.104,0.569,0.958,0.001,0.001,34705.0,20765.0,1.0
date_code|practice_id[E82014],0.874,0.103,0.685,1.074,0.001,0.001,32107.0,19663.0,1.0
date_code|practice_id[E82015],1.244,0.103,1.049,1.438,0.001,0.001,30960.0,19579.0,1.0
date_code|practice_id[E82017],1.088,0.103,0.897,1.283,0.001,0.001,32741.0,19877.0,1.0
date_code|practice_id[E82018],0.895,0.103,0.7,1.087,0.001,0.001,32742.0,18364.0,1.0
date_code|practice_id[E82019],1.102,0.103,0.909,1.294,0.001,0.001,32324.0,18002.0,1.0
date_code|practice_id[E82020],0.649,0.104,0.454,0.842,0.001,0.001,34678.0,20251.0,1.0
date_code|practice_id[E82021],0.442,0.104,0.244,0.634,0.001,0.001,31432.0,19403.0,1.0
date_code|practice_id[E82022],0.83,0.103,0.639,1.025,0.001,0.001,33376.0,20122.0,1.0
date_code|practice_id[E82023],1.219,0.104,1.027,1.414,0.001,0.001,30373.0,18681.0,1.0
date_code|practice_id[E82024],0.917,0.103,0.725,1.11,0.001,0.001,31722.0,19522.0,1.0
date_code|practice_id[E82025],-0.2,0.127,-0.432,0.043,0.001,0.001,27018.0,18079.0,1.0
date_code|practice_id[E82027],1.503,0.103,1.31,1.697,0.001,0.001,34436.0,19398.0,1.0
date_code|practice_id[E82028],1.318,0.105,1.119,1.512,0.001,0.001,35513.0,19262.0,1.0
date_code|practice_id[E82031],1.231,0.103,1.041,1.429,0.001,0.001,33742.0,19568.0,1.0
date_code|practice_id[E82032],1.16,0.106,0.954,1.357,0.001,0.001,31910.0,18272.0,1.0
date_code|practice_id[E82034],0.794,0.104,0.597,0.989,0.001,0.001,32299.0,19456.0,1.0
date_code|practice_id[E82035],0.681,0.106,0.486,0.885,0.001,0.001,30679.0,18160.0,1.0
date_code|practice_id[E82037],1.151,0.104,0.955,1.343,0.001,0.001,33174.0,18468.0,1.0
date_code|practice_id[E82038],0.042,0.156,-0.265,0.322,0.001,0.001,38452.0,20097.0,1.0
date_code|practice_id[E82039],-0.56,0.141,-0.824,-0.294,0.001,0.001,27398.0,20509.0,1.0
date_code|practice_id[E82040],0.884,0.103,0.689,1.075,0.001,0.001,33580.0,20200.0,1.0
date_code|practice_id[E82041],0.457,0.103,0.26,0.65,0.001,0.001,36364.0,20507.0,1.0
date_code|practice_id[E82042],1.192,0.104,0.995,1.386,0.001,0.001,34653.0,20517.0,1.0
date_code|practice_id[E82043],0.671,0.103,0.479,0.866,0.001,0.001,33835.0,19427.0,1.0
date_code|practice_id[E82044],0.035,0.103,-0.155,0.233,0.001,0.001,31637.0,19142.0,1.0
date_code|practice_id[E82045],0.237,0.104,0.04,0.43,0.001,0.001,32535.0,19305.0,1.0
date_code|practice_id[E82046],0.572,0.102,0.389,0.772,0.001,0.001,32211.0,18919.0,1.0
date_code|practice_id[E82048],-0.729,0.103,-0.915,-0.529,0.001,0.001,33705.0,19712.0,1.0
date_code|practice_id[E82049],-0.102,0.105,-0.304,0.093,0.001,0.001,35908.0,20643.0,1.0
date_code|practice_id[E82050],0.616,0.104,0.424,0.812,0.001,0.001,33480.0,19276.0,1.0
date_code|practice_id[E82051],0.711,0.105,0.51,0.907,0.001,0.001,33548.0,18940.0,1.0
date_code|practice_id[E82053],0.674,0.102,0.479,0.863,0.001,0.001,31499.0,18833.0,1.0
date_code|practice_id[E82054],0.252,0.11,0.038,0.455,0.001,0.001,28745.0,19283.0,1.0
date_code|practice_id[E82055],0.509,0.104,0.319,0.709,0.001,0.001,30550.0,19010.0,1.0
date_code|practice_id[E82056],0.249,0.105,0.048,0.444,0.001,0.001,32080.0,20121.0,1.0
date_code|practice_id[E82057],0.132,0.103,-0.058,0.331,0.001,0.001,29268.0,20290.0,1.0
date_code|practice_id[E82058],0.722,0.103,0.529,0.913,0.001,0.001,32818.0,19642.0,1.0
date_code|practice_id[E82059],1.364,0.103,1.164,1.552,0.001,0.001,33044.0,20181.0,1.0
date_code|practice_id[E82060],0.808,0.103,0.614,1.003,0.001,0.001,32228.0,19418.0,1.0
date_code|practice_id[E82061],0.601,0.103,0.406,0.79,0.001,0.001,34403.0,19682.0,1.0
date_code|practice_id[E82062],1.194,0.104,0.99,1.379,0.001,0.001,34325.0,20551.0,1.0
date_code|practice_id[E82063],1.156,0.105,0.951,1.347,0.001,0.001,36996.0,20385.0,1.0
date_code|practice_id[E82064],0.447,0.104,0.248,0.641,0.001,0.001,32906.0,19538.0,1.0
date_code|practice_id[E82066],0.144,0.106,-0.056,0.341,0.001,0.001,33397.0,19377.0,1.0
date_code|practice_id[E82068],-0.258,0.107,-0.458,-0.054,0.001,0.001,33575.0,20114.0,1.0
date_code|practice_id[E82069],0.696,0.103,0.505,0.891,0.001,0.001,35631.0,18499.0,1.0
date_code|practice_id[E82070],1.082,0.104,0.891,1.281,0.001,0.001,34940.0,20330.0,1.0
date_code|practice_id[E82071],0.321,0.104,0.121,0.509,0.001,0.001,31034.0,19216.0,1.0
date_code|practice_id[E82072],0.213,0.104,0.015,0.406,0.001,0.001,32516.0,19490.0,1.0
date_code|practice_id[E82073],0.449,0.102,0.253,0.635,0.001,0.001,30582.0,20661.0,1.0
date_code|practice_id[E82075],0.555,0.104,0.36,0.748,0.001,0.001,35693.0,19746.0,1.0
date_code|practice_id[E82076],-0.349,0.126,-0.588,-0.115,0.001,0.001,29328.0,19786.0,1.0
date_code|practice_id[E82077],0.629,0.104,0.427,0.818,0.001,0.001,34346.0,19342.0,1.0
date_code|practice_id[E82078],1.179,0.104,0.988,1.379,0.001,0.001,35293.0,20407.0,1.0
date_code|practice_id[E82079],0.829,0.105,0.634,1.028,0.001,0.001,36016.0,19631.0,1.0
date_code|practice_id[E82080],-0.193,0.114,-0.403,0.025,0.001,0.001,29725.0,20236.0,1.0
date_code|practice_id[E82081],1.244,0.104,1.05,1.436,0.001,0.001,31292.0,20143.0,1.0
date_code|practice_id[E82082],-0.086,0.104,-0.277,0.111,0.001,0.001,33418.0,20218.0,1.0
date_code|practice_id[E82083],1.01,0.106,0.806,1.202,0.001,0.001,33735.0,20191.0,1.0
date_code|practice_id[E82084],1.177,0.103,0.981,1.368,0.001,0.001,33939.0,19999.0,1.0
date_code|practice_id[E82085],1.113,0.102,0.92,1.307,0.001,0.001,33826.0,19267.0,1.0
date_code|practice_id[E82086],0.521,0.103,0.329,0.714,0.001,0.001,33478.0,20133.0,1.0
date_code|practice_id[E82088],-0.62,0.104,-0.819,-0.428,0.001,0.001,32680.0,18265.0,1.0
date_code|practice_id[E82089],0.763,0.106,0.563,0.96,0.001,0.001,34848.0,19225.0,1.0
date_code|practice_id[E82090],0.714,0.103,0.518,0.904,0.001,0.001,35451.0,19740.0,1.0
date_code|practice_id[E82091],1.064,0.106,0.861,1.261,0.001,0.001,34175.0,20272.0,1.0
date_code|practice_id[E82092],0.891,0.103,0.706,1.093,0.001,0.001,32168.0,19487.0,1.0
date_code|practice_id[E82093],0.915,0.107,0.71,1.113,0.001,0.001,31667.0,19094.0,1.0
date_code|practice_id[E82094],0.791,0.105,0.598,0.992,0.001,0.001,33667.0,19014.0,1.0
date_code|practice_id[E82095],-0.055,0.126,-0.296,0.179,0.001,0.001,28797.0,20509.0,1.0
date_code|practice_id[E82096],0.798,0.103,0.602,0.989,0.001,0.001,32438.0,18642.0,1.0
date_code|practice_id[E82098],1.286,0.103,1.102,1.489,0.001,0.001,35505.0,19882.0,1.0
date_code|practice_id[E82099],-0.237,0.104,-0.439,-0.047,0.001,0.001,35926.0,19739.0,1.0
date_code|practice_id[E82102],0.161,0.104,-0.038,0.353,0.001,0.001,34088.0,19635.0,1.0
date_code|practice_id[E82104],0.253,0.104,0.048,0.439,0.001,0.001,34311.0,19936.0,1.0
date_code|practice_id[E82105],0.184,0.104,-0.015,0.376,0.001,0.001,32175.0,18586.0,1.0
date_code|practice_id[E82106],0.327,0.105,0.132,0.527,0.001,0.001,36021.0,18988.0,1.0
date_code|practice_id[E82107],0.754,0.105,0.552,0.945,0.001,0.001,36750.0,20026.0,1.0
date_code|practice_id[E82109],0.894,0.104,0.701,1.094,0.001,0.001,34812.0,19997.0,1.0
date_code|practice_id[E82111],-0.472,0.104,-0.665,-0.274,0.001,0.001,32047.0,19928.0,1.0
date_code|practice_id[E82113],0.549,0.103,0.359,0.743,0.001,0.001,31631.0,20531.0,1.0
date_code|practice_id[E82115],0.456,0.104,0.264,0.654,0.001,0.001,32615.0,19106.0,1.0
date_code|practice_id[E82117],1.051,0.103,0.853,1.24,0.001,0.001,32215.0,19714.0,1.0
date_code|practice_id[E82121],0.264,0.105,0.065,0.457,0.001,0.001,31638.0,19296.0,1.0
date_code|practice_id[E82123],1.177,0.105,0.979,1.37,0.001,0.001,35516.0,19594.0,1.0
date_code|practice_id[E82124],0.737,0.102,0.542,0.924,0.001,0.001,32538.0,19941.0,1.0
date_code|practice_id[E82126],0.517,0.104,0.318,0.707,0.001,0.001,34444.0,19213.0,1.0
date_code|practice_id[E82129],1.176,0.105,0.976,1.372,0.001,0.001,34892.0,19239.0,1.0
date_code|practice_id[E82130],0.465,0.104,0.266,0.656,0.001,0.001,35155.0,19256.0,1.0
date_code|practice_id[E82131],0.294,0.103,0.096,0.484,0.001,0.001,33522.0,18673.0,1.0
date_code|practice_id[E82132],0.028,0.104,-0.172,0.218,0.001,0.001,35255.0,19298.0,1.0
date_code|practice_id[E82133],-0.652,0.104,-0.851,-0.458,0.001,0.001,28649.0,18407.0,1.0
date_code|practice_id[E82603],1.037,0.104,0.839,1.227,0.001,0.001,33869.0,20683.0,1.0
date_code|practice_id[E82613],0.246,0.116,0.024,0.461,0.001,0.001,33604.0,18872.0,1.0
date_code|practice_id[E82620],-0.552,0.102,-0.744,-0.361,0.001,0.001,33662.0,20217.0,1.0
date_code|practice_id[E82624],0.941,0.169,0.631,1.267,0.001,0.001,25268.0,18442.0,1.0
date_code|practice_id[E82626],0.856,0.115,0.637,1.066,0.001,0.001,35968.0,19061.0,1.0
date_code|practice_id[E82627],-0.465,0.138,-0.724,-0.204,0.001,0.001,27783.0,19157.0,1.0
date_code|practice_id[E82630],0.642,0.125,0.407,0.874,0.001,0.001,31539.0,19857.0,1.0
date_code|practice_id[E82638],1.129,0.104,0.938,1.329,0.001,0.001,34362.0,18966.0,1.0
date_code|practice_id[E82640],0.675,0.105,0.472,0.867,0.001,0.001,31394.0,20468.0,1.0
date_code|practice_id[E82641],0.918,0.105,0.72,1.11,0.001,0.001,31022.0,19968.0,1.0
date_code|practice_id[E82643],-0.561,0.105,-0.751,-0.358,0.001,0.001,32395.0,19967.0,1.0
date_code|practice_id[E82644],1.336,0.106,1.141,1.54,0.001,0.001,34654.0,19065.0,1.0
date_code|practice_id[E82652],0.517,0.105,0.313,0.707,0.001,0.001,30438.0,19868.0,1.0
date_code|practice_id[E82653],1.068,0.221,0.66,1.489,0.001,0.001,30135.0,17827.0,1.0
date_code|practice_id[E82655],1.143,0.104,0.946,1.339,0.001,0.001,31344.0,19270.0,1.0
date_code|practice_id[E82656],0.855,0.126,0.617,1.095,0.001,0.001,32865.0,19309.0,1.0
date_code|practice_id[E82657],1.516,0.103,1.328,1.715,0.001,0.001,33168.0,20175.0,1.0
date_code|practice_id[E82658],0.982,0.174,0.662,1.313,0.001,0.001,26480.0,18762.0,1.0
date_code|practice_id[E82661],1.137,0.104,0.945,1.332,0.001,0.001,35818.0,19783.0,1.0
date_code|practice_id[E82663],-0.406,0.136,-0.663,-0.15,0.001,0.001,25841.0,18610.0,1.0
date_code|practice_id[E82667],0.126,0.103,-0.062,0.324,0.001,0.001,35017.0,20297.0,1.0
date_code|practice_id[E83003],0.869,0.103,0.673,1.063,0.001,0.001,30553.0,20504.0,1.0
date_code|practice_id[E83005],1.265,0.103,1.071,1.459,0.001,0.001,36903.0,19683.0,1.0
date_code|practice_id[E83006],0.003,0.104,-0.191,0.2,0.001,0.001,32111.0,19441.0,1.0
date_code|practice_id[E83007],1.283,0.104,1.089,1.482,0.001,0.001,33430.0,18951.0,1.0
date_code|practice_id[E83008],0.506,0.104,0.317,0.703,0.001,0.001,31030.0,19952.0,1.0
date_code|practice_id[E83009],1.043,0.103,0.853,1.239,0.001,0.001,31409.0,19610.0,1.0
date_code|practice_id[E83010],-0.17,0.103,-0.368,0.021,0.001,0.001,32143.0,19768.0,1.0
date_code|practice_id[E83011],0.519,0.103,0.321,0.709,0.001,0.001,34268.0,19651.0,1.0
date_code|practice_id[E83012],0.139,0.104,-0.049,0.34,0.001,0.001,33825.0,20024.0,1.0
date_code|practice_id[E83013],0.904,0.103,0.714,1.099,0.001,0.001,33088.0,18720.0,1.0
date_code|practice_id[E83016],0.247,0.105,0.055,0.448,0.001,0.001,33128.0,19188.0,1.0
date_code|practice_id[E83017],0.39,0.103,0.208,0.591,0.001,0.001,35884.0,19929.0,1.0
date_code|practice_id[E83018],0.491,0.104,0.299,0.688,0.001,0.001,32316.0,19827.0,1.0
date_code|practice_id[E83020],0.752,0.104,0.568,0.959,0.001,0.001,31837.0,18597.0,1.0
date_code|practice_id[E83021],0.874,0.103,0.68,1.068,0.001,0.001,35030.0,20457.0,1.0
date_code|practice_id[E83024],0.714,0.103,0.521,0.908,0.001,0.001,30315.0,19113.0,1.0
date_code|practice_id[E83025],1.287,0.103,1.096,1.481,0.001,0.001,33159.0,20327.0,1.0
date_code|practice_id[E83026],0.724,0.103,0.522,0.91,0.001,0.001,35933.0,20381.0,1.0
date_code|practice_id[E83027],1.161,0.103,0.961,1.351,0.001,0.001,34606.0,20591.0,1.0
date_code|practice_id[E83028],1.325,0.104,1.123,1.515,0.001,0.001,33276.0,19088.0,1.0
date_code|practice_id[E83030],1.33,0.103,1.134,1.524,0.001,0.001,36258.0,19318.0,1.0
date_code|practice_id[E83031],0.037,0.104,-0.164,0.228,0.001,0.001,35615.0,20117.0,1.0
date_code|practice_id[E83032],0.844,0.103,0.649,1.036,0.001,0.001,33121.0,20250.0,1.0
date_code|practice_id[E83034],0.287,0.104,0.089,0.482,0.001,0.001,34668.0,20218.0,1.0
date_code|practice_id[E83035],0.473,0.103,0.275,0.662,0.001,0.001,35247.0,19418.0,1.0
date_code|practice_id[E83036],1.066,0.103,0.868,1.255,0.001,0.001,31858.0,19707.0,1.0
date_code|practice_id[E83037],0.342,0.104,0.146,0.538,0.001,0.001,30231.0,19942.0,1.0
date_code|practice_id[E83038],0.588,0.103,0.398,0.782,0.001,0.001,32758.0,19206.0,1.0
date_code|practice_id[E83039],1.162,0.103,0.964,1.35,0.001,0.001,34295.0,18944.0,1.0
date_code|practice_id[E83040],-0.935,0.245,-1.395,-0.481,0.001,0.002,27194.0,17555.0,1.0
date_code|practice_id[E83041],0.805,0.104,0.61,1.002,0.001,0.001,35379.0,19991.0,1.0
date_code|practice_id[E83042],-0.416,0.15,-0.7,-0.135,0.001,0.001,26308.0,19032.0,1.0
date_code|practice_id[E83044],0.13,0.103,-0.06,0.329,0.001,0.001,34662.0,20674.0,1.0
date_code|practice_id[E83045],0.918,0.103,0.725,1.113,0.001,0.001,35520.0,19605.0,1.0
date_code|practice_id[E83046],1.469,0.105,1.27,1.661,0.001,0.001,31231.0,19320.0,1.0
date_code|practice_id[E83049],0.81,0.102,0.616,1.002,0.001,0.001,37420.0,20027.0,1.0
date_code|practice_id[E83050],0.76,0.103,0.568,0.953,0.001,0.001,31732.0,19914.0,1.0
date_code|practice_id[E83053],1.201,0.104,1.013,1.403,0.001,0.001,35339.0,19363.0,1.0
date_code|practice_id[E83600],0.748,0.103,0.552,0.94,0.001,0.001,34315.0,19757.0,1.0
date_code|practice_id[E83613],0.3,0.104,0.11,0.5,0.001,0.001,31435.0,19084.0,1.0
date_code|practice_id[E83621],1.121,0.103,0.927,1.317,0.001,0.001,32011.0,19062.0,1.0
date_code|practice_id[E83622],1.182,0.104,0.987,1.383,0.001,0.001,31646.0,19353.0,1.0
date_code|practice_id[E83624],-0.118,0.116,-0.336,0.098,0.001,0.001,31022.0,19417.0,1.0
date_code|practice_id[E83629],-0.392,0.112,-0.601,-0.178,0.001,0.001,30227.0,19041.0,1.0
date_code|practice_id[E83631],-0.759,0.132,-1.001,-0.51,0.001,0.001,29276.0,19611.0,1.0
date_code|practice_id[E83632],-0.033,0.117,-0.251,0.191,0.001,0.001,29881.0,19402.0,1.0
date_code|practice_id[E83633],-0.502,0.132,-0.748,-0.257,0.001,0.001,26831.0,19848.0,1.0
date_code|practice_id[E83637],0.681,0.103,0.488,0.873,0.001,0.001,35753.0,19734.0,1.0
date_code|practice_id[E83638],0.789,0.103,0.586,0.975,0.001,0.001,34281.0,20367.0,1.0
date_code|practice_id[E83639],0.495,0.104,0.299,0.69,0.001,0.001,36303.0,19362.0,1.0
date_code|practice_id[E83640],0.512,0.199,0.128,0.876,0.001,0.001,28243.0,18601.0,1.0
date_code|practice_id[E83644],-1.425,0.127,-1.663,-1.185,0.001,0.001,32517.0,19729.0,1.0
date_code|practice_id[E83645],0.01,0.198,-0.353,0.39,0.001,0.001,24843.0,18551.0,1.0
date_code|practice_id[E83649],0.282,0.104,0.093,0.48,0.001,0.001,34629.0,20120.0,1.0
date_code|practice_id[E83650],-0.254,0.103,-0.451,-0.064,0.001,0.001,34816.0,19911.0,1.0
date_code|practice_id[E83651],0.765,0.214,0.364,1.169,0.001,0.001,26763.0,18237.0,1.0
date_code|practice_id[E83652],1.222,0.214,0.814,1.623,0.001,0.001,24562.0,18457.0,1.0
date_code|practice_id[E83653],0.702,0.103,0.507,0.894,0.001,0.001,29749.0,19751.0,1.0
date_code|practice_id[E83654],-0.277,0.129,-0.526,-0.041,0.001,0.001,27025.0,19520.0,1.0
date_code|practice_id[E83656],-0.325,0.145,-0.609,-0.064,0.001,0.001,26565.0,19665.0,1.0
date_code|practice_id[E83657],0.535,0.104,0.337,0.727,0.001,0.001,34584.0,18981.0,1.0
date_code|practice_id[E83658],-1.023,0.132,-1.271,-0.78,0.001,0.001,28960.0,19443.0,1.0
date_code|practice_id[E83659],-1.047,0.22,-1.475,-0.648,0.001,0.001,27069.0,18349.0,1.0
date_code|practice_id[E83664],-1.139,0.206,-1.527,-0.757,0.001,0.001,26061.0,18484.0,1.0
date_code|practice_id[E83665],-0.081,0.172,-0.398,0.246,0.001,0.001,27324.0,19457.0,1.0
date_code|practice_id[E83666],0.264,0.188,-0.086,0.614,0.001,0.001,30226.0,19107.0,1.0
date_code|practice_id[E83667],-0.312,0.27,-0.83,0.184,0.002,0.002,32085.0,18569.0,1.0
date_code|practice_id[E83668],0.455,0.104,0.261,0.649,0.001,0.001,31538.0,19959.0,1.0
date_code|practice_id[E84002],0.549,0.103,0.352,0.741,0.001,0.001,33448.0,19522.0,1.0
date_code|practice_id[E84004],-0.001,0.103,-0.199,0.186,0.001,0.001,30028.0,19387.0,1.0
date_code|practice_id[E84005],-0.395,0.103,-0.585,-0.199,0.001,0.001,33630.0,19593.0,1.0
date_code|practice_id[E84006],0.757,0.105,0.56,0.954,0.001,0.001,34667.0,19741.0,1.0
date_code|practice_id[E84008],0.094,0.103,-0.097,0.291,0.001,0.001,33844.0,18678.0,1.0
date_code|practice_id[E84009],0.902,0.104,0.699,1.093,0.001,0.001,35557.0,19834.0,1.0
date_code|practice_id[E84011],-0.643,0.103,-0.833,-0.444,0.001,0.001,31573.0,18991.0,1.0
date_code|practice_id[E84012],0.464,0.104,0.265,0.655,0.001,0.001,29900.0,20076.0,1.0
date_code|practice_id[E84013],1.034,0.103,0.836,1.224,0.001,0.001,32529.0,20302.0,1.0
date_code|practice_id[E84015],0.957,0.104,0.767,1.158,0.001,0.001,31292.0,19978.0,1.0
date_code|practice_id[E84018],-0.696,0.103,-0.886,-0.496,0.001,0.001,34724.0,20055.0,1.0
date_code|practice_id[E84020],0.73,0.103,0.534,0.921,0.001,0.001,31087.0,19410.0,1.0
date_code|practice_id[E84021],0.707,0.103,0.515,0.902,0.001,0.001,31160.0,20194.0,1.0
date_code|practice_id[E84022],-0.545,0.103,-0.73,-0.342,0.001,0.001,31230.0,20290.0,1.0
date_code|practice_id[E84023],1.27,0.105,1.07,1.462,0.001,0.001,32293.0,20489.0,1.0
date_code|practice_id[E84024],-0.279,0.104,-0.473,-0.084,0.001,0.001,33834.0,18740.0,1.0
date_code|practice_id[E84025],0.098,0.103,-0.097,0.291,0.001,0.001,29548.0,20307.0,1.0
date_code|practice_id[E84026],1.334,0.131,1.082,1.573,0.001,0.001,28683.0,19841.0,1.0
date_code|practice_id[E84028],-0.006,0.104,-0.197,0.193,0.001,0.001,33779.0,19676.0,1.0
date_code|practice_id[E84029],0.579,0.136,0.333,0.842,0.001,0.001,29472.0,18967.0,1.0
date_code|practice_id[E84031],0.512,0.103,0.314,0.7,0.001,0.001,33236.0,19554.0,1.0
date_code|practice_id[E84036],0.835,0.103,0.645,1.032,0.001,0.001,34997.0,19457.0,1.0
date_code|practice_id[E84039],0.727,0.103,0.535,0.922,0.001,0.001,33609.0,19444.0,1.0
date_code|practice_id[E84040],-0.227,0.104,-0.424,-0.034,0.001,0.001,31734.0,20057.0,1.0
date_code|practice_id[E84042],0.292,0.103,0.096,0.483,0.001,0.001,31158.0,19524.0,1.0
date_code|practice_id[E84044],0.145,0.103,-0.05,0.336,0.001,0.001,32614.0,20059.0,1.0
date_code|practice_id[E84053],-0.049,0.102,-0.238,0.143,0.001,0.001,34866.0,19563.0,1.0
date_code|practice_id[E84056],-0.659,0.169,-0.979,-0.342,0.001,0.001,27908.0,18661.0,1.0
date_code|practice_id[E84057],1.407,0.103,1.209,1.596,0.001,0.001,33150.0,20212.0,1.0
date_code|practice_id[E84058],0.431,0.104,0.227,0.619,0.001,0.001,32581.0,19670.0,1.0
date_code|practice_id[E84061],0.404,0.103,0.214,0.601,0.001,0.001,32398.0,19401.0,1.0
date_code|practice_id[E84062],1.057,0.103,0.86,1.247,0.001,0.001,34926.0,19692.0,1.0
date_code|practice_id[E84066],0.689,0.104,0.493,0.882,0.001,0.001,34685.0,19473.0,1.0
date_code|practice_id[E84067],0.578,0.103,0.385,0.773,0.001,0.001,33036.0,20458.0,1.0
date_code|practice_id[E84068],0.901,0.104,0.705,1.096,0.001,0.001,31521.0,18293.0,1.0
date_code|practice_id[E84069],-0.216,0.104,-0.407,-0.021,0.001,0.001,33388.0,19105.0,1.0
date_code|practice_id[E84070],0.086,0.104,-0.113,0.278,0.001,0.001,32139.0,19269.0,1.0
date_code|practice_id[E84074],0.259,0.104,0.066,0.456,0.001,0.001,32599.0,19474.0,1.0
date_code|practice_id[E84076],1.148,0.104,0.958,1.346,0.001,0.001,32565.0,19470.0,1.0
date_code|practice_id[E84077],0.18,0.102,-0.019,0.367,0.001,0.001,31345.0,17994.0,1.0
date_code|practice_id[E84078],1.294,0.103,1.107,1.493,0.001,0.001,31538.0,18760.0,1.0
date_code|practice_id[E84080],1.127,0.104,0.931,1.321,0.001,0.001,32563.0,19977.0,1.0
date_code|practice_id[E84086],0.306,0.103,0.114,0.504,0.001,0.001,32295.0,19560.0,1.0
date_code|practice_id[E84601],0.777,0.103,0.58,0.965,0.001,0.001,31986.0,20211.0,1.0
date_code|practice_id[E84617],-0.93,0.103,-1.124,-0.738,0.001,0.001,33872.0,20461.0,1.0
date_code|practice_id[E84624],0.619,0.103,0.428,0.813,0.001,0.001,34631.0,19706.0,1.0
date_code|practice_id[E84637],0.732,0.103,0.538,0.926,0.001,0.001,33539.0,20705.0,1.0
date_code|practice_id[E84645],0.855,0.103,0.661,1.048,0.001,0.001,30594.0,19881.0,1.0
date_code|practice_id[E84646],0.117,0.104,-0.077,0.314,0.001,0.001,33250.0,20533.0,1.0
date_code|practice_id[E84656],0.378,0.104,0.183,0.571,0.001,0.001,32263.0,19446.0,1.0
date_code|practice_id[E84657],-0.971,0.138,-1.227,-0.708,0.001,0.001,26057.0,19599.0,1.0
date_code|practice_id[E84658],-0.257,0.104,-0.448,-0.062,0.001,0.001,32080.0,19186.0,1.0
date_code|practice_id[E84663],-0.499,0.104,-0.696,-0.303,0.001,0.001,32540.0,19362.0,1.0
date_code|practice_id[E84665],0.695,0.103,0.5,0.89,0.001,0.001,33524.0,19791.0,1.0
date_code|practice_id[E84667],1.099,0.104,0.902,1.293,0.001,0.001,32235.0,19650.0,1.0
date_code|practice_id[E84670],-0.968,0.215,-1.362,-0.555,0.001,0.001,23775.0,18130.0,1.0
date_code|practice_id[E84674],1.142,0.104,0.954,1.349,0.001,0.001,34467.0,19732.0,1.0
date_code|practice_id[E84676],1.033,0.105,0.836,1.23,0.001,0.001,33792.0,19244.0,1.0
date_code|practice_id[E84680],-0.345,0.103,-0.543,-0.157,0.001,0.001,31741.0,20010.0,1.0
date_code|practice_id[E84681],0.279,0.103,0.087,0.475,0.001,0.001,32895.0,20184.0,1.0
date_code|practice_id[E84684],1.105,0.103,0.909,1.297,0.001,0.001,30042.0,19065.0,1.0
date_code|practice_id[E84690],1.01,0.127,0.77,1.246,0.001,0.001,30516.0,20286.0,1.0
date_code|practice_id[E84693],0.373,0.103,0.177,0.566,0.001,0.001,34054.0,20317.0,1.0
date_code|practice_id[E84696],-0.062,0.103,-0.256,0.133,0.001,0.001,32948.0,19680.0,1.0
date_code|practice_id[E84699],-1.501,0.105,-1.701,-1.308,0.001,0.001,32913.0,19617.0,1.0
date_code|practice_id[E84702],0.106,0.104,-0.094,0.295,0.001,0.001,33428.0,19743.0,1.0
date_code|practice_id[E84704],0.668,0.103,0.468,0.856,0.001,0.001,33453.0,19323.0,1.0
date_code|practice_id[E84705],-0.227,0.118,-0.444,-0.008,0.001,0.001,30602.0,19298.0,1.0
date_code|practice_id[E84706],-0.505,0.17,-0.82,-0.183,0.001,0.001,25287.0,18429.0,1.0
date_code|practice_id[E84708],-0.201,0.166,-0.512,0.108,0.001,0.001,26319.0,19250.0,1.0
date_code|practice_id[E84713],0.47,0.104,0.272,0.662,0.001,0.001,33020.0,19485.0,1.0
date_code|practice_id[E85003],0.964,0.103,0.767,1.155,0.001,0.001,34643.0,19701.0,1.0
date_code|practice_id[E85005],0.419,0.103,0.231,0.62,0.001,0.001,34514.0,19118.0,1.0
date_code|practice_id[E85007],0.786,0.104,0.588,0.979,0.001,0.001,34038.0,19377.0,1.0
date_code|practice_id[E85008],0.821,0.102,0.63,1.016,0.001,0.001,31106.0,19574.0,1.0
date_code|practice_id[E85016],0.837,0.103,0.645,1.029,0.001,0.001,32545.0,19994.0,1.0
date_code|practice_id[E85019],0.63,0.104,0.434,0.825,0.001,0.001,34825.0,19849.0,1.0
date_code|practice_id[E85020],1.408,0.103,1.211,1.597,0.001,0.001,34353.0,19813.0,1.0
date_code|practice_id[E85021],0.945,0.105,0.752,1.148,0.001,0.001,32654.0,18775.0,1.0
date_code|practice_id[E85024],1.418,0.104,1.218,1.609,0.001,0.001,32589.0,19314.0,1.0
date_code|practice_id[E85025],1.003,0.104,0.816,1.207,0.001,0.001,31965.0,19901.0,1.0
date_code|practice_id[E85028],0.247,0.105,0.054,0.45,0.001,0.001,33215.0,18944.0,1.0
