,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[Y04893],-0.234,0.138,-0.499,0.02,0.001,0.001,52619.0,16522.0,1.0
1|practice_id[Y04901],0.155,0.166,-0.147,0.473,0.001,0.001,32853.0,20071.0,1.0
1|practice_id[Y04907],0.024,0.094,-0.151,0.203,0.0,0.001,51443.0,17103.0,1.0
1|practice_id[Y04909],-0.141,0.093,-0.315,0.037,0.0,0.001,48019.0,17888.0,1.0
1|practice_id[Y04918],-0.026,0.107,-0.226,0.174,0.0,0.001,50972.0,17546.0,1.0
1|practice_id[Y04919],-0.472,0.179,-0.801,-0.128,0.001,0.001,31075.0,18077.0,1.0
1|practice_id[Y04920],-0.976,0.096,-1.154,-0.793,0.0,0.001,52711.0,17091.0,1.0
1|practice_id[Y04921],-0.385,0.099,-0.569,-0.196,0.0,0.001,51630.0,16835.0,1.0
1|practice_id[Y04922],-0.894,0.097,-1.075,-0.713,0.0,0.001,54273.0,16489.0,1.0
1|practice_id[Y04923],-0.852,0.095,-1.031,-0.675,0.0,0.001,51763.0,16228.0,1.0
1|practice_id[Y04929],-0.601,0.107,-0.807,-0.402,0.0,0.001,48457.0,17153.0,1.0
1|practice_id[Y04933],0.379,0.095,0.197,0.553,0.0,0.001,48355.0,16554.0,1.0
1|practice_id[Y04938],0.792,0.095,0.615,0.969,0.0,0.001,48806.0,17247.0,1.0
1|practice_id[Y04941],0.242,0.093,0.073,0.421,0.0,0.001,49670.0,17514.0,1.0
1|practice_id[Y04942],-0.203,0.094,-0.382,-0.032,0.0,0.001,49671.0,17513.0,1.0
1|practice_id[Y04943],-0.52,0.209,-0.923,-0.136,0.001,0.001,25623.0,19115.0,1.0
1|practice_id[Y04944],0.076,0.222,-0.331,0.504,0.001,0.001,29881.0,19413.0,1.0
1|practice_id[Y04945],-0.268,0.224,-0.684,0.15,0.001,0.001,27009.0,19187.0,1.0
1|practice_id[Y04947],0.164,0.094,-0.024,0.331,0.0,0.001,53145.0,17609.0,1.0
1|practice_id[Y04949],-0.2,0.102,-0.39,-0.008,0.0,0.001,46224.0,18539.0,1.0
1|practice_id[Y04950],0.374,0.095,0.196,0.552,0.0,0.001,51272.0,16147.0,1.0
1|practice_id[Y04951],0.09,0.093,-0.088,0.262,0.0,0.001,50827.0,17341.0,1.0
1|practice_id[Y04952],0.283,0.096,0.098,0.459,0.0,0.001,55260.0,16670.0,1.0
1|practice_id[Y04954],0.205,0.198,-0.167,0.577,0.001,0.001,32872.0,18499.0,1.0
1|practice_id[Y04957],-0.53,0.107,-0.732,-0.326,0.0,0.001,48244.0,17700.0,1.0
1|practice_id[Y04958],0.121,0.129,-0.117,0.368,0.001,0.001,46960.0,18250.0,1.0
1|practice_id[Y04965],-0.863,0.095,-1.04,-0.682,0.0,0.001,53272.0,15926.0,1.0
1|practice_id[Y04966],0.31,0.095,0.136,0.489,0.0,0.001,44740.0,17492.0,1.0
1|practice_id[Y04968],-0.179,0.093,-0.352,-0.005,0.0,0.001,52858.0,17511.0,1.0
1|practice_id[Y04969],-0.531,0.094,-0.704,-0.352,0.0,0.001,48377.0,16911.0,1.0
1|practice_id[Y04971],-0.289,0.149,-0.572,-0.011,0.001,0.001,33176.0,19313.0,1.0
1|practice_id[Y04973],-0.047,0.109,-0.257,0.156,0.001,0.001,47611.0,19284.0,1.0
1|practice_id[Y04974],-0.119,0.127,-0.363,0.116,0.001,0.001,41496.0,18819.0,1.0
1|practice_id[Y04975],-0.205,0.094,-0.379,-0.028,0.0,0.001,52360.0,16829.0,1.0
1|practice_id[Y04976],-0.023,0.127,-0.262,0.214,0.001,0.001,42706.0,17757.0,1.0
1|practice_id[Y04977],-0.122,0.093,-0.299,0.05,0.0,0.001,50755.0,17306.0,1.0
1|practice_id[Y04979],-0.317,0.243,-0.78,0.135,0.001,0.002,31601.0,19465.0,1.0
1|practice_id[Y04985],-0.19,0.177,-0.524,0.143,0.001,0.001,34475.0,19393.0,1.0
1|practice_id[Y04994],-0.04,0.107,-0.246,0.153,0.0,0.001,48495.0,16549.0,1.0
1|practice_id[Y04995],0.255,0.095,0.073,0.429,0.0,0.001,46841.0,16545.0,1.0
1|practice_id[Y04999],-0.068,0.097,-0.25,0.115,0.0,0.001,49280.0,16437.0,1.0
1|practice_id[Y05003],0.03,0.144,-0.241,0.302,0.001,0.001,44395.0,19084.0,1.0
1|practice_id[Y05006],-0.217,0.122,-0.448,0.011,0.001,0.001,48464.0,17709.0,1.0
1|practice_id[Y05008],-0.448,0.211,-0.85,-0.054,0.001,0.001,29230.0,18421.0,1.0
1|practice_id[Y05012],0.071,0.127,-0.171,0.308,0.001,0.001,45971.0,18604.0,1.0
1|practice_id[Y05013],-0.218,0.123,-0.453,0.006,0.001,0.001,45187.0,17090.0,1.0
1|practice_id[Y05021],-0.421,0.216,-0.826,-0.014,0.001,0.001,28181.0,19651.0,1.0
1|practice_id[Y05023],-0.58,0.097,-0.757,-0.394,0.0,0.001,52317.0,15930.0,1.0
1|practice_id[Y05027],0.302,0.173,-0.022,0.628,0.001,0.001,32277.0,19025.0,1.0
1|practice_id[Y05048],-0.454,0.113,-0.667,-0.242,0.001,0.001,49435.0,18429.0,1.0
1|practice_id[Y05050],0.14,0.113,-0.066,0.355,0.001,0.001,45226.0,18396.0,1.0
1|practice_id[Y05062],-0.155,0.104,-0.345,0.044,0.0,0.001,56206.0,17441.0,1.0
1|practice_id[Y05063],-0.279,0.214,-0.674,0.133,0.001,0.001,30207.0,17908.0,1.0
1|practice_id[Y05069],-0.06,0.157,-0.36,0.233,0.001,0.001,48485.0,18660.0,1.0
1|practice_id[Y05075],-0.066,0.1,-0.254,0.121,0.0,0.001,49084.0,16814.0,1.0
1|practice_id[Y05076],-0.801,0.095,-0.979,-0.621,0.0,0.001,57578.0,16566.0,1.0
1|practice_id[Y05078],0.196,0.095,0.017,0.375,0.0,0.001,48827.0,16914.0,1.0
1|practice_id[Y05080],0.504,0.097,0.325,0.685,0.0,0.001,47417.0,16433.0,1.0
1|practice_id[Y05084],-0.102,0.106,-0.293,0.102,0.0,0.001,49562.0,17338.0,1.0
1|practice_id[Y05095],0.623,0.1,0.438,0.813,0.0,0.001,56117.0,14094.0,1.0
1|practice_id[Y05100],-0.031,0.1,-0.217,0.161,0.0,0.001,47519.0,16135.0,1.0
1|practice_id[Y05106],-0.281,0.099,-0.466,-0.094,0.0,0.001,54597.0,17181.0,1.0
1|practice_id[Y05107],-0.277,0.098,-0.464,-0.096,0.0,0.001,54417.0,15801.0,1.0
1|practice_id[Y05110],-0.815,0.096,-1.001,-0.64,0.0,0.001,51592.0,17402.0,1.0
1|practice_id[Y05111],-0.692,0.14,-0.964,-0.436,0.001,0.001,41101.0,19744.0,1.0
1|practice_id[Y05113],-0.56,0.103,-0.754,-0.364,0.0,0.001,52901.0,16906.0,1.0
1|practice_id[Y05118],0.369,0.104,0.178,0.57,0.0,0.001,51655.0,17009.0,1.0
1|practice_id[Y05119],-0.037,0.1,-0.226,0.151,0.0,0.001,48808.0,15523.0,1.0
1|practice_id[Y05125],-0.074,0.108,-0.283,0.127,0.0,0.001,50887.0,17611.0,1.0
1|practice_id[Y05126],-0.001,0.099,-0.199,0.174,0.0,0.001,49557.0,15803.0,1.0
1|practice_id[Y05129],0.052,0.095,-0.131,0.225,0.0,0.001,46727.0,17888.0,1.0
1|practice_id[Y05130],-0.076,0.136,-0.326,0.185,0.001,0.001,53144.0,16788.0,1.0
1|practice_id[Y05132],0.141,0.101,-0.05,0.327,0.0,0.001,51365.0,16149.0,1.0
1|practice_id[Y05136],0.471,0.101,0.284,0.66,0.0,0.001,53993.0,16964.0,1.0
1|practice_id[Y05140],-0.547,0.102,-0.742,-0.358,0.0,0.001,52728.0,17606.0,1.0
1|practice_id[Y05141],0.812,0.099,0.624,0.996,0.0,0.001,52955.0,15652.0,1.0
1|practice_id[Y05142],0.38,0.1,0.197,0.573,0.0,0.001,52865.0,16063.0,1.0
1|practice_id[Y05148],0.781,0.096,0.601,0.962,0.0,0.001,53774.0,17514.0,1.0
1|practice_id[Y05152],0.159,0.1,-0.032,0.343,0.0,0.001,53592.0,16336.0,1.0
1|practice_id[Y05153],-0.611,0.098,-0.798,-0.431,0.0,0.001,49087.0,16525.0,1.0
1|practice_id[Y05154],-0.605,0.134,-0.852,-0.35,0.001,0.001,41003.0,19784.0,1.0
1|practice_id[Y05155],-0.272,0.101,-0.461,-0.082,0.0,0.001,46210.0,17514.0,1.0
1|practice_id[Y05157],-0.832,0.1,-1.017,-0.638,0.0,0.001,46577.0,17572.0,1.0
1|practice_id[Y05160],-0.852,0.101,-1.044,-0.662,0.0,0.001,55857.0,16873.0,1.0
1|practice_id[Y05161],-0.631,0.1,-0.82,-0.44,0.0,0.001,56627.0,16824.0,1.0
1|practice_id[Y05162],0.648,0.099,0.452,0.824,0.0,0.001,45683.0,16948.0,1.0
1|practice_id[Y05163],0.07,0.099,-0.114,0.255,0.0,0.001,53625.0,17581.0,1.0
1|practice_id[Y05164],-0.174,0.137,-0.422,0.092,0.001,0.001,44702.0,19825.0,1.0
1|practice_id[Y05165],-0.082,0.106,-0.278,0.118,0.0,0.001,48843.0,17022.0,1.0
1|practice_id[Y05166],-0.038,0.104,-0.227,0.162,0.0,0.001,46530.0,17163.0,1.0
1|practice_id[Y05167],-0.012,0.098,-0.195,0.173,0.0,0.001,50741.0,16820.0,1.0
1|practice_id[Y05168],0.233,0.102,0.039,0.421,0.0,0.001,45118.0,17516.0,1.0
1|practice_id[Y05174],0.128,0.099,-0.056,0.313,0.0,0.001,53251.0,16015.0,1.0
1|practice_id[Y05175],0.166,0.098,-0.02,0.345,0.0,0.001,50266.0,17605.0,1.0
1|practice_id[Y05177],0.051,0.149,-0.236,0.327,0.001,0.001,40467.0,19939.0,1.0
1|practice_id[Y05185],-0.023,0.108,-0.226,0.179,0.0,0.001,48235.0,17666.0,1.0
1|practice_id[Y05186],0.052,0.103,-0.144,0.241,0.0,0.001,51747.0,15987.0,1.0
1|practice_id[Y05187],0.023,0.1,-0.16,0.214,0.0,0.001,54418.0,17768.0,1.0
1|practice_id[Y05189],-0.853,0.138,-1.113,-0.596,0.001,0.001,40396.0,18802.0,1.0
1|practice_id[Y05190],-0.603,0.099,-0.792,-0.417,0.0,0.001,46165.0,16880.0,1.0
1|practice_id[Y05197],0.307,0.099,0.117,0.49,0.0,0.001,51535.0,17230.0,1.0
1|practice_id[Y05201],-0.34,0.164,-0.648,-0.031,0.001,0.001,31570.0,20247.0,1.0
1|practice_id[Y05203],-0.03,0.179,-0.378,0.293,0.001,0.001,36590.0,19708.0,1.0
1|practice_id[Y05204],-0.053,0.103,-0.246,0.143,0.0,0.001,46841.0,17995.0,1.0
1|practice_id[Y05207],0.217,0.109,0.011,0.42,0.0,0.001,57322.0,15897.0,1.0
1|practice_id[Y05212],-0.962,0.101,-1.157,-0.776,0.0,0.001,48601.0,17729.0,1.0
1|practice_id[Y05222],-0.531,0.106,-0.731,-0.33,0.0,0.001,48304.0,17729.0,1.0
1|practice_id[Y05227],-0.368,0.15,-0.65,-0.085,0.001,0.001,35261.0,18506.0,1.0
1|practice_id[Y05228],-0.067,0.123,-0.307,0.156,0.001,0.001,44913.0,16869.0,1.0
1|practice_id[Y05231],0.099,0.101,-0.089,0.29,0.0,0.001,55410.0,17078.0,1.0
1|practice_id[Y05241],0.035,0.136,-0.22,0.292,0.001,0.001,36973.0,20191.0,1.0
1|practice_id[Y05244],0.312,0.117,0.096,0.532,0.001,0.001,45561.0,18991.0,1.0
1|practice_id[Y05246],0.125,0.12,-0.103,0.35,0.001,0.001,44664.0,17930.0,1.0
1|practice_id[Y05247],-0.047,0.152,-0.335,0.237,0.001,0.001,48908.0,17226.0,1.0
1|practice_id[Y05248],-0.759,0.1,-0.95,-0.571,0.0,0.001,54203.0,16499.0,1.0
1|practice_id[Y05257],-0.381,0.104,-0.576,-0.186,0.0,0.001,47104.0,17370.0,1.0
1|practice_id[Y05258],0.392,0.101,0.204,0.584,0.0,0.001,49503.0,16776.0,1.0
1|practice_id[Y05260],0.689,0.1,0.501,0.875,0.0,0.001,49524.0,17614.0,1.0
1|practice_id[Y05271],0.009,0.105,-0.188,0.203,0.0,0.001,50436.0,17833.0,1.0
1|practice_id[Y05273],-0.577,0.103,-0.768,-0.382,0.0,0.001,54978.0,17513.0,1.0
1|practice_id[Y05286],-0.838,0.103,-1.038,-0.65,0.0,0.001,46816.0,15696.0,1.0
1|practice_id[Y05288],-0.103,0.103,-0.296,0.089,0.0,0.001,46721.0,17060.0,1.0
1|practice_id[Y05299],-0.314,0.129,-0.559,-0.076,0.001,0.001,37823.0,18735.0,1.0
1|practice_id[Y05305],-0.667,0.108,-0.872,-0.464,0.0,0.001,48839.0,18522.0,1.0
1|practice_id[Y05306],-0.496,0.175,-0.825,-0.166,0.001,0.001,35626.0,20695.0,1.0
1|practice_id[Y05311],-0.244,0.127,-0.483,-0.002,0.001,0.001,50244.0,18219.0,1.0
1|practice_id[Y05313],0.457,0.111,0.251,0.668,0.001,0.001,46631.0,18064.0,1.0
1|practice_id[Y05317],-0.055,0.109,-0.259,0.147,0.0,0.001,52678.0,17859.0,1.0
1|practice_id[Y05318],-0.132,0.109,-0.338,0.072,0.001,0.001,44090.0,17514.0,1.0
1|practice_id[Y05332],0.429,0.148,0.154,0.711,0.001,0.001,50475.0,17134.0,1.0
1|practice_id[Y05333],0.198,0.106,-0.007,0.394,0.0,0.001,52508.0,18522.0,1.0
1|practice_id[Y05336],0.737,0.108,0.534,0.939,0.001,0.001,44938.0,18667.0,1.0
1|practice_id[Y05339],-0.631,0.108,-0.835,-0.43,0.001,0.001,45278.0,18325.0,1.0
1|practice_id[Y05346],-1.098,0.14,-1.357,-0.832,0.001,0.001,39179.0,19122.0,1.0
1|practice_id[Y05349],-0.76,0.11,-0.967,-0.554,0.0,0.001,48911.0,18279.0,1.0
1|practice_id[Y05362],-0.058,0.133,-0.3,0.2,0.001,0.001,53920.0,16358.0,1.0
1|practice_id[Y05363],0.364,0.109,0.165,0.573,0.001,0.001,46803.0,17469.0,1.0
1|practice_id[Y05364],-0.275,0.109,-0.477,-0.065,0.0,0.001,52065.0,18273.0,1.0
1|practice_id[Y05367],-0.01,0.108,-0.217,0.189,0.001,0.001,39671.0,17622.0,1.0
1|practice_id[Y05368],-0.013,0.117,-0.23,0.21,0.001,0.001,49118.0,18060.0,1.0
1|practice_id[Y05369],-0.659,0.109,-0.864,-0.454,0.001,0.001,45065.0,19603.0,1.0
1|practice_id[Y05373],0.338,0.112,0.128,0.55,0.001,0.001,45736.0,19244.0,1.0
1|practice_id[Y05389],-0.528,0.118,-0.749,-0.307,0.001,0.001,46186.0,18389.0,1.0
1|practice_id[Y05401],-0.862,0.109,-1.067,-0.658,0.001,0.001,44602.0,18011.0,1.0
1|practice_id[Y05412],0.092,0.128,-0.151,0.331,0.001,0.001,41663.0,20247.0,1.0
1|practice_id[Y05436],-0.066,0.131,-0.31,0.184,0.001,0.001,51676.0,17266.0,1.0
1|practice_id[Y05445],-0.207,0.178,-0.546,0.127,0.001,0.001,29968.0,18757.0,1.0
1|practice_id[Y05448],0.38,0.143,0.101,0.641,0.001,0.001,58445.0,16656.0,1.0
1|practice_id[Y05449],0.233,0.116,0.012,0.448,0.001,0.001,42466.0,18024.0,1.0
1|practice_id[Y05454],0.863,0.117,0.642,1.078,0.001,0.001,44600.0,18755.0,1.0
1|practice_id[Y05455],0.094,0.146,-0.176,0.375,0.001,0.001,45203.0,17909.0,1.0
1|practice_id[Y05456],-1.164,0.149,-1.444,-0.884,0.001,0.001,31993.0,18320.0,1.0
1|practice_id[Y05460],-0.069,0.142,-0.33,0.205,0.001,0.001,51404.0,18353.0,1.0
1|practice_id[Y05478],0.314,0.118,0.095,0.539,0.001,0.001,46792.0,19341.0,1.0
1|practice_id[Y05482],-0.032,0.14,-0.3,0.23,0.001,0.001,55601.0,16674.0,1.0
1|practice_id[Y05491],-0.069,0.14,-0.335,0.187,0.001,0.001,37218.0,20470.0,1.0
1|practice_id[Y05493],-0.366,0.126,-0.603,-0.129,0.001,0.001,42566.0,19417.0,1.0
1|practice_id[Y05495],-0.098,0.145,-0.372,0.172,0.001,0.001,46467.0,18815.0,1.0
1|practice_id[Y05497],0.12,0.126,-0.128,0.348,0.001,0.001,47708.0,19713.0,1.0
1|practice_id[Y05498],-0.463,0.137,-0.723,-0.208,0.001,0.001,36440.0,18227.0,1.0
1|practice_id[Y05502],-0.26,0.137,-0.519,-0.004,0.001,0.001,40464.0,19825.0,1.0
1|practice_id[Y05507],0.336,0.199,-0.041,0.705,0.001,0.001,30639.0,19316.0,1.0
1|practice_id[Y05509],0.507,0.126,0.271,0.743,0.001,0.001,36511.0,18851.0,1.0
1|practice_id[Y05515],0.127,0.147,-0.142,0.405,0.001,0.001,48800.0,18203.0,1.0
1|practice_id[Y05552],-0.547,0.127,-0.783,-0.304,0.001,0.001,42401.0,18999.0,1.0
1|practice_id[Y05555],-0.853,0.139,-1.117,-0.595,0.001,0.001,35215.0,18750.0,1.0
1|practice_id[Y05564],0.258,0.173,-0.065,0.582,0.001,0.001,30967.0,18750.0,1.0
1|practice_id[Y05565],0.178,0.147,-0.095,0.455,0.001,0.001,50879.0,18508.0,1.0
1|practice_id[Y05566],0.526,0.128,0.286,0.763,0.001,0.001,43311.0,19756.0,1.0
1|practice_id[Y05568],-0.394,0.128,-0.633,-0.155,0.001,0.001,42884.0,20140.0,1.0
1|practice_id[Y05574],-0.077,0.142,-0.346,0.188,0.001,0.001,37926.0,19754.0,1.0
1|practice_id[Y05576],-0.928,0.132,-1.177,-0.683,0.001,0.001,39911.0,18953.0,1.0
1|practice_id[Y05583],-0.067,0.134,-0.313,0.192,0.001,0.001,41454.0,18718.0,1.0
1|practice_id[Y05600],-0.642,0.158,-0.944,-0.345,0.001,0.001,44896.0,19344.0,1.0
1|practice_id[Y05608],-0.916,0.152,-1.205,-0.631,0.001,0.001,37304.0,19022.0,1.0
1|practice_id[Y05615],0.165,0.176,-0.177,0.484,0.001,0.001,36283.0,20217.0,1.0
1|practice_id[Y05620],-0.26,0.191,-0.618,0.098,0.001,0.001,33516.0,18905.0,1.0
1|practice_id[Y05622],-1.007,0.136,-1.254,-0.744,0.001,0.001,32778.0,20127.0,1.0
1|practice_id[Y05625],-0.732,0.125,-0.969,-0.498,0.001,0.001,39254.0,18972.0,1.0
1|practice_id[Y05632],0.129,0.174,-0.207,0.447,0.001,0.001,35074.0,19389.0,1.0
1|practice_id[Y05638],-1.112,0.157,-1.409,-0.819,0.001,0.001,32140.0,19513.0,1.0
1|practice_id[Y05645],-0.472,0.173,-0.798,-0.149,0.001,0.001,37283.0,19534.0,1.0
1|practice_id[Y05648],0.617,0.131,0.366,0.858,0.001,0.001,36645.0,19486.0,1.0
1|practice_id[Y05658],-0.064,0.182,-0.399,0.282,0.001,0.001,38847.0,20339.0,1.0
1|practice_id[Y05671],0.327,0.197,-0.053,0.687,0.001,0.001,28360.0,19793.0,1.0
1|practice_id[Y05675],-0.488,0.162,-0.802,-0.193,0.001,0.001,31609.0,19706.0,1.0
1|practice_id[Y05676],0.485,0.156,0.187,0.774,0.001,0.001,31021.0,19476.0,1.0
1|practice_id[Y05682],-0.219,0.157,-0.518,0.071,0.001,0.001,34702.0,19002.0,1.0
1|practice_id[Y05686],0.218,0.145,-0.061,0.486,0.001,0.001,35019.0,19530.0,1.0
1|practice_id[Y05687],-0.001,0.156,-0.295,0.297,0.001,0.001,53909.0,18221.0,1.0
1|practice_id[Y05690],0.009,0.147,-0.259,0.296,0.001,0.001,34698.0,19479.0,1.0
1|practice_id[Y05717],-0.414,0.151,-0.695,-0.132,0.001,0.001,36360.0,19154.0,1.0
1|practice_id[Y05719],-0.155,0.152,-0.436,0.131,0.001,0.001,32804.0,19080.0,1.0
1|practice_id[Y05731],0.009,0.162,-0.292,0.322,0.001,0.001,35196.0,19884.0,1.0
1|practice_id[Y05733],0.516,0.15,0.238,0.804,0.001,0.001,36078.0,19205.0,1.0
1|practice_id[Y05735],-0.294,0.155,-0.579,-0.001,0.001,0.001,35759.0,19420.0,1.0
1|practice_id[Y05736],-0.699,0.151,-0.983,-0.414,0.001,0.001,32021.0,19705.0,1.0
1|practice_id[Y05738],0.648,0.156,0.364,0.944,0.001,0.001,31138.0,18936.0,1.0
1|practice_id[Y05741],-0.879,0.167,-1.192,-0.564,0.001,0.001,31918.0,19242.0,1.0
1|practice_id[Y05743],-0.098,0.157,-0.396,0.193,0.001,0.001,36541.0,18431.0,1.0
1|practice_id[Y05747],0.163,0.167,-0.146,0.481,0.001,0.001,33646.0,18615.0,1.0
1|practice_id[Y05749],-0.369,0.157,-0.663,-0.073,0.001,0.001,29241.0,19700.0,1.0
1|practice_id[Y05751],-0.005,0.167,-0.322,0.303,0.001,0.001,33070.0,19315.0,1.0
1|practice_id[Y05753],0.226,0.152,-0.066,0.506,0.001,0.001,32818.0,19382.0,1.0
1|practice_id[Y05754],-0.828,0.156,-1.12,-0.537,0.001,0.001,35438.0,19499.0,1.0
1|practice_id[Y05755],0.727,0.157,0.431,1.022,0.001,0.001,32659.0,19788.0,1.0
1|practice_id[Y05762],-0.536,0.155,-0.826,-0.244,0.001,0.001,32708.0,20222.0,1.0
1|practice_id[Y05776],-0.756,0.161,-1.066,-0.458,0.001,0.001,32975.0,20660.0,1.0
1|practice_id[Y05782],-0.303,0.172,-0.631,0.013,0.001,0.001,32609.0,20091.0,1.0
1|practice_id[Y05785],-0.063,0.179,-0.401,0.271,0.001,0.001,31561.0,18812.0,1.0
1|practice_id[Y05788],-0.965,0.165,-1.275,-0.654,0.001,0.001,31507.0,19190.0,1.0
1|practice_id[Y05805],-0.211,0.162,-0.52,0.091,0.001,0.001,31277.0,18810.0,1.0
1|practice_id[Y05807],-0.118,0.178,-0.451,0.216,0.001,0.001,33615.0,18546.0,1.0
1|practice_id[Y05808],-0.451,0.172,-0.768,-0.123,0.001,0.001,32316.0,20656.0,1.0
1|practice_id[Y05813],0.184,0.167,-0.131,0.498,0.001,0.001,34097.0,18170.0,1.0
1|practice_id[Y05819],-0.88,0.179,-1.219,-0.547,0.001,0.001,30831.0,19793.0,1.0
1|practice_id[Y05823],-0.607,0.174,-0.931,-0.272,0.001,0.001,29521.0,19671.0,1.0
1|practice_id[Y05826],-0.999,0.196,-1.357,-0.621,0.001,0.001,30134.0,19599.0,1.0
1|practice_id[Y05827],0.052,0.174,-0.28,0.374,0.001,0.001,34200.0,19676.0,1.0
1|practice_id[Y05828],0.188,0.196,-0.177,0.552,0.001,0.001,29898.0,19801.0,1.0
1|practice_id[Y05843],0.392,0.18,0.058,0.739,0.001,0.001,32711.0,19825.0,1.0
1|practice_id[Y05845],-0.508,0.18,-0.85,-0.172,0.001,0.001,30324.0,19611.0,1.0
1|practice_id[Y05849],0.471,0.193,0.107,0.827,0.001,0.001,31709.0,20258.0,1.0
1|practice_id[Y05853],0.307,0.18,-0.031,0.644,0.001,0.001,29178.0,19505.0,1.0
1|practice_id[Y05863],0.016,0.192,-0.355,0.364,0.001,0.001,31271.0,19681.0,1.0
1|practice_id[Y05870],-0.874,0.199,-1.256,-0.51,0.001,0.001,32844.0,20137.0,1.0
1|practice_id[Y05871],-1.065,0.187,-1.421,-0.712,0.001,0.001,29714.0,20415.0,1.0
1|practice_id[Y05873],0.502,0.184,0.161,0.851,0.001,0.001,31545.0,19548.0,1.0
1|practice_id[Y05879],-0.325,0.187,-0.659,0.044,0.001,0.001,35166.0,20355.0,1.0
1|practice_id[Y05889],0.077,0.185,-0.276,0.426,0.001,0.001,32001.0,19670.0,1.0
1|practice_id[Y05892],-0.226,0.212,-0.619,0.174,0.001,0.001,27868.0,17947.0,1.0
1|practice_id[Y05898],0.106,0.193,-0.245,0.478,0.001,0.001,31717.0,20020.0,1.0
1|practice_id[Y05918],0.937,0.199,0.556,1.304,0.001,0.001,35764.0,19039.0,1.0
1|practice_id[Y05919],0.619,0.199,0.249,0.994,0.001,0.001,33039.0,19623.0,1.0
1|practice_id[Y05920],0.099,0.198,-0.271,0.47,0.001,0.001,29618.0,19428.0,1.0
1|practice_id[Y05924],0.941,0.196,0.584,1.316,0.001,0.001,24558.0,19717.0,1.0
1|practice_id[Y05925],-0.667,0.191,-1.032,-0.31,0.001,0.001,32206.0,19941.0,1.0
1|practice_id[Y05927],0.309,0.192,-0.048,0.671,0.001,0.001,30829.0,19240.0,1.0
1|practice_id[Y05928],-0.697,0.19,-1.06,-0.349,0.001,0.001,28820.0,17398.0,1.0
1|practice_id[Y05942],-0.338,0.22,-0.769,0.061,0.001,0.001,30348.0,19518.0,1.0
1|practice_id[Y05943],0.101,0.191,-0.24,0.478,0.001,0.001,31434.0,20090.0,1.0
1|practice_id[Y05948],-0.009,0.212,-0.406,0.388,0.001,0.001,27172.0,17542.0,1.0
1|practice_id[Y05954],0.053,0.219,-0.363,0.456,0.001,0.001,32541.0,19387.0,1.0
1|practice_id[Y05960],-0.706,0.212,-1.106,-0.315,0.001,0.001,28530.0,19456.0,1.0
1|practice_id[Y05961],0.148,0.22,-0.271,0.546,0.001,0.001,29720.0,18473.0,1.0
1|practice_id[Y05963],0.151,0.199,-0.219,0.527,0.001,0.001,30553.0,20494.0,1.0
1|practice_id[Y05964],0.175,0.206,-0.217,0.555,0.001,0.001,27106.0,19410.0,1.0
1|practice_id[Y05989],-0.317,0.217,-0.715,0.095,0.001,0.001,27294.0,18893.0,1.0
1|practice_id[Y05993],0.316,0.213,-0.085,0.72,0.001,0.001,30731.0,19790.0,1.0
1|practice_id[Y06001],-0.328,0.204,-0.724,0.043,0.001,0.001,29194.0,20269.0,1.0
1|practice_id[Y06005],0.308,0.219,-0.115,0.712,0.001,0.001,26637.0,20050.0,1.0
1|practice_id[Y06007],-0.865,0.221,-1.269,-0.445,0.001,0.001,29455.0,19735.0,1.0
1|practice_id[Y06010],-0.016,0.219,-0.437,0.386,0.001,0.001,28154.0,19481.0,1.0
1|practice_id[Y06014],0.36,0.209,-0.026,0.753,0.001,0.001,30339.0,20194.0,1.0
1|practice_id[Y06032],-0.549,0.225,-0.975,-0.131,0.001,0.001,26868.0,18720.0,1.0
1|practice_id[Y06034],-0.728,0.216,-1.128,-0.314,0.001,0.001,26129.0,19619.0,1.0
1|practice_id[Y06039],0.013,0.221,-0.396,0.43,0.001,0.001,26344.0,19986.0,1.0
1|practice_id[Y06044],0.358,0.219,-0.044,0.783,0.001,0.001,31131.0,18982.0,1.0
1|practice_id[Y06046],-0.019,0.228,-0.452,0.41,0.001,0.001,28509.0,19422.0,1.0
1|practice_id[Y06047],0.761,0.225,0.342,1.19,0.001,0.001,28379.0,18698.0,1.0
1|practice_id[Y06048],0.113,0.225,-0.302,0.546,0.001,0.001,25922.0,19826.0,1.0
1|practice_id[Y06056],0.534,0.224,0.107,0.953,0.001,0.001,30995.0,18867.0,1.0
1|practice_id[Y06077],-0.052,0.228,-0.477,0.377,0.001,0.001,28802.0,19344.0,1.0
date_code|practice_id[A81001],1.076,0.139,0.81,1.331,0.001,0.001,36708.0,19558.0,1.0
date_code|practice_id[A81002],1.013,0.14,0.752,1.277,0.001,0.001,35380.0,19339.0,1.0
date_code|practice_id[A81003],0.617,0.181,0.276,0.95,0.001,0.001,23985.0,17631.0,1.0
date_code|practice_id[A81004],1.12,0.139,0.858,1.38,0.001,0.001,35111.0,20240.0,1.0
date_code|practice_id[A81005],1.061,0.109,0.853,1.264,0.001,0.001,31023.0,18808.0,1.0
date_code|practice_id[A81006],1.4,0.138,1.144,1.664,0.001,0.001,35462.0,19971.0,1.0
