,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
date_code|practice_id[E81005],-0.124,0.11,-0.327,0.084,0.001,0.001,29902.0,19383.0,1.0
date_code|practice_id[E81006],0.858,0.11,0.654,1.068,0.001,0.001,28733.0,19773.0,1.0
date_code|practice_id[E81007],0.327,0.111,0.121,0.539,0.001,0.001,32565.0,18519.0,1.0
date_code|practice_id[E81008],1.304,0.109,1.098,1.507,0.001,0.001,31296.0,19538.0,1.0
date_code|practice_id[E81009],0.275,0.11,0.065,0.478,0.001,0.001,31903.0,20277.0,1.0
date_code|practice_id[E81010],1.011,0.109,0.806,1.216,0.001,0.001,29379.0,19241.0,1.0
date_code|practice_id[E81012],0.704,0.111,0.496,0.911,0.001,0.001,32737.0,20326.0,1.0
date_code|practice_id[E81013],0.977,0.11,0.77,1.183,0.001,0.001,31345.0,19995.0,1.0
date_code|practice_id[E81014],0.705,0.109,0.505,0.917,0.001,0.001,33030.0,20167.0,1.0
date_code|practice_id[E81015],-0.199,0.114,-0.411,0.021,0.001,0.001,34579.0,18606.0,1.0
date_code|practice_id[E81016],0.072,0.11,-0.141,0.274,0.001,0.001,33082.0,19820.0,1.0
date_code|practice_id[E81018],0.777,0.11,0.571,0.983,0.001,0.001,31624.0,19873.0,1.0
date_code|practice_id[E81022],0.293,0.109,0.088,0.494,0.001,0.001,34425.0,19756.0,1.0
date_code|practice_id[E81024],0.595,0.11,0.393,0.806,0.001,0.001,30619.0,19852.0,1.0
date_code|practice_id[E81025],0.523,0.11,0.314,0.728,0.001,0.001,30028.0,19387.0,1.0
date_code|practice_id[E81026],0.367,0.109,0.165,0.575,0.001,0.001,32871.0,19500.0,1.0
date_code|practice_id[E81027],0.137,0.11,-0.067,0.344,0.001,0.001,31809.0,20534.0,1.0
date_code|practice_id[E81028],0.448,0.109,0.246,0.657,0.001,0.001,32986.0,19353.0,1.0
date_code|practice_id[E81032],0.404,0.11,0.194,0.609,0.001,0.001,29036.0,18964.0,1.0
date_code|practice_id[E81033],0.676,0.11,0.473,0.888,0.001,0.001,29215.0,19238.0,1.0
date_code|practice_id[E81034],0.673,0.11,0.468,0.881,0.001,0.001,31387.0,18730.0,1.0
date_code|practice_id[E81035],0.241,0.11,0.035,0.448,0.001,0.001,29075.0,19581.0,1.0
date_code|practice_id[E81036],0.976,0.109,0.772,1.179,0.001,0.001,32393.0,20314.0,1.0
date_code|practice_id[E81040],0.549,0.111,0.339,0.754,0.001,0.001,31991.0,18814.0,1.0
date_code|practice_id[E81041],0.485,0.109,0.291,0.697,0.001,0.001,30024.0,20061.0,1.0
date_code|practice_id[E81043],0.693,0.112,0.484,0.906,0.001,0.001,29745.0,19232.0,1.0
date_code|practice_id[E81044],1.399,0.111,1.186,1.604,0.001,0.001,32628.0,20943.0,1.0
date_code|practice_id[E81045],0.917,0.11,0.715,1.126,0.001,0.001,28997.0,19253.0,1.0
date_code|practice_id[E81046],0.777,0.11,0.57,0.986,0.001,0.001,33743.0,20451.0,1.0
date_code|practice_id[E81048],0.888,0.11,0.677,1.088,0.001,0.001,32201.0,20209.0,1.0
date_code|practice_id[E81050],0.51,0.111,0.298,0.716,0.001,0.001,30510.0,19521.0,1.0
date_code|practice_id[E81052],0.945,0.11,0.748,1.161,0.001,0.001,31756.0,19146.0,1.0
date_code|practice_id[E81054],-0.175,0.113,-0.385,0.037,0.001,0.001,30909.0,19861.0,1.0
date_code|practice_id[E81057],0.249,0.11,0.049,0.463,0.001,0.001,31439.0,20265.0,1.0
date_code|practice_id[E81059],0.797,0.116,0.577,1.014,0.001,0.001,28568.0,19227.0,1.0
date_code|practice_id[E81061],0.638,0.111,0.433,0.85,0.001,0.001,33280.0,19761.0,1.0
date_code|practice_id[E81063],-0.627,0.11,-0.835,-0.424,0.001,0.001,31827.0,18980.0,1.0
date_code|practice_id[E81064],-0.778,0.11,-0.991,-0.577,0.001,0.001,30400.0,19889.0,1.0
date_code|practice_id[E81065],-0.958,0.109,-1.162,-0.753,0.001,0.001,33138.0,20469.0,1.0
date_code|practice_id[E81069],0.704,0.111,0.499,0.917,0.001,0.001,29119.0,20057.0,1.0
date_code|practice_id[E81072],1.408,0.186,1.052,1.745,0.001,0.001,25409.0,18535.0,1.0
date_code|practice_id[E81073],0.823,0.109,0.617,1.025,0.001,0.001,30781.0,20690.0,1.0
date_code|practice_id[E81074],0.845,0.114,0.633,1.061,0.001,0.001,32542.0,19181.0,1.0
date_code|practice_id[E81075],-0.77,0.132,-1.011,-0.519,0.001,0.001,29525.0,19743.0,1.0
date_code|practice_id[E81076],-0.207,0.111,-0.418,-0.001,0.001,0.001,30683.0,19841.0,1.0
date_code|practice_id[E81077],0.678,0.113,0.473,0.899,0.001,0.001,31365.0,19716.0,1.0
date_code|practice_id[E81612],0.647,0.109,0.441,0.853,0.001,0.001,30788.0,19204.0,1.0
date_code|practice_id[E81617],-0.308,0.108,-0.515,-0.106,0.001,0.001,31568.0,19777.0,1.0
date_code|practice_id[E81618],-0.333,0.219,-0.751,0.064,0.001,0.001,27491.0,18357.0,1.0
date_code|practice_id[E81631],-0.218,0.109,-0.426,-0.016,0.001,0.001,28067.0,20384.0,1.0
date_code|practice_id[E81632],0.78,0.109,0.57,0.981,0.001,0.001,32214.0,20139.0,1.0
date_code|practice_id[E81633],0.882,0.11,0.676,1.09,0.001,0.001,32385.0,19164.0,1.0
date_code|practice_id[E81635],-0.122,0.11,-0.336,0.077,0.001,0.001,31493.0,19283.0,1.0
date_code|practice_id[E81636],0.176,0.155,-0.115,0.466,0.001,0.001,26637.0,19255.0,1.0
date_code|practice_id[E81639],-0.162,0.179,-0.5,0.175,0.001,0.001,25491.0,18037.0,1.0
date_code|practice_id[E82001],0.401,0.109,0.198,0.607,0.001,0.001,32375.0,20077.0,1.0
date_code|practice_id[E82002],0.729,0.109,0.524,0.938,0.001,0.001,31911.0,20060.0,1.0
date_code|practice_id[E82004],0.678,0.11,0.473,0.886,0.001,0.001,33919.0,19871.0,1.0
date_code|practice_id[E82005],0.959,0.11,0.757,1.169,0.001,0.001,28849.0,19520.0,1.0
date_code|practice_id[E82006],0.539,0.109,0.337,0.747,0.001,0.001,32860.0,19690.0,1.0
date_code|practice_id[E82007],0.363,0.109,0.166,0.574,0.001,0.001,29016.0,20522.0,1.0
date_code|practice_id[E82008],1.009,0.111,0.8,1.218,0.001,0.001,30436.0,19163.0,1.0
date_code|practice_id[E82009],0.404,0.112,0.191,0.609,0.001,0.001,32175.0,19733.0,1.0
date_code|practice_id[E82011],-0.019,0.158,-0.313,0.279,0.001,0.001,23898.0,19059.0,1.0
date_code|practice_id[E82012],0.285,0.11,0.078,0.49,0.001,0.001,29675.0,19462.0,1.0
date_code|practice_id[E82013],0.794,0.11,0.586,1.003,0.001,0.001,31704.0,19465.0,1.0
date_code|practice_id[E82014],0.599,0.11,0.399,0.809,0.001,0.001,30988.0,19859.0,1.0
date_code|practice_id[E82015],-0.228,0.109,-0.433,-0.024,0.001,0.001,31843.0,19066.0,1.0
date_code|practice_id[E82017],0.823,0.11,0.617,1.026,0.001,0.001,32219.0,19835.0,1.0
date_code|practice_id[E82018],1.098,0.11,0.9,1.309,0.001,0.001,33303.0,19874.0,1.0
date_code|practice_id[E82019],1.146,0.108,0.946,1.354,0.001,0.001,32558.0,19693.0,1.0
date_code|practice_id[E82020],-1.207,0.11,-1.412,-0.997,0.001,0.001,32777.0,20127.0,1.0
date_code|practice_id[E82021],0.499,0.108,0.293,0.702,0.001,0.001,33554.0,19250.0,1.0
date_code|practice_id[E82022],0.548,0.111,0.346,0.762,0.001,0.001,31265.0,19939.0,1.0
date_code|practice_id[E82023],1.237,0.109,1.035,1.442,0.001,0.001,30847.0,19964.0,1.0
date_code|practice_id[E82024],0.222,0.109,0.022,0.43,0.001,0.001,32112.0,19324.0,1.0
date_code|practice_id[E82025],0.386,0.14,0.119,0.642,0.001,0.001,27091.0,19034.0,1.0
date_code|practice_id[E82027],0.644,0.109,0.437,0.844,0.001,0.001,33243.0,19698.0,1.0
date_code|practice_id[E82028],1.059,0.111,0.85,1.268,0.001,0.001,30336.0,18797.0,1.0
date_code|practice_id[E82031],0.879,0.11,0.671,1.083,0.001,0.001,33474.0,19783.0,1.0
date_code|practice_id[E82032],0.199,0.112,-0.008,0.41,0.001,0.001,32238.0,19830.0,1.0
date_code|practice_id[E82034],0.398,0.108,0.195,0.602,0.001,0.001,30897.0,20031.0,1.0
date_code|practice_id[E82035],1.046,0.111,0.837,1.255,0.001,0.001,31199.0,18906.0,1.0
date_code|practice_id[E82037],0.107,0.109,-0.106,0.303,0.001,0.001,29046.0,18895.0,1.0
date_code|practice_id[E82038],-0.029,0.163,-0.333,0.276,0.001,0.001,39245.0,19720.0,1.0
date_code|practice_id[E82039],-0.769,0.145,-1.043,-0.498,0.001,0.001,26077.0,19630.0,1.0
date_code|practice_id[E82040],0.843,0.11,0.638,1.048,0.001,0.001,33279.0,19703.0,1.0
date_code|practice_id[E82041],0.711,0.109,0.501,0.912,0.001,0.001,31256.0,18846.0,1.0
date_code|practice_id[E82042],1.316,0.109,1.111,1.519,0.001,0.001,32422.0,20177.0,1.0
date_code|practice_id[E82043],0.39,0.11,0.183,0.597,0.001,0.001,30527.0,19017.0,1.0
date_code|practice_id[E82044],-0.138,0.109,-0.345,0.064,0.001,0.001,28834.0,19653.0,1.0
date_code|practice_id[E82045],0.158,0.109,-0.048,0.36,0.001,0.001,29655.0,19619.0,1.0
date_code|practice_id[E82046],0.168,0.109,-0.038,0.371,0.001,0.001,28469.0,19020.0,1.0
date_code|practice_id[E82048],0.132,0.11,-0.075,0.341,0.001,0.001,32307.0,18809.0,1.0
date_code|practice_id[E82049],-0.069,0.113,-0.281,0.143,0.001,0.001,33025.0,19995.0,1.0
date_code|practice_id[E82050],0.281,0.112,0.071,0.49,0.001,0.001,28423.0,19789.0,1.0
date_code|practice_id[E82051],0.237,0.11,0.029,0.444,0.001,0.001,29433.0,19727.0,1.0
date_code|practice_id[E82053],0.654,0.109,0.451,0.861,0.001,0.001,30339.0,19805.0,1.0
date_code|practice_id[E82054],-0.058,0.117,-0.286,0.155,0.001,0.001,28830.0,19283.0,1.0
date_code|practice_id[E82055],0.405,0.11,0.198,0.613,0.001,0.001,31652.0,19852.0,1.0
date_code|practice_id[E82056],0.842,0.112,0.636,1.057,0.001,0.001,32271.0,20099.0,1.0
date_code|practice_id[E82057],0.172,0.11,-0.024,0.387,0.001,0.001,30641.0,19364.0,1.0
date_code|practice_id[E82058],0.817,0.109,0.615,1.021,0.001,0.001,33467.0,18731.0,1.0
date_code|practice_id[E82059],0.761,0.11,0.559,0.972,0.001,0.001,32985.0,20465.0,1.0
date_code|practice_id[E82060],0.75,0.108,0.543,0.95,0.001,0.001,31603.0,20195.0,1.0
date_code|practice_id[E82061],0.651,0.11,0.449,0.861,0.001,0.001,28598.0,19528.0,1.0
date_code|practice_id[E82062],0.856,0.109,0.658,1.068,0.001,0.001,30868.0,19781.0,1.0
date_code|practice_id[E82063],1.177,0.108,0.968,1.375,0.001,0.001,30533.0,19043.0,1.0
date_code|practice_id[E82064],0.011,0.111,-0.199,0.218,0.001,0.001,33738.0,19888.0,1.0
date_code|practice_id[E82066],0.029,0.111,-0.181,0.236,0.001,0.001,33024.0,20228.0,1.0
date_code|practice_id[E82068],-0.147,0.112,-0.357,0.066,0.001,0.001,31826.0,19522.0,1.0
date_code|practice_id[E82069],0.728,0.11,0.521,0.936,0.001,0.001,29616.0,19056.0,1.0
date_code|practice_id[E82070],0.396,0.109,0.196,0.607,0.001,0.001,28026.0,19374.0,1.0
date_code|practice_id[E82071],-0.034,0.109,-0.238,0.168,0.001,0.001,31626.0,20293.0,1.0
date_code|practice_id[E82072],0.255,0.108,0.058,0.464,0.001,0.001,29998.0,20197.0,1.0
date_code|practice_id[E82073],0.408,0.11,0.202,0.619,0.001,0.001,31715.0,19043.0,1.0
date_code|practice_id[E82075],0.561,0.109,0.354,0.765,0.001,0.001,32681.0,19913.0,1.0
date_code|practice_id[E82076],-0.13,0.135,-0.383,0.124,0.001,0.001,28905.0,18669.0,1.0
date_code|practice_id[E82077],0.119,0.109,-0.088,0.323,0.001,0.001,32099.0,20152.0,1.0
date_code|practice_id[E82078],0.504,0.109,0.298,0.708,0.001,0.001,30505.0,19812.0,1.0
date_code|practice_id[E82079],1.136,0.11,0.925,1.338,0.001,0.001,30678.0,18925.0,1.0
date_code|practice_id[E82080],-0.018,0.121,-0.239,0.213,0.001,0.001,29095.0,19802.0,1.0
date_code|practice_id[E82081],0.931,0.11,0.726,1.136,0.001,0.001,30055.0,20002.0,1.0
date_code|practice_id[E82082],0.684,0.109,0.482,0.892,0.001,0.001,28246.0,18432.0,1.0
date_code|practice_id[E82083],0.965,0.113,0.755,1.176,0.001,0.001,37314.0,20065.0,1.0
date_code|practice_id[E82084],0.502,0.11,0.29,0.704,0.001,0.001,28176.0,19542.0,1.0
date_code|practice_id[E82085],-0.047,0.11,-0.247,0.161,0.001,0.001,28868.0,19529.0,1.0
date_code|practice_id[E82086],0.394,0.111,0.18,0.599,0.001,0.001,31172.0,19110.0,1.0
date_code|practice_id[E82088],0.956,0.11,0.755,1.168,0.001,0.001,30792.0,19739.0,1.0
date_code|practice_id[E82089],0.526,0.112,0.317,0.74,0.001,0.001,31710.0,19463.0,1.0
date_code|practice_id[E82090],1.02,0.109,0.823,1.233,0.001,0.001,30579.0,20059.0,1.0
date_code|practice_id[E82091],0.487,0.111,0.282,0.697,0.001,0.001,33975.0,20370.0,1.0
date_code|practice_id[E82092],1.178,0.109,0.969,1.377,0.001,0.001,31779.0,20064.0,1.0
date_code|practice_id[E82093],0.882,0.111,0.67,1.085,0.001,0.001,30419.0,19792.0,1.0
date_code|practice_id[E82094],0.212,0.111,-0.001,0.416,0.001,0.001,28958.0,19391.0,1.0
date_code|practice_id[E82095],-0.227,0.134,-0.491,0.014,0.001,0.001,25962.0,19461.0,1.0
date_code|practice_id[E82096],0.49,0.11,0.287,0.697,0.001,0.001,30419.0,19478.0,1.0
date_code|practice_id[E82098],0.484,0.109,0.278,0.686,0.001,0.001,31127.0,18894.0,1.0
date_code|practice_id[E82099],0.235,0.108,0.027,0.434,0.001,0.001,29229.0,19286.0,1.0
date_code|practice_id[E82102],0.259,0.109,0.056,0.467,0.001,0.001,29267.0,20108.0,1.0
date_code|practice_id[E82104],-0.176,0.11,-0.372,0.038,0.001,0.001,31257.0,20566.0,1.0
date_code|practice_id[E82105],-0.21,0.11,-0.418,-0.002,0.001,0.001,29763.0,20151.0,1.0
date_code|practice_id[E82106],0.032,0.111,-0.176,0.241,0.001,0.001,28524.0,18650.0,1.0
date_code|practice_id[E82107],0.803,0.109,0.601,1.01,0.001,0.001,32173.0,19974.0,1.0
date_code|practice_id[E82109],0.661,0.11,0.45,0.864,0.001,0.001,32697.0,20021.0,1.0
date_code|practice_id[E82111],0.999,0.111,0.793,1.207,0.001,0.001,31045.0,19474.0,1.0
date_code|practice_id[E82113],0.201,0.11,-0.007,0.405,0.001,0.001,35318.0,20565.0,1.0
date_code|practice_id[E82115],-0.997,0.112,-1.208,-0.79,0.001,0.001,31457.0,18852.0,1.0
date_code|practice_id[E82117],0.714,0.11,0.505,0.916,0.001,0.001,33183.0,19202.0,1.0
date_code|practice_id[E82121],0.531,0.112,0.325,0.746,0.001,0.001,30295.0,18804.0,1.0
date_code|practice_id[E82123],1.182,0.11,0.967,1.381,0.001,0.001,28096.0,19242.0,1.0
date_code|practice_id[E82124],0.784,0.112,0.579,0.997,0.001,0.001,32320.0,19104.0,1.0
date_code|practice_id[E82126],0.022,0.11,-0.182,0.232,0.001,0.001,29592.0,19399.0,1.0
date_code|practice_id[E82129],0.498,0.113,0.287,0.709,0.001,0.001,33853.0,19032.0,1.0
date_code|practice_id[E82130],0.523,0.11,0.314,0.726,0.001,0.001,29570.0,19356.0,1.0
date_code|practice_id[E82131],-0.128,0.111,-0.343,0.077,0.001,0.001,32612.0,19190.0,1.0
date_code|practice_id[E82132],0.402,0.111,0.196,0.612,0.001,0.001,29619.0,19260.0,1.0
date_code|practice_id[E82133],-0.749,0.109,-0.949,-0.538,0.001,0.001,32476.0,20515.0,1.0
date_code|practice_id[E82603],0.712,0.109,0.503,0.913,0.001,0.001,31767.0,19164.0,1.0
date_code|practice_id[E82613],-0.944,0.122,-1.172,-0.713,0.001,0.001,28163.0,19013.0,1.0
date_code|practice_id[E82620],-0.56,0.109,-0.769,-0.36,0.001,0.001,32311.0,19990.0,1.0
date_code|practice_id[E82624],1.53,0.182,1.17,1.857,0.001,0.001,26729.0,18359.0,1.0
date_code|practice_id[E82626],0.742,0.124,0.514,0.98,0.001,0.001,36486.0,20082.0,1.0
date_code|practice_id[E82627],-0.338,0.142,-0.601,-0.069,0.001,0.001,27956.0,19204.0,1.0
date_code|practice_id[E82630],0.326,0.132,0.074,0.569,0.001,0.001,27108.0,19028.0,1.0
date_code|practice_id[E82638],0.559,0.11,0.355,0.773,0.001,0.001,33225.0,20061.0,1.0
date_code|practice_id[E82640],0.972,0.11,0.763,1.175,0.001,0.001,32015.0,20039.0,1.0
date_code|practice_id[E82641],1.055,0.113,0.846,1.266,0.001,0.001,30331.0,19054.0,1.0
date_code|practice_id[E82643],0.569,0.112,0.357,0.776,0.001,0.001,29498.0,20332.0,1.0
date_code|practice_id[E82644],0.879,0.11,0.671,1.085,0.001,0.001,29992.0,18989.0,1.0
date_code|practice_id[E82652],0.213,0.112,0.003,0.422,0.001,0.001,29764.0,19349.0,1.0
date_code|practice_id[E82653],-0.383,0.227,-0.815,0.033,0.001,0.001,24369.0,18194.0,1.0
date_code|practice_id[E82655],1.305,0.11,1.097,1.513,0.001,0.001,32443.0,19116.0,1.0
date_code|practice_id[E82656],0.882,0.132,0.635,1.129,0.001,0.001,26023.0,19590.0,1.0
date_code|practice_id[E82657],0.547,0.109,0.337,0.746,0.001,0.001,32806.0,19626.0,1.0
date_code|practice_id[E82658],0.962,0.183,0.606,1.296,0.001,0.001,26457.0,19152.0,1.0
date_code|practice_id[E82661],1.141,0.11,0.932,1.347,0.001,0.001,30306.0,20219.0,1.0
date_code|practice_id[E82663],-0.257,0.144,-0.528,0.013,0.001,0.001,25940.0,19040.0,1.0
date_code|practice_id[E82667],0.478,0.111,0.27,0.685,0.001,0.001,31453.0,19545.0,1.0
date_code|practice_id[E83003],0.519,0.109,0.308,0.717,0.001,0.001,31477.0,19987.0,1.0
date_code|practice_id[E83005],0.962,0.11,0.75,1.163,0.001,0.001,31851.0,19558.0,1.0
date_code|practice_id[E83006],0.382,0.109,0.178,0.589,0.001,0.001,29896.0,19347.0,1.0
date_code|practice_id[E83007],-0.244,0.109,-0.452,-0.042,0.001,0.001,32274.0,19131.0,1.0
date_code|practice_id[E83008],-0.067,0.11,-0.269,0.143,0.001,0.001,30869.0,19216.0,1.0
date_code|practice_id[E83009],0.638,0.11,0.43,0.845,0.001,0.001,31909.0,19883.0,1.0
date_code|practice_id[E83010],0.263,0.11,0.048,0.461,0.001,0.001,31476.0,19196.0,1.0
date_code|practice_id[E83011],0.379,0.109,0.163,0.574,0.001,0.001,32020.0,18500.0,1.0
date_code|practice_id[E83012],0.69,0.108,0.483,0.889,0.001,0.001,31347.0,19234.0,1.0
date_code|practice_id[E83013],0.454,0.109,0.249,0.661,0.001,0.001,28670.0,18811.0,1.0
date_code|practice_id[E83016],0.432,0.109,0.226,0.635,0.001,0.001,32492.0,20789.0,1.0
date_code|practice_id[E83017],0.293,0.109,0.091,0.499,0.001,0.001,32737.0,20839.0,1.0
date_code|practice_id[E83018],1.139,0.111,0.937,1.353,0.001,0.001,32247.0,18990.0,1.0
date_code|practice_id[E83020],0.704,0.108,0.496,0.901,0.001,0.001,32427.0,19309.0,1.0
date_code|practice_id[E83021],0.868,0.11,0.658,1.073,0.001,0.001,30330.0,20103.0,1.0
date_code|practice_id[E83024],0.518,0.109,0.31,0.719,0.001,0.001,31127.0,19617.0,1.0
date_code|practice_id[E83025],0.911,0.11,0.714,1.126,0.001,0.001,31107.0,19612.0,1.0
date_code|practice_id[E83026],0.402,0.109,0.194,0.605,0.001,0.001,31185.0,18704.0,1.0
date_code|practice_id[E83027],0.796,0.11,0.597,1.009,0.001,0.001,29347.0,19775.0,1.0
date_code|practice_id[E83028],-0.107,0.11,-0.318,0.096,0.001,0.001,31739.0,20247.0,1.0
date_code|practice_id[E83030],0.903,0.11,0.695,1.11,0.001,0.001,28682.0,20140.0,1.0
date_code|practice_id[E83031],0.498,0.109,0.293,0.701,0.001,0.001,30915.0,20615.0,1.0
date_code|practice_id[E83032],0.524,0.11,0.315,0.731,0.001,0.001,30004.0,19952.0,1.0
date_code|practice_id[E83034],-1.18,0.109,-1.391,-0.978,0.001,0.001,33241.0,20210.0,1.0
date_code|practice_id[E83035],0.432,0.11,0.228,0.638,0.001,0.001,34885.0,20149.0,1.0
date_code|practice_id[E83036],1.191,0.11,0.985,1.399,0.001,0.001,28063.0,19623.0,1.0
date_code|practice_id[E83037],0.425,0.109,0.218,0.63,0.001,0.001,31785.0,19155.0,1.0
date_code|practice_id[E83038],0.405,0.11,0.198,0.61,0.001,0.001,31898.0,19668.0,1.0
date_code|practice_id[E83039],0.704,0.109,0.499,0.907,0.001,0.001,32653.0,20220.0,1.0
date_code|practice_id[E83040],-0.456,0.249,-0.929,0.009,0.002,0.002,25266.0,18383.0,1.0
date_code|practice_id[E83041],0.147,0.11,-0.059,0.355,0.001,0.001,33086.0,20145.0,1.0
date_code|practice_id[E83042],-0.144,0.155,-0.435,0.15,0.001,0.001,24900.0,17944.0,1.0
date_code|practice_id[E83044],0.706,0.108,0.507,0.912,0.001,0.001,32340.0,19157.0,1.0
date_code|practice_id[E83045],0.863,0.108,0.66,1.066,0.001,0.001,29374.0,19973.0,1.0
date_code|practice_id[E83046],1.311,0.109,1.102,1.514,0.001,0.001,30060.0,19707.0,1.0
date_code|practice_id[E83049],0.988,0.111,0.776,1.193,0.001,0.001,33465.0,19406.0,1.0
date_code|practice_id[E83050],0.589,0.109,0.39,0.797,0.001,0.001,31052.0,20590.0,1.0
date_code|practice_id[E83053],0.92,0.111,0.717,1.132,0.001,0.001,27377.0,20497.0,1.0
date_code|practice_id[E83600],0.405,0.109,0.197,0.609,0.001,0.001,31870.0,19549.0,1.0
date_code|practice_id[E83613],0.427,0.109,0.221,0.628,0.001,0.001,30777.0,18026.0,1.0
date_code|practice_id[E83621],1.049,0.109,0.847,1.258,0.001,0.001,31358.0,19089.0,1.0
date_code|practice_id[E83622],0.982,0.11,0.77,1.184,0.001,0.001,31934.0,19809.0,1.0
date_code|practice_id[E83624],-0.074,0.126,-0.306,0.167,0.001,0.001,26918.0,18616.0,1.0
date_code|practice_id[E83629],-0.684,0.117,-0.9,-0.463,0.001,0.001,26327.0,18954.0,1.0
date_code|practice_id[E83631],0.226,0.147,-0.047,0.504,0.001,0.001,23359.0,18616.0,1.0
date_code|practice_id[E83632],0.463,0.122,0.233,0.687,0.001,0.001,27469.0,19405.0,1.0
date_code|practice_id[E83633],-0.571,0.139,-0.83,-0.306,0.001,0.001,26693.0,19122.0,1.0
date_code|practice_id[E83637],1.215,0.11,1.0,1.414,0.001,0.001,32938.0,19296.0,1.0
date_code|practice_id[E83638],1.051,0.11,0.841,1.257,0.001,0.001,30271.0,19999.0,1.0
date_code|practice_id[E83639],1.119,0.111,0.919,1.333,0.001,0.001,31257.0,19631.0,1.0
date_code|practice_id[E83640],0.296,0.205,-0.084,0.688,0.001,0.001,26669.0,18256.0,1.0
date_code|practice_id[E83644],-1.393,0.133,-1.648,-1.15,0.001,0.001,26543.0,19549.0,1.0
date_code|practice_id[E83645],0.275,0.205,-0.1,0.67,0.001,0.001,27484.0,19421.0,1.0
date_code|practice_id[E83649],0.164,0.109,-0.043,0.368,0.001,0.001,34056.0,20571.0,1.0
date_code|practice_id[E83650],-0.615,0.11,-0.825,-0.411,0.001,0.001,31311.0,19807.0,1.0
date_code|practice_id[E83651],0.438,0.214,0.041,0.842,0.001,0.001,22129.0,18463.0,1.0
date_code|practice_id[E83652],0.079,0.218,-0.346,0.47,0.001,0.001,24519.0,18539.0,1.0
date_code|practice_id[E83653],0.752,0.11,0.549,0.961,0.001,0.001,32317.0,18859.0,1.0
date_code|practice_id[E83654],-0.414,0.136,-0.665,-0.156,0.001,0.001,24987.0,19507.0,1.0
date_code|practice_id[E83656],-0.363,0.156,-0.647,-0.064,0.001,0.001,25001.0,18841.0,1.0
date_code|practice_id[E83657],0.478,0.108,0.278,0.685,0.001,0.001,30241.0,19490.0,1.0
date_code|practice_id[E83658],-0.958,0.14,-1.227,-0.7,0.001,0.001,27368.0,19180.0,1.0
date_code|practice_id[E83659],-0.366,0.224,-0.779,0.059,0.001,0.001,25215.0,18884.0,1.0
date_code|practice_id[E83664],-0.94,0.207,-1.342,-0.563,0.001,0.001,20159.0,17715.0,1.0
date_code|practice_id[E83665],-0.893,0.174,-1.209,-0.556,0.001,0.001,27439.0,19132.0,1.0
date_code|practice_id[E83666],-0.636,0.185,-0.983,-0.29,0.001,0.001,24735.0,19084.0,1.0
date_code|practice_id[E83667],0.036,0.267,-0.466,0.535,0.002,0.002,19776.0,18307.0,1.0
date_code|practice_id[E83668],-0.256,0.11,-0.466,-0.054,0.001,0.001,31076.0,19468.0,1.0
date_code|practice_id[E84002],0.686,0.109,0.482,0.895,0.001,0.001,32435.0,19734.0,1.0
date_code|practice_id[E84004],0.096,0.109,-0.112,0.299,0.001,0.001,31294.0,19693.0,1.0
date_code|practice_id[E84005],0.293,0.111,0.081,0.499,0.001,0.001,33377.0,19327.0,1.0
date_code|practice_id[E84006],0.651,0.11,0.437,0.85,0.001,0.001,32826.0,19788.0,1.0
date_code|practice_id[E84008],0.308,0.11,0.107,0.517,0.001,0.001,31772.0,19945.0,1.0
date_code|practice_id[E84009],0.046,0.109,-0.167,0.244,0.001,0.001,31837.0,19386.0,1.0
date_code|practice_id[E84011],-0.812,0.11,-1.02,-0.607,0.001,0.001,32642.0,19062.0,1.0
date_code|practice_id[E84012],0.975,0.11,0.771,1.187,0.001,0.001,30300.0,19848.0,1.0
date_code|practice_id[E84013],0.283,0.11,0.074,0.49,0.001,0.001,30232.0,19399.0,1.0
date_code|practice_id[E84015],1.02,0.109,0.811,1.224,0.001,0.001,31585.0,19781.0,1.0
date_code|practice_id[E84018],0.324,0.11,0.116,0.53,0.001,0.001,30046.0,20577.0,1.0
date_code|practice_id[E84020],0.647,0.11,0.444,0.856,0.001,0.001,29385.0,20123.0,1.0
date_code|practice_id[E84021],0.263,0.109,0.056,0.464,0.001,0.001,33154.0,20062.0,1.0
date_code|practice_id[E84022],-0.885,0.109,-1.089,-0.684,0.001,0.001,31891.0,19053.0,1.0
date_code|practice_id[E84023],0.684,0.111,0.471,0.889,0.001,0.001,28827.0,18714.0,1.0
date_code|practice_id[E84024],0.573,0.11,0.372,0.783,0.001,0.001,29022.0,19291.0,1.0
date_code|practice_id[E84025],-0.009,0.11,-0.216,0.196,0.001,0.001,31347.0,19476.0,1.0
date_code|practice_id[E84026],-0.272,0.139,-0.543,-0.019,0.001,0.001,27850.0,19931.0,1.0
date_code|practice_id[E84028],-0.327,0.109,-0.543,-0.135,0.001,0.001,28974.0,19419.0,1.0
date_code|practice_id[E84029],0.677,0.138,0.413,0.934,0.001,0.001,29674.0,19893.0,1.0
date_code|practice_id[E84031],-0.474,0.109,-0.674,-0.268,0.001,0.001,30371.0,19254.0,1.0
date_code|practice_id[E84036],0.77,0.111,0.561,0.976,0.001,0.001,32610.0,18708.0,1.0
