name,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[Y01716],-1.004,0.151,-1.303,-0.709,0.001,0.001,26445.0,18645.0,1.0
1|practice_id[Y01717],0.562,0.086,0.393,0.727,0.001,0.001,28678.0,19273.0,1.0
1|practice_id[Y01718],0.233,0.289,-0.323,0.8,0.002,0.002,21326.0,18238.0,1.0
1|practice_id[Y01719],0.297,0.086,0.13,0.468,0.0,0.001,31430.0,19524.0,1.0
1|practice_id[Y01726],-0.497,0.128,-0.747,-0.248,0.001,0.001,28865.0,20042.0,1.0
1|practice_id[Y01727],-0.133,0.291,-0.681,0.457,0.002,0.002,25390.0,18327.0,1.0
1|practice_id[Y01730],0.262,0.172,-0.078,0.593,0.001,0.001,32712.0,19268.0,1.0
1|practice_id[Y01732],0.355,0.158,0.043,0.664,0.001,0.001,25195.0,18229.0,1.0
1|practice_id[Y01734],0.522,0.207,0.109,0.923,0.001,0.001,27499.0,19588.0,1.0
1|practice_id[Y01735],0.005,0.095,-0.176,0.195,0.001,0.001,29179.0,20298.0,1.0
1|practice_id[Y01746],0.489,0.085,0.326,0.657,0.0,0.001,30397.0,19114.0,1.0
1|practice_id[Y01747],-0.132,0.088,-0.301,0.044,0.0,0.001,40467.0,18524.0,1.0
1|practice_id[Y01748],0.265,0.156,-0.05,0.56,0.001,0.001,34576.0,18298.0,1.0
1|practice_id[Y01756],0.219,0.086,0.05,0.385,0.0,0.001,31472.0,19715.0,1.0
1|practice_id[Y01771],0.185,0.101,-0.012,0.385,0.001,0.001,33995.0,20270.0,1.0
1|practice_id[Y01776],0.163,0.158,-0.155,0.464,0.001,0.001,28923.0,19387.0,1.0
1|practice_id[Y01778],0.447,0.093,0.265,0.625,0.001,0.001,32870.0,20024.0,1.0
1|practice_id[Y01787],-0.527,0.34,-1.198,0.131,0.002,0.002,25029.0,16594.0,1.0
1|practice_id[Y01792],-0.517,0.359,-1.21,0.197,0.002,0.002,27200.0,19170.0,1.0
1|practice_id[Y01795],0.313,0.086,0.143,0.482,0.0,0.001,30782.0,18356.0,1.0
1|practice_id[Y01801],-0.003,0.117,-0.239,0.221,0.001,0.001,32806.0,18627.0,1.0
1|practice_id[Y01802],0.313,0.111,0.097,0.531,0.001,0.001,44246.0,18789.0,1.0
1|practice_id[Y01810],0.365,0.093,0.182,0.546,0.001,0.001,30853.0,19043.0,1.0
1|practice_id[Y01812],-0.573,0.086,-0.741,-0.407,0.0,0.001,31423.0,20402.0,1.0
1|practice_id[Y01815],-0.1,0.085,-0.264,0.067,0.0,0.001,29252.0,20098.0,1.0
1|practice_id[Y01834],-0.363,0.086,-0.532,-0.195,0.0,0.001,29670.0,19567.0,1.0
1|practice_id[Y01836],0.168,0.191,-0.202,0.544,0.001,0.001,29606.0,19937.0,1.0
1|practice_id[Y01838],0.462,0.086,0.293,0.629,0.0,0.001,30924.0,19381.0,1.0
1|practice_id[Y01851],-0.291,0.134,-0.552,-0.028,0.001,0.001,26076.0,18874.0,1.0
1|practice_id[Y01863],0.088,0.101,-0.119,0.277,0.001,0.001,29985.0,19627.0,1.0
1|practice_id[Y01865],-1.082,0.279,-1.646,-0.554,0.002,0.002,25411.0,18933.0,1.0
1|practice_id[Y01866],-0.18,0.086,-0.351,-0.015,0.0,0.001,29908.0,18562.0,1.0
1|practice_id[Y01882],-0.842,0.086,-1.012,-0.678,0.0,0.001,30284.0,19815.0,1.0
1|practice_id[Y01885],0.621,0.146,0.336,0.908,0.001,0.001,27719.0,18943.0,1.0
1|practice_id[Y01897],-0.074,0.085,-0.246,0.09,0.0,0.001,30732.0,18961.0,1.0
1|practice_id[Y01912],0.206,0.136,-0.057,0.472,0.001,0.001,40335.0,18729.0,1.0
1|practice_id[Y01914],0.226,0.106,0.012,0.429,0.001,0.001,37573.0,18377.0,1.0
1|practice_id[Y01915],-0.484,0.18,-0.823,-0.124,0.001,0.001,22973.0,18349.0,1.0
1|practice_id[Y01918],-0.13,0.341,-0.812,0.519,0.002,0.002,23405.0,19000.0,1.0
1|practice_id[Y01920],0.595,0.087,0.418,0.757,0.0,0.001,33300.0,19537.0,1.0
1|practice_id[Y01922],-0.049,0.087,-0.218,0.124,0.001,0.001,29057.0,19913.0,1.0
1|practice_id[Y01929],0.292,0.085,0.12,0.455,0.001,0.001,27615.0,19615.0,1.0
1|practice_id[Y01936],-0.642,0.279,-1.193,-0.091,0.002,0.002,25861.0,19036.0,1.0
1|practice_id[Y01943],0.157,0.205,-0.243,0.556,0.001,0.001,29072.0,19131.0,1.0
1|practice_id[Y01948],-0.161,0.086,-0.329,0.006,0.0,0.001,30271.0,18942.0,1.0
1|practice_id[Y01949],-0.604,0.312,-1.207,0.006,0.002,0.002,22983.0,17863.0,1.0
1|practice_id[Y01950],0.106,0.109,-0.104,0.326,0.001,0.001,25956.0,19116.0,1.0
1|practice_id[Y01951],0.135,0.167,-0.187,0.467,0.001,0.001,34176.0,19850.0,1.0
1|practice_id[Y01952],-0.025,0.086,-0.198,0.138,0.0,0.001,32512.0,18672.0,1.0
1|practice_id[Y01953],0.914,0.087,0.746,1.083,0.0,0.001,34373.0,19328.0,1.0
1|practice_id[Y01956],-0.286,0.09,-0.466,-0.113,0.0,0.001,32654.0,20285.0,1.0
1|practice_id[Y01959],-0.432,0.181,-0.785,-0.079,0.001,0.001,26278.0,19653.0,1.0
1|practice_id[Y01962],0.865,0.098,0.682,1.064,0.001,0.001,27626.0,18970.0,1.0
1|practice_id[Y01964],-0.14,0.086,-0.309,0.029,0.0,0.001,29872.0,20349.0,1.0
1|practice_id[Y01966],0.2,0.085,0.03,0.363,0.0,0.001,31218.0,19713.0,1.0
1|practice_id[Y01968],-0.118,0.086,-0.289,0.045,0.001,0.001,29120.0,18680.0,1.0
1|practice_id[Y01986],-0.615,0.318,-1.251,-0.004,0.002,0.002,23839.0,18367.0,1.0
1|practice_id[Y01992],-0.107,0.205,-0.507,0.295,0.001,0.001,23884.0,19844.0,1.0
1|practice_id[Y01994],0.466,0.086,0.302,0.637,0.0,0.001,29815.0,19712.0,1.0
1|practice_id[Y01998],-0.189,0.139,-0.462,0.077,0.001,0.001,28731.0,18947.0,1.0
1|practice_id[Y02000],0.213,0.337,-0.454,0.867,0.002,0.002,26981.0,18247.0,1.0
1|practice_id[Y02011],-0.418,0.211,-0.831,-0.015,0.001,0.001,25020.0,19694.0,1.0
1|practice_id[Y02012],-0.263,0.086,-0.429,-0.096,0.001,0.0,29122.0,19961.0,1.0
1|practice_id[Y02022],-0.397,0.313,-1.012,0.219,0.002,0.002,27943.0,19106.0,1.0
1|practice_id[Y02025],0.293,0.116,0.063,0.515,0.001,0.001,31858.0,19689.0,1.0
1|practice_id[Y02026],-0.137,0.177,-0.487,0.206,0.001,0.001,27510.0,17940.0,1.0
1|practice_id[Y02029],0.556,0.086,0.39,0.73,0.001,0.001,29704.0,19507.0,1.0
1|practice_id[Y02051],-0.001,0.127,-0.245,0.25,0.001,0.001,36623.0,18647.0,1.0
1|practice_id[Y02052],0.188,0.345,-0.484,0.855,0.002,0.002,22500.0,18722.0,1.0
1|practice_id[Y02059],-0.233,0.106,-0.446,-0.031,0.001,0.001,27571.0,19883.0,1.0
1|practice_id[Y02064],0.259,0.086,0.093,0.429,0.0,0.001,30389.0,18953.0,1.0
1|practice_id[Y02065],0.114,0.109,-0.106,0.322,0.001,0.001,42210.0,19246.0,1.0
1|practice_id[Y02077],0.597,0.086,0.432,0.769,0.0,0.001,30615.0,19803.0,1.0
1|practice_id[Y02080],0.866,0.087,0.697,1.04,0.0,0.001,35352.0,19850.0,1.0
1|practice_id[Y02081],0.421,0.086,0.249,0.587,0.0,0.001,30079.0,19918.0,1.0
1|practice_id[Y02083],0.186,0.093,0.006,0.368,0.0,0.001,35022.0,20060.0,1.0
1|practice_id[Y02085],0.295,0.101,0.1,0.499,0.001,0.001,34905.0,19781.0,1.0
1|practice_id[Y02090],0.24,0.144,-0.037,0.527,0.001,0.001,38664.0,20216.0,1.0
1|practice_id[Y02115],0.166,0.09,-0.01,0.34,0.001,0.001,30761.0,18963.0,1.0
1|practice_id[Y02117],-0.561,0.085,-0.732,-0.399,0.0,0.001,31349.0,20429.0,1.0
1|practice_id[Y02121],-0.715,0.217,-1.144,-0.298,0.001,0.001,26845.0,18456.0,1.0
1|practice_id[Y02128],-0.347,0.105,-0.556,-0.146,0.001,0.001,29493.0,19322.0,1.0
1|practice_id[Y02131],0.069,0.28,-0.481,0.612,0.002,0.002,24368.0,19050.0,1.0
1|practice_id[Y02141],-0.581,0.345,-1.25,0.103,0.002,0.002,27827.0,18599.0,1.0
1|practice_id[Y02146],0.068,0.123,-0.177,0.306,0.001,0.001,33136.0,19839.0,1.0
1|practice_id[Y02147],0.626,0.087,0.45,0.79,0.0,0.001,31010.0,20641.0,1.0
1|practice_id[Y02162],-0.732,0.091,-0.906,-0.551,0.001,0.001,32704.0,18971.0,1.0
1|practice_id[Y02163],0.237,0.276,-0.309,0.774,0.002,0.002,25151.0,19168.0,1.0
1|practice_id[Y02164],-0.587,0.144,-0.872,-0.312,0.001,0.001,23676.0,19393.0,1.0
1|practice_id[Y02167],0.075,0.116,-0.149,0.305,0.001,0.001,24536.0,17378.0,1.0
1|practice_id[Y02175],0.038,0.111,-0.186,0.249,0.001,0.001,26809.0,19164.0,1.0
1|practice_id[Y02176],0.113,0.132,-0.136,0.378,0.001,0.001,29499.0,18750.0,1.0
1|practice_id[Y02177],0.372,0.087,0.203,0.542,0.001,0.001,30006.0,18808.0,1.0
1|practice_id[Y02181],0.197,0.181,-0.152,0.557,0.001,0.001,26210.0,18206.0,1.0
1|practice_id[Y02188],0.131,0.151,-0.16,0.43,0.001,0.001,27000.0,19749.0,1.0
1|practice_id[Y02192],-0.421,0.115,-0.639,-0.19,0.001,0.001,25236.0,19425.0,1.0
1|practice_id[Y02194],0.436,0.085,0.267,0.603,0.0,0.001,29174.0,18164.0,1.0
1|practice_id[Y02197],-0.206,0.233,-0.67,0.242,0.001,0.001,25820.0,18913.0,1.0
1|practice_id[Y02202],0.432,0.235,-0.029,0.892,0.001,0.001,26740.0,18375.0,1.0
1|practice_id[Y02203],0.139,0.085,-0.027,0.307,0.0,0.001,30343.0,19539.0,1.0
1|practice_id[Y02212],-0.271,0.087,-0.445,-0.102,0.0,0.001,30790.0,18792.0,1.0
1|practice_id[Y02213],-0.526,0.245,-1.002,-0.042,0.002,0.002,25999.0,18495.0,1.0
1|practice_id[Y02222],0.246,0.086,0.076,0.412,0.001,0.001,29565.0,19142.0,1.0
1|practice_id[Y02260],0.046,0.085,-0.126,0.208,0.0,0.001,31315.0,18830.0,1.0
1|practice_id[Y02266],-0.207,0.107,-0.416,0.005,0.001,0.001,32441.0,18639.0,1.0
1|practice_id[Y02275],0.45,0.325,-0.184,1.086,0.002,0.002,26555.0,18679.0,1.0
1|practice_id[Y02276],0.096,0.343,-0.593,0.76,0.002,0.002,23828.0,18131.0,1.0
1|practice_id[Y02278],-0.81,0.321,-1.433,-0.182,0.002,0.002,23575.0,17567.0,1.0
1|practice_id[Y02279],-0.219,0.331,-0.874,0.423,0.002,0.002,23919.0,18096.0,1.0
1|practice_id[Y02289],-0.628,0.211,-1.035,-0.209,0.001,0.001,25062.0,18457.0,1.0
1|practice_id[Y02299],0.179,0.34,-0.477,0.842,0.002,0.002,23104.0,17876.0,1.0
1|practice_id[Y02301],-0.351,0.248,-0.851,0.122,0.002,0.002,25020.0,19136.0,1.0
1|practice_id[Y02307],0.159,0.144,-0.124,0.441,0.001,0.001,33531.0,19764.0,1.0
1|practice_id[Y02311],-0.133,0.361,-0.832,0.579,0.002,0.002,23962.0,16863.0,1.0
1|practice_id[Y02314],-0.537,0.099,-0.731,-0.338,0.001,0.001,29869.0,19316.0,1.0
1|practice_id[Y02315],0.156,0.101,-0.036,0.359,0.001,0.001,28526.0,18809.0,1.0
1|practice_id[Y02318],0.088,0.102,-0.115,0.282,0.001,0.001,29685.0,18601.0,1.0
1|practice_id[Y02323],-0.286,0.349,-0.982,0.388,0.002,0.002,25821.0,17435.0,1.0
1|practice_id[Y02327],-0.075,0.087,-0.247,0.093,0.0,0.001,33947.0,19765.0,1.0
1|practice_id[Y02331],-0.3,0.357,-0.995,0.4,0.002,0.002,25762.0,18360.0,1.0
1|practice_id[Y02332],-0.435,0.085,-0.598,-0.268,0.0,0.0,30479.0,20343.0,1.0
1|practice_id[Y02333],-0.281,0.102,-0.482,-0.08,0.001,0.001,27021.0,18758.0,1.0
1|practice_id[Y02344],0.176,0.086,0.009,0.348,0.0,0.001,31594.0,18853.0,1.0
1|practice_id[Y02345],0.666,0.333,0.007,1.307,0.002,0.002,23432.0,18163.0,1.0
1|practice_id[Y02361],-0.152,0.096,-0.336,0.04,0.001,0.001,32340.0,19049.0,1.0
1|practice_id[Y02364],0.252,0.087,0.079,0.418,0.0,0.001,34695.0,19913.0,1.0
1|practice_id[Y02365],-1.028,0.134,-1.299,-0.771,0.001,0.001,26044.0,18753.0,1.0
1|practice_id[Y02370],-0.204,0.151,-0.496,0.094,0.001,0.001,30740.0,19140.0,1.0
1|practice_id[Y02372],0.343,0.095,0.166,0.536,0.001,0.001,33012.0,19746.0,1.0
1|practice_id[Y02373],-0.194,0.136,-0.461,0.071,0.001,0.001,29620.0,19456.0,1.0
1|practice_id[Y02379],-0.801,0.215,-1.225,-0.38,0.001,0.001,25335.0,19011.0,1.0
1|practice_id[Y02384],0.306,0.211,-0.111,0.715,0.001,0.001,23196.0,18145.0,1.0
1|practice_id[Y02389],0.363,0.087,0.19,0.532,0.0,0.001,32955.0,19650.0,1.0
1|practice_id[Y02390],-1.042,0.137,-1.323,-0.789,0.001,0.001,25662.0,19153.0,1.0
1|practice_id[Y02392],0.232,0.323,-0.391,0.874,0.002,0.002,20470.0,17236.0,1.0
1|practice_id[Y02403],0.291,0.085,0.126,0.459,0.001,0.001,28873.0,20302.0,1.0
1|practice_id[Y02404],0.962,0.146,0.672,1.242,0.001,0.001,24891.0,19570.0,1.0
1|practice_id[Y02408],-0.203,0.149,-0.493,0.087,0.001,0.001,25918.0,20328.0,1.0
1|practice_id[Y02409],0.277,0.087,0.106,0.448,0.001,0.001,28286.0,19479.0,1.0
1|practice_id[Y02414],0.694,0.086,0.526,0.865,0.001,0.001,29607.0,20050.0,1.0
1|practice_id[Y02420],0.295,0.101,0.101,0.496,0.001,0.001,27109.0,18800.0,1.0
1|practice_id[Y02421],-0.956,0.182,-1.309,-0.596,0.001,0.001,22483.0,17316.0,1.0
1|practice_id[Y02422],0.274,0.131,0.021,0.527,0.001,0.001,26236.0,19045.0,1.0
1|practice_id[Y02423],0.199,0.085,0.031,0.366,0.0,0.001,29498.0,18380.0,1.0
1|practice_id[Y02424],-0.554,0.361,-1.288,0.126,0.002,0.002,24453.0,18567.0,1.0
1|practice_id[Y02429],-0.704,0.277,-1.242,-0.163,0.002,0.002,27776.0,18237.0,1.0
1|practice_id[Y02439],-0.088,0.121,-0.333,0.143,0.001,0.001,29540.0,19896.0,1.0
1|practice_id[Y02442],-0.361,0.086,-0.53,-0.194,0.001,0.001,29222.0,18533.0,1.0
1|practice_id[Y02453],0.338,0.149,0.047,0.628,0.001,0.001,25292.0,18199.0,1.0
1|practice_id[Y02456],0.05,0.087,-0.121,0.221,0.0,0.001,32666.0,18496.0,1.0
1|practice_id[Y02458],0.082,0.109,-0.134,0.294,0.001,0.001,32523.0,19820.0,1.0
1|practice_id[Y02461],0.547,0.144,0.262,0.824,0.001,0.001,24828.0,18648.0,1.0
1|practice_id[Y02462],0.474,0.092,0.291,0.649,0.001,0.001,30065.0,19157.0,1.0
1|practice_id[Y02463],0.52,0.085,0.351,0.686,0.0,0.001,33704.0,18564.0,1.0
1|practice_id[Y02464],0.088,0.159,-0.228,0.398,0.001,0.001,23918.0,18993.0,1.0
1|practice_id[Y02465],0.227,0.116,-0.004,0.451,0.001,0.001,26346.0,18925.0,1.0
1|practice_id[Y02469],0.666,0.087,0.492,0.832,0.0,0.001,30393.0,19027.0,1.0
1|practice_id[Y02470],0.868,0.086,0.702,1.039,0.0,0.001,31014.0,19853.0,1.0
1|practice_id[Y02471],0.227,0.087,0.054,0.396,0.001,0.001,28335.0,19368.0,1.0
1|practice_id[Y02472],-0.561,0.202,-0.957,-0.164,0.001,0.001,23500.0,18656.0,1.0
1|practice_id[Y02476],-0.383,0.086,-0.55,-0.215,0.0,0.001,36229.0,20170.0,1.0
1|practice_id[Y02477],-0.089,0.161,-0.398,0.231,0.001,0.001,25607.0,18604.0,1.0
1|practice_id[Y02478],0.341,0.096,0.157,0.531,0.0,0.001,38869.0,21311.0,1.0
1|practice_id[Y02482],-0.348,0.141,-0.617,-0.065,0.001,0.001,27528.0,19559.0,1.0
1|practice_id[Y02483],-0.732,0.121,-0.974,-0.506,0.001,0.001,28017.0,18879.0,1.0
1|practice_id[Y02489],-0.88,0.115,-1.107,-0.658,0.001,0.001,39354.0,19263.0,1.0
1|practice_id[Y02493],-0.248,0.333,-0.887,0.414,0.002,0.002,25175.0,18652.0,1.0
1|practice_id[Y02495],-0.349,0.086,-0.515,-0.182,0.001,0.001,28374.0,19775.0,1.0
1|practice_id[Y02496],-0.351,0.143,-0.622,-0.061,0.001,0.001,25627.0,18149.0,1.0
1|practice_id[Y02499],-0.036,0.155,-0.335,0.27,0.001,0.001,26223.0,18891.0,1.0
1|practice_id[Y02501],0.2,0.119,-0.033,0.429,0.001,0.001,23948.0,19702.0,1.0
1|practice_id[Y02503],-0.797,0.341,-1.447,-0.116,0.002,0.002,23638.0,18074.0,1.0
1|practice_id[Y02506],0.218,0.086,0.052,0.388,0.0,0.001,30974.0,19709.0,1.0
1|practice_id[Y02509],0.443,0.085,0.273,0.606,0.0,0.001,30938.0,17692.0,1.0
1|practice_id[Y02517],0.302,0.086,0.135,0.47,0.0,0.001,30480.0,20748.0,1.0
1|practice_id[Y02519],0.912,0.085,0.741,1.073,0.0,0.001,29714.0,18906.0,1.0
1|practice_id[Y02522],-0.324,0.087,-0.492,-0.153,0.001,0.001,29269.0,18919.0,1.0
1|practice_id[Y02523],0.013,0.086,-0.153,0.181,0.0,0.001,31469.0,18490.0,1.0
1|practice_id[Y02525],0.175,0.137,-0.087,0.446,0.001,0.001,26336.0,18876.0,1.0
1|practice_id[Y02527],0.805,0.085,0.643,0.977,0.0,0.001,30891.0,19731.0,1.0
1|practice_id[Y02528],0.296,0.092,0.117,0.475,0.0,0.001,38380.0,19207.0,1.0
1|practice_id[Y02529],-1.042,0.257,-1.533,-0.539,0.002,0.002,26308.0,17811.0,1.0
1|practice_id[Y02530],0.22,0.205,-0.184,0.612,0.001,0.001,23444.0,17966.0,1.0
1|practice_id[Y02531],0.21,0.214,-0.205,0.631,0.001,0.001,26475.0,19163.0,1.0
1|practice_id[Y02532],0.661,0.086,0.488,0.827,0.0,0.001,30433.0,19579.0,1.0
1|practice_id[Y02533],0.206,0.085,0.036,0.37,0.0,0.001,29829.0,20519.0,1.0
1|practice_id[Y02549],0.239,0.146,-0.054,0.518,0.001,0.001,36314.0,19311.0,1.0
1|practice_id[Y02557],0.047,0.154,-0.262,0.338,0.001,0.001,33583.0,19129.0,1.0
1|practice_id[Y02565],0.486,0.086,0.314,0.65,0.0,0.001,30408.0,19299.0,1.0
1|practice_id[Y02566],0.636,0.181,0.274,0.981,0.001,0.001,27043.0,18935.0,1.0
1|practice_id[Y02567],0.112,0.086,-0.057,0.277,0.0,0.001,29723.0,18614.0,1.0
1|practice_id[Y02568],-0.234,0.151,-0.528,0.061,0.001,0.001,25464.0,19644.0,1.0
1|practice_id[Y02569],-1.262,0.168,-1.591,-0.936,0.001,0.001,30010.0,18419.0,1.0
1|practice_id[Y02571],-0.023,0.086,-0.19,0.148,0.001,0.001,27187.0,19050.0,1.0
1|practice_id[Y02572],0.812,0.085,0.648,0.981,0.0,0.001,31123.0,19192.0,1.0
1|practice_id[Y02573],0.134,0.177,-0.205,0.481,0.001,0.001,26653.0,19017.0,1.0
1|practice_id[Y02574],-0.859,0.343,-1.535,-0.183,0.002,0.002,27369.0,17765.0,1.0
1|practice_id[Y02575],-0.235,0.086,-0.402,-0.066,0.001,0.001,29400.0,20150.0,1.0
1|practice_id[Y02578],0.479,0.085,0.311,0.645,0.0,0.001,29450.0,19854.0,1.0
1|practice_id[Y02580],-0.253,0.289,-0.823,0.301,0.002,0.002,23920.0,17837.0,1.0
1|practice_id[Y02581],0.578,0.16,0.269,0.894,0.001,0.001,25672.0,17532.0,1.0
1|practice_id[Y02583],0.376,0.091,0.197,0.553,0.001,0.001,29146.0,19163.0,1.0
1|practice_id[Y02584],-0.03,0.087,-0.2,0.141,0.0,0.001,30353.0,19309.0,1.0
1|practice_id[Y02587],0.194,0.238,-0.263,0.667,0.002,0.001,24548.0,18572.0,1.0
1|practice_id[Y02589],-0.327,0.086,-0.498,-0.163,0.001,0.001,28141.0,19354.0,1.0
1|practice_id[Y02592],-1.489,0.251,-1.962,-0.972,0.002,0.002,27976.0,17933.0,1.0
1|practice_id[Y02594],0.343,0.086,0.179,0.513,0.001,0.001,29039.0,19748.0,1.0
1|practice_id[Y02596],-0.777,0.209,-1.187,-0.366,0.001,0.001,26654.0,19065.0,1.0
1|practice_id[Y02597],-0.354,0.128,-0.607,-0.109,0.001,0.001,24573.0,18773.0,1.0
1|practice_id[Y02598],-0.011,0.177,-0.359,0.331,0.001,0.001,32883.0,19486.0,1.0
1|practice_id[Y02607],-0.363,0.341,-1.027,0.304,0.002,0.002,25251.0,18631.0,1.0
1|practice_id[Y02608],-0.593,0.336,-1.26,0.055,0.002,0.002,24323.0,17632.0,1.0
1|practice_id[Y02611],-0.544,0.086,-0.711,-0.377,0.0,0.001,31531.0,19384.0,1.0
1|practice_id[Y02612],1.582,0.254,1.081,2.071,0.002,0.002,24665.0,19178.0,1.0
1|practice_id[Y02613],-0.991,0.247,-1.48,-0.52,0.002,0.002,24671.0,18729.0,1.0
1|practice_id[Y02614],-0.189,0.131,-0.452,0.058,0.001,0.001,27037.0,19012.0,1.0
1|practice_id[Y02615],0.802,0.085,0.635,0.968,0.0,0.001,30911.0,19936.0,1.0
1|practice_id[Y02616],-1.304,0.189,-1.673,-0.929,0.001,0.001,28764.0,19995.0,1.0
1|practice_id[Y02617],-0.881,0.188,-1.249,-0.51,0.001,0.001,30177.0,18722.0,1.0
1|practice_id[Y02620],-0.325,0.086,-0.491,-0.156,0.0,0.001,30375.0,19165.0,1.0
1|practice_id[Y02621],-0.37,0.217,-0.795,0.049,0.001,0.001,25938.0,19124.0,1.0
1|practice_id[Y02624],0.607,0.11,0.392,0.819,0.001,0.001,29369.0,19538.0,1.0
1|practice_id[Y02626],0.475,0.086,0.302,0.641,0.0,0.001,31550.0,19110.0,1.0
1|practice_id[Y02627],0.192,0.085,0.024,0.358,0.0,0.001,31393.0,19085.0,1.0
1|practice_id[Y02628],-0.003,0.088,-0.176,0.166,0.001,0.001,28186.0,19649.0,1.0
1|practice_id[Y02635],-0.77,0.198,-1.144,-0.37,0.001,0.001,24251.0,19003.0,1.0
1|practice_id[Y02636],0.59,0.085,0.423,0.755,0.0,0.001,33618.0,19031.0,1.0
1|practice_id[Y02637],-0.091,0.261,-0.618,0.417,0.002,0.002,24487.0,18899.0,1.0
1|practice_id[Y02638],-0.57,0.101,-0.769,-0.375,0.001,0.001,27835.0,19124.0,1.0
1|practice_id[Y02639],0.588,0.087,0.414,0.754,0.001,0.001,29942.0,19618.0,1.0
1|practice_id[Y02640],-0.39,0.247,-0.867,0.099,0.002,0.002,22217.0,18125.0,1.0
1|practice_id[Y02644],0.336,0.177,-0.007,0.687,0.001,0.001,26185.0,17577.0,1.0
1|practice_id[Y02646],-0.077,0.087,-0.249,0.09,0.0,0.001,32754.0,20496.0,1.0
1|practice_id[Y02647],-1.042,0.255,-1.546,-0.545,0.002,0.002,23869.0,18231.0,1.0
1|practice_id[Y02650],0.439,0.172,0.113,0.784,0.001,0.001,26775.0,18971.0,1.0
1|practice_id[Y02652],0.362,0.087,0.196,0.535,0.0,0.001,30419.0,20038.0,1.0
1|practice_id[Y02653],0.867,0.086,0.701,1.037,0.0,0.001,33204.0,20298.0,1.0
1|practice_id[Y02656],0.648,0.086,0.481,0.815,0.0,0.001,30123.0,19310.0,1.0
1|practice_id[Y02658],-0.435,0.089,-0.61,-0.262,0.001,0.001,30252.0,19203.0,1.0
1|practice_id[Y02661],0.04,0.097,-0.151,0.23,0.001,0.001,32479.0,20121.0,1.0
1|practice_id[Y02664],0.108,0.272,-0.431,0.637,0.002,0.002,23990.0,19137.0,1.0
1|practice_id[Y02666],0.154,0.086,-0.012,0.322,0.0,0.001,31212.0,19392.0,1.0
1|practice_id[Y02669],-0.314,0.086,-0.483,-0.147,0.0,0.001,31523.0,19617.0,1.0
1|practice_id[Y02672],0.168,0.085,-0.001,0.332,0.0,0.001,32092.0,19594.0,1.0
1|practice_id[Y02673],-0.426,0.309,-1.024,0.19,0.002,0.002,25514.0,18473.0,1.0
1|practice_id[Y02674],0.154,0.085,-0.011,0.32,0.0,0.001,32948.0,19675.0,1.0
1|practice_id[Y02676],-0.037,0.085,-0.205,0.127,0.0,0.001,32778.0,20390.0,1.0
1|practice_id[Y02680],0.079,0.093,-0.097,0.266,0.0,0.001,35374.0,20672.0,1.0
1|practice_id[Y02684],-0.319,0.086,-0.485,-0.149,0.0,0.001,29443.0,19826.0,1.0
1|practice_id[Y02686],0.404,0.085,0.245,0.577,0.0,0.0,28736.0,20299.0,1.0
1|practice_id[Y02701],0.826,0.087,0.66,0.997,0.001,0.001,28416.0,18561.0,1.0
1|practice_id[Y02702],0.045,0.282,-0.488,0.608,0.002,0.002,22363.0,18488.0,1.0
1|practice_id[Y02704],0.507,0.087,0.335,0.674,0.0,0.001,32371.0,19221.0,1.0
1|practice_id[Y02706],-0.391,0.243,-0.864,0.087,0.002,0.002,23070.0,18053.0,1.0
1|practice_id[Y02707],-0.186,0.087,-0.354,-0.014,0.0,0.001,31095.0,19735.0,1.0
1|practice_id[Y02708],-0.922,0.226,-1.357,-0.475,0.002,0.001,22366.0,18841.0,1.0
1|practice_id[Y02710],-0.404,0.097,-0.591,-0.21,0.001,0.001,31532.0,18627.0,1.0
1|practice_id[Y02711],-0.099,0.109,-0.32,0.107,0.001,0.001,26446.0,19139.0,1.0
1|practice_id[Y02716],0.368,0.193,0.001,0.763,0.001,0.001,25955.0,19909.0,1.0
1|practice_id[Y02722],-0.143,0.139,-0.423,0.121,0.001,0.001,33480.0,19319.0,1.0
1|practice_id[Y02724],0.464,0.1,0.267,0.657,0.001,0.001,27757.0,19781.0,1.0
1|practice_id[Y02725],-0.252,0.233,-0.714,0.197,0.001,0.002,26971.0,18424.0,1.0
1|practice_id[Y02726],-0.939,0.234,-1.397,-0.484,0.002,0.001,23343.0,19459.0,1.0
1|practice_id[Y02728],1.023,0.087,0.851,1.19,0.001,0.001,29286.0,19440.0,1.0
1|practice_id[Y02735],0.103,0.086,-0.065,0.268,0.001,0.0,27672.0,19127.0,1.0
1|practice_id[Y02736],-0.105,0.086,-0.271,0.065,0.0,0.001,33889.0,19902.0,1.0
1|practice_id[Y02737],-0.24,0.223,-0.683,0.193,0.001,0.001,24726.0,18182.0,1.0
1|practice_id[Y02738],0.533,0.16,0.226,0.855,0.001,0.001,25458.0,20140.0,1.0
1|practice_id[Y02743],-0.14,0.125,-0.383,0.106,0.001,0.001,25930.0,19942.0,1.0
1|practice_id[Y02747],0.184,0.085,0.02,0.355,0.0,0.001,33358.0,20467.0,1.0
1|practice_id[Y02748],0.211,0.211,-0.206,0.619,0.001,0.001,24221.0,18652.0,1.0
