parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[5760],0.558,0.048,0.477,0.628,0.023,0.012,5.0,21.0,2.8,74.71746543074462,61.12334440542406,87.38591108247434
practice_offset[5761],-1.148,0.149,-1.42,-0.921,0.074,0.037,4.0,12.0,3.37,-68.27293233862564,-75.82859831029636,-60.187927876345306
practice_offset[5762],-1.437,0.194,-1.644,-1.143,0.097,0.034,4.0,11.0,3.23,-76.23603907999427,-80.67943281049862,-68.11389975016537
practice_offset[5763],-1.186,0.115,-1.332,-0.99,0.056,0.021,5.0,14.0,2.57,-69.45594138586422,-73.60511646207132,-62.84233089779543
practice_offset[5764],-1.009,0.18,-1.274,-0.77,0.089,0.033,4.0,12.0,3.9,-63.5416619278697,-72.02894610483037,-53.698693168877185
practice_offset[5765],-0.307,0.058,-0.397,-0.216,0.029,0.012,4.0,16.0,3.22,-26.434939909274668,-32.76659743673428,-19.426469812652037
practice_offset[5766],-0.362,0.079,-0.461,-0.25,0.039,0.01,5.0,12.0,3.11,-30.3717632158229,-36.93473226019459,-22.119921692859513
practice_offset[5767],0.725,0.061,0.624,0.808,0.03,0.015,5.0,22.0,2.77,106.47310999664863,86.63786452864724,124.34166635233792
practice_offset[5768],-0.597,0.095,-0.717,-0.444,0.047,0.021,5.0,32.0,3.07,-44.95394568738234,-51.178529469496766,-35.85345791726802
practice_offset[5769],0.18,0.031,0.135,0.234,0.015,0.006,5.0,20.0,2.59,19.721736312181015,14.453678435131456,26.364449220777786
practice_offset[5770],-0.118,0.028,-0.161,-0.066,0.013,0.007,5.0,15.0,2.31,-11.130394738538262,-14.870792889284889,-6.386913570838115
practice_offset[5771],-0.108,0.026,-0.155,-0.06,0.012,0.006,4.0,11.0,3.25,-10.237240356956512,-14.358482251638648,-5.823546641575128
practice_offset[5772],0.183,0.011,0.167,0.213,0.003,0.003,22.0,11.0,1.22,20.081440808083073,18.17542653083615,23.738465124360065
practice_offset[5773],0.412,0.032,0.359,0.459,0.015,0.005,5.0,32.0,2.33,50.98344363287448,43.18968015716587,58.24907027825334
practice_offset[5774],-0.158,0.061,-0.237,-0.059,0.03,0.011,4.0,11.0,3.48,-14.615021803151828,-21.100871198239023,-5.729323084290028
practice_offset[5775],-0.786,0.121,-0.946,-0.605,0.06,0.024,4.0,16.0,3.51,-54.43361899322965,-61.1708914394127,-45.39255733602906
practice_offset[5776],0.113,0.036,0.072,0.185,0.018,0.01,5.0,13.0,2.15,11.963193294858598,7.465534406381358,20.32184401276953
practice_offset[5777],0.224,0.014,0.199,0.254,0.006,0.003,6.0,11.0,1.91,25.10710194283623,22.018196589987248,28.91718042678042
practice_offset[5778],-0.083,0.028,-0.119,-0.026,0.014,0.008,5.0,12.0,2.32,-7.964885277987532,-11.21921992380499,-2.566491039125063
practice_offset[5779],0.852,0.112,0.712,1.026,0.056,0.025,4.0,13.0,3.44,134.43308280446362,103.80633118599062,178.98839500387788
practice_offset[5780],0.224,0.055,0.169,0.324,0.027,0.015,5.0,14.0,2.57,25.10710194283623,18.412013892396928,38.26473071194796
practice_offset[5781],0.701,0.08,0.601,0.822,0.04,0.015,5.0,19.0,3.17,101.57674673900101,82.3941830554062,127.5045381235993
practice_offset[5782],0.623,0.114,0.515,0.823,0.057,0.03,4.0,12.0,3.81,86.45131995195231,67.36385017975294,127.73215645191884
practice_offset[5783],0.054,0.033,0.021,0.123,0.016,0.009,5.0,21.0,2.2,5.548460215508011,2.122205163752855,13.088442094748931
practice_offset[5784],-0.282,0.044,-0.347,-0.207,0.022,0.011,5.0,17.0,2.74,-24.572631546691102,-29.319467174225057,-18.698035001242896
practice_offset[5785],-0.232,0.04,-0.304,-0.17,0.019,0.01,5.0,13.0,3.13,-20.705387669331632,-26.21391335494089,-15.63351834036163
practice_offset[5786],0.863,0.127,0.708,1.065,0.063,0.029,4.0,13.0,3.4,137.02608206522376,102.99273414013412,190.0838984059634
practice_offset[5787],-0.523,0.08,-0.616,-0.395,0.04,0.018,5.0,24.0,3.0,-40.726034100458754,-45.98994753556293,-32.631996075113236
practice_offset[5788],-0.095,0.057,-0.162,-0.008,0.028,0.008,5.0,20.0,2.33,-9.062706553176858,-14.955879545976703,-0.7968085162939342
practice_offset[5789],0.578,0.093,0.476,0.738,0.046,0.024,4.0,16.0,3.33,78.24699235852404,60.96230159584366,109.17478325432208
practice_offset[5790],-0.067,0.043,-0.122,0.003,0.021,0.007,5.0,12.0,2.96,-6.480479866322342,-11.485163149737287,0.3004504503377081
practice_offset[5791],-0.158,0.035,-0.2,-0.085,0.017,0.009,5.0,12.0,2.95,-14.615021803151828,-18.12692469220182,-8.148771559854262
practice_offset[5792],0.289,0.063,0.234,0.403,0.031,0.017,5.0,23.0,2.3,33.509172852850845,26.364449220777786,49.630689166358266
practice_offset[5793],-0.515,0.08,-0.612,-0.391,0.04,0.016,5.0,20.0,3.01,-40.249940538176254,-45.77347466860168,-32.36198439607109
practice_offset[5794],-0.642,0.081,-0.744,-0.509,0.04,0.019,5.0,16.0,3.04,-47.376110692289465,-52.47907283138555,-39.89036252610247
practice_offset[5795],-1.216,0.147,-1.367,-0.984,0.073,0.031,5.0,30.0,2.53,-70.3586547414681,-74.51295749428839,-62.61871470545335
practice_offset[5796],-0.246,0.085,-0.355,-0.113,0.041,0.017,5.0,36.0,2.63,-21.807777507452276,-29.882655679142754,-10.684933988398448
practice_offset[5797],-0.64,0.076,-0.732,-0.501,0.038,0.02,5.0,11.0,2.81,-47.270757595695144,-51.9053864714222,-39.40755677828125
practice_offset[5798],0.141,0.051,0.087,0.234,0.025,0.013,5.0,21.0,2.7,15.142464798474409,9.089667971827776,26.364449220777786
practice_offset[5799],-0.299,0.076,-0.419,-0.19,0.038,0.018,5.0,11.0,3.05,-25.844059056498946,-34.2295804732183,-17.30408660566377
practice_offset[5800],-0.477,0.07,-0.55,-0.358,0.035,0.015,5.0,12.0,2.49,-37.93574707065627,-42.30501896195133,-30.09269249934743
practice_offset[5801],0.246,0.037,0.192,0.318,0.018,0.01,5.0,11.0,2.76,27.88995735417381,21.16705169649005,37.437626122756114
practice_offset[5802],-0.459,0.092,-0.621,-0.304,0.045,0.023,4.0,11.0,3.31,-36.80847551005041,-46.259323796033634,-26.21391335494089
practice_offset[5803],-0.831,0.108,-0.947,-0.632,0.054,0.029,5.0,17.0,3.12,-56.43865450127995,-61.20970113988891,-46.84723181212821
practice_offset[5804],-0.505,0.133,-0.73,-0.341,0.066,0.034,4.0,14.0,3.23,-39.64944245729595,-51.80910099097975,-28.894109179359027
practice_offset[5805],-0.084,0.025,-0.124,-0.041,0.012,0.005,5.0,29.0,2.35,-8.056874390487534,-11.662015911724911,-4.017087005220111
practice_offset[5806],-0.514,0.076,-0.609,-0.378,0.038,0.02,5.0,30.0,2.74,-40.19016059372387,-45.61055082904101,-31.476949933412968
practice_offset[5807],1.716,0.209,1.443,2.023,0.104,0.039,4.0,16.0,3.45,456.2234967137881,323.33769165861037,656.097386487303
practice_offset[5808],-0.606,0.076,-0.691,-0.471,0.038,0.019,5.0,19.0,2.99,-45.447137484070666,-49.892525629855115,-37.56224215885887
practice_offset[5809],0.162,0.07,0.087,0.287,0.035,0.019,5.0,13.0,2.92,17.586024132099976,9.089667971827776,33.242421347567586
practice_offset[5810],0.047,0.019,0.017,0.082,0.009,0.005,6.0,18.0,1.94,4.812200907965569,1.7145322325240686,8.545580982954903
practice_offset[5811],0.417,0.089,0.337,0.569,0.044,0.022,5.0,15.0,2.58,51.74025129350848,40.07390637385353,76.64996682211896
practice_offset[5812],-0.076,0.024,-0.114,-0.033,0.012,0.005,4.0,14.0,3.25,-7.318379344061777,-10.77420441175917,-3.246144041096799
practice_offset[5813],-0.091,0.032,-0.148,-0.035,0.016,0.008,4.0,19.0,3.27,-8.698228910073425,-13.75688850579545,-3.4394583742433538
practice_offset[5814],0.544,0.081,0.461,0.68,0.04,0.019,5.0,19.0,2.9,72.28846360108874,58.56588512805472,97.38777322304477
practice_offset[5815],0.159,0.076,0.092,0.295,0.038,0.021,5.0,11.0,2.74,17.233794668071756,9.636482208081688,34.31263586862767
practice_offset[5816],-0.135,0.049,-0.203,-0.061,0.024,0.006,5.0,12.0,2.52,-12.628408831196559,-18.37217585743901,-5.917676022399032
practice_offset[5817],-0.112,0.053,-0.18,-0.022,0.026,0.009,5.0,16.0,2.5,-10.59557424996428,-16.4729788588728,-2.175976494878995
practice_offset[5818],-1.018,0.123,-1.157,-0.808,0.061,0.032,5.0,11.0,3.09,-63.86831482756614,-68.55719484751864,-55.42513273350398
practice_offset[5819],0.376,0.022,0.338,0.412,0.011,0.004,5.0,42.0,2.43,45.6447133771086,40.21405034053205,50.98344363287448
practice_offset[5820],0.54,0.211,0.152,0.739,0.105,0.058,4.0,14.0,3.25,71.60068621848585,16.41602364321124,109.3840626598392
practice_offset[5821],-1.064,0.156,-1.27,-0.828,0.078,0.034,5.0,27.0,2.91,-65.49272449566162,-71.91683782216202,-56.30777424255589
practice_offset[5822],0.121,0.031,0.077,0.183,0.015,0.007,5.0,12.0,2.99,12.862491236734396,8.00420763926002,20.081440808083073
practice_offset[5823],0.404,0.095,0.317,0.576,0.047,0.025,5.0,12.0,2.9,49.78039469581388,37.300257192545885,77.89085463024783
practice_offset[5824],-0.246,0.07,-0.359,-0.147,0.035,0.016,4.0,14.0,3.28,-21.807777507452276,-30.162564864842643,-13.670602258368058
practice_offset[5825],0.904,0.095,0.767,1.03,0.047,0.015,5.0,19.0,2.94,146.946122668849,115.32966642600391,180.10658346990792
practice_offset[5826],-0.325,0.052,-0.391,-0.232,0.026,0.013,5.0,30.0,2.66,-27.747264635792778,-32.36198439607109,-20.705387669331632
practice_offset[5827],0.968,0.136,0.802,1.178,0.068,0.029,5.0,20.0,2.91,163.26738428088615,122.99964644001817,224.78719588953
practice_offset[5828],0.346,0.049,0.29,0.428,0.024,0.01,5.0,12.0,2.41,41.34026158176771,33.6427488025472,53.41860809675796
practice_offset[5829],0.887,0.077,0.767,1.0,0.038,0.016,5.0,29.0,2.91,142.7835209469566,115.32966642600391,171.8281828459045
practice_offset[5830],1.209,0.153,0.997,1.427,0.076,0.033,5.0,26.0,2.98,235.01328440800268,171.01392030187966,316.61818797037887
practice_offset[5831],0.153,0.024,0.121,0.195,0.011,0.005,5.0,15.0,2.65,16.532497894273778,12.862491236734396,21.531098648973067
practice_offset[5832],0.576,0.071,0.494,0.692,0.036,0.015,5.0,32.0,2.89,77.89085463024783,63.88585607937585,99.7706954400252
practice_offset[5833],0.198,0.017,0.173,0.227,0.007,0.003,6.0,24.0,1.82,21.896239382164275,18.886610508403212,25.48298679402794
practice_offset[5834],-0.216,0.044,-0.28,-0.144,0.022,0.01,4.0,20.0,3.13,-19.426469812652037,-24.421625854427454,-13.4112251940795
practice_offset[5835],-0.044,0.026,-0.08,0.003,0.013,0.004,5.0,27.0,2.14,-4.3046042526953325,-7.688365361336425,0.3004504503377081
practice_offset[5836],0.068,0.014,0.049,0.094,0.006,0.002,7.0,33.0,1.64,7.036530847877431,5.022035074002806,9.855974591717365
practice_offset[5837],-0.03,0.018,-0.063,0.002,0.008,0.004,5.0,14.0,2.23,-2.9554466451491845,-6.105652631086677,0.2002001334000303
practice_offset[5838],-0.069,0.028,-0.102,-0.016,0.014,0.007,5.0,24.0,2.07,-6.667331992179804,-9.697044833112322,-1.5872679944714863
practice_offset[5839],0.296,0.021,0.268,0.333,0.01,0.004,5.0,22.0,2.23,34.44701568320527,30.734714001493614,39.514729846980366
practice_offset[5840],0.642,0.205,0.279,0.855,0.102,0.056,4.0,11.0,3.26,90.02776365552259,32.18073438695392,135.13743805749021
practice_offset[5841],-0.889,0.112,-1.007,-0.702,0.056,0.024,5.0,12.0,2.59,-58.893338609856606,-63.46867228641386,-50.440687430734855
practice_offset[5842],-0.789,0.107,-0.909,-0.613,0.053,0.025,5.0,20.0,3.06,-54.57011329243044,-59.70730504131143,-45.82767408970591
practice_offset[5843],-0.048,0.02,-0.075,-0.007,0.009,0.005,6.0,18.0,1.81,-4.6866212922495265,-7.225651367144714,-0.6975557066764893
practice_offset[5844],0.374,0.042,0.325,0.441,0.021,0.008,5.0,19.0,2.57,45.35371504568524,38.40306459807514,55.426070234230586
practice_offset[5845],-0.277,0.063,-0.373,-0.168,0.031,0.015,4.0,11.0,3.35,-24.194550288949166,-31.133476715604424,-15.464616531534126
practice_offset[5846],0.663,0.076,0.558,0.788,0.038,0.017,4.0,15.0,3.27,94.06054266838417,74.71746543074462,119.89940372598839
practice_offset[5847],0.089,0.023,0.058,0.128,0.011,0.003,5.0,22.0,2.2,9.308065632633022,5.97149957102876,13.655300269706029
practice_offset[5848],-0.523,0.112,-0.688,-0.379,0.055,0.019,5.0,28.0,2.91,-40.726034100458754,-49.74197749745716,-31.545438733372176
practice_offset[5849],-0.035,0.035,-0.087,0.013,0.017,0.003,5.0,24.0,2.16,-3.4394583742433538,-8.332290436684776,1.3084867359809182
practice_offset[5850],0.08,0.031,0.039,0.133,0.015,0.006,5.0,38.0,2.26,8.328706767495863,3.9770483650157784,14.224999833089424
practice_offset[5851],0.25,0.049,0.197,0.336,0.024,0.013,5.0,20.0,2.91,28.40254166877414,21.774404070590837,39.93390248109306
practice_offset[5852],-0.206,0.038,-0.25,-0.132,0.018,0.01,5.0,16.0,2.47,-18.616692371707934,-22.119921692859513,-12.365900492062664
practice_offset[5853],-0.037,0.028,-0.077,0.01,0.014,0.005,5.0,18.0,2.9,-3.6323864650946502,-7.411014639350466,1.005016708416795
practice_offset[5854],-0.071,0.026,-0.107,-0.021,0.013,0.006,5.0,28.0,2.06,-6.853810787240788,-10.14743270096945,-2.078103543054044
practice_offset[5855],0.196,0.026,0.151,0.231,0.012,0.005,5.0,19.0,2.11,21.652690533431617,16.299665808182027,25.98592394492314
practice_offset[5856],0.858,0.065,0.748,0.939,0.032,0.014,5.0,14.0,3.11,135.84390954904646,111.27702477582267,155.74227164750943
practice_offset[5857],-0.498,0.086,-0.612,-0.368,0.043,0.019,4.0,15.0,3.32,-39.225506509750986,-45.77347466860168,-30.788281831126962
practice_offset[5858],-0.279,0.049,-0.331,-0.19,0.024,0.013,5.0,19.0,2.49,-24.34600967849526,-28.17948309594297,-17.30408660566377
practice_offset[5859],-0.376,0.081,-0.503,-0.259,0.04,0.018,4.0,12.0,3.48,-31.3397666957699,-39.52862056058779,-22.817697695629658
practice_offset[5860],0.255,0.048,0.204,0.343,0.024,0.013,5.0,16.0,2.83,29.046162087288984,22.62981534562105,40.91687619264508
practice_offset[5861],-0.879,0.156,-1.114,-0.656,0.078,0.035,4.0,11.0,3.58,-58.480209794613344,-67.17566418092062,-48.10771198410596
practice_offset[5862],-0.512,0.083,-0.607,-0.378,0.041,0.018,4.0,15.0,3.12,-40.07042121544616,-45.501663079245205,-31.476949933412968
practice_offset[5863],-0.452,0.085,-0.573,-0.318,0.042,0.019,4.0,11.0,3.46,-36.36458302749129,-43.61685952950444,-27.239721158540455
practice_offset[5864],-0.511,0.085,-0.604,-0.341,0.04,0.02,6.0,26.0,1.83,-40.01046166188145,-45.33792258054024,-28.894109179359027
practice_offset[5865],-1.045,0.133,-1.177,-0.818,0.066,0.031,5.0,12.0,3.05,-64.8308180621933,-69.17980410449496,-55.868660073414375
practice_offset[5866],-0.2,0.037,-0.245,-0.127,0.018,0.01,7.0,19.0,1.68,-18.12692469220182,-21.729546175813187,-11.926632740284305
practice_offset[5867],-0.387,0.064,-0.463,-0.28,0.031,0.013,4.0,12.0,3.18,-32.090890507336326,-37.06073674918372,-24.421625854427454
practice_offset[5868],-0.369,0.061,-0.445,-0.27,0.03,0.013,5.0,15.0,2.7,-30.857458954969154,-35.91757239676813,-23.662050566314687
practice_offset[5869],-0.63,0.103,-0.773,-0.47,0.051,0.024,5.0,12.0,3.08,-46.74081989931028,-53.837388941689525,-37.49977317172992
practice_offset[5870],0.037,0.138,-0.213,0.145,0.069,0.039,6.0,15.0,1.87,3.7693020838156954,-19.184386278351163,15.603957026802151
practice_offset[5871],-0.044,0.033,-0.121,0.008,0.015,0.008,5.0,18.0,2.67,-4.3046042526953325,-11.396604040712443,0.8032085504273478
practice_offset[5872],0.411,0.228,0.007,0.598,0.114,0.065,5.0,19.0,2.78,50.83253565580581,0.7024557266848586,81.84782045990514
practice_offset[5873],-0.316,0.044,-0.372,-0.235,0.022,0.011,5.0,20.0,2.78,-27.094054983237626,-31.06457574757776,-20.94291503712644
practice_offset[5874],-2.591,0.617,-3.452,-1.771,0.305,0.058,5.0,12.0,2.81,-92.50549424572385,-96.83177914457218,-82.98372590253032
practice_offset[5875],-0.868,0.14,-1.059,-0.648,0.07,0.031,5.0,12.0,3.12,-58.02097091918858,-65.31975605739501,-47.690908689749925
practice_offset[5876],-1.447,0.223,-1.751,-1.127,0.111,0.048,5.0,18.0,3.17,-76.47249444192661,-82.63997436349887,-67.59961887040859
practice_offset[5877],2.517,0.331,2.089,3.0,0.165,0.063,4.0,13.0,3.5,1139.136674638503,707.6834290251188,1908.5536923187667
practice_offset[5878],-0.207,0.466,-0.591,0.622,0.232,0.129,5.0,16.0,2.43,-18.698035001242896,-44.62267654789499,86.2649618265929
practice_offset[5879],-0.81,0.114,-0.936,-0.626,0.057,0.024,4.0,16.0,3.13,-55.51419337770589,-60.7806524106495,-46.52735653680025
practice_offset[5880],-1.215,0.193,-1.484,-0.934,0.096,0.043,5.0,20.0,3.04,-70.32899857059547,-77.32710436939246,-60.702135224456995
practice_offset[5881],-1.979,0.213,-2.222,-1.622,0.106,0.051,5.0,20.0,3.13,-86.17926243941604,-89.1607892319214,-80.24967027808874
practice_offset[5882],1.716,0.634,0.611,2.369,0.316,0.171,4.0,13.0,3.26,456.2234967137881,84.22727507029337,968.6700238740633
practice_offset[5883],-0.983,0.135,-1.146,-0.776,0.067,0.027,5.0,26.0,2.85,-62.581314723284386,-68.20941470684365,-53.97566925069075
practice_offset[5884],0.424,0.036,0.369,0.475,0.017,0.005,5.0,23.0,2.66,52.80615937840572,44.628760367473966,60.80141974857829
practice_offset[5885],0.032,0.025,-0.018,0.076,0.01,0.006,6.0,13.0,1.92,3.251750530511832,-1.7838967641699233,7.896257415728392
practice_offset[5886],0.101,0.211,-0.274,0.299,0.104,0.058,5.0,34.0,2.05,10.627664176342355,-23.96679247391179,34.85096234729106
practice_offset[5887],0.561,0.075,0.468,0.686,0.037,0.016,4.0,18.0,3.19,75.2424048424499,59.67974026870526,98.57565995893263
practice_offset[5888],0.902,0.091,0.761,1.015,0.045,0.016,4.0,14.0,3.62,146.45272398665972,114.04155662118941,175.93633973762812
practice_offset[5889],1.485,0.157,1.247,1.692,0.078,0.03,4.0,12.0,3.22,341.4965412778578,247.98876194379943,443.03305127324666
practice_offset[5890],0.699,0.075,0.605,0.815,0.037,0.015,5.0,16.0,3.12,101.17399613038182,83.12522088857732,125.91756723497012
practice_offset[5891],1.027,0.136,0.861,1.233,0.068,0.027,5.0,27.0,2.92,179.26752293958893,136.5525036373806,243.15086358385426
practice_offset[5892],0.353,0.041,0.305,0.428,0.02,0.01,5.0,11.0,2.97,42.33311434336018,35.66250030062241,53.41860809675796
practice_offset[5893],0.256,0.041,0.212,0.334,0.02,0.011,5.0,14.0,2.65,29.175272793970407,23.61478850785035,39.654314357450524
practice_offset[5894],0.56,0.047,0.481,0.626,0.023,0.008,5.0,15.0,2.95,75.06725002961012,61.76912849017005,87.01151378240854
practice_offset[5895],0.936,0.117,0.79,1.113,0.058,0.023,4.0,17.0,3.33,154.97619452281174,120.33964262559368,204.34751378966178
practice_offset[5896],-0.204,0.049,-0.265,-0.109,0.024,0.01,5.0,11.0,2.59,-18.45376288127073,-23.279405002414432,-10.326958250176455
practice_offset[5897],0.462,0.127,0.231,0.602,0.063,0.035,4.0,15.0,3.45,58.7245303225596,25.98592394492314,82.57666846595977
practice_offset[5898],0.576,0.065,0.502,0.693,0.032,0.013,5.0,17.0,2.69,77.89085463024783,65.20220128834644,99.97056605411639
practice_offset[5899],0.44,0.043,0.383,0.508,0.021,0.007,5.0,11.0,2.5,55.2707218511336,46.66780300683986,66.19639409191058
practice_offset[5900],1.476,0.189,1.231,1.752,0.094,0.038,5.0,25.0,2.97,337.5408994949262,242.4652477011079,476.61233982397357
practice_offset[5901],0.917,0.107,0.783,1.078,0.053,0.02,5.0,20.0,2.93,150.17737992899006,118.80265087438823,193.8796077398218
practice_offset[5902],0.544,0.061,0.473,0.641,0.03,0.01,5.0,25.0,2.71,72.28846360108874,60.480138297625885,89.83783087408553
practice_offset[5903],1.086,0.097,0.935,1.191,0.048,0.018,5.0,21.0,2.41,196.24007387715037,154.72134577390077,229.0369932679089
practice_offset[5904],0.09,0.134,-0.035,0.336,0.066,0.037,5.0,29.0,2.3,9.41742837052104,-3.4394583742433538,39.93390248109306
practice_offset[5905],1.027,0.143,0.857,1.252,0.071,0.029,5.0,18.0,2.95,179.26752293958893,135.60818352215472,249.73306287187987
practice_offset[5906],1.343,0.165,1.126,1.577,0.082,0.03,5.0,15.0,3.02,283.0517838776802,208.3298606388871,384.04127692739456
practice_offset[5907],1.189,0.156,0.991,1.414,0.078,0.031,5.0,25.0,3.01,228.37957691686293,169.39270528874988,311.23720370646095
practice_offset[5908],0.475,0.045,0.397,0.544,0.022,0.011,5.0,13.0,2.64,60.80141974857829,48.73559300513066,72.28846360108874
practice_offset[5909],0.942,0.129,0.791,1.153,0.064,0.027,4.0,15.0,3.26,156.51065045437824,120.56009247477304,216.7681714509464
practice_offset[5910],-0.183,0.069,-0.295,-0.087,0.034,0.016,5.0,16.0,3.01,-16.723184426290906,-25.54684125340906,-8.332290436684776
practice_offset[5911],1.154,0.205,0.916,1.497,0.102,0.049,4.0,11.0,3.58,217.0850980592909,149.92732759606523,346.8264150575384
practice_offset[5912],0.922,0.114,0.771,1.088,0.057,0.022,4.0,16.0,3.61,151.43139926443442,116.19271002818779,196.83314690023676
practice_offset[5913],0.406,0.039,0.355,0.468,0.019,0.006,5.0,12.0,2.56,50.08025524580199,42.618065428148014,59.67974026870526
practice_offset[5914],0.626,0.058,0.533,0.727,0.027,0.009,5.0,19.0,2.31,87.01151378240854,70.40367583907279,106.88646943829711
practice_offset[5915],-0.26,0.072,-0.379,-0.159,0.036,0.017,4.0,13.0,3.26,-22.894841419643374,-31.545438733372176,-14.70036410308685
practice_offset[5916],0.591,0.066,0.512,0.695,0.033,0.012,5.0,24.0,3.07,80.57933061082024,66.8625110139667,100.37090739411751
practice_offset[5917],0.086,0.047,-0.008,0.164,0.021,0.007,5.0,12.0,1.96,8.980632830512869,-0.7968085162939342,17.821431509272223
practice_offset[5918],-0.491,0.103,-0.657,-0.361,0.051,0.02,5.0,23.0,2.94,-38.79859259986501,-48.159578334624406,-30.30210015331273
practice_offset[5919],0.049,0.062,-0.077,0.137,0.03,0.018,5.0,21.0,2.29,5.022035074002806,-7.411014639350466,14.682814852039815
practice_offset[5920],1.333,0.159,1.124,1.561,0.079,0.03,4.0,14.0,3.14,279.2403549454195,207.71381716642966,376.3582446586949
practice_offset[5921],-1.05,0.16,-1.25,-0.801,0.079,0.036,4.0,21.0,3.15,-65.00622508888448,-71.34952031398099,-55.11201402572829
practice_offset[5922],-0.872,0.125,-1.021,-0.661,0.062,0.028,4.0,12.0,3.89,-58.18855165060807,-63.97654745297088,-48.36652585032456
practice_offset[5923],-0.602,0.231,-1.003,-0.351,0.115,0.063,4.0,13.0,3.24,-45.22848902862725,-63.322254334880334,-29.601624614437906
practice_offset[5924],-1.012,0.143,-1.189,-0.781,0.071,0.033,4.0,12.0,3.42,-63.65087304350432,-69.5474362507881,-54.20521655794579
practice_offset[5925],-0.479,0.065,-0.572,-0.366,0.032,0.015,5.0,12.0,2.93,-38.05975153072008,-43.56044818806416,-30.649719879024428
practice_offset[5926],-0.532,0.086,-0.633,-0.393,0.043,0.02,5.0,17.0,3.21,-41.25710638354766,-46.900358012788566,-32.497125241386684
practice_offset[5927],-0.476,0.09,-0.606,-0.343,0.045,0.02,4.0,12.0,3.18,-37.87365177525383,-45.447137484070666,-29.036178843979133
practice_offset[5928],-0.687,0.112,-0.814,-0.484,0.055,0.027,5.0,26.0,2.21,-49.69169433756494,-55.69178119178322,-38.368679808771034
practice_offset[5929],-1.08,0.149,-1.257,-0.839,0.074,0.034,4.0,15.0,3.16,-66.0404474355061,-71.549373370021,-56.78575501202597
practice_offset[5930],-0.334,0.064,-0.434,-0.228,0.031,0.013,5.0,13.0,2.86,-28.39462177727915,-35.20877445146494,-20.387574016454636
practice_offset[5931],-0.503,0.067,-0.595,-0.39,0.032,0.014,5.0,34.0,2.68,-39.52862056058779,-44.84374341321702,-32.294312550183534
practice_offset[5932],-0.639,0.116,-0.8,-0.464,0.058,0.026,5.0,13.0,3.12,-47.21800197987923,-55.067103588277845,-37.123644553290156
practice_offset[5933],-0.673,0.113,-0.877,-0.484,0.048,0.021,6.0,15.0,1.97,-48.982424755917975,-58.39708711923475,-38.368679808771034
practice_offset[5934],-0.114,0.08,-0.267,-0.053,0.04,0.023,7.0,12.0,1.63,-10.77420441175917,-23.432692853462612,-5.161998751770181
practice_offset[5935],-1.351,0.255,-1.712,-0.986,0.127,0.055,5.0,19.0,3.01,-74.101885003782,-81.94955774775607,-62.69340256328866
practice_offset[5936],-1.093,0.128,-1.234,-0.889,0.064,0.027,5.0,26.0,2.82,-66.47906443120053,-70.88742574039148,-58.893338609856606
practice_offset[5937],-1.287,0.193,-1.589,-1.023,0.096,0.047,4.0,11.0,3.42,-72.39021646028063,-79.58703606572503,-64.04852235916711
practice_offset[5938],-0.837,0.121,-1.019,-0.642,0.06,0.03,5.0,17.0,2.89,-56.69924003591223,-63.90442845291644,-47.376110692289465
practice_offset[5939],1.723,0.37,1.263,2.352,0.183,0.089,4.0,11.0,3.34,460.13072051962087,253.60136321004734,950.656184930423
practice_offset[5940],-0.635,0.129,-0.839,-0.479,0.064,0.026,4.0,15.0,3.16,-47.00645116824316,-56.78575501202597,-38.05975153072008
practice_offset[5941],-0.432,1.032,-2.335,0.502,0.512,0.279,5.0,37.0,2.91,-35.079062331485254,-90.31895174735398,65.20220128834644
practice_offset[5942],-1.451,0.215,-1.721,-1.103,0.107,0.044,5.0,13.0,3.02,-76.56641649482374,-82.11128287331813,-66.81260331299352
practice_offset[5943],0.397,0.048,0.321,0.488,0.023,0.01,5.0,20.0,2.21,48.73559300513066,37.85055808937538,62.90548499725743
practice_offset[5944],-1.458,0.266,-1.766,-0.997,0.131,0.062,5.0,17.0,2.64,-76.7298787938429,-82.89843147366747,-63.10152633908582
practice_offset[5945],0.654,0.219,0.272,0.911,0.109,0.056,5.0,28.0,2.92,92.3218337109468,31.258700131110828,148.68080984936256
practice_offset[5946],1.681,0.181,1.416,1.92,0.09,0.037,4.0,20.0,3.18,437.09242107655655,312.0605011368718,582.0958469290749
practice_offset[5947],0.118,0.034,0.057,0.176,0.016,0.009,5.0,14.0,2.33,12.524411136734237,5.865581039550016,19.243805865066953
practice_offset[5948],2.097,0.267,1.755,2.505,0.133,0.057,4.0,13.0,3.39,714.1708113874333,478.3447741956774,1124.3558965801026
practice_offset[5949],2.374,0.385,1.893,2.958,0.191,0.072,5.0,12.0,2.98,974.0267546605486,563.9256604054784,1825.94143822175
practice_offset[5950],-1.316,0.276,-1.766,-0.983,0.138,0.071,4.0,11.0,3.28,-73.17940168915756,-82.89843147366747,-62.581314723284386
practice_offset[5951],-1.178,0.342,-1.791,-0.764,0.17,0.094,5.0,12.0,2.83,-69.21060889542794,-83.32067070503612,-53.42005023501717
