parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[860],-0.312,0.045,-0.394,-0.22,0.008,0.003,28.0,79.0,1.09,-26.801847177168735,-32.56459437595558,-19.74812020375215
practice_offset[861],1.322,0.048,1.232,1.418,0.007,0.004,41.0,92.0,1.06,275.0915711851864,242.80788423852465,312.88544680983665
practice_offset[862],0.227,0.045,0.133,0.309,0.008,0.003,31.0,65.0,1.08,25.48298679402794,14.224999833089424,36.2062370503422
practice_offset[863],1.39,0.048,1.293,1.481,0.007,0.004,42.0,83.0,1.06,301.4850052994201,264.3701279319376,339.7340823804857
practice_offset[864],-0.249,0.044,-0.332,-0.16,0.008,0.003,28.0,91.0,1.09,-22.042002661529956,-28.251267714555674,-14.785621103378865
practice_offset[865],0.665,0.047,0.573,0.756,0.007,0.003,39.0,87.0,1.06,94.44905213368311,77.35798177529409,112.97401990391056
practice_offset[866],-0.228,0.044,-0.311,-0.137,0.008,0.003,28.0,75.0,1.09,-20.387574016454636,-26.728612413066756,-12.80297738678906
practice_offset[867],1.138,0.047,1.04,1.224,0.007,0.004,41.0,93.0,1.06,212.05210778255727,182.92170143515597,240.07636182238502
practice_offset[868],-0.669,0.044,-0.755,-0.581,0.009,0.003,24.0,65.0,1.11,-48.7779457696076,-52.998938526946205,-44.06612519452732
practice_offset[869],0.981,0.047,0.89,1.073,0.007,0.004,39.0,87.0,1.07,166.71220308436548,143.51296512898745,192.41387708137302
practice_offset[870],0.486,0.046,0.397,0.577,0.008,0.004,35.0,75.0,1.08,62.57999962113414,48.73559300513066,78.06883445996127
practice_offset[871],-0.264,0.056,-0.371,-0.152,0.009,0.002,40.0,116.0,1.06,-23.202646034329387,-30.995605844121098,-14.101171925887657
practice_offset[872],0.621,0.046,0.531,0.711,0.008,0.003,36.0,75.0,1.07,86.0787899662108,70.06320906765498,103.60262672401097
practice_offset[873],1.26,0.048,1.163,1.349,0.007,0.004,42.0,81.0,1.06,252.5421487365382,219.9517445009748,285.3570033236299
practice_offset[874],0.113,0.044,0.026,0.199,0.008,0.003,29.0,72.0,1.09,11.963193294858598,2.634094847344204,22.018196589987248
practice_offset[875],0.286,0.045,0.198,0.378,0.008,0.003,34.0,80.0,1.08,33.109245525229156,21.896239382164275,45.936294287579656
practice_offset[876],-0.254,0.045,-0.339,-0.163,0.009,0.003,27.0,95.0,1.09,-22.4308197953524,-28.75175509108082,-15.040881158540975
practice_offset[877],-0.179,0.044,-0.265,-0.091,0.008,0.003,29.0,70.0,1.09,-16.38941006029645,-23.279405002414432,-8.698228910073425
practice_offset[878],-0.639,0.044,-0.727,-0.553,0.009,0.003,24.0,69.0,1.11,-47.21800197987923,-51.66431121788537,-42.47784453708362
practice_offset[879],-0.548,0.044,-0.634,-0.465,0.009,0.003,24.0,74.0,1.11,-42.18951353294804,-46.953431113802516,-37.18648948103592
practice_offset[880],0.102,0.045,0.012,0.19,0.008,0.003,31.0,81.0,1.08,10.73834717279334,1.2072288866077807,20.92495976572515
practice_offset[881],-0.117,0.045,-0.203,-0.027,0.008,0.003,30.0,71.0,1.08,-11.041480683658866,-18.37217585743901,-2.6638758475663216
practice_offset[882],-0.344,0.045,-0.434,-0.258,0.009,0.003,27.0,74.0,1.09,-29.10710719504892,-35.20877445146494,-22.740476789307195
practice_offset[883],-0.735,0.045,-0.82,-0.646,0.009,0.003,24.0,59.0,1.11,-52.04945410251058,-55.95683454940007,-47.58618581916646
practice_offset[884],-0.378,0.044,-0.464,-0.29,0.009,0.003,26.0,72.0,1.1,-31.476949933412968,-37.123644553290156,-25.173643242143473
practice_offset[885],-0.112,0.045,-0.202,-0.026,0.008,0.003,29.0,76.0,1.09,-10.59557424996428,-18.29050720577634,-2.566491039125063
practice_offset[886],-0.069,0.053,-0.176,0.032,0.008,0.002,41.0,136.0,1.06,-6.667331992179804,-16.138201666292595,3.251750530511832
practice_offset[887],-0.347,0.044,-0.433,-0.261,0.009,0.003,26.0,74.0,1.1,-29.319467174225057,-35.14395081950239,-22.971908038492085
practice_offset[888],-1.666,0.046,-1.758,-1.58,0.011,0.003,19.0,58.0,1.14,-81.09984381121949,-82.76107021300678,-79.40249017951166
practice_offset[889],-0.245,0.044,-0.333,-0.159,0.008,0.003,28.0,84.0,1.09,-21.729546175813187,-28.322980584430102,-14.70036410308685
practice_offset[890],-1.45,0.045,-1.542,-1.366,0.01,0.003,20.0,59.0,1.13,-76.54297119062024,-78.60472322993718,-74.48745770401253
practice_offset[891],-0.337,0.045,-0.427,-0.253,0.009,0.003,26.0,60.0,1.1,-28.609116009727998,-34.753644777209956,-22.353211817626217
practice_offset[892],-0.564,0.045,-0.649,-0.474,0.009,0.003,28.0,96.0,1.09,-43.10712088208783,-47.74319163523052,-37.74927474323132
practice_offset[893],-0.272,0.044,-0.36,-0.187,0.009,0.003,27.0,65.0,1.09,-23.814573891016245,-30.232367392896897,-17.05562636145961
practice_offset[894],-0.325,0.045,-0.407,-0.233,0.009,0.003,27.0,59.0,1.09,-27.747264635792778,-33.43558096984788,-20.784642647568596
practice_offset[895],-0.073,0.053,-0.179,0.028,0.01,0.003,25.0,61.0,1.11,-7.039916997420725,-16.38941006029645,2.839568442142504
practice_offset[896],-0.715,0.044,-0.804,-0.631,0.009,0.003,24.0,78.0,1.11,-51.08078882036684,-55.246476189558756,-46.794052458695234
practice_offset[897],0.821,0.046,0.732,0.914,0.007,0.004,39.0,79.0,1.06,127.27714729983681,107.92349218188444,149.4279724624584
practice_offset[898],0.603,0.046,0.512,0.694,0.008,0.003,38.0,83.0,1.07,82.75933645319702,66.8625110139667,100.17063663879027
practice_offset[899],0.891,0.047,0.797,0.981,0.008,0.004,38.0,95.0,1.07,143.75659989119467,121.8874310633741,166.71220308436548
practice_offset[900],1.172,0.047,1.079,1.265,0.007,0.004,43.0,72.0,1.06,222.8443072088973,194.17363433635762,254.30927361089815
practice_offset[901],0.958,0.047,0.87,1.054,0.008,0.003,39.0,105.0,1.07,160.64783003886967,138.69108535242765,186.91046142564792
practice_offset[902],0.49,0.046,0.399,0.579,0.008,0.003,36.0,90.0,1.07,63.23162199553789,49.03336186074026,78.42532850409398
practice_offset[903],1.181,0.047,1.082,1.267,0.007,0.004,41.0,93.0,1.06,225.76302048221933,195.05748034549603,255.01860124931585
practice_offset[904],0.585,0.045,0.498,0.674,0.007,0.003,37.0,102.0,1.07,79.49909856399,64.54271234040729,96.20699246831083
practice_offset[905],0.826,0.046,0.734,0.915,0.007,0.004,40.0,97.0,1.06,128.4163787415424,108.33975529060255,149.6775251904888
practice_offset[906],2.047,0.051,1.946,2.144,0.008,0.004,45.0,84.0,1.05,674.4632323613477,600.0628984869826,753.3503465654102
practice_offset[907],0.98,0.047,0.884,1.067,0.007,0.003,40.0,76.0,1.06,166.44562419294172,142.05626181825303,190.66464675754412
practice_offset[908],0.376,0.045,0.283,0.464,0.008,0.003,35.0,101.0,1.07,45.6447133771086,32.71051618171572,59.042297044003924
practice_offset[909],0.005,0.045,-0.08,0.097,0.008,0.003,32.0,108.0,1.08,0.501252085940096,-7.688365361336425,10.186037362101064
practice_offset[910],0.506,0.045,0.415,0.592,0.008,0.003,35.0,103.0,1.07,65.8643334750305,51.43707406920481,80.76000026120045
practice_offset[911],1.537,0.051,1.44,1.642,0.009,0.005,34.0,57.0,1.08,365.0617469856458,322.0695816996552,416.5490168475172
practice_offset[912],0.205,0.045,0.116,0.291,0.008,0.003,34.0,75.0,1.08,22.75250649631777,12.29958721332547,33.776458395003516
practice_offset[913],1.683,0.05,1.583,1.78,0.007,0.004,48.0,89.0,1.05,438.1676808200332,386.95425478359925,492.9856418591146
practice_offset[914],0.355,0.045,0.264,0.442,0.008,0.003,35.0,83.0,1.07,42.618065428148014,30.212819630089417,55.581574043410754
practice_offset[915],1.798,0.049,1.7,1.895,0.007,0.004,45.0,63.0,1.05,503.75602607168844,447.39473917272,565.2548404632871
practice_offset[916],0.715,0.045,0.624,0.803,0.008,0.003,37.0,84.0,1.07,104.41866822585565,86.63786452864724,123.22275762345734
practice_offset[917],1.062,0.047,0.967,1.149,0.007,0.003,40.0,73.0,1.06,189.21495078388926,163.00424848643047,215.5036295350299
practice_offset[918],0.357,0.051,0.261,0.46,0.008,0.003,43.0,160.0,1.06,42.9035869853877,29.822766543368996,58.407398499448185
practice_offset[919],1.344,0.048,1.247,1.434,0.007,0.004,44.0,88.0,1.06,283.43502725130776,247.98876194379943,319.5447462901874
practice_offset[920],0.159,0.045,0.071,0.247,0.008,0.003,34.0,78.0,1.07,17.233794668071756,7.358122586835747,28.017911277827
practice_offset[921],-0.294,0.044,-0.381,-0.206,0.008,0.003,28.0,80.0,1.09,-25.472350855671134,-31.68221103801003,-18.616692371707934
practice_offset[922],-0.135,0.045,-0.224,-0.047,0.008,0.003,29.0,86.0,1.09,-12.628408831196559,-20.06848656306349,-4.591260240962891
practice_offset[923],0.995,0.047,0.904,1.088,0.007,0.003,42.0,80.0,1.06,170.4724341279452,146.946122668849,196.83314690023676
practice_offset[924],-0.722,0.045,-0.817,-0.642,0.009,0.003,26.0,60.0,1.1,-51.422027569611494,-55.82450666046077,-47.376110692289465
practice_offset[925],0.042,0.045,-0.046,0.131,0.008,0.003,31.0,92.0,1.08,4.289447875076324,-4.495803780928531,13.99677813119904
practice_offset[926],-0.963,0.044,-1.047,-0.872,0.009,0.002,24.0,81.0,1.11,-61.825407138655294,-64.90108613457386,-58.18855165060807
practice_offset[927],-0.75,0.044,-0.833,-0.664,0.009,0.003,25.0,90.0,1.1,-52.763344725898534,-56.52569012763915,-48.52119415431638
practice_offset[928],-0.783,0.045,-0.868,-0.691,0.009,0.003,24.0,59.0,1.11,-54.29671459629222,-58.02097091918858,-49.892525629855115
practice_offset[929],-0.728,0.045,-0.814,-0.64,0.009,0.003,26.0,81.0,1.1,-51.712622746877024,-55.69178119178322,-47.270757595695144
practice_offset[930],2.357,0.073,2.209,2.497,0.01,0.004,52.0,137.0,1.05,955.9226209734458,810.6605232986557,1114.6001245264054
practice_offset[931],0.924,0.056,0.807,1.023,0.013,0.004,18.0,66.0,1.16,151.93476526117138,124.11743681943786,178.15268401213703
practice_offset[932],1.171,0.055,1.063,1.276,0.013,0.004,19.0,60.0,1.15,222.52162427004808,189.50431039036303,258.2281901458985
practice_offset[933],0.581,0.052,0.478,0.68,0.011,0.004,22.0,67.0,1.13,78.78253624977862,61.2845483383623,97.38777322304477
practice_offset[934],0.933,0.054,0.823,1.028,0.011,0.004,24.0,65.0,1.12,154.2124121855858,127.73215645191884,179.54693014284624
practice_offset[935],0.576,0.054,0.464,0.672,0.013,0.004,18.0,63.0,1.16,77.89085463024783,59.042297044003924,95.81497063588058
practice_offset[936],0.048,0.053,-0.051,0.15,0.013,0.004,17.0,70.0,1.16,4.91706553244704,-4.972132946757313,16.183424272828304
practice_offset[937],0.893,0.054,0.78,0.989,0.011,0.004,26.0,69.0,1.11,144.2446009293482,118.1472265498201,168.85445830457223
practice_offset[938],0.475,0.054,0.361,0.571,0.013,0.004,18.0,55.0,1.15,60.80141974857829,43.476346087855575,77.00362029134793
practice_offset[939],0.646,0.054,0.533,0.741,0.01,0.004,28.0,74.0,1.11,90.78939696124533,70.40367583907279,109.80324983260262
practice_offset[940],0.254,0.065,0.122,0.374,0.013,0.003,24.0,106.0,1.11,28.91718042678042,12.975410178031876,45.35371504568524
practice_offset[941],1.136,0.056,1.02,1.235,0.013,0.004,19.0,56.0,1.15,211.42862725534619,177.31947639642976,243.8378520705125
practice_offset[942],-0.148,0.053,-0.253,-0.046,0.01,0.004,30.0,70.0,1.1,-13.75688850579545,-22.353211817626217,-4.495803780928531
practice_offset[943],0.565,0.054,0.455,0.665,0.013,0.004,18.0,61.0,1.16,75.9447782721815,57.61733830339912,94.44905213368311
practice_offset[944],0.614,0.054,0.507,0.714,0.013,0.004,18.0,59.0,1.15,84.78078674788694,66.03028076832325,104.21435173290266
practice_offset[945],0.242,0.054,0.131,0.339,0.01,0.004,28.0,72.0,1.1,27.379419281619487,13.99677813119904,40.35433452127262
practice_offset[946],0.697,0.053,0.588,0.793,0.011,0.004,23.0,62.0,1.12,100.77205021801538,80.03840441397763,121.00165407413476
practice_offset[947],1.076,0.043,0.989,1.157,0.009,0.002,22.0,83.0,1.12,193.292435891914,168.85445830457223,218.03778166436385
practice_offset[948],-0.323,0.053,-0.429,-0.223,0.012,0.003,19.0,72.0,1.15,-27.602614563208473,-34.88400708189675,-19.988515070544587
practice_offset[949],0.334,0.053,0.23,0.437,0.01,0.003,27.0,81.0,1.11,39.654314357450524,25.860000992947786,54.80560770563401
practice_offset[950],0.653,0.053,0.55,0.756,0.01,0.004,27.0,78.0,1.11,92.1296080061071,73.32530178673953,112.97401990391056
practice_offset[951],-0.975,0.052,-1.075,-0.874,0.011,0.003,25.0,112.0,1.11,-62.28076464368431,-65.87022446990063,-58.27209098013088
practice_offset[952],0.057,0.052,-0.046,0.157,0.01,0.003,26.0,74.0,1.11,5.865581039550016,-4.495803780928531,16.999561390091355
practice_offset[953],1.878,0.067,1.75,2.012,0.013,0.004,25.0,90.0,1.11,554.0410950742851,475.46026760057305,647.8258918604595
practice_offset[954],1.004,0.055,0.893,1.108,0.013,0.004,18.0,65.0,1.15,172.91767310515334,144.2446009293482,202.82957423198042
practice_offset[955],-0.115,0.052,-0.22,-0.018,0.012,0.003,21.0,71.0,1.13,-10.863385609316866,-19.74812020375215,-1.7838967641699233
practice_offset[956],-0.214,0.051,-0.32,-0.12,0.011,0.003,21.0,71.0,1.13,-19.265161497731853,-27.385096292630905,-11.307956328284252
practice_offset[957],0.053,0.052,-0.052,0.148,0.011,0.004,24.0,67.0,1.12,5.4429645119356,-5.0671133157110475,15.951289636297394
practice_offset[958],1.846,0.059,1.726,1.956,0.014,0.005,18.0,60.0,1.15,533.4431055297315,461.81363579190185,607.0986475862037
practice_offset[959],0.653,0.055,0.547,0.76,0.01,0.004,32.0,75.0,1.09,92.1296080061071,72.80610506585812,113.82762204968185
practice_offset[960],0.02,0.052,-0.092,0.113,0.012,0.004,20.0,71.0,1.14,2.0201340026755776,-8.789485045490963,11.963193294858598
practice_offset[961],0.7,0.054,0.594,0.8,0.01,0.004,29.0,73.0,1.1,101.37527074704767,81.12188202285726,122.55409284924679
practice_offset[962],1.623,0.058,1.509,1.733,0.014,0.004,18.0,59.0,1.16,406.82723491759543,352.2206326131068,465.7601278498185
practice_offset[963],0.706,0.054,0.597,0.808,0.013,0.004,18.0,55.0,1.15,102.58715438680044,81.66606353305505,124.34166635233792
practice_offset[964],-0.699,0.052,-0.805,-0.606,0.012,0.003,17.0,66.0,1.16,-50.29178625293622,-55.29120734406436,-45.447137484070666
practice_offset[965],0.472,0.059,0.35,0.579,0.01,0.004,36.0,107.0,1.08,60.319738372657405,41.906754859325716,78.42532850409398
practice_offset[966],0.547,0.053,0.444,0.651,0.011,0.004,23.0,56.0,1.12,72.80610506585812,55.893048562191524,91.74573279326611
practice_offset[967],-0.412,0.053,-0.515,-0.31,0.01,0.003,29.0,79.0,1.1,-33.76757239478777,-40.249940538176254,-26.655304377571078
practice_offset[968],-0.382,0.052,-0.485,-0.281,0.012,0.003,18.0,63.0,1.16,-31.750494679460996,-38.43028032357149,-24.4971664519792
practice_offset[969],1.201,0.057,1.084,1.305,0.014,0.005,18.0,49.0,1.16,232.3438700271237,195.64818581475447,268.76890937050166
practice_offset[970],0.195,0.053,0.086,0.293,0.013,0.004,18.0,65.0,1.16,21.531098648973067,8.980632830512869,34.04427904316813
practice_offset[971],0.444,0.053,0.333,0.539,0.013,0.004,18.0,77.0,1.16,55.893048562191524,39.514729846980366,71.42917130401752
practice_offset[972],0.947,0.055,0.838,1.049,0.013,0.004,19.0,57.0,1.15,157.79641544043935,131.1738872474537,185.47948952945035
practice_offset[973],0.039,0.052,-0.068,0.136,0.012,0.004,21.0,72.0,1.13,3.9770483650157784,-6.5739526422786465,14.568189359486183
practice_offset[974],0.687,0.054,0.58,0.789,0.013,0.004,18.0,59.0,1.15,98.77433493982576,78.60384307500732,120.11941311607531
practice_offset[975],0.336,0.052,0.231,0.433,0.011,0.004,22.0,59.0,1.13,39.93390248109306,25.98592394492314,54.18762207006325
practice_offset[976],0.392,0.052,0.29,0.493,0.011,0.004,22.0,67.0,1.13,47.993771140228844,33.6427488025472,63.72205213891702
practice_offset[977],1.026,0.056,0.913,1.129,0.013,0.004,18.0,66.0,1.15,178.98839500387788,149.17866916242124,209.25623909370233
practice_offset[978],0.866,0.055,0.758,0.969,0.013,0.004,18.0,63.0,1.15,137.73822799620655,113.40039417586559,163.53078334274804
practice_offset[979],-0.103,0.051,-0.206,-0.009,0.011,0.003,21.0,69.0,1.13,-9.78730265184835,-18.616692371707934,-0.8959621227116354
practice_offset[980],0.025,0.052,-0.089,0.116,0.011,0.003,23.0,73.0,1.12,2.531512052442886,-8.515442642554794,12.29958721332547
practice_offset[981],0.793,0.055,0.68,0.891,0.013,0.004,18.0,65.0,1.15,121.00165407413476,97.38777322304477,143.75659989119467
practice_offset[982],-0.195,0.051,-0.298,-0.1,0.011,0.003,22.0,76.0,1.12,-17.716534194398157,-25.769866025222566,-9.51625819640405
practice_offset[983],0.745,0.053,0.646,0.853,0.011,0.004,26.0,62.0,1.11,110.64414349807272,90.78939696124533,134.66763314289145
practice_offset[984],-0.095,0.052,-0.2,0.0,0.01,0.004,27.0,74.0,1.11,-9.062706553176858,-18.12692469220182,0.0
practice_offset[985],0.586,0.053,0.475,0.683,0.013,0.004,18.0,61.0,1.15,79.67868744202727,60.80141974857829,97.98082567660498
practice_offset[986],-0.403,0.051,-0.504,-0.306,0.011,0.003,22.0,78.0,1.13,-33.16879006764397,-39.58906171441353,-26.361338054389993
practice_offset[987],-0.023,0.052,-0.129,0.072,0.01,0.003,27.0,79.0,1.11,-2.273751622672293,-12.102603445441684,7.465534406381358
practice_offset[988],0.608,0.053,0.497,0.704,0.01,0.004,28.0,66.0,1.1,83.67542143941897,64.37825187200612,102.18238498235444
practice_offset[989],-0.071,0.052,-0.179,0.022,0.011,0.003,21.0,71.0,1.13,-6.853810787240788,-16.38941006029645,2.2243784470438177
practice_offset[990],0.286,0.053,0.176,0.383,0.013,0.004,18.0,73.0,1.15,33.109245525229156,19.243805865066953,46.66780300683986
practice_offset[991],0.414,0.052,0.31,0.512,0.011,0.004,22.0,66.0,1.13,51.285712688439446,36.34251141321778,66.8625110139667
practice_offset[992],0.097,0.053,-0.017,0.187,0.013,0.004,17.0,66.0,1.16,10.186037362101064,-1.6856315365090357,20.562728504992478
practice_offset[993],0.417,0.052,0.313,0.515,0.011,0.004,21.0,62.0,1.13,51.74025129350848,36.75215310276052,67.36385017975294
practice_offset[994],0.443,0.053,0.334,0.539,0.011,0.004,24.0,62.0,1.12,55.73723343417794,39.654314357450524,71.42917130401752
practice_offset[995],0.249,0.053,0.144,0.351,0.012,0.004,19.0,62.0,1.15,28.27420330698114,15.488410852491352,42.048732591219505
practice_offset[996],0.834,0.054,0.723,0.932,0.013,0.004,18.0,58.0,1.16,130.251038626171,106.06057644771548,153.95832683724814
practice_offset[997],0.926,0.055,0.809,1.022,0.013,0.004,18.0,51.0,1.15,152.4391389973053,124.56612022692309,177.87467035811972
practice_offset[998],0.416,0.054,0.304,0.514,0.013,0.004,18.0,60.0,1.15,51.5885868870569,35.52690560896716,67.19656998361128
practice_offset[999],0.262,0.053,0.153,0.359,0.013,0.004,18.0,67.0,1.15,29.95265424293818,16.532497894273778,43.18968015716587
practice_offset[1000],-0.61,0.052,-0.716,-0.514,0.011,0.003,24.0,83.0,1.12,-45.664913092550016,-51.12968358009204,-40.19016059372387
practice_offset[1001],-0.93,0.069,-1.07,-0.8,0.011,0.002,38.0,333.0,1.07,-60.544628962839894,-65.69914825812934,-55.067103588277845
practice_offset[1002],-0.488,0.053,-0.593,-0.386,0.01,0.003,28.0,95.0,1.1,-38.6147126957183,-44.733320513951824,-32.02294743196789
practice_offset[1003],0.313,0.052,0.209,0.412,0.01,0.004,27.0,74.0,1.11,36.75215310276052,23.24449985302548,50.98344363287448
practice_offset[1004],0.894,0.055,0.78,0.995,0.013,0.004,19.0,63.0,1.15,144.48896769329562,118.1472265498201,170.4724341279452
practice_offset[1005],0.347,0.058,0.23,0.456,0.01,0.003,34.0,90.0,1.09,41.48167253704287,25.860000992947786,57.775034476647804
practice_offset[1006],0.483,0.053,0.376,0.583,0.013,0.004,18.0,63.0,1.16,62.092990501207424,45.6447133771086,79.14045912584665
practice_offset[1007],0.163,0.053,0.056,0.264,0.013,0.004,17.0,63.0,1.16,17.7036689688467,5.759768373661123,30.212819630089417
practice_offset[1008],-0.804,0.052,-0.914,-0.713,0.011,0.003,24.0,101.0,1.12,-55.246476189558756,-59.908265695800786,-50.98285249432698
practice_offset[1009],0.719,0.055,0.605,0.819,0.013,0.004,17.0,60.0,1.16,105.23798043075291,83.12522088857732,126.82304725664699
practice_offset[1010],0.121,0.053,0.017,0.222,0.011,0.004,26.0,68.0,1.11,12.862491236734396,1.7145322325240686,24.857137786428353
practice_offset[1011],0.259,0.052,0.153,0.357,0.011,0.004,22.0,65.0,1.13,29.563380482804845,16.532497894273778,42.9035869853877
practice_offset[1012],-0.409,0.053,-0.516,-0.312,0.013,0.004,16.0,62.0,1.17,-33.568576767778325,-40.309660732564204,-26.801847177168735
practice_offset[1013],0.137,0.054,0.02,0.231,0.013,0.004,17.0,63.0,1.17,14.682814852039815,2.0201340026755776,25.98592394492314
practice_offset[1014],-0.424,0.052,-0.535,-0.329,0.01,0.003,25.0,78.0,1.11,-34.55761180911414,-41.43307098552063,-28.035698325292458
practice_offset[1015],0.528,0.053,0.422,0.628,0.011,0.004,25.0,72.0,1.11,69.55378396018199,52.50085246832794,87.38591108247434
practice_offset[1016],-0.183,0.055,-0.29,-0.079,0.013,0.003,19.0,86.0,1.14,-16.723184426290906,-25.173643242143473,-7.596007555491324
practice_offset[1017],0.191,0.052,0.082,0.286,0.011,0.003,24.0,70.0,1.12,21.045945208129947,8.545580982954903,33.109245525229156
practice_offset[1018],-1.545,0.053,-1.643,-1.437,0.011,0.003,24.0,127.0,1.12,-78.66881287770849,-80.66010257980464,-76.23603907999427
practice_offset[1019],0.562,0.053,0.458,0.665,0.01,0.004,28.0,77.0,1.1,75.41773489770915,58.09090030614199,94.44905213368311
practice_offset[1020],0.411,0.053,0.307,0.512,0.01,0.004,27.0,66.0,1.11,50.83253565580581,35.93409680719806,66.8625110139667
practice_offset[1021],-0.559,0.052,-0.659,-0.46,0.012,0.003,18.0,71.0,1.16,-42.82194413875791,-48.263155566197845,-36.871635449307405
practice_offset[1022],-0.037,0.052,-0.14,0.061,0.01,0.003,27.0,84.0,1.11,-3.6323864650946502,-13.064176460119414,6.289891418719518
practice_offset[1023],-0.374,0.052,-0.478,-0.274,0.01,0.003,25.0,72.0,1.11,-31.202308817102054,-37.997780301800596,-23.96679247391179
practice_offset[1024],-0.182,0.07,-0.316,-0.041,0.013,0.003,30.0,110.0,1.08,-16.63986595842647,-27.094054983237626,-4.017087005220111
practice_offset[1025],0.008,0.053,-0.098,0.107,0.013,0.004,18.0,66.0,1.15,0.8032085504273478,-9.335109624607906,11.29342544793257
practice_offset[1026],-0.934,0.052,-1.039,-0.834,0.011,0.003,24.0,89.0,1.12,-60.702135224456995,-64.61916865729962,-56.56914270760049
practice_offset[1027],-1.058,0.051,-1.156,-0.957,0.011,0.003,23.0,87.0,1.12,-65.28505846754898,-68.52573631572182,-61.59567106246647
practice_offset[1028],-0.628,0.051,-0.729,-0.528,0.013,0.003,17.0,70.0,1.16,-46.634194949700934,-51.7608859884874,-41.02166423871496
practice_offset[1029],-0.623,0.07,-0.757,-0.488,0.013,0.002,29.0,209.0,1.09,-46.366697738707586,-53.09284671040613,-38.6147126957183
practice_offset[1030],-0.342,0.058,-0.459,-0.236,0.013,0.003,21.0,79.0,1.13,-28.965179529082274,-36.80847551005041,-21.02193260671973
practice_offset[1031],-1.236,0.056,-1.345,-1.128,0.012,0.003,20.0,96.0,1.13,-70.94559270255954,-73.94602921400244,-67.63200305674633
practice_offset[1032],-1.739,0.058,-1.854,-1.628,0.013,0.003,21.0,110.0,1.13,-82.4303991192925,-84.3390526129817,-80.36781746043185
practice_offset[1033],-0.307,0.053,-0.413,-0.21,0.013,0.004,17.0,68.0,1.17,-26.434939909274668,-33.833771717215164,-18.941575402981293
practice_offset[1034],-1.17,0.052,-1.267,-1.066,0.012,0.003,20.0,93.0,1.14,-68.9633058734515,-71.83246183492965,-65.561670078106
practice_offset[1035],0.032,0.052,-0.073,0.131,0.011,0.004,23.0,67.0,1.12,3.251750530511832,-7.039916997420725,13.99677813119904
practice_offset[1036],-1.315,0.052,-1.416,-1.215,0.012,0.003,18.0,95.0,1.16,-73.15256767607634,-75.7317190742377,-70.32899857059547
practice_offset[1037],0.222,0.053,0.113,0.319,0.013,0.004,18.0,66.0,1.15,24.857137786428353,11.963193294858598,37.575132490603934
practice_offset[1038],-1.216,0.052,-1.314,-1.112,0.013,0.003,17.0,73.0,1.17,-70.3586547414681,-73.12570681556056,-67.10994981682315
practice_offset[1039],-1.193,0.052,-1.293,-1.094,0.013,0.003,17.0,75.0,1.16,-69.66900320977774,-72.55537917787831,-66.51256861188698
practice_offset[1040],-0.716,0.054,-0.828,-0.618,0.012,0.003,19.0,60.0,1.14,-51.12968358009204,-56.30777424255589,-46.097859692364295
practice_offset[1041],-0.191,0.053,-0.299,-0.093,0.013,0.004,17.0,67.0,1.16,-17.386741184880616,-25.844059056498946,-8.880649970385946
practice_offset[1042],-0.317,0.051,-0.422,-0.222,0.011,0.003,24.0,71.0,1.12,-27.16692448742983,-34.426596060655825,-19.908463566534085
practice_offset[1043],-0.492,0.052,-0.596,-0.394,0.011,0.003,23.0,74.0,1.12,-38.85976341675913,-44.89887210086593,-32.56459437595558
practice_offset[1044],0.248,0.054,0.142,0.35,0.013,0.004,17.0,62.0,1.16,28.145993219402122,15.257664853700504,41.906754859325716
practice_offset[1045],-0.114,0.06,-0.229,0.005,0.012,0.003,23.0,92.0,1.11,-10.77420441175917,-20.46714664949061,0.501252085940096
practice_offset[1046],0.536,0.056,0.421,0.64,0.009,0.004,35.0,87.0,1.09,70.91565445052328,52.34842784087539,89.64808793049512
practice_offset[1047],0.062,0.053,-0.045,0.163,0.01,0.004,28.0,71.0,1.1,6.396234472803375,-4.400251816690015,17.7036689688467
practice_offset[1048],0.998,0.058,0.881,1.108,0.014,0.004,16.0,58.0,1.17,171.28506977432195,141.33118119753973,202.82957423198042
practice_offset[1049],0.46,0.056,0.347,0.566,0.014,0.004,16.0,60.0,1.18,58.407398499448185,41.48167253704287,76.12081105217428
practice_offset[1050],0.364,0.053,0.258,0.466,0.012,0.004,22.0,71.0,1.13,43.90742141580461,29.43388186242377,59.36069993484847
practice_offset[1051],0.209,0.054,0.097,0.308,0.009,0.004,33.0,75.0,1.09,23.24449985302548,10.186037362101064,36.07009889371502
practice_offset[1052],1.889,0.059,1.768,1.998,0.01,0.005,37.0,71.0,1.08,561.2752620943422,485.9123388542667,637.4292754997837
practice_offset[1053],1.577,0.058,1.457,1.683,0.01,0.005,36.0,69.0,1.08,384.04127692739456,329.3061007215754,438.1676808200332
practice_offset[1054],0.211,0.074,0.061,0.354,0.009,0.002,70.0,236.0,1.04,23.49123550613943,6.289891418719518,42.47551864798884
practice_offset[1055],0.852,0.054,0.742,0.947,0.011,0.004,27.0,71.0,1.11,134.43308280446362,110.01315801903608,157.79641544043935
