,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[A83042],-0.173,0.104,-0.364,0.024,0.001,0.001,35889.0,18213.0,1.0
1|practice_id[A83043],0.148,0.087,-0.013,0.313,0.0,0.001,38605.0,19082.0,1.0
1|practice_id[A83044],0.139,0.088,-0.028,0.302,0.0,0.001,37482.0,18711.0,1.0
1|practice_id[A83045],-0.039,0.088,-0.204,0.125,0.0,0.001,36726.0,19185.0,1.0
1|practice_id[A83046],0.427,0.088,0.263,0.592,0.0,0.001,35586.0,18339.0,1.0
1|practice_id[A83047],0.244,0.087,0.077,0.404,0.0,0.001,33104.0,19682.0,1.0
1|practice_id[A83048],-0.117,0.087,-0.28,0.047,0.0,0.001,36511.0,19081.0,1.0
1|practice_id[A83049],-0.014,0.087,-0.177,0.147,0.0,0.001,34712.0,18606.0,1.0
1|practice_id[A83050],0.032,0.089,-0.134,0.198,0.0,0.001,39306.0,18186.0,1.0
1|practice_id[A83051],0.13,0.088,-0.038,0.294,0.0,0.001,36565.0,18426.0,1.0
1|practice_id[A83054],-0.064,0.088,-0.229,0.104,0.0,0.001,37300.0,17655.0,1.0
1|practice_id[A83055],-0.132,0.088,-0.294,0.033,0.0,0.001,36704.0,18454.0,1.0
1|practice_id[A83057],-0.17,0.089,-0.332,0.002,0.0,0.001,33340.0,18712.0,1.0
1|practice_id[A83060],-0.145,0.087,-0.306,0.019,0.0,0.001,36084.0,19083.0,1.0
1|practice_id[A83061],-0.266,0.088,-0.43,-0.1,0.0,0.001,34550.0,18972.0,1.0
1|practice_id[A83066],0.121,0.088,-0.04,0.29,0.0,0.001,36791.0,19635.0,1.0
1|practice_id[A83068],-0.26,0.213,-0.664,0.135,0.001,0.001,32322.0,17926.0,1.0
1|practice_id[A83070],-0.087,0.087,-0.249,0.076,0.0,0.001,40047.0,19362.0,1.0
1|practice_id[A83071],-0.242,0.088,-0.414,-0.081,0.0,0.001,34354.0,17004.0,1.0
1|practice_id[A83073],0.048,0.089,-0.122,0.214,0.0,0.001,41601.0,18852.0,1.0
1|practice_id[A83074],0.585,0.088,0.421,0.752,0.0,0.001,35785.0,18217.0,1.0
1|practice_id[A83075],-0.388,0.087,-0.552,-0.228,0.0,0.001,37348.0,19440.0,1.0
1|practice_id[A83076],0.09,0.106,-0.109,0.291,0.001,0.001,39879.0,18262.0,1.0
1|practice_id[A83610],-0.115,0.088,-0.283,0.052,0.0,0.001,39274.0,19194.0,1.0
1|practice_id[A83616],-0.291,0.088,-0.46,-0.126,0.0,0.001,37936.0,18580.0,1.0
1|practice_id[A83618],-0.048,0.088,-0.214,0.118,0.0,0.001,35380.0,18727.0,1.0
1|practice_id[A83619],0.094,0.088,-0.072,0.255,0.0,0.001,36059.0,19956.0,1.0
1|practice_id[A83626],-0.345,0.088,-0.512,-0.182,0.0,0.001,37380.0,19953.0,1.0
1|practice_id[A83627],0.456,0.089,0.291,0.622,0.0,0.001,34913.0,18802.0,1.0
1|practice_id[A83632],0.381,0.089,0.216,0.549,0.0,0.001,40960.0,18644.0,1.0
1|practice_id[A83634],-0.003,0.087,-0.165,0.163,0.0,0.001,38585.0,18685.0,1.0
1|practice_id[A83635],0.036,0.088,-0.125,0.206,0.0,0.001,39885.0,19141.0,1.0
