parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[1896],0.146,0.051,0.045,0.244,0.009,0.005,30.0,34.0,1.18,15.719618805079616,4.602785990871694,27.63443304894546
practice_offset[1897],0.22,0.05,0.119,0.315,0.009,0.005,33.0,35.0,1.17,24.60767305873808,12.636991828835287,37.02593109569967
practice_offset[1898],0.148,0.051,0.046,0.248,0.009,0.005,30.0,34.0,1.18,15.951289636297394,4.707441095693721,28.145993219402122
practice_offset[1899],0.461,0.052,0.356,0.561,0.01,0.005,29.0,37.0,1.19,58.56588512805472,42.760754826384485,75.2424048424499
practice_offset[1900],-0.38,0.05,-0.483,-0.287,0.009,0.005,33.0,33.0,1.16,-31.613859078764417,-38.30701766264526,-24.948827116293202
practice_offset[1901],0.162,0.05,0.06,0.258,0.009,0.005,31.0,33.0,1.18,17.586024132099976,6.183654654535964,29.43388186242377
practice_offset[1902],-0.447,0.05,-0.551,-0.352,0.009,0.005,32.0,32.0,1.18,-36.04560917251991,-42.362685105112284,-29.671987802365905
practice_offset[1903],0.58,0.057,0.464,0.686,0.012,0.004,23.0,64.0,1.25,78.60384307500732,59.042297044003924,98.57565995893263
practice_offset[1904],0.898,0.055,0.784,0.999,0.011,0.004,24.0,55.0,1.25,145.46888208630264,119.0215629630643,171.5564905318567
practice_offset[1905],0.39,0.051,0.287,0.488,0.009,0.005,31.0,35.0,1.18,47.69807938826427,33.242421347567586,62.90548499725743
practice_offset[1906],-0.52,0.051,-0.623,-0.419,0.009,0.005,31.0,34.0,1.18,-40.54794520298057,-46.366697738707586,-34.2295804732183
practice_offset[1907],-0.273,0.05,-0.376,-0.178,0.009,0.005,34.0,35.0,1.16,-23.890721237106572,-31.3397666957699,-16.305757651123187
practice_offset[1908],-0.087,0.054,-0.198,0.015,0.01,0.005,29.0,36.0,1.2,-8.332290436684776,-17.963014686216905,1.511306461571893
practice_offset[1909],0.185,0.051,0.081,0.283,0.009,0.005,35.0,37.0,1.15,20.32184401276953,8.437089656676022,32.71051618171572
practice_offset[1910],0.874,0.053,0.767,0.972,0.01,0.004,26.0,53.0,1.22,139.64776177110653,115.32966642600391,164.32256276807982
practice_offset[1911],-0.248,0.05,-0.348,-0.149,0.009,0.005,31.0,33.0,1.18,-21.964005672196574,-29.39011237856156,-13.843088510104174
practice_offset[1912],-0.446,0.054,-0.557,-0.343,0.01,0.005,30.0,34.0,1.19,-35.981622793835285,-42.70747359464816,-29.036178843979133
practice_offset[1913],0.269,0.054,0.158,0.373,0.01,0.005,28.0,40.0,1.2,30.865514104646664,17.11661947076695,45.208433983277516
practice_offset[1914],0.343,0.05,0.24,0.441,0.009,0.005,32.0,36.0,1.17,40.91687619264508,27.12491503214047,55.426070234230586
practice_offset[1915],0.582,0.051,0.479,0.681,0.01,0.005,30.0,33.0,1.19,78.96140820710107,61.445913555862305,97.5852597230606
practice_offset[1916],0.214,0.05,0.108,0.307,0.009,0.005,33.0,35.0,1.17,23.862265479345226,11.404774538646766,35.93409680719806
practice_offset[1917],0.917,0.058,0.806,1.029,0.012,0.004,23.0,66.0,1.25,150.17737992899006,123.89343140399322,179.82661689305695
practice_offset[1918],-0.278,0.056,-0.388,-0.169,0.011,0.004,25.0,55.0,1.23,-24.270317848566446,-32.1587656735896,-15.549109661396566
practice_offset[1919],0.2,0.054,0.092,0.305,0.01,0.005,29.0,42.0,1.2,22.140275816016985,9.636482208081688,35.66250030062241
practice_offset[1920],0.1,0.052,-0.006,0.197,0.01,0.004,26.0,52.0,1.22,10.517091807564771,-0.5982035946064723,21.774404070590837
practice_offset[1921],0.341,0.058,0.227,0.452,0.012,0.004,24.0,61.0,1.25,40.635324086216926,25.48298679402794,57.145194857764906
practice_offset[1922],-0.165,0.054,-0.269,-0.058,0.01,0.005,30.0,37.0,1.19,-15.210629591208413,-23.585674435180103,-5.635005256320147
practice_offset[1923],0.427,0.054,0.319,0.531,0.01,0.005,28.0,39.0,1.21,53.26526617240188,37.575132490603934,70.06320906765498
practice_offset[1924],-0.167,0.05,-0.265,-0.069,0.009,0.005,32.0,33.0,1.17,-15.380038866281176,-23.279405002414432,-6.667331992179804
practice_offset[1925],0.351,0.052,0.248,0.453,0.01,0.005,29.0,36.0,1.19,42.048732591219505,28.145993219402122,57.30241865141752
practice_offset[1926],0.606,0.058,0.487,0.711,0.011,0.004,26.0,65.0,1.23,83.30843770260485,62.74266093785854,103.60262672401097
practice_offset[1927],-0.495,0.054,-0.605,-0.393,0.01,0.005,30.0,34.0,1.19,-39.04290927036907,-45.39255733602906,-32.497125241386684
practice_offset[1928],-0.276,0.05,-0.383,-0.184,0.009,0.005,32.0,36.0,1.18,-24.118706923875866,-31.818710071400947,-16.806419617332825
practice_offset[1929],-0.042,0.05,-0.14,0.058,0.009,0.005,34.0,34.0,1.16,-4.1130219427515495,-13.064176460119414,5.97149957102876
practice_offset[1930],0.159,0.053,0.052,0.262,0.01,0.005,30.0,41.0,1.18,17.233794668071756,5.337574251336474,29.95265424293818
practice_offset[1931],0.007,0.049,-0.096,0.099,0.009,0.005,33.0,36.0,1.17,0.7024557266848586,-9.153598393129393,10.406629955888192
practice_offset[1932],1.04,0.053,0.931,1.14,0.01,0.005,28.0,40.0,1.2,182.92170143515597,153.70449544725852,212.67683651861552
practice_offset[1933],-0.047,0.053,-0.157,0.055,0.01,0.005,29.0,37.0,1.19,-4.591260240962891,-14.529594118231493,5.654061467549432
practice_offset[1934],-0.177,0.053,-0.28,-0.071,0.01,0.005,29.0,36.0,1.2,-16.222021547700617,-24.421625854427454,-6.853810787240788
practice_offset[1935],0.365,0.051,0.257,0.462,0.01,0.005,30.0,36.0,1.19,44.05140081492171,29.304512675935367,58.7245303225596
practice_offset[1936],0.877,0.051,0.774,0.978,0.009,0.005,35.0,40.0,1.15,140.36778455057203,116.84226199906477,165.91326548072095
practice_offset[1937],-0.267,0.05,-0.367,-0.172,0.009,0.005,34.0,35.0,1.16,-23.432692853462612,-30.71903549556083,-15.80208268315001
practice_offset[1938],0.618,0.051,0.518,0.721,0.009,0.005,35.0,37.0,1.15,85.5213901141401,67.86669562132053,105.64886714136281
practice_offset[1939],-0.135,0.05,-0.234,-0.036,0.009,0.005,33.0,35.0,1.16,-12.628408831196559,-20.863818410441613,-3.535970651687692
practice_offset[1940],0.599,0.052,0.492,0.699,0.01,0.005,29.0,37.0,1.19,82.0297592345908,63.55841192052398,101.17399613038182
practice_offset[1941],0.396,0.054,0.291,0.504,0.01,0.005,28.0,38.0,1.21,48.58693175513898,33.776458395003516,65.5329363157055
practice_offset[1942],0.709,0.051,0.61,0.812,0.009,0.005,35.0,37.0,1.15,103.19582840448192,84.04313987816374,125.24083014645075
practice_offset[1943],-0.88,0.052,-0.984,-0.778,0.009,0.005,34.0,37.0,1.16,-58.52170883184187,-62.61871470545335,-54.06762592486296
practice_offset[1944],1.151,0.061,1.031,1.267,0.013,0.004,24.0,68.0,1.25,216.1352682222409,180.38683015336562,255.01860124931585
practice_offset[1945],-0.338,0.05,-0.436,-0.237,0.009,0.005,33.0,35.0,1.17,-28.680471210171778,-35.338227406456035,-21.100871198239023
practice_offset[1946],-0.656,0.05,-0.756,-0.558,0.009,0.005,32.0,32.0,1.17,-48.10771198410596,-53.04591609572007,-42.76473748433668
practice_offset[1947],0.512,0.052,0.408,0.613,0.01,0.005,28.0,36.0,1.2,66.8625110139667,50.38071611701118,84.59609832074332
practice_offset[1948],-0.161,0.054,-0.269,-0.055,0.01,0.005,29.0,38.0,1.2,-14.870792889284889,-23.585674435180103,-5.351485204651619
practice_offset[1949],-0.477,0.052,-0.581,-0.376,0.009,0.005,32.0,35.0,1.18,-37.93574707065627,-44.06612519452732,-31.3397666957699
practice_offset[1950],0.52,0.053,0.414,0.619,0.011,0.004,25.0,48.0,1.23,68.20276496988865,51.285712688439446,85.70700429587728
practice_offset[1951],-0.461,0.053,-0.57,-0.359,0.01,0.005,31.0,37.0,1.18,-36.93473226019459,-43.44745613004629,-30.162564864842643
practice_offset[1952],-0.326,0.051,-0.427,-0.227,0.009,0.005,32.0,35.0,1.17,-27.819481256828414,-34.753644777209956,-20.307921770986038
practice_offset[1953],-0.687,0.05,-0.786,-0.589,0.009,0.005,35.0,37.0,1.16,-49.69169433756494,-54.43361899322965,-44.51181107247051
practice_offset[1954],-0.887,0.05,-0.987,-0.79,0.009,0.005,35.0,38.0,1.15,-58.81104301891724,-62.73069051364286,-54.61552047176442
practice_offset[1955],0.106,0.053,-0.003,0.206,0.011,0.004,25.0,52.0,1.23,11.182187650653086,-0.29955044966269995,22.875320399531198
practice_offset[1956],0.498,0.05,0.395,0.595,0.009,0.005,32.0,35.0,1.17,64.54271234040729,48.43841909209141,81.30309449601565
practice_offset[1957],0.014,0.05,-0.087,0.112,0.009,0.005,31.0,33.0,1.18,1.4098458938492264,-8.332290436684776,11.851286064504517
practice_offset[1958],-0.474,0.05,-0.576,-0.379,0.009,0.005,35.0,40.0,1.15,-37.74927474323132,-43.78575548031775,-31.545438733372176
practice_offset[1959],0.349,0.05,0.246,0.446,0.009,0.005,33.0,35.0,1.17,41.76491903419861,27.88995735417381,56.20514665337439
practice_offset[1960],0.398,0.05,0.292,0.49,0.009,0.005,32.0,35.0,1.17,48.88440299072776,33.910301763929375,63.23162199553789
practice_offset[1961],0.655,0.058,0.545,0.769,0.012,0.004,23.0,60.0,1.26,92.51425173763627,72.46083823764356,115.76075670543857
practice_offset[1962],-0.373,0.053,-0.484,-0.271,0.01,0.005,30.0,35.0,1.19,-31.133476715604424,-38.368679808771034,-23.738350359493467
practice_offset[1963],-0.516,0.053,-0.627,-0.415,0.01,0.005,31.0,35.0,1.18,-40.309660732564204,-46.580802452851586,-33.96597192950171
practice_offset[1964],-0.165,0.054,-0.272,-0.062,0.011,0.004,25.0,52.0,1.23,-15.210629591208413,-23.814573891016245,-6.011711320891111
practice_offset[1965],-0.302,0.053,-0.41,-0.2,0.01,0.005,30.0,38.0,1.19,-26.06619351104682,-33.63497498636806,-18.12692469220182
practice_offset[1966],-0.577,0.05,-0.683,-0.487,0.009,0.005,35.0,37.0,1.16,-43.84194162708187,-49.49005811131092,-38.55329670553692
practice_offset[1967],0.658,0.053,0.552,0.759,0.011,0.004,26.0,50.0,1.23,93.09266167394625,73.67229927213259,113.61390130581417
practice_offset[1968],0.432,0.054,0.323,0.534,0.011,0.004,27.0,59.0,1.21,54.03351151611271,38.12653509056301,70.5741647451575
practice_offset[1969],-2.441,0.054,-2.549,-2.334,0.009,0.004,36.0,67.0,1.16,-91.29262658235781,-92.18402132789959,-90.3092658569633
practice_offset[1970],0.215,0.057,0.102,0.326,0.01,0.003,34.0,78.0,1.16,23.986189696606175,10.73834717279334,38.54153688727846
practice_offset[1971],0.28,0.054,0.173,0.384,0.01,0.004,30.0,54.0,1.18,32.312981233743685,18.886610508403212,46.81454416819895
practice_offset[1972],-0.07,0.059,-0.188,0.043,0.012,0.004,27.0,64.0,1.22,-6.760618009405183,-17.13852927673194,4.393789485061261
practice_offset[1973],-0.259,0.054,-0.365,-0.156,0.01,0.004,29.0,62.0,1.19,-22.817697695629658,-30.58033491220211,-14.444080962898154
practice_offset[1974],-0.233,0.05,-0.331,-0.136,0.009,0.005,33.0,36.0,1.16,-20.784642647568596,-28.17948309594297,-12.71573675112807
practice_offset[1975],-0.819,0.051,-0.92,-0.718,0.009,0.005,34.0,35.0,1.17,-55.91276935502438,-60.14809589154859,-51.227326537426876
practice_offset[1976],-0.628,0.05,-0.726,-0.527,0.009,0.005,36.0,38.0,1.15,-46.634194949700934,-51.6159513532009,-40.96265640395361
practice_offset[1977],-0.489,0.054,-0.593,-0.383,0.011,0.004,26.0,58.0,1.22,-38.67606730060725,-44.733320513951824,-31.818710071400947
practice_offset[1978],-0.325,0.057,-0.436,-0.212,0.011,0.004,26.0,64.0,1.23,-27.747264635792778,-35.338227406456035,-19.10353024335002
practice_offset[1979],-0.307,0.054,-0.411,-0.201,0.011,0.004,26.0,54.0,1.22,-26.434939909274668,-33.701306839927256,-18.20875684461406
practice_offset[1980],0.341,0.063,0.218,0.466,0.01,0.003,36.0,97.0,1.14,40.635324086216926,24.35870676190619,59.36069993484847
practice_offset[1981],0.42,0.053,0.312,0.517,0.01,0.004,26.0,51.0,1.22,52.196155561863364,36.615469302947986,67.69891283107623
practice_offset[1982],-0.369,0.053,-0.474,-0.266,0.01,0.004,29.0,66.0,1.19,-30.857458954969154,-37.74927474323132,-23.356087249898096
practice_offset[1983],0.791,0.054,0.683,0.893,0.011,0.004,25.0,50.0,1.24,120.56009247477304,97.98082567660498,144.2446009293482
practice_offset[1984],0.673,0.059,0.56,0.788,0.011,0.004,31.0,73.0,1.18,96.01088354664577,75.06725002961012,119.89940372598839
practice_offset[1985],-0.073,0.052,-0.18,0.024,0.01,0.005,30.0,33.0,1.19,-7.039916997420725,-16.4729788588728,2.4290317890621527
practice_offset[1986],0.581,0.057,0.465,0.689,0.01,0.004,36.0,69.0,1.15,78.78253624977862,59.20141888871011,99.17228142354028
practice_offset[1987],-2.635,0.057,-2.75,-2.527,0.009,0.003,38.0,98.0,1.14,-92.82810305914091,-93.60721387932924,-92.01016438289184
practice_offset[1988],-0.353,0.049,-0.447,-0.257,0.008,0.003,35.0,115.0,1.16,-29.742280662275846,-36.04560917251991,-22.663178623455092
practice_offset[1989],0.644,0.043,0.56,0.729,0.006,0.002,53.0,171.0,1.11,90.40819949185803,75.06725002961012,107.30065642609921
practice_offset[1990],1.085,0.044,1.0,1.174,0.006,0.003,63.0,112.0,1.09,195.94398187394916,171.8281828459045,223.49064194260387
practice_offset[1991],0.749,0.043,0.665,0.835,0.006,0.002,52.0,136.0,1.11,111.48840747433253,94.44905213368311,130.48140482870124
practice_offset[1992],1.071,0.044,0.988,1.161,0.005,0.003,65.0,118.0,1.08,191.82963376527417,168.58573822869892,219.31248048907275
practice_offset[1993],1.206,0.044,1.123,1.294,0.006,0.002,53.0,178.0,1.1,234.00975060812868,207.406257154899,264.73468030567705
practice_offset[1994],-0.24,0.049,-0.332,-0.141,0.008,0.003,36.0,106.0,1.16,-21.337213893344664,-28.251267714555674,-13.151068830233214
practice_offset[1995],-0.021,0.049,-0.113,0.076,0.008,0.002,36.0,124.0,1.16,-2.078103543054044,-10.684933988398448,7.896257415728392
practice_offset[1996],-0.681,0.049,-0.777,-0.587,0.008,0.003,36.0,114.0,1.16,-49.38893714026948,-54.02167057694348,-44.400723644216335
practice_offset[1997],0.574,0.043,0.488,0.656,0.006,0.002,54.0,170.0,1.1,77.53542846562733,62.90548499725743,92.7068622785935
practice_offset[1998],0.319,0.049,0.225,0.414,0.008,0.003,36.0,127.0,1.15,37.575132490603934,25.23227161918644,51.285712688439446
practice_offset[1999],-0.074,0.049,-0.167,0.022,0.008,0.003,36.0,112.0,1.16,-7.132830615871278,-15.380038866281176,2.2243784470438177
practice_offset[2000],0.585,0.052,0.487,0.69,0.009,0.003,37.0,82.0,1.15,79.49909856399,62.74266093785854,99.37155332430822
practice_offset[2001],1.191,0.044,1.106,1.276,0.006,0.002,55.0,182.0,1.1,229.0369932679089,202.224520339094,258.2281901458985
practice_offset[2002],-0.245,0.049,-0.338,-0.15,0.008,0.003,37.0,124.0,1.16,-21.729546175813187,-28.680471210171778,-13.92920235749422
practice_offset[2003],-0.566,0.049,-0.661,-0.47,0.008,0.003,37.0,113.0,1.16,-43.22079293038467,-48.36652585032456,-37.49977317172992
practice_offset[2004],-0.527,0.049,-0.617,-0.428,0.008,0.003,36.0,105.0,1.16,-40.96265640395361,-46.04393059200057,-34.8188585201268
practice_offset[2005],0.377,0.043,0.294,0.46,0.006,0.002,54.0,146.0,1.1,45.790430937122586,34.178390366697144,58.407398499448185
practice_offset[2006],1.129,0.043,1.046,1.215,0.006,0.002,53.0,150.0,1.1,209.25623909370233,184.6243344348701,237.0294064321607
practice_offset[2007],1.461,0.044,1.373,1.546,0.006,0.002,54.0,184.0,1.1,331.0267641571155,294.71744743573817,369.2661943416373
practice_offset[2008],1.245,0.045,1.156,1.333,0.006,0.003,69.0,104.0,1.08,247.2934799336826,217.71990284859726,279.2403549454195
practice_offset[2009],0.875,0.044,0.79,0.961,0.006,0.002,54.0,162.0,1.1,139.8875293967098,120.33964262559368,161.43094761801692
practice_offset[2010],0.5,0.051,0.399,0.599,0.009,0.003,36.0,81.0,1.15,64.87212707001282,49.03336186074026,82.0297592345908
practice_offset[2011],-0.595,0.053,-0.699,-0.493,0.009,0.004,32.0,73.0,1.18,-44.84374341321702,-50.29178625293622,-38.92087309341158
practice_offset[2012],-0.539,0.049,-0.631,-0.441,0.008,0.003,36.0,115.0,1.16,-41.66687079023612,-46.794052458695234,-35.66072934270438
practice_offset[2013],0.938,0.043,0.857,1.025,0.006,0.002,53.0,168.0,1.11,155.4866572043847,135.60818352215472,178.70954605658505
practice_offset[2014],0.954,0.043,0.868,1.036,0.006,0.002,52.0,179.0,1.11,159.607321123889,138.21418024579782,181.79227498821072
practice_offset[2015],-0.311,0.051,-0.413,-0.211,0.009,0.004,33.0,76.0,1.17,-26.728612413066756,-33.833771717215164,-19.02259331187237
practice_offset[2016],0.378,0.043,0.297,0.464,0.006,0.002,58.0,144.0,1.1,45.936294287579656,34.581529944809766,59.042297044003924
practice_offset[2017],-0.753,0.063,-0.876,-0.631,0.005,0.001,133.0,402.0,1.04,-52.90484233917772,-58.35546339796199,-46.794052458695234
practice_offset[2018],0.051,0.044,-0.036,0.137,0.006,0.004,56.0,79.0,1.09,5.232289328320383,-3.535970651687692,14.682814852039815
practice_offset[2019],0.418,0.047,0.328,0.512,0.006,0.002,67.0,206.0,1.08,51.89206744022399,38.81889722894125,66.8625110139667
practice_offset[2020],-0.755,0.049,-0.851,-0.658,0.008,0.003,36.0,105.0,1.16,-52.998938526946205,-57.30122693469741,-48.21139284471686
practice_offset[2021],1.113,0.046,1.021,1.202,0.006,0.003,70.0,94.0,1.08,204.34751378966178,177.59693457879587,232.67638012449027
practice_offset[2022],1.169,0.044,1.083,1.257,0.006,0.002,53.0,160.0,1.11,221.87722563494262,195.35268540377024,251.4861071447473
practice_offset[2023],1.053,0.044,0.972,1.145,0.006,0.002,52.0,176.0,1.11,186.62369437164648,164.32256276807982,214.24413568391668
practice_offset[2024],0.649,0.043,0.561,0.732,0.006,0.003,62.0,107.0,1.09,91.36262456361197,75.2424048424499,107.92349218188444
practice_offset[2025],-0.181,0.052,-0.283,-0.082,0.009,0.004,34.0,78.0,1.16,-16.556464130421045,-24.64802121402827,-7.872804130365141
practice_offset[2026],0.176,0.043,0.096,0.261,0.006,0.002,54.0,164.0,1.1,19.243805865066953,10.075906399397883,29.822766543368996
practice_offset[2027],0.18,0.043,0.099,0.266,0.006,0.002,56.0,156.0,1.1,19.721736312181015,10.406629955888192,30.473505868692797
practice_offset[2028],0.937,0.046,0.844,1.025,0.006,0.003,68.0,90.0,1.08,155.23129824793847,132.56510003566723,178.70954605658505
practice_offset[2029],-0.115,0.043,-0.196,-0.029,0.006,0.002,55.0,135.0,1.1,-10.863385609316866,-17.79877653218135,-2.858353553339521
practice_offset[2030],-0.442,0.044,-0.527,-0.356,0.006,0.002,59.0,153.0,1.09,-35.72503645444688,-40.96265640395361,-29.952737976474765
practice_offset[2031],0.445,0.044,0.36,0.532,0.006,0.002,56.0,167.0,1.1,56.04901958326667,43.332941456034014,70.23335733667813
practice_offset[2032],-0.525,0.047,-0.612,-0.429,0.006,0.003,65.0,109.0,1.08,-40.84446356331849,-45.77347466860168,-34.88400708189675
practice_offset[2033],0.532,0.044,0.445,0.617,0.006,0.002,56.0,161.0,1.1,70.23335733667813,56.04901958326667,85.33596145380852
practice_offset[2034],0.004,0.046,-0.084,0.093,0.006,0.002,62.0,179.0,1.09,0.4008010677341911,-8.056874390487534,9.7461735268082
practice_offset[2035],0.491,0.043,0.411,0.578,0.006,0.002,55.0,155.0,1.1,63.39493526055651,50.83253565580581,78.24699235852404
practice_offset[2036],0.564,0.043,0.481,0.649,0.006,0.002,55.0,164.0,1.1,75.76892143698166,61.76912849017005,91.36262456361197
practice_offset[2037],0.676,0.043,0.592,0.762,0.006,0.002,56.0,169.0,1.1,96.59979912897259,80.76000026120045,114.25570523427142
practice_offset[2038],-1.888,0.054,-1.994,-1.782,0.006,0.002,96.0,210.0,1.06,-84.8625745200809,-86.38502641494823,-83.16987919743856
practice_offset[2039],-0.595,0.045,-0.685,-0.506,0.006,0.002,68.0,178.0,1.08,-44.84374341321702,-49.59097704251745,-39.70976284961579
practice_offset[2040],0.195,0.056,0.084,0.304,0.006,0.003,88.0,162.0,1.06,21.531098648973067,8.76288938088261,35.52690560896716
practice_offset[2041],-0.393,0.043,-0.478,-0.31,0.006,0.003,57.0,86.0,1.1,-32.497125241386684,-37.997780301800596,-26.655304377571078
practice_offset[2042],-0.802,0.043,-0.889,-0.719,0.006,0.002,58.0,131.0,1.1,-55.156879575189045,-58.893338609856606,-51.27607483267948
practice_offset[2043],-2.006,0.057,-2.115,-1.893,0.006,0.002,102.0,257.0,1.06,-86.54742972924797,-87.93667104468418,-84.93807274463121
practice_offset[2044],-0.9,0.054,-1.006,-0.796,0.006,0.001,95.0,321.0,1.06,-59.34303402594009,-63.43212268694634,-54.88701205969577
practice_offset[2045],-0.623,0.049,-0.717,-0.527,0.008,0.003,35.0,110.0,1.16,-46.366697738707586,-51.178529469496766,-40.96265640395361
practice_offset[2046],-0.299,0.046,-0.389,-0.21,0.006,0.003,63.0,115.0,1.08,-25.844059056498946,-32.22657299860289,-18.941575402981293
practice_offset[2047],-0.803,0.047,-0.892,-0.71,0.006,0.002,71.0,162.0,1.08,-55.20170028152563,-59.0164737988921,-50.83558025390349
practice_offset[2048],-1.494,0.044,-1.58,-1.406,0.006,0.002,61.0,131.0,1.09,-77.55270345030476,-79.40249017951166,-75.48781879608826
practice_offset[2049],-0.617,0.049,-0.716,-0.522,0.006,0.003,65.0,104.0,1.08,-46.04393059200057,-51.12968358009204,-40.6667304876948
practice_offset[2050],-0.219,0.056,-0.331,-0.11,0.006,0.003,91.0,172.0,1.06,-19.667828184637347,-28.17948309594297,-10.416586470347177
practice_offset[2051],-1.282,0.057,-1.394,-1.169,0.007,0.003,71.0,121.0,1.07,-72.25182184436424,-75.191900663857,-68.93225365580382
practice_offset[2052],-4.013,0.061,-4.13,-3.895,0.008,0.003,57.0,116.0,1.09,-98.192092343017,-98.39171211774116,-97.96566255508394
practice_offset[2053],-0.118,0.078,-0.274,0.033,0.008,0.001,102.0,468.0,1.05,-11.130394738538262,-23.96679247391179,3.3550539241305355
practice_offset[2054],0.075,0.042,-0.008,0.158,0.006,0.002,57.0,155.0,1.1,7.788415088463152,-0.7968085162939342,17.11661947076695
practice_offset[2055],0.799,0.045,0.71,0.887,0.006,0.003,66.0,94.0,1.08,122.33164999636088,103.39912586467506,142.7835209469566
practice_offset[2056],-0.182,0.05,-0.276,-0.084,0.008,0.002,38.0,149.0,1.15,-16.63986595842647,-24.118706923875866,-8.056874390487534
practice_offset[2057],1.267,0.045,1.182,1.358,0.006,0.002,49.0,222.0,1.12,255.01860124931585,226.08894643851917,288.84087023859
practice_offset[2058],0.024,0.05,-0.074,0.121,0.008,0.003,35.0,86.0,1.16,2.4290317890621527,-7.132830615871278,12.862491236734396
practice_offset[2059],0.106,0.049,0.01,0.201,0.008,0.002,37.0,142.0,1.16,11.182187650653086,1.005016708416795,22.262477182332717
practice_offset[2060],0.535,0.05,0.439,0.63,0.008,0.002,37.0,149.0,1.15,70.74482422542117,55.11552873877142,87.76105792643432
practice_offset[2061],0.946,0.045,0.861,1.035,0.006,0.003,67.0,89.0,1.08,157.5387478802513,136.5525036373806,181.51062356240635
practice_offset[2062],-0.804,0.051,-0.902,-0.704,0.009,0.004,33.0,74.0,1.17,-55.246476189558756,-59.42426669813845,-50.539707003294296
practice_offset[2063],-0.202,0.051,-0.303,-0.103,0.009,0.004,33.0,77.0,1.17,-18.29050720577634,-26.14009036295174,-9.78730265184835
practice_offset[2064],0.077,0.051,-0.024,0.177,0.009,0.003,34.0,81.0,1.16,8.00420763926002,-2.3714290242090708,19.363109312713878
practice_offset[2065],-0.538,0.05,-0.637,-0.444,0.008,0.002,37.0,137.0,1.15,-41.60850848473713,-47.11233234943175,-35.85345791726802
practice_offset[2066],0.256,0.044,0.17,0.344,0.006,0.004,62.0,87.0,1.09,29.175272793970407,18.530485132036546,41.057863550767834
practice_offset[2067],0.165,0.051,0.068,0.269,0.009,0.004,35.0,74.0,1.16,17.93931187113906,7.036530847877431,30.865514104646664
practice_offset[2068],-0.371,0.05,-0.467,-0.274,0.008,0.002,37.0,144.0,1.16,-30.995605844121098,-37.311990958762294,-23.96679247391179
practice_offset[2069],0.786,0.043,0.702,0.871,0.006,0.002,62.0,117.0,1.09,119.46004442429121,101.77842430771791,138.92989582311458
practice_offset[2070],0.725,0.05,0.629,0.823,0.008,0.002,37.0,157.0,1.15,106.47310999664863,87.57339071775117,127.73215645191884
practice_offset[2071],-0.506,0.05,-0.603,-0.408,0.009,0.003,34.0,79.0,1.17,-39.70976284961579,-45.28323316296945,-33.50211211775981
practice_offset[2072],0.775,0.047,0.685,0.868,0.006,0.003,73.0,110.0,1.07,117.05921271834426,98.37718355371601,138.21418024579782
practice_offset[2073],1.038,0.045,0.95,1.127,0.006,0.003,66.0,93.0,1.08,182.3564234986481,158.5709659315846,208.63834471585753
practice_offset[2074],-0.489,0.048,-0.58,-0.392,0.006,0.003,64.0,95.0,1.08,-38.67606730060725,-44.010163343459794,-32.4295886039374
practice_offset[2075],-0.53,0.052,-0.631,-0.43,0.009,0.004,33.0,72.0,1.17,-41.139503032164484,-46.794052458695234,-34.949090527668346
practice_offset[2076],-0.401,0.051,-0.503,-0.301,0.009,0.004,32.0,69.0,1.17,-33.034993896206544,-39.52862056058779,-25.99222272532924
practice_offset[2077],-0.078,0.052,-0.177,0.024,0.009,0.004,34.0,73.0,1.16,-7.5035573456460725,-16.222021547700617,2.4290317890621527
practice_offset[2078],0.715,0.044,0.631,0.803,0.006,0.001,49.0,211.0,1.12,104.41866822585565,87.94891289619105,123.22275762345734
practice_offset[2079],-0.622,0.05,-0.718,-0.525,0.009,0.003,34.0,90.0,1.17,-46.313037610854046,-51.227326537426876,-40.84446356331849
practice_offset[2080],-0.16,0.05,-0.251,-0.06,0.008,0.002,38.0,169.0,1.16,-14.785621103378865,-22.197762844104275,-5.823546641575128
practice_offset[2081],0.988,0.044,0.901,1.074,0.006,0.002,48.0,229.0,1.12,168.58573822869892,146.20639444796984,192.70643721414083
practice_offset[2082],-0.209,0.05,-0.302,-0.105,0.006,0.003,80.0,124.0,1.07,-18.860476435658857,-26.06619351104682,-9.967547741373439
practice_offset[2083],0.249,0.05,0.154,0.347,0.008,0.002,37.0,164.0,1.15,28.27420330698114,16.64908867784396,41.48167253704287
practice_offset[2084],0.682,0.049,0.588,0.778,0.008,0.002,37.0,149.0,1.15,97.78294380835264,80.03840441397763,117.71136810045597
practice_offset[2085],0.073,0.049,-0.021,0.17,0.008,0.002,37.0,154.0,1.16,7.573053691470344,-2.078103543054044,18.530485132036546
practice_offset[2086],1.144,0.045,1.06,1.235,0.006,0.001,49.0,249.0,1.12,213.93004861793963,188.63709892679586,243.8378520705125
practice_offset[2087],0.131,0.045,0.043,0.219,0.006,0.003,58.0,81.0,1.09,13.99677813119904,4.393789485061261,24.483127668753113
practice_offset[2088],-0.692,0.051,-0.793,-0.592,0.009,0.004,32.0,70.0,1.17,-49.94260805883722,-54.75146988426833,-44.678026191912615
