name,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
date_code|practice_id[B82018],0.11,0.103,-0.086,0.316,0.001,0.001,28566.0,20486.0,1.0
date_code|practice_id[B82019],0.017,0.103,-0.189,0.216,0.001,0.001,31349.0,19447.0,1.0
date_code|practice_id[B82020],-0.082,0.149,-0.367,0.214,0.001,0.001,33207.0,20506.0,1.0
date_code|practice_id[B82021],-0.367,0.102,-0.563,-0.166,0.001,0.001,30050.0,19885.0,1.0
date_code|practice_id[B82022],0.034,0.104,-0.167,0.236,0.001,0.001,33071.0,19097.0,1.0
date_code|practice_id[B82023],0.578,0.104,0.37,0.776,0.001,0.001,32890.0,19029.0,1.0
date_code|practice_id[B82024],0.498,0.103,0.295,0.698,0.001,0.001,31686.0,20379.0,1.0
date_code|practice_id[B82025],1.095,0.105,0.888,1.297,0.001,0.001,30688.0,18600.0,1.0
date_code|practice_id[B82026],1.366,0.103,1.167,1.572,0.001,0.001,33874.0,19910.0,1.0
date_code|practice_id[B82027],1.252,0.104,1.056,1.467,0.001,0.001,31616.0,19037.0,1.0
date_code|practice_id[B82028],0.389,0.15,0.095,0.687,0.001,0.001,36285.0,20112.0,1.0
date_code|practice_id[B82029],0.478,0.103,0.277,0.676,0.001,0.001,31278.0,20174.0,1.0
date_code|practice_id[B82030],0.686,0.103,0.488,0.893,0.001,0.001,29523.0,19990.0,1.0
date_code|practice_id[B82031],0.708,0.104,0.505,0.91,0.001,0.001,30522.0,19944.0,1.0
date_code|practice_id[B82032],0.013,0.104,-0.191,0.212,0.001,0.001,32697.0,20103.0,1.0
date_code|practice_id[B82033],0.427,0.104,0.225,0.631,0.001,0.001,28306.0,19244.0,1.0
date_code|practice_id[B82034],0.597,0.104,0.393,0.802,0.001,0.001,30956.0,18973.0,1.0
date_code|practice_id[B82035],-0.467,0.103,-0.676,-0.268,0.001,0.001,30745.0,20454.0,1.0
date_code|practice_id[B82036],0.187,0.104,-0.016,0.39,0.001,0.001,30907.0,19255.0,1.0
date_code|practice_id[B82037],0.87,0.104,0.664,1.074,0.001,0.001,33769.0,19082.0,1.0
date_code|practice_id[B82038],0.801,0.104,0.591,1.0,0.001,0.001,31430.0,19133.0,1.0
date_code|practice_id[B82041],0.344,0.104,0.143,0.546,0.001,0.001,30435.0,19455.0,1.0
date_code|practice_id[B82042],-0.3,0.105,-0.509,-0.095,0.001,0.001,31308.0,20040.0,1.0
date_code|practice_id[B82043],-0.212,0.249,-0.701,0.281,0.002,0.002,23346.0,18526.0,1.0
date_code|practice_id[B82044],-0.168,0.132,-0.424,0.091,0.001,0.001,34747.0,19838.0,1.0
date_code|practice_id[B82045],0.047,0.104,-0.16,0.246,0.001,0.001,31833.0,19427.0,1.0
date_code|practice_id[B82046],0.221,0.102,0.018,0.421,0.001,0.001,28380.0,19476.0,1.0
date_code|practice_id[B82047],0.411,0.103,0.206,0.611,0.001,0.001,28384.0,19321.0,1.0
date_code|practice_id[B82048],-1.007,0.22,-1.434,-0.572,0.001,0.001,26080.0,17643.0,1.0
date_code|practice_id[B82049],-0.397,0.104,-0.609,-0.198,0.001,0.001,30326.0,19570.0,1.0
date_code|practice_id[B82050],0.267,0.103,0.065,0.47,0.001,0.001,29873.0,19177.0,1.0
date_code|practice_id[B82051],-1.026,0.244,-1.515,-0.561,0.002,0.001,23389.0,18720.0,1.0
date_code|practice_id[B82053],0.295,0.15,0.005,0.588,0.001,0.001,34401.0,20087.0,1.0
date_code|practice_id[B82054],0.513,0.104,0.314,0.721,0.001,0.001,31897.0,19401.0,1.0
date_code|practice_id[B82055],0.802,0.216,0.389,1.231,0.001,0.001,26520.0,18797.0,1.0
date_code|practice_id[B82056],-0.088,0.257,-0.581,0.426,0.002,0.002,21280.0,18262.0,1.0
date_code|practice_id[B82057],0.231,0.105,0.023,0.431,0.001,0.001,29505.0,19335.0,1.0
date_code|practice_id[B82058],-0.279,0.247,-0.771,0.199,0.002,0.002,21494.0,16729.0,1.0
date_code|practice_id[B82059],-0.56,0.104,-0.76,-0.353,0.001,0.001,31855.0,18799.0,1.0
date_code|practice_id[B82060],0.214,0.103,0.012,0.416,0.001,0.001,31295.0,18746.0,1.0
date_code|practice_id[B82061],0.206,0.103,0.008,0.413,0.001,0.001,30279.0,19586.0,1.0
date_code|practice_id[B82062],0.343,0.104,0.138,0.542,0.001,0.001,33879.0,19001.0,1.0
date_code|practice_id[B82063],0.835,0.104,0.631,1.04,0.001,0.001,30339.0,20165.0,1.0
date_code|practice_id[B82064],-0.51,0.104,-0.712,-0.305,0.001,0.001,30602.0,18776.0,1.0
date_code|practice_id[B82066],0.245,0.103,0.048,0.448,0.001,0.001,30793.0,18903.0,1.0
date_code|practice_id[B82067],0.537,0.104,0.342,0.747,0.001,0.001,30357.0,19784.0,1.0
date_code|practice_id[B82068],0.273,0.544,-0.807,1.31,0.003,0.003,27260.0,18440.0,1.0
date_code|practice_id[B82069],0.337,0.103,0.143,0.543,0.001,0.001,30438.0,19230.0,1.0
date_code|practice_id[B82071],0.558,0.105,0.354,0.764,0.001,0.001,32746.0,19982.0,1.0
date_code|practice_id[B82072],-0.808,0.102,-1.013,-0.615,0.001,0.001,30377.0,19269.0,1.0
date_code|practice_id[B82073],0.633,0.102,0.431,0.829,0.001,0.001,30090.0,19348.0,1.0
date_code|practice_id[B82074],0.437,0.104,0.237,0.643,0.001,0.001,32331.0,19253.0,1.0
date_code|practice_id[B82075],0.573,0.103,0.369,0.772,0.001,0.001,31300.0,19576.0,1.0
date_code|practice_id[B82076],0.425,0.217,0.005,0.858,0.001,0.001,23057.0,17712.0,1.0
date_code|practice_id[B82077],-0.983,0.105,-1.183,-0.776,0.001,0.001,30605.0,19735.0,1.0
date_code|practice_id[B82079],0.175,0.542,-0.883,1.228,0.003,0.003,31743.0,20010.0,1.0
date_code|practice_id[B82080],0.374,0.102,0.175,0.575,0.001,0.001,30398.0,20462.0,1.0
date_code|practice_id[B82082],1.122,0.233,0.656,1.572,0.001,0.001,25133.0,18584.0,1.0
date_code|practice_id[B82083],1.284,0.104,1.076,1.483,0.001,0.001,30795.0,19074.0,1.0
date_code|practice_id[B82086],0.108,0.105,-0.103,0.309,0.001,0.001,32060.0,19067.0,1.0
date_code|practice_id[B82088],1.169,0.104,0.968,1.373,0.001,0.001,33593.0,18625.0,1.0
date_code|practice_id[B82091],0.299,0.103,0.098,0.503,0.001,0.001,28497.0,19784.0,1.0
date_code|practice_id[B82092],-0.066,0.121,-0.298,0.177,0.001,0.001,29484.0,19537.0,1.0
date_code|practice_id[B82095],-0.302,0.167,-0.624,0.037,0.001,0.001,25650.0,17737.0,1.0
date_code|practice_id[B82097],-0.051,0.105,-0.257,0.15,0.001,0.001,30696.0,20194.0,1.0
date_code|practice_id[B82098],0.688,0.104,0.483,0.889,0.001,0.001,30111.0,19128.0,1.0
date_code|practice_id[B82099],-1.017,0.209,-1.429,-0.606,0.001,0.001,23908.0,17788.0,1.0
date_code|practice_id[B82100],0.938,0.104,0.738,1.143,0.001,0.001,29972.0,20747.0,1.0
date_code|practice_id[B82101],1.066,0.104,0.866,1.273,0.001,0.001,31367.0,20300.0,1.0
date_code|practice_id[B82103],0.299,0.103,0.102,0.506,0.001,0.001,28457.0,19463.0,1.0
date_code|practice_id[B82104],0.545,0.105,0.337,0.745,0.001,0.001,32105.0,18512.0,1.0
date_code|practice_id[B82105],0.037,0.104,-0.168,0.238,0.001,0.001,30500.0,18786.0,1.0
date_code|practice_id[B82106],0.186,0.103,-0.02,0.386,0.001,0.001,28944.0,20160.0,1.0
date_code|practice_id[B82609],-0.027,0.543,-1.089,1.02,0.003,0.003,27288.0,18834.0,1.0
date_code|practice_id[B82611],0.799,0.123,0.565,1.047,0.001,0.001,27881.0,19572.0,1.0
date_code|practice_id[B82619],0.473,0.104,0.269,0.674,0.001,0.001,31041.0,20569.0,1.0
date_code|practice_id[B82622],0.863,0.104,0.653,1.06,0.001,0.001,31207.0,19816.0,1.0
date_code|practice_id[B82627],1.341,0.231,0.879,1.781,0.002,0.001,23251.0,18418.0,1.0
date_code|practice_id[B82628],0.387,0.104,0.183,0.589,0.001,0.001,30624.0,18636.0,1.0
date_code|practice_id[B82629],-0.855,0.257,-1.368,-0.357,0.002,0.002,23544.0,18296.0,1.0
date_code|practice_id[B82638],-0.024,0.11,-0.23,0.2,0.001,0.001,30383.0,20032.0,1.0
date_code|practice_id[B82639],-0.453,0.27,-0.977,0.082,0.002,0.002,23781.0,17753.0,1.0
date_code|practice_id[B83002],-0.097,0.104,-0.3,0.109,0.001,0.001,31586.0,19035.0,1.0
date_code|practice_id[B83005],-1.215,0.104,-1.417,-1.011,0.001,0.001,32846.0,19295.0,1.0
date_code|practice_id[B83007],-1.097,0.103,-1.296,-0.89,0.001,0.001,29954.0,19293.0,1.0
date_code|practice_id[B83009],-0.028,0.103,-0.226,0.179,0.001,0.001,31016.0,19863.0,1.0
date_code|practice_id[B83010],1.103,0.104,0.897,1.306,0.001,0.001,28026.0,19295.0,1.0
date_code|practice_id[B83011],0.61,0.104,0.406,0.808,0.001,0.001,29912.0,19173.0,1.0
date_code|practice_id[B83012],0.717,0.104,0.522,0.924,0.001,0.001,30036.0,19152.0,1.0
date_code|practice_id[B83013],0.453,0.106,0.248,0.665,0.001,0.001,30952.0,20153.0,1.0
date_code|practice_id[B83014],-0.469,0.104,-0.672,-0.263,0.001,0.001,31981.0,18844.0,1.0
date_code|practice_id[B83015],0.487,0.103,0.285,0.686,0.001,0.001,30733.0,19748.0,1.0
date_code|practice_id[B83016],0.375,0.103,0.175,0.576,0.001,0.001,28784.0,19298.0,1.0
date_code|practice_id[B83017],0.125,0.104,-0.086,0.322,0.001,0.001,27731.0,19868.0,1.0
date_code|practice_id[B83018],0.688,0.103,0.49,0.893,0.001,0.001,32151.0,19697.0,1.0
date_code|practice_id[B83019],0.426,0.104,0.213,0.621,0.001,0.001,31754.0,19836.0,1.0
date_code|practice_id[B83020],0.119,0.104,-0.084,0.323,0.001,0.001,28021.0,19562.0,1.0
date_code|practice_id[B83022],0.072,0.104,-0.13,0.276,0.001,0.001,31401.0,20321.0,1.0
date_code|practice_id[B83025],0.06,0.104,-0.143,0.265,0.001,0.001,31289.0,19942.0,1.0
date_code|practice_id[B83026],0.389,0.103,0.179,0.584,0.001,0.001,30265.0,20023.0,1.0
date_code|practice_id[B83027],0.264,0.103,0.069,0.472,0.001,0.001,28249.0,20177.0,1.0
date_code|practice_id[B83028],1.469,0.103,1.271,1.673,0.001,0.001,30158.0,19647.0,1.0
date_code|practice_id[B83029],1.167,0.103,0.969,1.37,0.001,0.001,30520.0,19795.0,1.0
date_code|practice_id[B83030],0.86,0.104,0.652,1.06,0.001,0.001,28625.0,19241.0,1.0
date_code|practice_id[B83031],0.855,0.102,0.653,1.054,0.001,0.001,32231.0,19384.0,1.0
date_code|practice_id[B83032],0.188,0.103,-0.007,0.394,0.001,0.001,29677.0,19598.0,1.0
date_code|practice_id[B83033],0.014,0.103,-0.181,0.221,0.001,0.001,30293.0,19342.0,1.0
date_code|practice_id[B83034],0.104,0.104,-0.098,0.302,0.001,0.001,31714.0,20145.0,1.0
date_code|practice_id[B83035],0.257,0.104,0.058,0.462,0.001,0.001,32499.0,19855.0,1.0
date_code|practice_id[B83037],-0.435,0.103,-0.637,-0.233,0.001,0.001,29378.0,19735.0,1.0
date_code|practice_id[B83038],0.302,0.105,0.099,0.506,0.001,0.001,29428.0,19080.0,1.0
date_code|practice_id[B83039],0.209,0.103,0.005,0.408,0.001,0.001,32801.0,19594.0,1.0
date_code|practice_id[B83040],0.584,0.103,0.388,0.792,0.001,0.001,26961.0,18970.0,1.0
date_code|practice_id[B83041],0.839,0.103,0.635,1.039,0.001,0.001,28479.0,19931.0,1.0
date_code|practice_id[B83042],0.072,0.103,-0.128,0.276,0.001,0.001,31835.0,19860.0,1.0
date_code|practice_id[B83043],-0.5,0.116,-0.734,-0.28,0.001,0.001,27663.0,19220.0,1.0
date_code|practice_id[B83044],0.703,0.138,0.434,0.973,0.001,0.001,27336.0,19186.0,1.0
date_code|practice_id[B83045],0.808,0.104,0.6,1.007,0.001,0.001,29628.0,19997.0,1.0
date_code|practice_id[B83049],0.885,0.103,0.684,1.086,0.001,0.001,32825.0,19717.0,1.0
date_code|practice_id[B83050],-0.333,0.13,-0.601,-0.092,0.001,0.001,24520.0,18621.0,1.0
date_code|practice_id[B83051],0.481,0.103,0.281,0.686,0.001,0.001,29581.0,20291.0,1.0
date_code|practice_id[B83052],0.507,0.103,0.307,0.708,0.001,0.001,36157.0,20492.0,1.0
date_code|practice_id[B83054],0.855,0.105,0.65,1.061,0.001,0.001,31151.0,19388.0,1.0
date_code|practice_id[B83055],-0.166,0.103,-0.365,0.039,0.001,0.001,32052.0,20301.0,1.0
date_code|practice_id[B83056],1.049,0.105,0.84,1.25,0.001,0.001,32751.0,19669.0,1.0
date_code|practice_id[B83058],-0.003,0.103,-0.209,0.198,0.001,0.001,31344.0,19972.0,1.0
date_code|practice_id[B83061],-0.103,0.104,-0.306,0.103,0.001,0.001,29082.0,19069.0,1.0
date_code|practice_id[B83062],0.904,0.103,0.707,1.113,0.001,0.001,31468.0,19779.0,1.0
date_code|practice_id[B83063],0.36,0.103,0.158,0.56,0.001,0.001,29959.0,19818.0,1.0
date_code|practice_id[B83064],1.095,0.102,0.897,1.298,0.001,0.001,30580.0,20133.0,1.0
date_code|practice_id[B83067],1.274,0.104,1.068,1.474,0.001,0.001,30768.0,19696.0,1.0
date_code|practice_id[B83069],-1.365,0.133,-1.627,-1.104,0.001,0.001,27733.0,19839.0,1.0
date_code|practice_id[B83070],-0.13,0.13,-0.382,0.127,0.001,0.001,30600.0,19054.0,1.0
date_code|practice_id[B83071],0.324,0.178,-0.032,0.662,0.001,0.001,27839.0,19024.0,1.0
date_code|practice_id[B83604],0.119,0.103,-0.077,0.325,0.001,0.001,33602.0,20052.0,1.0
date_code|practice_id[B83611],0.163,0.103,-0.044,0.362,0.001,0.001,33456.0,19560.0,1.0
date_code|practice_id[B83613],0.07,0.127,-0.171,0.322,0.001,0.001,28234.0,19415.0,1.0
date_code|practice_id[B83614],0.896,0.103,0.693,1.093,0.001,0.001,31082.0,19467.0,1.0
date_code|practice_id[B83617],-0.706,0.103,-0.907,-0.503,0.001,0.001,30802.0,19292.0,1.0
date_code|practice_id[B83621],0.32,0.103,0.117,0.522,0.001,0.001,31935.0,20214.0,1.0
date_code|practice_id[B83622],0.324,0.104,0.126,0.533,0.001,0.001,30517.0,18834.0,1.0
date_code|practice_id[B83624],1.281,0.103,1.078,1.483,0.001,0.001,30833.0,18910.0,1.0
date_code|practice_id[B83626],1.285,0.103,1.078,1.482,0.001,0.001,29642.0,19154.0,1.0
date_code|practice_id[B83627],0.752,0.102,0.548,0.949,0.001,0.001,32107.0,19976.0,1.0
date_code|practice_id[B83628],0.203,0.103,-0.001,0.401,0.001,0.001,31685.0,19464.0,1.0
date_code|practice_id[B83629],-0.002,0.103,-0.202,0.2,0.001,0.001,30892.0,20115.0,1.0
date_code|practice_id[B83631],-0.123,0.164,-0.445,0.195,0.001,0.001,24569.0,18727.0,1.0
date_code|practice_id[B83638],-0.294,0.108,-0.502,-0.081,0.001,0.001,31683.0,20725.0,1.0
date_code|practice_id[B83641],0.436,0.104,0.232,0.637,0.001,0.001,28544.0,18775.0,1.0
date_code|practice_id[B83642],-0.021,0.103,-0.218,0.186,0.001,0.001,31004.0,19274.0,1.0
date_code|practice_id[B83653],1.129,0.103,0.933,1.339,0.001,0.001,30465.0,18694.0,1.0
date_code|practice_id[B83656],-1.507,0.188,-1.878,-1.139,0.001,0.001,26880.0,17384.0,1.0
date_code|practice_id[B83657],1.069,0.104,0.865,1.271,0.001,0.001,32878.0,20571.0,1.0
date_code|practice_id[B83659],0.406,0.103,0.201,0.602,0.001,0.001,28992.0,18988.0,1.0
date_code|practice_id[B83660],0.89,0.104,0.689,1.094,0.001,0.001,29584.0,19641.0,1.0
date_code|practice_id[B83661],0.548,0.102,0.348,0.745,0.001,0.001,32309.0,19811.0,1.0
date_code|practice_id[B83662],-1.314,0.219,-1.743,-0.884,0.001,0.001,22333.0,17832.0,1.0
date_code|practice_id[B83667],0.246,0.119,0.011,0.479,0.001,0.001,32539.0,19707.0,1.0
date_code|practice_id[B83690],0.437,0.202,0.044,0.839,0.001,0.001,24676.0,18381.0,1.0
date_code|practice_id[B83693],-0.164,0.202,-0.552,0.237,0.001,0.001,25765.0,18960.0,1.0
date_code|practice_id[B83695],-1.1,0.228,-1.561,-0.667,0.001,0.002,25647.0,18549.0,1.0
date_code|practice_id[B83696],-0.251,0.191,-0.621,0.126,0.001,0.001,26561.0,20362.0,1.0
date_code|practice_id[B83699],0.224,0.179,-0.131,0.568,0.001,0.001,26491.0,18652.0,1.0
date_code|practice_id[B83700],-0.58,0.266,-1.1,-0.06,0.002,0.002,24088.0,17977.0,1.0
date_code|practice_id[B84001],-0.335,0.104,-0.538,-0.133,0.001,0.001,30292.0,19984.0,1.0
date_code|practice_id[B84002],0.583,0.104,0.375,0.784,0.001,0.001,30419.0,19390.0,1.0
date_code|practice_id[B84003],0.413,0.104,0.211,0.616,0.001,0.001,28162.0,18585.0,1.0
date_code|practice_id[B84004],-0.669,0.104,-0.877,-0.47,0.001,0.001,29850.0,19791.0,1.0
date_code|practice_id[B84005],0.969,0.103,0.767,1.17,0.001,0.001,31132.0,19579.0,1.0
date_code|practice_id[B84006],0.035,0.104,-0.166,0.241,0.001,0.001,31523.0,18928.0,1.0
date_code|practice_id[B84007],0.636,0.102,0.429,0.831,0.001,0.001,31370.0,18701.0,1.0
date_code|practice_id[B84008],1.063,0.104,0.864,1.273,0.001,0.001,34702.0,20680.0,1.0
date_code|practice_id[B84009],0.235,0.103,0.029,0.434,0.001,0.001,29575.0,18644.0,1.0
date_code|practice_id[B84010],0.551,0.104,0.346,0.75,0.001,0.001,28141.0,19190.0,1.0
date_code|practice_id[B84011],0.8,0.103,0.598,1.003,0.001,0.001,30324.0,19795.0,1.0
date_code|practice_id[B84012],-0.008,0.103,-0.215,0.187,0.001,0.001,29186.0,19186.0,1.0
date_code|practice_id[B84013],0.718,0.103,0.516,0.92,0.001,0.001,31982.0,19596.0,1.0
date_code|practice_id[B84014],-1.095,0.103,-1.296,-0.897,0.001,0.001,31061.0,20071.0,1.0
date_code|practice_id[B84016],0.524,0.103,0.318,0.721,0.001,0.001,29440.0,19813.0,1.0
date_code|practice_id[B84017],-0.375,0.125,-0.627,-0.14,0.001,0.001,29143.0,19712.0,1.0
date_code|practice_id[B84019],0.153,0.104,-0.052,0.356,0.001,0.001,29540.0,18372.0,1.0
date_code|practice_id[B84021],0.872,0.104,0.674,1.08,0.001,0.001,31263.0,18781.0,1.0
date_code|practice_id[B84610],0.906,0.103,0.705,1.107,0.001,0.001,32283.0,19199.0,1.0
date_code|practice_id[B84612],1.118,0.105,0.908,1.319,0.001,0.001,28868.0,19975.0,1.0
date_code|practice_id[B84613],0.568,0.104,0.364,0.769,0.001,0.001,32092.0,19790.0,1.0
date_code|practice_id[B84614],-0.4,0.269,-0.915,0.134,0.002,0.002,23333.0,18277.0,1.0
date_code|practice_id[B84615],1.284,0.103,1.079,1.481,0.001,0.001,32280.0,20449.0,1.0
date_code|practice_id[B84618],0.704,0.103,0.51,0.911,0.001,0.001,31612.0,19769.0,1.0
date_code|practice_id[B84623],0.515,0.104,0.312,0.716,0.001,0.001,29967.0,19549.0,1.0
date_code|practice_id[B85001],0.488,0.103,0.281,0.683,0.001,0.001,29459.0,20382.0,1.0
date_code|practice_id[B85002],-0.156,0.104,-0.364,0.043,0.001,0.001,33061.0,19138.0,1.0
date_code|practice_id[B85004],0.418,0.103,0.222,0.624,0.001,0.001,32297.0,19882.0,1.0
date_code|practice_id[B85005],-0.397,0.103,-0.608,-0.205,0.001,0.001,27789.0,19556.0,1.0
date_code|practice_id[B85006],0.924,0.103,0.728,1.132,0.001,0.001,30683.0,19616.0,1.0
date_code|practice_id[B85008],0.604,0.104,0.398,0.805,0.001,0.001,31930.0,18172.0,1.0
date_code|practice_id[B85009],1.185,0.104,0.99,1.393,0.001,0.001,30532.0,19538.0,1.0
date_code|practice_id[B85010],0.879,0.103,0.677,1.083,0.001,0.001,30757.0,19780.0,1.0
date_code|practice_id[B85011],-0.879,0.168,-1.201,-0.547,0.001,0.001,22816.0,18353.0,1.0
date_code|practice_id[B85012],0.85,0.103,0.647,1.051,0.001,0.001,32214.0,18898.0,1.0
date_code|practice_id[B85014],1.034,0.104,0.828,1.234,0.001,0.001,27117.0,18435.0,1.0
date_code|practice_id[B85015],-0.23,0.104,-0.435,-0.026,0.001,0.001,31941.0,19302.0,1.0
date_code|practice_id[B85016],0.956,0.103,0.754,1.157,0.001,0.001,30294.0,19590.0,1.0
date_code|practice_id[B85018],0.218,0.103,0.017,0.42,0.001,0.001,30630.0,18773.0,1.0
date_code|practice_id[B85019],0.291,0.103,0.088,0.489,0.001,0.001,30162.0,19630.0,1.0
date_code|practice_id[B85020],0.75,0.104,0.54,0.948,0.001,0.001,30613.0,19450.0,1.0
date_code|practice_id[B85021],0.859,0.105,0.657,1.066,0.001,0.001,30158.0,19002.0,1.0
date_code|practice_id[B85022],0.663,0.104,0.463,0.873,0.001,0.001,30531.0,18907.0,1.0
date_code|practice_id[B85023],1.232,0.103,1.029,1.432,0.001,0.001,30878.0,19107.0,1.0
date_code|practice_id[B85024],0.304,0.104,0.106,0.515,0.001,0.001,29094.0,20326.0,1.0
date_code|practice_id[B85025],-0.472,0.103,-0.676,-0.273,0.001,0.001,31495.0,20219.0,1.0
date_code|practice_id[B85026],0.207,0.104,0.008,0.411,0.001,0.001,31710.0,19330.0,1.0
date_code|practice_id[B85027],1.247,0.103,1.04,1.441,0.001,0.001,33723.0,20585.0,1.0
date_code|practice_id[B85028],1.097,0.104,0.897,1.304,0.001,0.001,31266.0,19535.0,1.0
date_code|practice_id[B85030],0.705,0.103,0.496,0.901,0.001,0.001,32163.0,20063.0,1.0
date_code|practice_id[B85031],1.112,0.104,0.912,1.318,0.001,0.001,35032.0,19202.0,1.0
date_code|practice_id[B85032],0.465,0.104,0.262,0.671,0.001,0.001,28614.0,19676.0,1.0
date_code|practice_id[B85033],1.094,0.103,0.892,1.294,0.001,0.001,34607.0,20035.0,1.0
date_code|practice_id[B85036],0.342,0.103,0.138,0.543,0.001,0.001,30260.0,19764.0,1.0
date_code|practice_id[B85037],0.57,0.103,0.368,0.77,0.001,0.001,31303.0,20099.0,1.0
date_code|practice_id[B85038],0.148,0.103,-0.046,0.357,0.001,0.001,29869.0,20264.0,1.0
date_code|practice_id[B85041],0.617,0.103,0.421,0.825,0.001,0.001,29808.0,20182.0,1.0
date_code|practice_id[B85042],0.226,0.103,0.021,0.423,0.001,0.001,28643.0,19596.0,1.0
date_code|practice_id[B85044],1.353,0.103,1.148,1.553,0.001,0.001,30560.0,19685.0,1.0
date_code|practice_id[B85048],0.974,0.103,0.772,1.174,0.001,0.001,29670.0,20053.0,1.0
date_code|practice_id[B85051],1.092,0.103,0.89,1.292,0.001,0.001,30916.0,18902.0,1.0
date_code|practice_id[B85054],0.938,0.103,0.733,1.137,0.001,0.001,29377.0,19177.0,1.0
date_code|practice_id[B85055],0.794,0.104,0.59,0.995,0.001,0.001,31158.0,20239.0,1.0
date_code|practice_id[B85058],0.858,0.104,0.661,1.071,0.001,0.001,29854.0,19553.0,1.0
date_code|practice_id[B85059],0.503,0.103,0.304,0.708,0.001,0.001,31659.0,19218.0,1.0
date_code|practice_id[B85060],-0.254,0.103,-0.459,-0.056,0.001,0.001,25650.0,19082.0,1.0
date_code|practice_id[B85061],0.789,0.103,0.584,0.988,0.001,0.001,30044.0,19255.0,1.0
date_code|practice_id[B85062],0.415,0.104,0.205,0.611,0.001,0.001,31594.0,19259.0,1.0
date_code|practice_id[B85606],0.278,0.104,0.075,0.478,0.001,0.001,33140.0,19006.0,1.0
date_code|practice_id[B85610],0.841,0.104,0.638,1.046,0.001,0.001,31992.0,19596.0,1.0
date_code|practice_id[B85611],0.981,0.103,0.779,1.183,0.001,0.001,30826.0,19451.0,1.0
date_code|practice_id[B85612],0.016,0.102,-0.187,0.217,0.001,0.001,29773.0,19367.0,1.0
date_code|practice_id[B85614],1.502,0.103,1.297,1.701,0.001,0.001,32403.0,19056.0,1.0
date_code|practice_id[B85619],0.852,0.105,0.652,1.061,0.001,0.001,29319.0,18805.0,1.0
date_code|practice_id[B85620],-0.235,0.104,-0.44,-0.031,0.001,0.001,32109.0,19211.0,1.0
date_code|practice_id[B85621],-0.226,0.134,-0.493,0.032,0.001,0.001,24201.0,18158.0,1.0
date_code|practice_id[B85622],0.157,0.103,-0.05,0.351,0.001,0.001,32032.0,19483.0,1.0
date_code|practice_id[B85623],1.126,0.102,0.919,1.323,0.001,0.001,31885.0,18941.0,1.0
date_code|practice_id[B85625],-1.299,0.244,-1.774,-0.825,0.002,0.002,24979.0,18494.0,1.0
date_code|practice_id[B85628],-0.784,0.227,-1.217,-0.331,0.001,0.001,24990.0,18168.0,1.0
date_code|practice_id[B85629],-0.28,0.251,-0.776,0.205,0.002,0.002,24678.0,18757.0,1.0
date_code|practice_id[B85634],0.793,0.104,0.589,0.997,0.001,0.001,29401.0,20054.0,1.0
date_code|practice_id[B85636],-0.152,0.103,-0.356,0.048,0.001,0.001,33157.0,19563.0,1.0
date_code|practice_id[B85638],-0.334,0.106,-0.541,-0.129,0.001,0.001,30124.0,19026.0,1.0
date_code|practice_id[B85640],-1.006,0.103,-1.207,-0.806,0.001,0.001,31150.0,19467.0,1.0
date_code|practice_id[B85641],-0.122,0.104,-0.329,0.081,0.001,0.001,29370.0,19296.0,1.0
date_code|practice_id[B85644],0.686,0.177,0.34,1.035,0.001,0.001,24887.0,18447.0,1.0
date_code|practice_id[B85645],-0.702,0.103,-0.911,-0.507,0.001,0.001,28771.0,19698.0,1.0
date_code|practice_id[B85646],0.936,0.104,0.737,1.141,0.001,0.001,29400.0,18950.0,1.0
date_code|practice_id[B85650],0.292,0.104,0.085,0.494,0.001,0.001,33100.0,19087.0,1.0
date_code|practice_id[B85652],0.766,0.103,0.565,0.97,0.001,0.001,30489.0,19411.0,1.0
date_code|practice_id[B85655],-0.229,0.103,-0.433,-0.029,0.001,0.001,32459.0,20489.0,1.0
date_code|practice_id[B85659],0.592,0.103,0.395,0.798,0.001,0.001,32067.0,19725.0,1.0
date_code|practice_id[B85660],0.512,0.104,0.309,0.714,0.001,0.001,30279.0,19224.0,1.0
date_code|practice_id[B86001],-0.838,0.103,-1.037,-0.634,0.001,0.001,31596.0,19632.0,1.0
date_code|practice_id[B86003],0.759,0.104,0.555,0.962,0.001,0.001,31635.0,20027.0,1.0
date_code|practice_id[B86004],-0.054,0.103,-0.26,0.141,0.001,0.001,32341.0,20474.0,1.0
date_code|practice_id[B86008],0.737,0.104,0.535,0.942,0.001,0.001,32577.0,19549.0,1.0
date_code|practice_id[B86010],0.471,0.104,0.261,0.67,0.001,0.001,29995.0,19465.0,1.0
date_code|practice_id[B86011],0.068,0.105,-0.135,0.277,0.001,0.001,32809.0,19308.0,1.0
date_code|practice_id[B86013],1.2,0.103,1.001,1.403,0.001,0.001,30148.0,19648.0,1.0
date_code|practice_id[B86014],0.431,0.104,0.225,0.633,0.001,0.001,32371.0,20002.0,1.0
date_code|practice_id[B86015],1.282,0.104,1.076,1.484,0.001,0.001,29108.0,20266.0,1.0
date_code|practice_id[B86017],0.479,0.103,0.277,0.677,0.001,0.001,32170.0,20171.0,1.0
date_code|practice_id[B86018],0.193,0.103,-0.009,0.394,0.001,0.001,30963.0,19679.0,1.0
