,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[Y05687],0.133,0.138,-0.122,0.397,0.001,0.001,42624.0,18580.0,1.0
1|practice_id[Y05689],0.317,0.155,0.029,0.61,0.001,0.001,29905.0,19928.0,1.0
1|practice_id[Y05690],0.148,0.137,-0.107,0.409,0.001,0.001,32466.0,19594.0,1.0
1|practice_id[Y05695],-0.432,0.139,-0.695,-0.174,0.001,0.001,35131.0,19829.0,1.0
1|practice_id[Y05717],-0.197,0.14,-0.456,0.07,0.001,0.001,31202.0,19361.0,1.0
1|practice_id[Y05719],-0.113,0.143,-0.381,0.154,0.001,0.001,31092.0,19804.0,1.0
1|practice_id[Y05720],0.352,0.174,0.015,0.67,0.001,0.001,31577.0,19028.0,1.0
1|practice_id[Y05724],0.302,0.146,0.031,0.582,0.001,0.001,31062.0,19832.0,1.0
1|practice_id[Y05731],0.099,0.153,-0.192,0.382,0.001,0.001,31885.0,19841.0,1.0
1|practice_id[Y05733],0.551,0.142,0.292,0.823,0.001,0.001,31345.0,19511.0,1.0
1|practice_id[Y05735],-0.499,0.141,-0.767,-0.235,0.001,0.001,29692.0,19360.0,1.0
1|practice_id[Y05736],-0.713,0.141,-0.978,-0.443,0.001,0.001,29623.0,20398.0,1.0
1|practice_id[Y05738],0.335,0.142,0.071,0.604,0.001,0.001,30959.0,19193.0,1.0
1|practice_id[Y05741],-0.743,0.142,-1.006,-0.477,0.001,0.001,32353.0,19400.0,1.0
1|practice_id[Y05743],0.302,0.147,0.028,0.583,0.001,0.001,30377.0,18952.0,1.0
1|practice_id[Y05747],0.782,0.153,0.485,1.06,0.001,0.001,30190.0,18749.0,1.0
1|practice_id[Y05749],-0.477,0.144,-0.747,-0.206,0.001,0.001,32777.0,18919.0,1.0
1|practice_id[Y05751],-0.51,0.159,-0.807,-0.211,0.001,0.001,28602.0,19602.0,1.0
1|practice_id[Y05753],0.582,0.141,0.31,0.838,0.001,0.001,30598.0,18339.0,1.0
1|practice_id[Y05754],-0.502,0.143,-0.773,-0.239,0.001,0.001,34842.0,20487.0,1.0
1|practice_id[Y05755],0.332,0.142,0.071,0.606,0.001,0.001,31713.0,18724.0,1.0
1|practice_id[Y05762],-0.235,0.146,-0.509,0.038,0.001,0.001,31942.0,19809.0,1.0
1|practice_id[Y05763],0.649,0.152,0.37,0.938,0.001,0.001,33774.0,19422.0,1.0
1|practice_id[Y05764],-0.698,0.15,-0.976,-0.415,0.001,0.001,29892.0,20586.0,1.0
1|practice_id[Y05776],-0.7,0.151,-0.984,-0.417,0.001,0.001,30890.0,20324.0,1.0
1|practice_id[Y05782],-0.139,0.158,-0.438,0.159,0.001,0.001,30645.0,20270.0,1.0
1|practice_id[Y05785],0.407,0.16,0.111,0.712,0.001,0.001,29045.0,19674.0,1.0
1|practice_id[Y05788],-0.852,0.159,-1.147,-0.551,0.001,0.001,29088.0,20243.0,1.0
1|practice_id[Y05805],0.482,0.157,0.186,0.777,0.001,0.001,31007.0,18398.0,1.0
1|practice_id[Y05813],0.353,0.157,0.063,0.652,0.001,0.001,32592.0,19270.0,1.0
1|practice_id[Y05819],-0.925,0.163,-1.233,-0.621,0.001,0.001,31745.0,19204.0,1.0
1|practice_id[Y05823],-0.481,0.163,-0.792,-0.179,0.001,0.001,30278.0,19323.0,1.0
1|practice_id[Y05826],-0.501,0.191,-0.856,-0.136,0.001,0.001,27329.0,19232.0,1.0
1|practice_id[Y05827],0.558,0.157,0.263,0.853,0.001,0.001,30598.0,19620.0,1.0
1|practice_id[Y05828],-0.93,0.168,-1.235,-0.605,0.001,0.001,29628.0,19865.0,1.0
1|practice_id[Y05843],0.127,0.163,-0.176,0.436,0.001,0.001,29361.0,19818.0,1.0
1|practice_id[Y05845],-0.491,0.169,-0.804,-0.174,0.001,0.001,28822.0,18919.0,1.0
1|practice_id[Y05848],0.363,0.181,0.023,0.703,0.001,0.001,28478.0,19848.0,1.0
1|practice_id[Y05849],-0.058,0.173,-0.389,0.26,0.001,0.001,28686.0,18803.0,1.0
1|practice_id[Y05853],0.949,0.167,0.626,1.255,0.001,0.001,29652.0,18901.0,1.0
1|practice_id[Y05858],0.694,0.175,0.358,1.013,0.001,0.001,30714.0,19706.0,1.0
1|practice_id[Y05863],-0.105,0.182,-0.449,0.23,0.001,0.001,29623.0,19145.0,1.0
1|practice_id[Y05870],-0.989,0.172,-1.301,-0.663,0.001,0.001,31238.0,18437.0,1.0
1|practice_id[Y05871],-1.137,0.169,-1.449,-0.815,0.001,0.001,31602.0,18157.0,1.0
1|practice_id[Y05873],0.911,0.173,0.593,1.241,0.001,0.001,25531.0,18916.0,1.0
1|practice_id[Y05879],-0.387,0.173,-0.726,-0.072,0.001,0.001,29613.0,19739.0,1.0
1|practice_id[Y05880],-0.445,0.174,-0.777,-0.124,0.001,0.001,29464.0,19875.0,1.0
1|practice_id[Y05889],0.008,0.174,-0.32,0.332,0.001,0.001,27866.0,18814.0,1.0
1|practice_id[Y05892],-0.069,0.193,-0.448,0.277,0.001,0.001,29447.0,19425.0,1.0
1|practice_id[Y05897],0.203,0.178,-0.134,0.53,0.001,0.001,32716.0,19895.0,1.0
1|practice_id[Y05898],0.469,0.174,0.133,0.789,0.001,0.001,30547.0,19720.0,1.0
1|practice_id[Y05918],0.824,0.179,0.482,1.151,0.001,0.001,28130.0,20080.0,1.0
1|practice_id[Y05919],0.281,0.184,-0.066,0.627,0.001,0.001,26505.0,19606.0,1.0
1|practice_id[Y05920],0.206,0.18,-0.134,0.539,0.001,0.001,28548.0,18651.0,1.0
1|practice_id[Y05924],0.642,0.185,0.304,0.997,0.001,0.001,31468.0,19270.0,1.0
1|practice_id[Y05925],-0.602,0.181,-0.949,-0.272,0.001,0.001,29063.0,19766.0,1.0
1|practice_id[Y05926],0.374,0.18,0.027,0.697,0.001,0.001,30489.0,19063.0,1.0
1|practice_id[Y05927],0.561,0.181,0.216,0.895,0.001,0.001,29917.0,18974.0,1.0
1|practice_id[Y05928],-0.451,0.181,-0.791,-0.11,0.001,0.001,28705.0,20086.0,1.0
1|practice_id[Y05942],-0.164,0.185,-0.508,0.186,0.001,0.001,25981.0,19973.0,1.0
1|practice_id[Y05943],-0.495,0.181,-0.822,-0.142,0.001,0.001,28613.0,19228.0,1.0
1|practice_id[Y05948],0.267,0.192,-0.09,0.629,0.001,0.001,25492.0,18781.0,1.0
1|practice_id[Y05954],0.478,0.205,0.102,0.87,0.001,0.001,27984.0,19597.0,1.0
1|practice_id[Y05960],-0.549,0.193,-0.911,-0.187,0.001,0.001,28891.0,19864.0,1.0
1|practice_id[Y05961],0.979,0.207,0.584,1.36,0.001,0.001,26617.0,19438.0,1.0
1|practice_id[Y05963],0.398,0.185,0.052,0.745,0.001,0.001,31189.0,19588.0,1.0
1|practice_id[Y05964],0.023,0.193,-0.34,0.385,0.001,0.001,29661.0,20093.0,1.0
1|practice_id[Y05972],-0.616,0.197,-0.995,-0.254,0.001,0.001,30011.0,18576.0,1.0
1|practice_id[Y05976],0.051,0.201,-0.323,0.435,0.001,0.001,28859.0,17985.0,1.0
1|practice_id[Y05989],0.005,0.204,-0.38,0.384,0.001,0.001,28499.0,18987.0,1.0
1|practice_id[Y05994],-0.056,0.214,-0.454,0.353,0.001,0.001,29293.0,18600.0,1.0
1|practice_id[Y06001],0.197,0.191,-0.165,0.552,0.001,0.001,26071.0,19340.0,1.0
1|practice_id[Y06005],0.82,0.202,0.439,1.201,0.001,0.001,26266.0,19597.0,1.0
1|practice_id[Y06007],0.204,0.212,-0.197,0.598,0.001,0.001,29812.0,19860.0,1.0
1|practice_id[Y06010],0.186,0.209,-0.2,0.587,0.001,0.001,27005.0,18862.0,1.0
1|practice_id[Y06032],-0.241,0.21,-0.629,0.161,0.001,0.001,25472.0,18801.0,1.0
1|practice_id[Y06034],-0.622,0.204,-1.013,-0.246,0.001,0.001,31280.0,19383.0,1.0
1|practice_id[Y06039],0.074,0.212,-0.342,0.457,0.001,0.001,26448.0,19265.0,1.0
1|practice_id[Y06041],0.551,0.218,0.135,0.948,0.001,0.001,26109.0,19045.0,1.0
1|practice_id[Y06044],0.768,0.203,0.368,1.132,0.001,0.001,27132.0,18412.0,1.0
1|practice_id[Y06046],0.401,0.209,0.005,0.787,0.001,0.001,26275.0,19540.0,1.0
1|practice_id[Y06047],1.31,0.21,0.922,1.711,0.001,0.001,26312.0,20107.0,1.0
1|practice_id[Y06048],0.585,0.209,0.195,0.982,0.001,0.001,29311.0,19274.0,1.0
1|practice_id[Y06052],-0.302,0.205,-0.698,0.069,0.001,0.001,28122.0,19429.0,1.0
1|practice_id[Y06056],0.558,0.21,0.157,0.945,0.001,0.001,28797.0,19407.0,1.0
1|practice_id[Y06077],-0.14,0.217,-0.546,0.273,0.001,0.001,26086.0,19743.0,1.0
date_code|practice_id[A81001],-0.242,0.133,-0.495,0.004,0.001,0.001,34462.0,19163.0,1.0
date_code|practice_id[A81002],-0.59,0.132,-0.839,-0.344,0.001,0.001,35191.0,18995.0,1.0
date_code|practice_id[A81003],0.098,0.172,-0.226,0.421,0.001,0.001,27544.0,18260.0,1.0
date_code|practice_id[A81004],0.141,0.133,-0.113,0.384,0.001,0.001,31445.0,20027.0,1.0
date_code|practice_id[A81005],-0.399,0.105,-0.601,-0.204,0.001,0.001,31392.0,18554.0,1.0
date_code|practice_id[A81006],-0.045,0.132,-0.3,0.198,0.001,0.001,35640.0,19525.0,1.0
date_code|practice_id[A81007],0.088,0.103,-0.106,0.282,0.001,0.001,29260.0,19822.0,1.0
date_code|practice_id[A81008],-0.959,0.229,-1.377,-0.519,0.002,0.001,22903.0,18192.0,1.0
date_code|practice_id[A81009],-0.584,0.132,-0.841,-0.342,0.001,0.001,33604.0,20505.0,1.0
date_code|practice_id[A81011],-0.299,0.104,-0.488,-0.096,0.001,0.001,31595.0,19357.0,1.0
date_code|practice_id[A81012],-0.27,0.134,-0.522,-0.023,0.001,0.001,32418.0,20453.0,1.0
date_code|practice_id[A81013],-0.404,0.104,-0.602,-0.21,0.001,0.001,30021.0,19589.0,1.0
date_code|practice_id[A81014],-1.211,0.133,-1.458,-0.964,0.001,0.001,33304.0,18150.0,1.0
date_code|practice_id[A81015],-0.887,0.128,-1.125,-0.646,0.001,0.001,31555.0,18160.0,1.0
date_code|practice_id[A81016],-1.059,0.132,-1.306,-0.812,0.001,0.001,32792.0,18908.0,1.0
date_code|practice_id[A81017],-1.201,0.133,-1.456,-0.958,0.001,0.001,32786.0,19095.0,1.0
date_code|practice_id[A81018],1.038,0.103,0.84,1.227,0.001,0.001,32043.0,19529.0,1.0
date_code|practice_id[A81019],-0.547,0.132,-0.791,-0.294,0.001,0.001,33531.0,19699.0,1.0
date_code|practice_id[A81020],-0.641,0.133,-0.886,-0.388,0.001,0.001,35280.0,19063.0,1.0
date_code|practice_id[A81021],-0.277,0.132,-0.522,-0.025,0.001,0.001,33149.0,19801.0,1.0
date_code|practice_id[A81022],-0.733,0.104,-0.924,-0.535,0.001,0.001,32723.0,19427.0,1.0
date_code|practice_id[A81023],-0.471,0.134,-0.724,-0.22,0.001,0.001,32967.0,18930.0,1.0
date_code|practice_id[A81025],-0.894,0.133,-1.142,-0.642,0.001,0.001,33602.0,20030.0,1.0
date_code|practice_id[A81026],-0.2,0.132,-0.45,0.045,0.001,0.001,32795.0,19377.0,1.0
date_code|practice_id[A81027],0.581,0.104,0.386,0.773,0.001,0.001,30190.0,18248.0,1.0
date_code|practice_id[A81029],-0.621,0.132,-0.871,-0.375,0.001,0.001,33610.0,20283.0,1.0
date_code|practice_id[A81030],0.366,0.131,0.118,0.613,0.001,0.001,31067.0,19123.0,1.0
date_code|practice_id[A81031],-0.084,0.104,-0.271,0.117,0.001,0.001,31688.0,18587.0,1.0
date_code|practice_id[A81032],-0.004,0.104,-0.207,0.187,0.001,0.001,30744.0,18322.0,1.0
date_code|practice_id[A81033],-1.214,0.169,-1.532,-0.9,0.001,0.001,30162.0,19817.0,1.0
date_code|practice_id[A81034],-1.245,0.132,-1.494,-1.003,0.001,0.001,35713.0,19144.0,1.0
date_code|practice_id[A81035],-1.218,0.132,-1.461,-0.965,0.001,0.001,31834.0,19401.0,1.0
date_code|practice_id[A81036],-0.732,0.132,-0.983,-0.488,0.001,0.001,33834.0,19457.0,1.0
date_code|practice_id[A81037],-0.725,0.133,-0.971,-0.474,0.001,0.001,31421.0,19171.0,1.0
date_code|practice_id[A81038],-0.766,0.131,-1.011,-0.52,0.001,0.001,32338.0,18112.0,1.0
date_code|practice_id[A81039],-0.083,0.104,-0.278,0.111,0.001,0.001,33328.0,19057.0,1.0
date_code|practice_id[A81040],-0.64,0.132,-0.89,-0.395,0.001,0.001,32463.0,20442.0,1.0
date_code|practice_id[A81041],-0.248,0.105,-0.44,-0.044,0.001,0.001,34127.0,18541.0,1.0
date_code|practice_id[A81042],1.132,0.133,0.885,1.383,0.001,0.001,36623.0,19656.0,1.0
date_code|practice_id[A81043],-0.202,0.133,-0.452,0.049,0.001,0.001,33837.0,19337.0,1.0
date_code|practice_id[A81044],-0.585,0.103,-0.774,-0.385,0.001,0.001,34520.0,20044.0,1.0
date_code|practice_id[A81045],-0.677,0.104,-0.868,-0.478,0.001,0.001,31941.0,18993.0,1.0
date_code|practice_id[A81046],-0.841,0.132,-1.092,-0.596,0.001,0.001,32897.0,19953.0,1.0
date_code|practice_id[A81047],-0.781,0.145,-1.048,-0.505,0.001,0.001,25311.0,19187.0,1.0
date_code|practice_id[A81048],0.677,0.104,0.479,0.871,0.001,0.001,31736.0,20530.0,1.0
date_code|practice_id[A81049],0.241,0.132,0.002,0.498,0.001,0.001,32503.0,19847.0,1.0
date_code|practice_id[A81051],-0.626,0.133,-0.871,-0.375,0.001,0.001,33867.0,19311.0,1.0
date_code|practice_id[A81052],0.136,0.104,-0.063,0.332,0.001,0.001,30585.0,19021.0,1.0
date_code|practice_id[A81053],0.191,0.105,-0.002,0.397,0.001,0.001,31957.0,19921.0,1.0
date_code|practice_id[A81054],-0.514,0.104,-0.714,-0.323,0.001,0.001,31358.0,19753.0,1.0
date_code|practice_id[A81056],-0.88,0.132,-1.124,-0.628,0.001,0.001,33877.0,19917.0,1.0
date_code|practice_id[A81057],-0.731,0.132,-0.977,-0.48,0.001,0.001,31438.0,19061.0,1.0
date_code|practice_id[A81058],0.83,0.133,0.584,1.086,0.001,0.001,33190.0,19912.0,1.0
date_code|practice_id[A81060],0.356,0.104,0.16,0.55,0.001,0.001,32807.0,19755.0,1.0
date_code|practice_id[A81063],-0.902,0.105,-1.094,-0.702,0.001,0.001,28543.0,20427.0,1.0
date_code|practice_id[A81064],-0.5,0.132,-0.743,-0.247,0.001,0.001,35601.0,19533.0,1.0
date_code|practice_id[A81065],0.463,0.133,0.217,0.717,0.001,0.001,32751.0,18782.0,1.0
date_code|practice_id[A81066],-1.011,0.104,-1.206,-0.816,0.001,0.001,31957.0,19973.0,1.0
date_code|practice_id[A81067],-0.271,0.132,-0.53,-0.034,0.001,0.001,35303.0,20133.0,1.0
date_code|practice_id[A81069],-0.499,0.194,-0.868,-0.14,0.001,0.001,25577.0,17924.0,1.0
date_code|practice_id[A81070],1.195,0.105,0.999,1.388,0.001,0.001,32980.0,18943.0,1.0
date_code|practice_id[A81602],-0.325,0.131,-0.579,-0.084,0.001,0.001,33976.0,19277.0,1.0
date_code|practice_id[A81605],-0.473,0.183,-0.825,-0.14,0.001,0.001,26425.0,19027.0,1.0
date_code|practice_id[A81608],0.471,0.133,0.227,0.721,0.001,0.001,33150.0,20074.0,1.0
date_code|practice_id[A81609],-0.704,0.24,-1.155,-0.254,0.002,0.002,25169.0,17895.0,1.0
date_code|practice_id[A81610],-0.884,0.133,-1.141,-0.647,0.001,0.001,35192.0,19650.0,1.0
date_code|practice_id[A81611],0.669,0.132,0.418,0.912,0.001,0.001,33023.0,19713.0,1.0
date_code|practice_id[A81612],-0.237,0.104,-0.439,-0.048,0.001,0.001,33212.0,18939.0,1.0
date_code|practice_id[A81613],-0.833,0.166,-1.147,-0.523,0.001,0.001,29286.0,18566.0,1.0
date_code|practice_id[A81618],-0.116,0.104,-0.314,0.076,0.001,0.001,31223.0,19726.0,1.0
date_code|practice_id[A81621],-0.367,0.132,-0.606,-0.11,0.001,0.001,29742.0,19926.0,1.0
date_code|practice_id[A81622],-0.641,0.104,-0.842,-0.45,0.001,0.001,30699.0,19138.0,1.0
date_code|practice_id[A81623],0.222,0.254,-0.256,0.698,0.002,0.002,22153.0,17647.0,1.0
date_code|practice_id[A81629],0.321,0.132,0.067,0.565,0.001,0.001,34422.0,18996.0,1.0
date_code|practice_id[A81630],0.982,0.132,0.733,1.229,0.001,0.001,34980.0,19935.0,1.0
date_code|practice_id[A81631],0.758,0.104,0.558,0.949,0.001,0.001,31204.0,19821.0,1.0
date_code|practice_id[A81632],-0.89,0.147,-1.161,-0.613,0.001,0.001,30838.0,19625.0,1.0
date_code|practice_id[A81633],0.957,0.132,0.709,1.209,0.001,0.001,31919.0,18750.0,1.0
date_code|practice_id[A81634],0.941,0.132,0.696,1.193,0.001,0.001,33777.0,18950.0,1.0
date_code|practice_id[A82003],0.301,0.104,0.103,0.492,0.001,0.001,31196.0,20856.0,1.0
date_code|practice_id[A82004],-0.487,0.104,-0.683,-0.297,0.001,0.001,33092.0,20066.0,1.0
date_code|practice_id[A82005],-0.392,0.103,-0.581,-0.197,0.001,0.001,31059.0,19484.0,1.0
date_code|practice_id[A82006],-0.892,0.104,-1.094,-0.703,0.001,0.001,32476.0,19823.0,1.0
date_code|practice_id[A82007],-0.777,0.104,-0.967,-0.576,0.001,0.001,28913.0,19359.0,1.0
date_code|practice_id[A82008],-0.696,0.104,-0.885,-0.496,0.001,0.001,30931.0,20458.0,1.0
date_code|practice_id[A82009],-0.937,0.104,-1.136,-0.747,0.001,0.001,29473.0,20867.0,1.0
date_code|practice_id[A82010],-1.219,0.104,-1.411,-1.018,0.001,0.001,29801.0,18976.0,1.0
date_code|practice_id[A82011],-0.74,0.209,-1.132,-0.346,0.001,0.001,23135.0,17989.0,1.0
date_code|practice_id[A82012],-0.118,0.104,-0.315,0.076,0.001,0.001,30175.0,19964.0,1.0
date_code|practice_id[A82013],-0.77,0.104,-0.969,-0.578,0.001,0.001,28527.0,19687.0,1.0
date_code|practice_id[A82014],-0.553,0.104,-0.753,-0.36,0.001,0.001,30601.0,19389.0,1.0
date_code|practice_id[A82015],-0.156,0.104,-0.352,0.037,0.001,0.001,30516.0,18782.0,1.0
date_code|practice_id[A82016],1.127,0.104,0.934,1.327,0.001,0.001,32810.0,19402.0,1.0
date_code|practice_id[A82017],-0.534,0.17,-0.854,-0.215,0.001,0.001,26649.0,19046.0,1.0
date_code|practice_id[A82018],0.11,0.103,-0.086,0.303,0.001,0.001,29493.0,20019.0,1.0
date_code|practice_id[A82019],-0.48,0.103,-0.663,-0.275,0.001,0.001,30937.0,19365.0,1.0
date_code|practice_id[A82020],-0.501,0.104,-0.698,-0.306,0.001,0.001,35285.0,19124.0,1.0
date_code|practice_id[A82021],1.143,0.104,0.949,1.338,0.001,0.001,31881.0,19869.0,1.0
date_code|practice_id[A82022],-0.91,0.104,-1.099,-0.709,0.001,0.001,29995.0,19917.0,1.0
date_code|practice_id[A82023],0.334,0.104,0.138,0.53,0.001,0.001,31036.0,18800.0,1.0
date_code|practice_id[A82024],-0.832,0.103,-1.026,-0.639,0.001,0.001,31148.0,19397.0,1.0
date_code|practice_id[A82025],0.262,0.105,0.066,0.458,0.001,0.001,31053.0,20039.0,1.0
date_code|practice_id[A82026],-0.138,0.103,-0.331,0.059,0.001,0.001,30457.0,19400.0,1.0
date_code|practice_id[A82027],-1.037,0.104,-1.233,-0.843,0.001,0.001,30261.0,20182.0,1.0
date_code|practice_id[A82029],-0.355,0.105,-0.554,-0.163,0.001,0.001,29108.0,18943.0,1.0
date_code|practice_id[A82030],-0.383,0.105,-0.586,-0.191,0.001,0.001,32908.0,19406.0,1.0
date_code|practice_id[A82031],0.293,0.104,0.091,0.482,0.001,0.001,33186.0,20298.0,1.0
date_code|practice_id[A82032],-0.667,0.103,-0.861,-0.474,0.001,0.001,30938.0,20117.0,1.0
date_code|practice_id[A82033],-0.314,0.105,-0.505,-0.114,0.001,0.001,29465.0,19148.0,1.0
date_code|practice_id[A82034],-0.463,0.108,-0.66,-0.252,0.001,0.001,30004.0,19206.0,1.0
date_code|practice_id[A82035],-1.105,0.104,-1.304,-0.915,0.001,0.001,31082.0,19481.0,1.0
date_code|practice_id[A82036],-0.702,0.103,-0.895,-0.508,0.001,0.001,30993.0,19732.0,1.0
date_code|practice_id[A82037],-1.005,0.105,-1.2,-0.807,0.001,0.001,31192.0,19818.0,1.0
date_code|practice_id[A82038],-0.098,0.103,-0.29,0.096,0.001,0.001,30488.0,19737.0,1.0
date_code|practice_id[A82039],-0.238,0.104,-0.433,-0.042,0.001,0.001,31902.0,19587.0,1.0
date_code|practice_id[A82040],-0.777,0.17,-1.093,-0.457,0.001,0.001,23702.0,18763.0,1.0
date_code|practice_id[A82041],-0.934,0.104,-1.132,-0.743,0.001,0.001,32981.0,18856.0,1.0
date_code|practice_id[A82044],0.433,0.268,-0.08,0.923,0.001,0.002,46991.0,18377.0,1.0
date_code|practice_id[A82045],0.374,0.104,0.179,0.571,0.001,0.001,30847.0,18278.0,1.0
date_code|practice_id[A82047],0.097,0.104,-0.098,0.293,0.001,0.001,28749.0,19300.0,1.0
date_code|practice_id[A82048],0.192,0.104,-0.005,0.388,0.001,0.001,32149.0,19394.0,1.0
date_code|practice_id[A82049],0.854,0.104,0.658,1.048,0.001,0.001,32099.0,19949.0,1.0
date_code|practice_id[A82050],0.308,0.105,0.111,0.503,0.001,0.001,30866.0,18358.0,1.0
date_code|practice_id[A82052],-0.824,0.167,-1.123,-0.491,0.001,0.001,26553.0,18594.0,1.0
date_code|practice_id[A82053],-0.687,0.104,-0.889,-0.496,0.001,0.001,30771.0,19655.0,1.0
date_code|practice_id[A82055],-0.215,0.105,-0.405,-0.014,0.001,0.001,33143.0,20178.0,1.0
date_code|practice_id[A82057],0.129,0.174,-0.194,0.458,0.001,0.001,24715.0,17679.0,1.0
date_code|practice_id[A82058],-0.342,0.104,-0.539,-0.146,0.001,0.001,29646.0,19666.0,1.0
date_code|practice_id[A82060],0.635,0.122,0.409,0.866,0.001,0.001,30093.0,19003.0,1.0
date_code|practice_id[A82062],0.419,0.104,0.228,0.62,0.001,0.001,31007.0,19544.0,1.0
date_code|practice_id[A82064],0.318,0.265,-0.177,0.816,0.001,0.002,44031.0,17940.0,1.0
date_code|practice_id[A82065],-0.576,0.105,-0.773,-0.378,0.001,0.001,32824.0,19649.0,1.0
date_code|practice_id[A82068],-0.277,0.104,-0.472,-0.079,0.001,0.001,30815.0,19077.0,1.0
date_code|practice_id[A82071],-0.506,0.103,-0.699,-0.31,0.001,0.001,32210.0,20149.0,1.0
date_code|practice_id[A82072],0.432,0.103,0.237,0.628,0.001,0.001,29048.0,19766.0,1.0
date_code|practice_id[A82074],-0.907,0.139,-1.169,-0.648,0.001,0.001,24914.0,18311.0,1.0
date_code|practice_id[A82075],-0.55,0.104,-0.742,-0.355,0.001,0.001,31739.0,19470.0,1.0
date_code|practice_id[A82077],-0.649,0.104,-0.845,-0.457,0.001,0.001,32572.0,20117.0,1.0
date_code|practice_id[A82608],-0.327,0.103,-0.518,-0.131,0.001,0.001,31239.0,19571.0,1.0
date_code|practice_id[A82613],-0.605,0.414,-1.375,0.176,0.002,0.003,33252.0,19774.0,1.0
date_code|practice_id[A82617],0.112,0.104,-0.081,0.31,0.001,0.001,30578.0,19958.0,1.0
date_code|practice_id[A82619],0.001,0.196,-0.364,0.376,0.001,0.001,26082.0,18551.0,1.0
date_code|practice_id[A82621],-0.657,0.104,-0.853,-0.461,0.001,0.001,33864.0,19814.0,1.0
date_code|practice_id[A82623],-0.336,0.104,-0.527,-0.138,0.001,0.001,30910.0,19697.0,1.0
date_code|practice_id[A82629],-0.347,0.105,-0.543,-0.15,0.001,0.001,34726.0,19682.0,1.0
date_code|practice_id[A82631],0.181,0.106,-0.017,0.379,0.001,0.001,33233.0,19536.0,1.0
date_code|practice_id[A82635],-0.246,0.198,-0.617,0.129,0.001,0.001,21493.0,18259.0,1.0
date_code|practice_id[A82641],-0.97,0.195,-1.331,-0.595,0.001,0.001,27175.0,18558.0,1.0
date_code|practice_id[A82642],-0.187,0.183,-0.527,0.16,0.001,0.001,27282.0,18653.0,1.0
date_code|practice_id[A82646],-1.171,0.104,-1.366,-0.975,0.001,0.001,30016.0,19241.0,1.0
date_code|practice_id[A82647],0.161,0.105,-0.033,0.362,0.001,0.001,31413.0,19131.0,1.0
date_code|practice_id[A82650],0.447,0.104,0.25,0.639,0.001,0.001,34236.0,20029.0,1.0
date_code|practice_id[A82651],0.385,0.104,0.192,0.581,0.001,0.001,31645.0,20377.0,1.0
date_code|practice_id[A82654],0.854,0.104,0.657,1.045,0.001,0.001,31927.0,19244.0,1.0
date_code|practice_id[A83004],0.395,0.109,0.2,0.609,0.001,0.001,30461.0,19057.0,1.0
date_code|practice_id[A83005],0.388,0.104,0.194,0.584,0.001,0.001,31825.0,20182.0,1.0
date_code|practice_id[A83006],0.346,0.105,0.154,0.546,0.001,0.001,31565.0,19659.0,1.0
date_code|practice_id[A83007],0.065,0.103,-0.125,0.261,0.001,0.001,31762.0,20103.0,1.0
date_code|practice_id[A83008],-0.326,0.104,-0.515,-0.125,0.001,0.001,31210.0,19343.0,1.0
date_code|practice_id[A83009],-0.567,0.105,-0.758,-0.366,0.001,0.001,29973.0,19401.0,1.0
date_code|practice_id[A83010],-0.052,0.104,-0.241,0.147,0.001,0.001,29695.0,19869.0,1.0
date_code|practice_id[A83012],0.073,0.104,-0.127,0.266,0.001,0.001,31576.0,19935.0,1.0
date_code|practice_id[A83013],-0.191,0.104,-0.387,0.005,0.001,0.001,31635.0,18478.0,1.0
date_code|practice_id[A83014],-0.674,0.105,-0.871,-0.477,0.001,0.001,30302.0,19138.0,1.0
date_code|practice_id[A83015],-0.614,0.104,-0.806,-0.42,0.001,0.001,32401.0,20038.0,1.0
date_code|practice_id[A83016],-1.484,0.158,-1.786,-1.192,0.001,0.001,34649.0,19525.0,1.0
date_code|practice_id[A83017],-0.922,0.11,-1.128,-0.715,0.001,0.001,30326.0,19748.0,1.0
date_code|practice_id[A83018],-0.44,0.104,-0.632,-0.244,0.001,0.001,29695.0,18763.0,1.0
date_code|practice_id[A83019],-0.967,0.113,-1.176,-0.751,0.001,0.001,27670.0,19770.0,1.0
date_code|practice_id[A83021],-0.306,0.105,-0.5,-0.108,0.001,0.001,32850.0,19752.0,1.0
date_code|practice_id[A83023],-0.287,0.159,-0.593,0.003,0.001,0.001,35600.0,18883.0,1.0
date_code|practice_id[A83024],-0.514,0.104,-0.707,-0.316,0.001,0.001,33659.0,20141.0,1.0
date_code|practice_id[A83025],-0.55,0.104,-0.742,-0.352,0.001,0.001,30845.0,19645.0,1.0
date_code|practice_id[A83026],0.02,0.157,-0.281,0.307,0.001,0.001,35117.0,18398.0,1.0
date_code|practice_id[A83027],-0.351,0.106,-0.552,-0.157,0.001,0.001,32780.0,20176.0,1.0
date_code|practice_id[A83028],-0.548,0.106,-0.742,-0.344,0.001,0.001,30161.0,19225.0,1.0
date_code|practice_id[A83029],-0.827,0.104,-1.023,-0.635,0.001,0.001,31084.0,20014.0,1.0
date_code|practice_id[A83031],0.044,0.105,-0.156,0.237,0.001,0.001,29507.0,18305.0,1.0
date_code|practice_id[A83032],-1.108,0.105,-1.298,-0.905,0.001,0.001,31300.0,18828.0,1.0
