station_id,kind,mean_flagged,mean_nonflagged,rel_change,n_flagged,n_nonflagged,p_value
J83059,flood,260.25,273.89285714285717,-0.04981092710895892,4,56,0.6566074065888996
J83064,flood,438.75,374.39285714285717,0.1718973576261744,4,56,0.2664307795473484
J83601,flood,150.75,168.80357142857142,-0.10695017454712898,4,56,0.29269646148071693
J83603,flood,188.66666666666666,163.12962962962962,0.15654444318214858,6,54,0.04324326873707345
J83609,flood,172.75,187.82142857142858,-0.08024339227947395,4,56,0.5048518618056849
J83615,flood,146.25,139.91071428571428,0.04530950861486448,4,56,0.4676398082791725
J83618,flood,133.33333333333334,140.09259259259258,-0.04824851288795684,6,54,0.8629921899575923
J83625,flood,313.3333333333333,280.35185185185185,0.11764317326069401,6,54,0.07398604671027718
J83633,flood,303.5,292.67857142857144,0.03697376449041663,4,56,0.7220864344431498
J83645,flood,127.5,134.53571428571428,-0.05229625696802111,4,56,0.7443655550032109
J83646,flood,188.25,185.75,0.013458950201811797,4,56,0.5834253847685344
J84003,flood,396.8333333333333,398.94444444444446,-0.005291742097187762,6,54,0.9410649931706534
J84004,flood,363.0,338.25925925925924,0.07314135552370807,6,54,0.14257616450692695
J84005,flood,475.8,398.25454545454545,0.19471329437496768,5,55,0.013861213817446677
J84007,flood,360.2,300.45454545454544,0.19885022692823381,5,55,0.00875313810666407
J84008,flood,258.2,258.72727272727275,-0.002037947997181284,5,55,0.7583666429798541
J84011,flood,1007.8333333333334,928.2222222222222,0.0857672971030918,6,54,0.11475899882034456
J84012,flood,867.2,812.5454545454545,0.06726336988132256,5,55,0.2136007760858042
J84013,flood,1610.6666666666667,1366.2592592592594,0.17888801539741303,6,54,0.00964596017965854
J84015,flood,907.6666666666666,747.8518518518518,0.21369849445296302,6,54,0.013267967826819637
J84016,flood,314.5,296.962962962963,0.05905462708885068,6,54,0.28926873682290666
J84017,flood,426.0,372.6,0.14331723027336732,5,55,0.06302288382785004
J84019,flood,686.3333333333334,543.8148148148148,0.2620717836949483,6,54,0.002540052640702836
K81002,flood,512.2,432.54545454545456,0.1841530054640552,5,55,0.06116147651257795
K81004,flood,669.0,619.5454545454545,0.07982391782819111,5,55,0.18545344804413366
K81017,flood,562.6,476.25454545454545,0.18130106131137017,5,55,0.3288630489587261
K81027,flood,526.8,473.1454545454545,0.11339968489389239,5,55,0.04206016330678876
K81050,flood,377.0,333.9642857142857,0.12886322318430024,4,56,0.17276582878587876
K81052,flood,246.5,229.80357142857142,0.07265521796533779,4,56,0.3819422863786882
K81056,flood,260.6,208.63636363636363,0.24906318082669313,5,55,0.008093324728028617
K81057,flood,323.0,320.82142857142856,0.0067906044750985555,4,56,0.7556388945130151
K81063,flood,770.8,704.8363636363637,0.09358716400956632,5,55,0.07526705454952932
K81073,flood,657.6,628.8727272727273,0.045680582861035296,5,55,0.32231432812345295
K81077,flood,569.0,481.1818181818182,0.18250519554090164,5,55,0.011050909500580616
K81102,flood,323.4,296.25454545454545,0.09162882042438686,5,55,0.21354351440925456
K81103,flood,392.2,321.4,0.2202862476657739,5,55,0.0255111849371795
K81644,flood,732.4,623.9636363636364,0.17378635118568794,5,55,0.017286242005205184
K82001,flood,434.75,408.9107142857143,0.06319053233750216,4,56,0.24776110612042168
K82003,flood,809.8,713.2,0.13544587773396588,5,55,0.11455188817672525
K82004,flood,429.25,398.26785714285717,0.07779222526098023,4,56,0.1383714076381178
K82007,flood,1083.4,1027.2545454545455,0.05465583461648877,5,55,0.2612760713859764
K82008,flood,340.5,332.0892857142857,0.0253266655911481,4,56,0.778273611965727
K82009,flood,594.6,729.0909090909091,-0.1844638403987495,5,55,0.34920928428635
K82013,flood,770.0,692.0181818181818,0.11268752791555144,5,55,0.06493476107577978
K82014,flood,222.75,256.92857142857144,-0.13302752293526213,4,56,0.1635468774364085
K82015,flood,264.2,271.2,-0.025811209439432853,5,55,0.9573285993515046
K82016,flood,1036.6,941.4909090909091,0.10101965934097637,5,55,0.17254661227044377
K82024,flood,559.75,493.05357142857144,0.13527217413322312,4,56,0.16816250156049317
K82025,flood,633.4,554.1272727272727,0.14305870000302295,5,55,0.05247430886913823
K82026,flood,1085.2,946.6363636363636,0.14637472390265924,5,55,0.08692594187563035
K82027,flood,219.0,193.98181818181817,0.12897178742083676,5,55,0.11447633820609034
K82032,flood,639.6,543.5090909090909,0.17679724350149795,5,55,0.022986110379748882
K82037,flood,544.25,539.2857142857143,0.009205298013227873,4,56,0.71103942130324
K82038,flood,764.0,838.8928571428571,-0.08927583124004851,4,56,0.20254616441423656
K82039,flood,566.4,544.5090909090909,0.040203018565439695,5,55,0.5652482476428682
K82040,flood,372.0,422.32142857142856,-0.1191543340377728,4,56,0.1822674505101639
K82051,flood,419.75,440.9107142857143,-0.0479931959012317,4,56,0.6781529346726063
K82054,flood,509.2,460.2,0.10647544545826494,5,55,0.11451159585696495
K82055,flood,657.5,545.4285714285714,0.205474070193442,4,56,0.06834254900418876
K82057,flood,423.8,430.76363636363635,-0.016165794360928146,5,55,0.7890775649184731
K82058,flood,290.0,264.5357142857143,0.09626029431582354,4,56,0.28599848239275394
K82059,flood,381.6,343.3272727272727,0.11147593073102108,5,55,0.16421180768906263
K82061,flood,222.5,197.01785714285714,0.12933925496172913,4,56,0.08032695499233854
K82064,flood,195.8,172.78181818181818,0.13322108807667826,5,55,0.16021695028868832
K82065,flood,732.0,616.2545454545455,0.18782085324805778,5,55,0.0255111849371795
K82067,flood,699.4,546.8723404255319,0.27890907676095755,5,55,
K82068,flood,281.0,258.3636363636364,0.08761435608692333,5,55,0.09992365705043266
K82070,flood,752.0,800.6071428571429,-0.06071285185342824,4,56,0.44979917788974755
K82073,flood,1233.75,1227.5892857142858,0.005018546803399743,4,56,0.8011109214956624
K82074,flood,282.4,237.7674418604651,0.18771517996791154,5,55,
K82076,flood,438.2,441.1707317073171,-0.0067337461300157565,5,55,
K82078,flood,310.5,323.7857142857143,-0.041032428854936125,4,56,1.0
K82079,flood,446.25,416.32142857142856,0.07188813588384556,4,56,0.2600676952587292
K82610,flood,308.2,280.0181818181818,0.10064281540123791,5,55,0.19916490958331168
K82615,flood,448.0,415.4,0.07847857486740864,5,55,0.23921298040285588
K82617,flood,331.0,292.25454545454545,0.13257434366011625,5,55,0.07310759091762277
K82621,flood,168.5,153.19642857142858,0.09989509266749098,4,56,0.16355273201645215
K82631,flood,681.2,516.1636363636363,0.31973651766467365,5,55,0.01192683683264134
K82633,flood,348.4,314.94545454545454,0.10622329984956454,5,55,0.30944295585002035
K83002,flood,1683.8,1664.1636363636364,0.0117995389439341,5,55,0.7080620705854216
K83003,flood,490.6,426.3636363636364,0.15066098080988122,5,55,0.023768145044618206
K83005,flood,745.6,660.0,0.12969696969677322,5,55,0.039437989396340446
K83006,flood,333.8,363.43636363636364,-0.08154484966709262,5,55,0.2968303512537849
K83007,flood,554.4,517.4363636363636,0.07143610105752392,5,55,0.2669430165643336
K83008,flood,506.0,443.1636363636364,0.14179043242767705,5,55,0.03694300235910714
K83009,flood,563.0,495.7090909090909,0.1357467723001957,5,55,0.09197050344415214
K83010,flood,755.8,736.5818181818182,0.026091034755098743,5,55,0.309436233717695
K83011,flood,613.2,545.8545454545455,0.12337619079319219,5,55,0.04628325599773241
K83012,flood,528.0,453.8363636363636,0.16341492728620702,5,55,0.02463738628617893
K83013,flood,680.4,627.3090909090909,0.08463277491146447,5,55,0.12733561707189708
K83014,flood,801.2,696.9818181818182,0.14952783429831945,5,55,0.09197501994021859
K83015,flood,590.2,555.8909090909091,0.06171910773849051,5,55,0.13413150170956153
K83017,drought,536.6428571428571,473.6521739130435,0.13298932570980854,14,46,0.0009550047595340833
K83018,flood,487.75,486.5357142857143,0.0024957791969412277,4,56,0.7669393363623136
K83019,flood,332.2,310.03636363636366,0.07148721557565484,5,55,0.18992178084706757
K83020,flood,190.6,138.25,0.37866184448189033,5,55,
K83021,flood,970.6,906.8727272727273,0.07027146236810089,5,55,0.17252871996074004
K83022,flood,396.4,318.8545454545455,0.2432000912349103,5,55,0.026409498672444593
K83023,flood,462.0,412.92727272727274,0.11884109022031013,5,55,0.0844628357688281
K83024,flood,475.4,421.0,0.1292161520186954,5,55,0.02298801147282417
K83025,flood,597.8,506.2,0.18095614381631572,5,55,0.022184219249751957
K83026,flood,842.6,766.5272727272727,0.09924334068631951,5,55,0.06495339200389405
K83027,flood,326.4,318.23636363636365,0.025652745243591794,5,55,0.6206964984829358
K83028,flood,638.6,546.4909090909091,0.16854642845229834,5,55,0.01438104201089135
K83029,flood,527.0,483.0,0.09109730848842423,5,55,0.07100312211432706
K83030,flood,434.4,419.1090909090909,0.036484317383106646,5,55,0.6019601068852254
K83031,flood,298.75,323.1607142857143,-0.07553738188626676,4,56,0.272752490645776
K83032,flood,1150.4,1022.9090909090909,0.12463562033404109,5,55,0.021428370657273783
K83035,flood,192.2,168.72727272727272,0.1391163793095203,5,55,0.07303182217246067
K83036,flood,617.6,585.3272727272728,0.05513620973494133,5,55,0.48677638017907365
K83037,flood,604.2,613.0181818181818,-0.014384861786665246,5,55,0.8409998237218159
K83039,flood,546.2,467.9818181818182,0.16713936050315897,5,55,0.0061122729537479905
K83040,flood,512.8,412.1636363636364,0.2441660417304057,5,55,0.012383199932963553
K83041,flood,962.8,890.7818181818182,0.08084828444870804,5,55,0.0797802645876312
K83042,flood,549.2,509.5090909090909,0.07790029618512359,5,55,0.21853345519070932
K83043,flood,550.4,536.1454545454545,0.02658708627233239,5,55,0.5296041806374634
K83044,flood,695.8,647.0,0.0754250386397597,5,55,0.1767215036217301
K83047,flood,1076.0,988.6909090909091,0.08830777152515981,5,55,0.20872431918420875
K83048,flood,266.6,234.76363636363635,0.1356102850056183,5,55,0.06300457742720615
K83049,flood,684.25,664.7321428571429,0.02936198791130568,4,56,0.44978658289452766
K83050,flood,223.2,196.6909090909091,0.1347753743753547,5,55,0.09195243735923898
K83051,flood,839.0,815.4909090909091,0.028828145902042586,5,55,0.335578929501522
K83052,flood,1028.2,904.0181818181818,0.13736650509829748,5,55,0.12083186606424169
K83053,flood,268.0,244.27272727272728,0.09713435057645382,5,55,0.18993409350219415
K83055,flood,302.2,282.05454545454546,0.0714239669951699,5,55,0.1448731947958484
K83056,flood,134.8,134.92727272727274,-0.000943269101192293,5,55,0.7993517112546153
K83059,flood,785.2,685.8,0.14494021580614633,5,55,0.2556082249107463
K83064,flood,760.8,666.0545454545454,0.14224879207250776,5,55,0.03235158633543029
K83065,flood,281.8,238.05454545454546,0.18376231574046387,5,55,0.04927053178866071
K83066,flood,765.8,659.8,0.1606547438615328,5,55,0.04778658788682287
K83068,flood,305.6,274.03636363636366,0.1151804670908748,5,55,0.13070725043412337
K83069,flood,128.6,137.4909090909091,-0.0646654324248141,5,55,0.9893269326361351
K83070,flood,410.8,392.7090909090909,0.04606694754375055,5,55,0.31582527897602
K83076,flood,279.8,277.96363636363634,0.006606488749322252,5,55,0.5834484414582966
K83077,flood,411.4,412.54545454545456,-0.0027765535478117844,5,55,0.8830296079461958
K83080,flood,142.6,151.4909090909091,-0.05868939030206107,5,55,0.5650752349696275
K83081,flood,78.2,71.87272727272727,0.0880344042487119,5,55,0.35596321362471894
K83601,flood,432.2,385.6363636363636,0.12074493163570764,5,55,0.04343009850214336
K83610,flood,425.0,402.8181818181818,0.05506657639345392,5,55,0.2846104513924044
K83614,flood,333.4,283.45454545454544,0.17620269403401595,5,55,0.07527516220410292
K83616,flood,271.0,236.1090909090909,0.1477745264124344,5,55,0.004201001500842345
K83618,flood,409.4,346.2909090909091,0.18224299065367922,5,55,0.022171239024470595
K83620,flood,354.2,330.09090909090907,0.07303773065249154,5,55,0.5651779860162717
K83621,flood,367.4,343.4727272727273,0.0696628023924708,5,55,0.34230736990537247
K83622,flood,624.4,544.5090909090909,0.14672098303699513,5,55,0.032370814544797885
K83625,flood,287.4,225.61702127659575,0.27384006035336933,5,55,
K84012,flood,296.5,286.94642857142856,0.03329391997001285,4,56,0.6248217236928094
K84024,flood,359.5,391.32142857142856,-0.08131787898126519,4,56,0.5733668446684659
K84028,flood,1535.75,1500.5357142857142,0.023467809115776384,4,56,0.5240170748383761
K84030,drought,622.0,665.25,-0.06501315294992106,4,56,0.5733774992023407
K84030,flood,697.0,659.8928571428571,0.05623207230602514,4,56,0.29961446663249325
K84038,flood,626.25,595.8571428571429,0.051006952769034455,4,56,0.45874137212614685
K84046,drought,173.0,176.41071428571428,-0.01933394068214565,4,56,0.9291304353835057
K84046,flood,185.25,175.53571428571428,0.0553407934890032,4,56,0.48599783581109623
K84047,drought,314.0,329.64285714285717,-0.047453954496064134,4,56,0.964536099239958
K84047,flood,352.0,326.92857142857144,0.07668778675965177,4,56,0.3207168483457705
K84052,flood,655.75,562.625,0.16551877360557118,4,56,0.10001130942774487
K84055,flood,408.25,437.80357142857144,-0.06750418077237104,4,56,0.6781867094100757
K84056,flood,295.25,253.89285714285714,0.1628921085940975,4,56,0.08560416890198676
K84058,flood,394.5,376.875,0.04676616915410477,4,56,0.26639091573545415
K84059,flood,447.75,405.75,0.10351201478717557,4,56,0.13834948736890554
K84062,flood,392.5,327.89285714285717,0.1970373597641305,4,56,0.07537743813675095
K84065,drought,117.5,119.0,-0.012605042016700797,4,56,0.882184407415584
K84065,flood,135.75,117.69642857142857,0.15339098770921109,4,56,0.059815864072611934
K84613,flood,856.5,818.0535714285714,0.04699744602818902,4,56,0.49546800511264555
L81004,drought,615.0,682.438596491228,-0.0988200210800886,3,57,0.2285256252183514
L81004,flood,736.2857142857143,671.5094339622641,0.09646369365377214,7,53,0.09274482113102923
L81010,flood,354.42857142857144,308.58490566037733,0.14856094684845092,7,53,0.1670221824202155
L81016,drought,297.3333333333333,353.82456140350877,-0.15965886552910058,3,57,0.01391764180891141
L81016,flood,370.85714285714283,348.37735849056605,0.06452711067077282,7,53,0.05164776017954131
L81020,flood,256.6666666666667,211.57894736842104,0.21310116086134787,3,57,0.020143738692383797
L81021,drought,408.0,424.05263157894734,-0.03785528112191638,3,57,0.838719050197446
L81021,flood,488.85714285714283,414.58490566037733,0.1791484354170608,7,53,0.0030828973121572365
L81025,flood,698.5714285714286,617.6037735849056,0.13109967660400104,7,53,0.09274028478006317
L81027,flood,380.6666666666667,341.3333333333333,0.11523437499966252,3,57,0.197391273037261
L81029,flood,470.2857142857143,430.0188679245283,0.09363971993935735,7,53,0.09963642637361525
L81030,flood,253.14285714285714,214.73584905660377,0.17885699222932513,7,53,0.015592651772165471
L81034,drought,1001.3333333333334,1090.842105263158,-0.0820547460515829,3,57,0.40595541920586253
L81034,flood,1269.142857142857,1062.2264150943397,0.1947950447362446,7,53,0.0027562949663874157
L81039,flood,953.6666666666666,888.8245614035088,0.07295264788890979,3,57,0.23515311519305737
L81040,drought,552.3333333333334,576.5964912280701,-0.042079961053903644,3,57,0.7730885285570869
L81040,flood,625.1428571428571,568.811320754717,0.09903378208664794,7,53,0.0451122883396746
L81044,drought,493.3333333333333,485.6140350877193,0.015895953757192684,3,57,0.5756959888164528
L81044,flood,506.14285714285717,483.33962264150944,0.047178491961155845,7,53,0.17792310679427448
L81045,flood,591.8571428571429,542.2264150943396,0.09153137210048452,7,53,0.36300963265035
L81050,flood,335.2857142857143,286.37735849056605,0.17078290006152355,7,53,0.01206048639410169
L81051,drought,852.3333333333334,929.7543859649123,-0.08327043550447683,3,57,0.32526395208346104
L81051,flood,1004.4285714285714,915.5094339622641,0.09712530987406005,7,53,0.0331565997810066
L81058,drought,386.3333333333333,418.6666666666667,-0.07722929936287296,3,57,0.3088121025437923
L81058,flood,450.0,412.6981132075472,0.09038540666553325,7,53,0.04893351803113117
L81059,flood,380.42857142857144,335.8301886792453,0.13280039809580585,7,53,0.060522577705408594
L81064,flood,304.4,365.575,-0.16733912329845496,5,55,
L81065,flood,624.3333333333334,444.6666666666667,0.4040479760110854,3,57,0.00993833295494117
L81066,drought,488.3333333333333,538.4736842105264,-0.09311569413203974,3,57,0.39643582137409905
L81066,flood,643.5714285714286,521.7547169811321,0.2334750556638823,7,53,0.002029764874386224
L81068,flood,459.3333333333333,449.280701754386,0.022374946307888752,3,57,0.7090617284726735
L81069,flood,423.42857142857144,389.92452830188677,0.08592443074178525,7,53,0.1854475482557434
L81070,flood,322.57142857142856,298.8490566037736,0.07937910943124604,7,53,0.19712534022684602
L81071,flood,424.6666666666667,389.70175438596493,0.08972223472718163,3,57,0.2929706808626287
L81073,flood,362.2857142857143,304.22641509433964,0.1908423999710209,7,53,0.02704445779997889
L81086,drought,1590.0,1571.0526315789473,0.012060301507530066,3,57,0.45553292214172303
L81086,flood,1657.4285714285713,1560.7169811320755,0.0619661293274861,7,53,0.04271695666614899
L81101,flood,183.0,264.225,-0.30740845869880823,7,53,
L81122,flood,270.7142857142857,235.58490566037736,0.14911558087852317,7,53,0.017667501376282972
L81123,flood,246.0,224.20754716981133,0.0971976773537699,7,53,0.11732980588407743
L81132,flood,223.14285714285714,206.0754716981132,0.0828210427180955,7,53,0.16003784097356832
L81600,drought,282.0,284.0,-0.007042253521101965,3,57,0.9189400737421712
L81600,flood,360.85714285714283,273.7358490566038,0.31826775375046185,7,53,0.005138555975700407
L81617,flood,184.33333333333334,148.91228070175438,0.23786522148756392,3,57,0.16429084410203476
L81643,drought,567.6666666666666,603.280701754386,-0.05903393724362805,3,57,0.4253663710108643
L81643,flood,667.0,592.8490566037735,0.12507558639105612,7,53,0.012465664146261646
L81644,flood,309.14285714285717,268.37735849056605,0.1518961915469192,7,53,0.01880626577229524
L81670,drought,260.3333333333333,290.4736842105263,-0.10376275895355958,3,57,0.19151602473796536
L81670,flood,323.0,284.47169811320754,0.1354380844990928,7,53,0.00754686776395157
L82017,flood,96.75,84.94642857142857,0.1389531217137311,4,56,0.31344643772720293
L82018,flood,677.5,625.0,0.0839999999998656,4,56,0.19732148658549942
L82036,flood,436.75,406.64285714285717,0.07403829263990218,4,56,0.48615540925540346
L82038,flood,700.75,611.2321428571429,0.14645476058289159,4,56,0.10952211796057965
L82044,flood,375.75,400.44642857142856,-0.06167224080252154,4,56,0.5143535251880413
L82047,flood,507.0,445.8392857142857,0.1371810790240044,4,56,0.1344816663664931
L82056,flood,481.0,468.57142857142856,0.02652439024384587,4,56,0.6039834221833387
L82059,flood,275.0,260.5892857142857,0.05530048653442765,4,56,0.25384253029310333
L82068,flood,383.75,325.76785714285717,0.1779860768508486,4,56,0.17479057081628677
L82070,flood,326.25,296.85714285714283,0.099013474494373,4,56,0.3354082590689095
L83007,flood,508.25,442.39285714285717,0.1488657463466401,4,56,0.06396764023956282
L83008,flood,1173.3333333333333,1052.982456140351,0.11429523492158412,3,57,0.07776582367953336
L83010,flood,225.0,208.31578947368422,0.0800909550274073,3,57,0.4974025887646456
L83014,flood,1186.0,1111.0350877192982,0.06747303762882972,3,57,0.16432015402616706
L83020,flood,706.0,589.4107142857143,0.1978065258881122,4,56,0.00834576197837354
L83021,flood,604.0,489.2456140350877,0.2345537347146208,3,57,0.02015066712016536
L83043,flood,661.3333333333334,554.9649122807018,0.19166693010429214,3,57,0.0721701909205819
L83054,flood,319.5,281.57142857142856,0.13470319634655364,4,56,0.025230112156703767
L83055,flood,776.3333333333334,678.1052631578947,0.14485666977107908,3,57,0.06701304338245723
L83059,flood,444.0,402.3859649122807,0.10341820718495398,3,57,0.12688743360931032
L83064,flood,653.0,558.7894736842105,0.16859753225928198,3,57,0.025167401680621287
L83070,flood,199.33333333333334,190.17543859649123,0.04815498154956231,3,57,0.5082162612072401
L83075,flood,269.3333333333333,241.8421052631579,0.11367428364116937,3,57,0.062056239425450695
L83081,flood,317.0,268.03508771929825,0.18268097918507575,3,57,0.032561817542257114
L83082,flood,134.33333333333334,87.2280701754386,0.5400241351506876,3,57,0.009928033231410551
L83086,flood,244.66666666666666,196.859649122807,0.24284823099422134,3,57,0.015267730357439259
L83088,flood,297.3333333333333,279.7543859649123,0.06283707512833424,3,57,0.3508541069328278
L83094,flood,390.0,354.10526315789474,0.10136741973812038,3,57,0.19738504598295437
L83100,flood,1909.6666666666667,1666.7719298245613,0.1457276382543387,3,57,0.057501937557626205
L83103,flood,798.3333333333334,781.7017543859649,0.021276118230553857,3,57,0.5642025517951873
L83131,flood,1376.6666666666667,1195.3333333333333,0.15170105967639302,3,57,0.029934936262411373
L83146,flood,205.33333333333334,155.3859649122807,0.3214406683958087,3,57,0.016008021208305967
L83148,flood,122.33333333333333,123.52631578947368,-0.00965771907391703,3,57,0.825444057804527
L83607,flood,302.3333333333333,243.8421052631579,0.23987337218406551,3,57,0.04535525301573459
L83639,flood,107.66666666666667,96.2280701754386,0.11886964448372365,3,57,0.0896746595208599
L84003,flood,383.0,353.9642857142857,0.08203006760142295,4,56,0.2793459927737606
L84004,flood,362.25,340.89285714285717,0.06265060240945469,4,56,0.29271658376765997
L84005,flood,245.83333333333334,236.96296296296296,0.03743357299140194,6,54,0.459685334404038
L84006,flood,265.8,239.16363636363636,0.11137296639758823,5,55,0.09722902913330468
L84007,flood,497.6666666666667,455.85185185185185,0.09172895677587943,6,54,0.15292369485799712
L84008,flood,419.0,419.0892857142857,-0.00021304699816730683,4,56,0.917385609082407
L84009,flood,762.8,758.4181818181818,0.005777575336218491,5,55,0.9147980341367328
L84010,flood,520.5,524.3928571428571,-0.007423551045412466,4,56,0.9881770449593857
L84012,flood,923.0,884.6428571428571,0.043358901897407626,4,56,0.29277694110184604
L84014,flood,346.2,337.74545454545455,0.025032299741527906,5,55,0.5208944800067422
L84015,flood,422.5,420.17857142857144,0.005524861878439851,4,56,0.7669456258114635
L84016,flood,284.6666666666667,264.6666666666667,0.07556675062943741,6,54,0.12348696991841711
L84018,flood,359.25,383.55357142857144,-0.06336421621101786,4,56,0.4677449927154814
L84021,flood,370.2,355.2909090909091,0.04196305204430123,5,55,0.601929821124193
L84022,flood,293.5,286.85714285714283,0.023157370517847647,4,56,0.6143638017260316
L84023,flood,637.4,566.8727272727273,0.12441465135650638,5,55,0.023805148958549502
L84024,flood,167.0,198.3272727272727,-0.15795746241211145,5,55,0.02217494737265272
L84025,flood,234.33333333333334,220.27777777777777,0.06380832282442667,6,54,0.28924192732328635
L84026,flood,1306.4,1352.9636363636364,-0.03441602945719301,5,55,0.9254160161625733
L84027,flood,823.0,641.8703703703703,0.28219035803885534,6,54,0.03304713544858734
L84028,flood,492.8,371.8545454545455,0.32524936436446855,5,55,0.05086748912282897
L84029,flood,160.6,169.36363636363637,-0.05174449812100429,5,55,0.6492558013286553
L84030,flood,396.5,333.92857142857144,0.18737967914382384,4,56,0.26639091573545415
L84031,drought,265.5,294.30357142857144,-0.09787027486162976,4,56,0.38195551507367675
L84031,flood,332.75,289.5,0.1493955094986204,4,56,0.0661347171706822
L84033,flood,746.5,731.0357142857143,0.021153940104519337,4,56,0.8705163804807449
L84034,flood,429.4,428.6,0.0018665422305135042,5,55,0.8305671759976065
L84036,flood,410.0,447.48214285714283,-0.08376232092243538,4,56,0.2996010370311245
L84037,flood,445.4,433.03636363636366,0.028551034974951803,5,55,0.3702171058320466
L84038,drought,418.25,458.51785714285717,-0.08782178603400254,4,56,0.09400862368715916
L84038,flood,478.25,454.23214285714283,0.052875732201008,4,56,0.23579122190581414
L84039,flood,256.6666666666667,253.0185185185185,0.014418502525010845,6,54,0.6047784317597162
L84040,flood,263.5,297.67857142857144,-0.11481703659229581,4,56,0.2538029403415274
L84041,flood,462.5,472.82142857142856,-0.021829443311382153,4,56,0.9881770449593857
L84043,drought,250.5,260.5892857142857,-0.038717193174661296,4,56,0.8010838613563358
L84043,flood,285.75,258.07142857142856,0.10725159147481282,4,56,0.24167856624006467
L84045,flood,437.8,382.8545454545455,0.14351522059135233,5,55,0.08210713687423976
L84046,flood,303.2,343.96363636363634,-0.11851147055679678,5,55,0.10273539607599369
L84047,flood,670.8,643.1272727272727,0.043028384032501164,5,55,0.470138792716559
L84048,flood,459.75,462.6607142857143,-0.006291250144723735,4,56,0.71103942130324
L84049,flood,280.0,258.3392857142857,0.08384599433160325,4,56,0.1423530330651162
L84050,flood,1027.0,1214.0181818181818,-0.15404891345032315,5,55,0.04778039902255717
L84051,flood,362.0,341.81481481481484,0.059052985155315305,6,54,0.3064213601585044
L84052,flood,420.0,365.72727272727275,0.1483967188661117,5,55,0.043433012101540214
L84053,flood,328.75,315.17857142857144,0.04305949008484916,4,56,0.5336450639117405
L84054,flood,488.4,463.7090909090909,0.05324654956073837,5,55,0.12079572688223815
L84058,flood,375.75,404.07142857142856,-0.07009015379158892,4,56,0.4954200772344288
L84059,flood,356.25,338.60714285714283,0.05210420841667986,4,56,0.3504905350050368
L84060,flood,459.5,468.94444444444446,-0.02013979386324342,6,54,0.9803390900828127
L84063,flood,203.75,181.375,0.12336319779394425,4,56,0.29272999774344743
L84065,flood,303.5,289.14814814814815,0.04963494299970024,6,54,0.3365180954190118
L84067,flood,383.4,395.8727272727273,-0.03150691223066498,5,55,0.6493240057538441
L84068,drought,271.0,289.9642857142857,-0.0654021431208485,4,56,0.5533518234883363
L84068,flood,327.0,285.9642857142857,0.14349943799125536,4,56,0.10309119643518767
L84069,flood,579.4,459.4727272727273,0.2610106446118334,5,55,0.05755824182300496
L84070,flood,261.25,292.0,-0.10530821917772155,4,56,
L84071,flood,147.0,247.8095238095238,-0.40680245964478423,3,57,
L84072,drought,227.0,256.64285714285717,-0.11550236571065496,4,56,0.15912983915223256
L84072,flood,291.5,252.03571428571428,0.15658211704628255,4,56,0.1972467661491566
L84075,flood,282.8333333333333,257.9074074074074,0.09664680117719401,6,54,0.45226393813206234
L84077,flood,583.5,395.462962962963,0.47548583469793126,6,54,0.0408288285441214
L84080,flood,397.1666666666667,313.31481481481484,0.26762811040756235,6,54,0.2893022447639656
L84081,flood,170.8,163.6909090909091,0.043429967788249715,5,55,0.4619444851320411
L84084,flood,455.25,466.0,-0.02306866952784749,4,56,0.940937105258366
L84606,flood,540.0,483.7090909090909,0.11637347767228991,5,55,0.10274495390556954
L84613,flood,117.16666666666667,112.72222222222223,0.039428289797580215,6,54,0.5296166022485829
L84616,flood,120.66666666666667,150.12820512820514,-0.19624252775274922,3,57,
L84617,flood,221.8,203.0909090909091,0.09212175469963597,5,55,0.1340774120939615
L85001,flood,760.5,692.2321428571429,0.09861988907505419,4,56,0.13065582787739283
L85002,drought,338.6666666666667,380.4561403508772,-0.10984045005965778,3,57,0.4156034796341075
L85002,flood,455.85714285714283,368.1320754716981,0.2382978100259311,7,53,0.0029716289663530957
L85004,flood,569.75,539.5178571428571,0.05603548141518101,4,56,0.3739532154769465
L85006,flood,430.25,431.42857142857144,-0.0027317880794639044,4,56,0.9645341287339517
L85007,flood,488.5,459.17857142857144,0.06385626506947278,4,56,0.2927232908437669
L85008,flood,1084.6666666666667,996.7894736842105,0.08816023373277328,3,57,0.09316094477939262
L85010,drought,442.0,511.17543859649123,-0.13532621752384552,3,57,0.05749153728196945
L85010,flood,562.5714285714286,500.47169811320754,0.12408240204633884,7,53,0.016104889670692634
L85011,drought,364.3333333333333,357.2456140350877,0.019839905711283586,3,57,0.5641484132833443
L85011,flood,374.57142857142856,355.35849056603774,0.054066354161773786,7,53,0.2689566416160044
L85014,flood,672.75,539.4464285714286,0.2471117878773267,4,56,0.017045153089134395
L85015,flood,496.0,450.89285714285717,0.10003960396017411,4,56,0.08297011142234259
L85016,drought,526.6666666666666,546.7368421052631,-0.03670902323186715,3,57,0.6108759275620197
L85016,flood,561.5714285714286,543.6415094339623,0.032981144423835276,7,53,0.32769886523305947
L85017,flood,464.0,405.39285714285717,0.14456876046127665,4,56,0.03535200576742791
L85018,flood,234.25,200.17857142857142,0.17020517395097853,4,56,0.021601555092534024
L85020,flood,602.6666666666666,477.4561403508772,0.26224508543027925,3,57,0.01392161734424192
