,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[Y05548],0.092,0.137,-0.173,0.345,0.001,0.001,52204.0,17281.0,1.0
1|practice_id[Y05550],0.091,0.15,-0.195,0.369,0.001,0.001,48546.0,17651.0,1.0
1|practice_id[Y05552],-0.601,0.123,-0.824,-0.365,0.001,0.001,38845.0,19805.0,1.0
1|practice_id[Y05555],-1.01,0.128,-1.257,-0.772,0.001,0.001,38655.0,19759.0,1.0
1|practice_id[Y05564],0.069,0.154,-0.225,0.353,0.001,0.001,33057.0,20246.0,1.0
1|practice_id[Y05565],0.448,0.136,0.195,0.706,0.001,0.001,48318.0,17364.0,1.0
1|practice_id[Y05566],0.591,0.125,0.353,0.826,0.001,0.001,35437.0,20091.0,1.0
1|practice_id[Y05567],0.286,0.166,-0.023,0.6,0.001,0.001,39579.0,18715.0,1.0
1|practice_id[Y05568],-0.572,0.126,-0.807,-0.329,0.001,0.001,38452.0,19930.0,1.0
1|practice_id[Y05574],0.038,0.129,-0.204,0.282,0.001,0.001,34236.0,19209.0,1.0
1|practice_id[Y05576],-0.774,0.13,-1.022,-0.533,0.001,0.001,40369.0,19172.0,1.0
1|practice_id[Y05577],0.221,0.205,-0.161,0.612,0.001,0.001,26515.0,18813.0,1.0
1|practice_id[Y05583],0.107,0.131,-0.132,0.363,0.001,0.001,38626.0,20305.0,1.0
1|practice_id[Y05600],-0.531,0.148,-0.807,-0.25,0.001,0.001,43667.0,18918.0,1.0
1|practice_id[Y05608],-0.74,0.132,-0.982,-0.487,0.001,0.001,36823.0,18873.0,1.0
1|practice_id[Y05615],0.296,0.125,0.064,0.531,0.001,0.001,39227.0,19675.0,1.0
1|practice_id[Y05617],0.287,0.131,0.038,0.528,0.001,0.001,44246.0,17258.0,1.0
1|practice_id[Y05618],0.422,0.145,0.153,0.695,0.001,0.001,39941.0,19195.0,1.0
1|practice_id[Y05620],-0.487,0.185,-0.832,-0.136,0.001,0.001,30425.0,19115.0,1.0
1|practice_id[Y05622],-0.979,0.135,-1.232,-0.725,0.001,0.001,34624.0,19883.0,1.0
1|practice_id[Y05625],-0.859,0.122,-1.082,-0.623,0.001,0.001,34090.0,18872.0,1.0
1|practice_id[Y05631],0.215,0.181,-0.131,0.548,0.001,0.001,34297.0,19852.0,1.0
1|practice_id[Y05632],0.775,0.155,0.479,1.06,0.001,0.001,32685.0,20171.0,1.0
1|practice_id[Y05635],0.369,0.218,-0.055,0.765,0.001,0.001,27780.0,19779.0,1.0
1|practice_id[Y05638],-0.963,0.154,-1.251,-0.674,0.001,0.001,31003.0,20795.0,1.0
1|practice_id[Y05639],0.21,0.196,-0.168,0.57,0.001,0.001,30146.0,20513.0,1.0
1|practice_id[Y05640],-0.564,0.154,-0.857,-0.278,0.001,0.001,30331.0,19872.0,1.0
1|practice_id[Y05645],-0.336,0.172,-0.658,-0.011,0.001,0.001,30588.0,19796.0,1.0
1|practice_id[Y05648],0.754,0.129,0.512,0.995,0.001,0.001,32584.0,19971.0,1.0
1|practice_id[Y05658],0.069,0.142,-0.189,0.343,0.001,0.001,34533.0,19438.0,1.0
1|practice_id[Y05663],-0.192,0.177,-0.512,0.15,0.001,0.001,29490.0,18245.0,1.0
1|practice_id[Y05671],0.864,0.198,0.495,1.237,0.001,0.001,29783.0,18641.0,1.0
1|practice_id[Y05672],0.422,0.139,0.168,0.69,0.001,0.001,31704.0,19918.0,1.0
1|practice_id[Y05674],-0.049,0.146,-0.325,0.227,0.001,0.001,33376.0,19478.0,1.0
1|practice_id[Y05675],-0.462,0.155,-0.75,-0.168,0.001,0.001,32960.0,18487.0,1.0
1|practice_id[Y05676],0.494,0.153,0.214,0.79,0.001,0.001,34297.0,20731.0,1.0
1|practice_id[Y05682],-0.15,0.153,-0.446,0.131,0.001,0.001,32004.0,20112.0,1.0
1|practice_id[Y05686],0.173,0.144,-0.096,0.444,0.001,0.001,30069.0,19532.0,1.0
1|practice_id[Y05687],0.264,0.14,0.008,0.534,0.001,0.001,37281.0,20285.0,1.0
1|practice_id[Y05689],0.241,0.162,-0.059,0.547,0.001,0.001,34087.0,20067.0,1.0
1|practice_id[Y05690],-0.808,0.145,-1.086,-0.542,0.001,0.001,32420.0,19174.0,1.0
1|practice_id[Y05695],-0.486,0.144,-0.752,-0.209,0.001,0.001,31640.0,20211.0,1.0
1|practice_id[Y05717],-0.235,0.148,-0.508,0.044,0.001,0.001,33299.0,19752.0,1.0
1|practice_id[Y05719],-0.2,0.148,-0.476,0.084,0.001,0.001,34103.0,19398.0,1.0
1|practice_id[Y05720],0.307,0.175,-0.023,0.635,0.001,0.001,31231.0,20208.0,1.0
1|practice_id[Y05724],0.219,0.153,-0.07,0.501,0.001,0.001,29533.0,20161.0,1.0
1|practice_id[Y05731],0.024,0.16,-0.275,0.327,0.001,0.001,32624.0,19223.0,1.0
1|practice_id[Y05733],0.795,0.148,0.519,1.073,0.001,0.001,32063.0,20154.0,1.0
1|practice_id[Y05735],-0.549,0.15,-0.821,-0.257,0.001,0.001,34134.0,20553.0,1.0
1|practice_id[Y05736],-0.77,0.149,-1.045,-0.482,0.001,0.001,31636.0,20676.0,1.0
1|practice_id[Y05738],0.346,0.148,0.068,0.624,0.001,0.001,29440.0,19423.0,1.0
1|practice_id[Y05741],-0.872,0.15,-1.15,-0.59,0.001,0.001,31730.0,19748.0,1.0
1|practice_id[Y05743],0.216,0.153,-0.065,0.508,0.001,0.001,32900.0,20396.0,1.0
1|practice_id[Y05744],-0.15,0.186,-0.504,0.198,0.001,0.001,34463.0,19971.0,1.0
1|practice_id[Y05747],0.735,0.16,0.434,1.034,0.001,0.001,32267.0,18900.0,1.0
1|practice_id[Y05749],-0.454,0.149,-0.731,-0.17,0.001,0.001,30729.0,19610.0,1.0
1|practice_id[Y05751],-0.555,0.166,-0.864,-0.243,0.001,0.001,28972.0,19915.0,1.0
1|practice_id[Y05753],0.531,0.148,0.251,0.803,0.001,0.001,33654.0,19667.0,1.0
1|practice_id[Y05754],-0.64,0.148,-0.924,-0.369,0.001,0.001,29990.0,18922.0,1.0
1|practice_id[Y05755],1.01,0.149,0.725,1.285,0.001,0.001,31578.0,20908.0,1.0
1|practice_id[Y05762],-0.395,0.153,-0.685,-0.11,0.001,0.001,32643.0,18724.0,1.0
1|practice_id[Y05763],0.61,0.158,0.316,0.907,0.001,0.001,30102.0,19932.0,1.0
1|practice_id[Y05764],-0.742,0.159,-1.048,-0.449,0.001,0.001,32750.0,19195.0,1.0
1|practice_id[Y05769],-0.651,0.22,-1.05,-0.222,0.001,0.001,28806.0,19434.0,1.0
1|practice_id[Y05776],-0.768,0.158,-1.057,-0.463,0.001,0.001,31138.0,19653.0,1.0
1|practice_id[Y05782],-0.099,0.167,-0.408,0.217,0.001,0.001,28799.0,19879.0,1.0
1|practice_id[Y05785],0.401,0.172,0.069,0.716,0.001,0.001,31147.0,20023.0,1.0
1|practice_id[Y05788],-0.87,0.163,-1.173,-0.558,0.001,0.001,28950.0,20032.0,1.0
1|practice_id[Y05805],0.411,0.16,0.11,0.711,0.001,0.001,31939.0,19321.0,1.0
1|practice_id[Y05807],-0.022,0.18,-0.367,0.309,0.001,0.001,28324.0,18009.0,1.0
1|practice_id[Y05808],-0.467,0.173,-0.779,-0.128,0.001,0.001,29399.0,18730.0,1.0
1|practice_id[Y05813],0.434,0.165,0.125,0.742,0.001,0.001,31389.0,20595.0,1.0
1|practice_id[Y05819],-0.955,0.169,-1.28,-0.648,0.001,0.001,30373.0,19481.0,1.0
1|practice_id[Y05823],-0.46,0.171,-0.776,-0.136,0.001,0.001,26498.0,19264.0,1.0
1|practice_id[Y05826],-0.961,0.197,-1.343,-0.606,0.001,0.001,31811.0,19663.0,1.0
1|practice_id[Y05827],0.597,0.166,0.29,0.915,0.001,0.001,29694.0,18948.0,1.0
1|practice_id[Y05828],-0.134,0.176,-0.46,0.198,0.001,0.001,26677.0,19538.0,1.0
1|practice_id[Y05843],0.105,0.173,-0.213,0.434,0.001,0.001,30308.0,19874.0,1.0
1|practice_id[Y05845],-0.51,0.179,-0.859,-0.187,0.001,0.001,30151.0,18909.0,1.0
1|practice_id[Y05846],0.498,0.201,0.127,0.882,0.001,0.001,27735.0,19560.0,1.0
1|practice_id[Y05848],0.538,0.188,0.193,0.895,0.001,0.001,28212.0,18982.0,1.0
1|practice_id[Y05849],-0.201,0.182,-0.533,0.153,0.001,0.001,29776.0,18938.0,1.0
1|practice_id[Y05853],0.973,0.176,0.644,1.306,0.001,0.001,30177.0,19499.0,1.0
1|practice_id[Y05858],0.72,0.185,0.379,1.078,0.001,0.001,27572.0,17326.0,1.0
1|practice_id[Y05863],-0.061,0.191,-0.447,0.277,0.001,0.001,28525.0,19349.0,1.0
1|practice_id[Y05870],-0.982,0.183,-1.321,-0.635,0.001,0.001,27331.0,19336.0,1.0
1|practice_id[Y05871],-1.14,0.177,-1.472,-0.812,0.001,0.001,28571.0,19653.0,1.0
1|practice_id[Y05873],0.929,0.186,0.574,1.272,0.001,0.001,30457.0,19567.0,1.0
1|practice_id[Y05879],-0.334,0.183,-0.678,0.013,0.001,0.001,29817.0,20357.0,1.0
1|practice_id[Y05880],-0.401,0.179,-0.736,-0.058,0.001,0.001,26860.0,18839.0,1.0
1|practice_id[Y05889],0.179,0.184,-0.175,0.516,0.001,0.001,29337.0,19935.0,1.0
1|practice_id[Y05892],0.217,0.204,-0.162,0.606,0.001,0.001,27612.0,19267.0,1.0
1|practice_id[Y05897],0.355,0.188,-0.004,0.701,0.001,0.001,29910.0,19713.0,1.0
1|practice_id[Y05898],0.439,0.184,0.095,0.784,0.001,0.001,27545.0,18656.0,1.0
1|practice_id[Y05904],-0.079,0.204,-0.452,0.309,0.001,0.001,31151.0,18894.0,1.0
1|practice_id[Y05915],0.574,0.211,0.185,0.982,0.001,0.001,25922.0,18955.0,1.0
1|practice_id[Y05918],0.911,0.191,0.545,1.264,0.001,0.001,27072.0,19441.0,1.0
1|practice_id[Y05919],0.407,0.197,0.03,0.769,0.001,0.001,29211.0,20102.0,1.0
1|practice_id[Y05920],0.176,0.19,-0.174,0.535,0.001,0.001,27613.0,19107.0,1.0
1|practice_id[Y05923],0.159,0.229,-0.274,0.591,0.001,0.001,28853.0,20029.0,1.0
1|practice_id[Y05924],0.788,0.198,0.43,1.17,0.001,0.001,25502.0,19523.0,1.0
1|practice_id[Y05925],-0.604,0.19,-0.96,-0.248,0.001,0.001,28981.0,19385.0,1.0
1|practice_id[Y05926],0.457,0.192,0.098,0.821,0.001,0.001,30480.0,19134.0,1.0
1|practice_id[Y05927],0.633,0.191,0.27,0.994,0.001,0.001,28120.0,19358.0,1.0
1|practice_id[Y05928],-0.456,0.191,-0.809,-0.093,0.001,0.001,28557.0,19034.0,1.0
1|practice_id[Y05942],-0.238,0.191,-0.594,0.123,0.001,0.001,31093.0,19589.0,1.0
1|practice_id[Y05943],-0.456,0.189,-0.806,-0.103,0.001,0.001,30050.0,18474.0,1.0
1|practice_id[Y05948],0.181,0.197,-0.182,0.56,0.001,0.001,30383.0,18738.0,1.0
1|practice_id[Y05954],0.33,0.221,-0.08,0.745,0.001,0.001,27893.0,19579.0,1.0
1|practice_id[Y05960],-0.7,0.205,-1.065,-0.292,0.001,0.001,29138.0,18654.0,1.0
1|practice_id[Y05961],0.879,0.218,0.456,1.275,0.001,0.001,25572.0,19426.0,1.0
1|practice_id[Y05963],0.478,0.197,0.111,0.845,0.001,0.001,30844.0,20572.0,1.0
1|practice_id[Y05964],0.216,0.206,-0.168,0.608,0.001,0.001,29821.0,19291.0,1.0
1|practice_id[Y05972],-0.582,0.212,-0.987,-0.191,0.001,0.001,28717.0,20125.0,1.0
1|practice_id[Y05976],0.122,0.208,-0.268,0.512,0.001,0.001,28418.0,19216.0,1.0
1|practice_id[Y05989],-0.135,0.218,-0.545,0.271,0.001,0.001,28309.0,20002.0,1.0
1|practice_id[Y05993],1.008,0.212,0.61,1.406,0.001,0.001,24595.0,19270.0,1.0
1|practice_id[Y05994],-0.218,0.234,-0.651,0.231,0.001,0.002,31053.0,18099.0,1.0
1|practice_id[Y06001],-0.009,0.202,-0.396,0.365,0.001,0.001,28007.0,19618.0,1.0
1|practice_id[Y06005],0.716,0.219,0.302,1.122,0.001,0.001,28159.0,19519.0,1.0
1|practice_id[Y06007],-0.741,0.225,-1.161,-0.317,0.001,0.001,28236.0,18109.0,1.0
1|practice_id[Y06010],0.124,0.215,-0.283,0.53,0.001,0.001,26733.0,20360.0,1.0
1|practice_id[Y06014],0.648,0.212,0.263,1.061,0.001,0.001,27313.0,19088.0,1.0
1|practice_id[Y06030],-0.849,0.225,-1.266,-0.422,0.001,0.001,29123.0,18392.0,1.0
1|practice_id[Y06032],-0.423,0.224,-0.849,-0.011,0.001,0.001,28202.0,19398.0,1.0
1|practice_id[Y06034],-0.745,0.217,-1.159,-0.338,0.001,0.001,29267.0,19805.0,1.0
1|practice_id[Y06036],0.104,0.232,-0.325,0.545,0.001,0.001,28112.0,20373.0,1.0
1|practice_id[Y06039],-0.054,0.225,-0.489,0.361,0.001,0.001,23275.0,20044.0,1.0
1|practice_id[Y06041],0.482,0.232,0.063,0.929,0.001,0.001,27660.0,20042.0,1.0
1|practice_id[Y06043],0.108,0.229,-0.326,0.532,0.001,0.001,28462.0,18958.0,1.0
1|practice_id[Y06044],0.729,0.216,0.318,1.129,0.001,0.001,26170.0,19792.0,1.0
1|practice_id[Y06046],0.321,0.225,-0.098,0.747,0.001,0.001,31813.0,18987.0,1.0
1|practice_id[Y06047],1.202,0.227,0.771,1.624,0.001,0.001,26283.0,18419.0,1.0
1|practice_id[Y06048],0.489,0.227,0.054,0.908,0.001,0.001,28845.0,18649.0,1.0
1|practice_id[Y06052],-0.39,0.217,-0.814,0.002,0.001,0.001,27526.0,19760.0,1.0
1|practice_id[Y06056],1.075,0.223,0.65,1.487,0.001,0.001,27585.0,19626.0,1.0
1|practice_id[Y06077],-0.254,0.231,-0.698,0.174,0.001,0.001,27933.0,19285.0,1.0
1|practice_id[Y06095],0.044,0.232,-0.393,0.476,0.001,0.001,29074.0,19691.0,1.0
date_code|practice_id[A81001],0.635,0.135,0.388,0.896,0.001,0.001,32513.0,18917.0,1.0
date_code|practice_id[A81002],0.666,0.134,0.41,0.912,0.001,0.001,35584.0,20191.0,1.0
date_code|practice_id[A81003],0.574,0.181,0.238,0.913,0.001,0.001,30062.0,19074.0,1.0
date_code|practice_id[A81004],0.938,0.133,0.681,1.18,0.001,0.001,35488.0,20317.0,1.0
date_code|practice_id[A81005],0.275,0.107,0.076,0.477,0.001,0.001,31928.0,18515.0,1.0
date_code|practice_id[A81006],1.077,0.136,0.82,1.328,0.001,0.001,36461.0,20223.0,1.0
date_code|practice_id[A81007],0.561,0.106,0.359,0.761,0.001,0.001,32934.0,20247.0,1.0
date_code|practice_id[A81008],-1.002,0.239,-1.448,-0.548,0.002,0.001,24644.0,19160.0,1.0
date_code|practice_id[A81009],-0.807,0.135,-1.066,-0.557,0.001,0.001,34038.0,19589.0,1.0
date_code|practice_id[A81011],0.467,0.106,0.266,0.663,0.001,0.001,31320.0,19879.0,1.0
date_code|practice_id[A81012],0.332,0.136,0.08,0.588,0.001,0.001,35395.0,19967.0,1.0
date_code|practice_id[A81013],0.562,0.106,0.362,0.761,0.001,0.001,34771.0,20145.0,1.0
date_code|practice_id[A81014],-0.874,0.134,-1.117,-0.613,0.001,0.001,37303.0,20348.0,1.0
date_code|practice_id[A81015],-0.544,0.128,-0.794,-0.311,0.001,0.001,31010.0,19983.0,1.0
date_code|practice_id[A81016],-0.041,0.136,-0.305,0.206,0.001,0.001,35790.0,18494.0,1.0
date_code|practice_id[A81017],0.013,0.135,-0.235,0.275,0.001,0.001,34134.0,19371.0,1.0
date_code|practice_id[A81018],0.996,0.107,0.797,1.198,0.001,0.001,30123.0,19848.0,1.0
date_code|practice_id[A81019],0.118,0.135,-0.131,0.372,0.001,0.001,33334.0,19781.0,1.0
date_code|practice_id[A81020],0.19,0.135,-0.06,0.446,0.001,0.001,33473.0,19149.0,1.0
date_code|practice_id[A81021],0.073,0.136,-0.182,0.329,0.001,0.001,32941.0,20261.0,1.0
date_code|practice_id[A81022],-0.093,0.106,-0.299,0.1,0.001,0.001,31644.0,19409.0,1.0
date_code|practice_id[A81023],-0.152,0.135,-0.408,0.1,0.001,0.001,32937.0,19414.0,1.0
date_code|practice_id[A81025],0.919,0.136,0.669,1.179,0.001,0.001,35212.0,20411.0,1.0
date_code|practice_id[A81026],0.432,0.135,0.178,0.681,0.001,0.001,34272.0,19870.0,1.0
date_code|practice_id[A81027],1.15,0.107,0.943,1.347,0.001,0.001,31775.0,19849.0,1.0
date_code|practice_id[A81029],0.974,0.136,0.716,1.228,0.001,0.001,32988.0,20714.0,1.0
date_code|practice_id[A81030],0.43,0.135,0.177,0.681,0.001,0.001,34171.0,19384.0,1.0
date_code|practice_id[A81031],0.158,0.108,-0.044,0.36,0.001,0.001,32058.0,19891.0,1.0
date_code|practice_id[A81032],0.191,0.106,-0.008,0.388,0.001,0.001,31700.0,20168.0,1.0
date_code|practice_id[A81033],-0.954,0.172,-1.293,-0.637,0.001,0.001,28262.0,20141.0,1.0
date_code|practice_id[A81034],0.541,0.137,0.283,0.795,0.001,0.001,33020.0,19852.0,1.0
date_code|practice_id[A81035],0.041,0.136,-0.212,0.297,0.001,0.001,35248.0,19600.0,1.0
date_code|practice_id[A81036],0.197,0.137,-0.062,0.456,0.001,0.001,34833.0,20033.0,1.0
date_code|practice_id[A81037],0.485,0.136,0.233,0.742,0.001,0.001,35332.0,19726.0,1.0
date_code|practice_id[A81038],1.091,0.137,0.827,1.345,0.001,0.001,33742.0,19730.0,1.0
date_code|practice_id[A81039],0.411,0.106,0.21,0.606,0.001,0.001,33386.0,19909.0,1.0
date_code|practice_id[A81040],0.418,0.136,0.167,0.673,0.001,0.001,33448.0,19686.0,1.0
date_code|practice_id[A81041],0.201,0.106,-0.008,0.393,0.001,0.001,35118.0,19958.0,1.0
date_code|practice_id[A81042],1.216,0.135,0.962,1.472,0.001,0.001,35067.0,20820.0,1.0
date_code|practice_id[A81043],0.01,0.137,-0.247,0.267,0.001,0.001,34221.0,19410.0,1.0
date_code|practice_id[A81044],0.993,0.108,0.788,1.194,0.001,0.001,36396.0,19707.0,1.0
date_code|practice_id[A81045],-0.034,0.106,-0.239,0.159,0.001,0.001,32759.0,20106.0,1.0
date_code|practice_id[A81046],0.591,0.136,0.335,0.846,0.001,0.001,35596.0,19354.0,1.0
date_code|practice_id[A81047],-0.904,0.145,-1.169,-0.626,0.001,0.001,28191.0,18874.0,1.0
date_code|practice_id[A81048],1.178,0.106,0.977,1.376,0.001,0.001,33391.0,19648.0,1.0
date_code|practice_id[A81049],1.219,0.135,0.963,1.471,0.001,0.001,36077.0,20428.0,1.0
date_code|practice_id[A81051],0.779,0.134,0.535,1.034,0.001,0.001,36633.0,19734.0,1.0
date_code|practice_id[A81052],0.586,0.108,0.381,0.786,0.001,0.001,31229.0,20023.0,1.0
date_code|practice_id[A81053],0.235,0.108,0.033,0.437,0.001,0.001,31896.0,19593.0,1.0
date_code|practice_id[A81054],0.405,0.107,0.209,0.607,0.001,0.001,32344.0,19317.0,1.0
date_code|practice_id[A81056],0.119,0.134,-0.123,0.382,0.001,0.001,34761.0,19452.0,1.0
date_code|practice_id[A81057],0.59,0.136,0.327,0.84,0.001,0.001,36525.0,19125.0,1.0
date_code|practice_id[A81058],0.832,0.134,0.58,1.088,0.001,0.001,35687.0,19987.0,1.0
date_code|practice_id[A81060],0.518,0.107,0.321,0.719,0.001,0.001,33672.0,19545.0,1.0
date_code|practice_id[A81063],0.277,0.107,0.078,0.478,0.001,0.001,37866.0,18691.0,1.0
date_code|practice_id[A81064],0.664,0.135,0.414,0.921,0.001,0.001,34701.0,18204.0,1.0
date_code|practice_id[A81065],-0.066,0.136,-0.315,0.2,0.001,0.001,34164.0,19606.0,1.0
date_code|practice_id[A81066],0.535,0.106,0.337,0.735,0.001,0.001,30990.0,20161.0,1.0
date_code|practice_id[A81067],0.568,0.136,0.32,0.831,0.001,0.001,30333.0,19686.0,1.0
date_code|practice_id[A81069],-0.969,0.205,-1.355,-0.584,0.001,0.001,25638.0,18526.0,1.0
date_code|practice_id[A81070],1.167,0.106,0.973,1.374,0.001,0.001,32749.0,18998.0,1.0
date_code|practice_id[A81602],0.491,0.136,0.233,0.744,0.001,0.001,34303.0,20227.0,1.0
date_code|practice_id[A81605],-0.878,0.183,-1.22,-0.531,0.001,0.001,23135.0,18131.0,1.0
date_code|practice_id[A81608],0.664,0.135,0.406,0.912,0.001,0.001,36259.0,19600.0,1.0
date_code|practice_id[A81609],-0.103,0.253,-0.584,0.366,0.002,0.002,26982.0,19231.0,1.0
date_code|practice_id[A81610],-0.075,0.135,-0.328,0.177,0.001,0.001,34146.0,19305.0,1.0
date_code|practice_id[A81611],0.913,0.137,0.655,1.167,0.001,0.001,36145.0,18561.0,1.0
date_code|practice_id[A81612],0.842,0.106,0.639,1.037,0.001,0.001,31077.0,19152.0,1.0
date_code|practice_id[A81613],-0.753,0.17,-1.065,-0.429,0.001,0.001,24366.0,19034.0,1.0
date_code|practice_id[A81618],0.79,0.108,0.589,0.993,0.001,0.001,31959.0,18549.0,1.0
date_code|practice_id[A81621],0.943,0.136,0.693,1.201,0.001,0.001,34185.0,20268.0,1.0
date_code|practice_id[A81622],0.866,0.106,0.674,1.071,0.001,0.001,31228.0,19854.0,1.0
date_code|practice_id[A81623],-0.284,0.259,-0.771,0.196,0.002,0.002,26200.0,18327.0,1.0
date_code|practice_id[A81629],0.745,0.137,0.48,0.994,0.001,0.001,34864.0,19533.0,1.0
date_code|practice_id[A81630],0.687,0.135,0.432,0.937,0.001,0.001,36506.0,20198.0,1.0
date_code|practice_id[A81631],0.588,0.106,0.385,0.786,0.001,0.001,37060.0,19681.0,1.0
date_code|practice_id[A81632],-0.817,0.143,-1.088,-0.552,0.001,0.001,30665.0,19935.0,1.0
date_code|practice_id[A81633],0.234,0.136,-0.025,0.486,0.001,0.001,33104.0,19855.0,1.0
date_code|practice_id[A81634],0.972,0.135,0.707,1.217,0.001,0.001,32882.0,19886.0,1.0
date_code|practice_id[A82003],1.079,0.106,0.886,1.284,0.001,0.001,32739.0,19374.0,1.0
date_code|practice_id[A82004],0.238,0.107,0.031,0.43,0.001,0.001,32505.0,19780.0,1.0
date_code|practice_id[A82005],0.785,0.106,0.582,0.979,0.001,0.001,33372.0,20590.0,1.0
date_code|practice_id[A82006],0.567,0.106,0.371,0.769,0.001,0.001,32275.0,19183.0,1.0
date_code|practice_id[A82007],0.499,0.107,0.301,0.707,0.001,0.001,32652.0,20850.0,1.0
date_code|practice_id[A82008],-0.09,0.105,-0.292,0.103,0.001,0.001,34005.0,20142.0,1.0
date_code|practice_id[A82009],0.051,0.106,-0.162,0.24,0.001,0.001,31630.0,19169.0,1.0
date_code|practice_id[A82010],0.165,0.106,-0.032,0.367,0.001,0.001,35512.0,19087.0,1.0
date_code|practice_id[A82011],-0.147,0.224,-0.584,0.257,0.001,0.001,27877.0,17774.0,1.0
date_code|practice_id[A82012],0.55,0.106,0.348,0.748,0.001,0.001,32573.0,19081.0,1.0
date_code|practice_id[A82013],0.71,0.106,0.514,0.916,0.001,0.001,34174.0,20134.0,1.0
date_code|practice_id[A82014],1.156,0.106,0.955,1.35,0.001,0.001,31289.0,20181.0,1.0
date_code|practice_id[A82015],0.004,0.106,-0.198,0.203,0.001,0.001,30368.0,18482.0,1.0
date_code|practice_id[A82016],1.057,0.106,0.857,1.256,0.001,0.001,31971.0,20796.0,1.0
date_code|practice_id[A82017],-0.177,0.172,-0.508,0.14,0.001,0.001,25172.0,19542.0,1.0
date_code|practice_id[A82018],0.671,0.106,0.474,0.873,0.001,0.001,32101.0,19696.0,1.0
date_code|practice_id[A82019],0.193,0.106,-0.002,0.395,0.001,0.001,33247.0,20045.0,1.0
date_code|practice_id[A82020],0.75,0.107,0.553,0.951,0.001,0.001,33042.0,19499.0,1.0
date_code|practice_id[A82021],1.062,0.107,0.863,1.265,0.001,0.001,31585.0,19014.0,1.0
date_code|practice_id[A82022],-0.264,0.107,-0.468,-0.067,0.001,0.001,31543.0,19184.0,1.0
date_code|practice_id[A82023],0.733,0.107,0.534,0.937,0.001,0.001,30430.0,19082.0,1.0
date_code|practice_id[A82024],-0.683,0.106,-0.879,-0.478,0.001,0.001,32523.0,20295.0,1.0
date_code|practice_id[A82025],0.443,0.106,0.245,0.643,0.001,0.001,34112.0,18618.0,1.0
date_code|practice_id[A82026],0.593,0.107,0.399,0.799,0.001,0.001,34913.0,19374.0,1.0
date_code|practice_id[A82027],-1.039,0.107,-1.244,-0.843,0.001,0.001,34158.0,19705.0,1.0
date_code|practice_id[A82029],0.882,0.106,0.685,1.083,0.001,0.001,34350.0,18497.0,1.0
date_code|practice_id[A82030],0.487,0.107,0.291,0.691,0.001,0.001,34474.0,20321.0,1.0
date_code|practice_id[A82031],0.593,0.107,0.389,0.792,0.001,0.001,33008.0,19494.0,1.0
date_code|practice_id[A82032],0.446,0.107,0.245,0.647,0.001,0.001,33417.0,20650.0,1.0
date_code|practice_id[A82033],1.087,0.107,0.885,1.288,0.001,0.001,32940.0,19680.0,1.0
date_code|practice_id[A82034],-0.003,0.11,-0.198,0.216,0.001,0.001,32982.0,20116.0,1.0
date_code|practice_id[A82035],0.507,0.106,0.306,0.705,0.001,0.001,28383.0,19783.0,1.0
date_code|practice_id[A82036],-0.131,0.106,-0.329,0.069,0.001,0.001,34198.0,19680.0,1.0
date_code|practice_id[A82037],-0.021,0.107,-0.224,0.179,0.001,0.001,30190.0,19511.0,1.0
date_code|practice_id[A82038],0.531,0.106,0.325,0.723,0.001,0.001,33772.0,19440.0,1.0
date_code|practice_id[A82039],0.306,0.107,0.107,0.51,0.001,0.001,33838.0,19470.0,1.0
date_code|practice_id[A82040],-0.768,0.17,-1.097,-0.458,0.001,0.001,26406.0,19764.0,1.0
date_code|practice_id[A82041],0.302,0.106,0.1,0.501,0.001,0.001,33707.0,19569.0,1.0
date_code|practice_id[A82044],0.606,0.273,0.087,1.112,0.001,0.002,47388.0,18653.0,1.0
date_code|practice_id[A82045],0.874,0.106,0.674,1.073,0.001,0.001,34386.0,19252.0,1.0
date_code|practice_id[A82047],0.059,0.107,-0.145,0.259,0.001,0.001,31195.0,19709.0,1.0
date_code|practice_id[A82048],0.061,0.107,-0.139,0.259,0.001,0.001,32167.0,20569.0,1.0
date_code|practice_id[A82049],0.692,0.107,0.495,0.896,0.001,0.001,34360.0,18884.0,1.0
date_code|practice_id[A82050],0.451,0.107,0.252,0.651,0.001,0.001,35230.0,20255.0,1.0
date_code|practice_id[A82052],-0.013,0.172,-0.34,0.308,0.001,0.001,24008.0,18714.0,1.0
date_code|practice_id[A82053],0.126,0.106,-0.067,0.331,0.001,0.001,32151.0,20174.0,1.0
date_code|practice_id[A82055],0.941,0.106,0.742,1.141,0.001,0.001,34653.0,19981.0,1.0
date_code|practice_id[A82057],0.022,0.177,-0.305,0.361,0.001,0.001,28360.0,18578.0,1.0
date_code|practice_id[A82058],0.616,0.106,0.418,0.817,0.001,0.001,29847.0,19932.0,1.0
date_code|practice_id[A82060],0.561,0.122,0.333,0.791,0.001,0.001,29376.0,19173.0,1.0
date_code|practice_id[A82062],0.717,0.106,0.519,0.915,0.001,0.001,34416.0,20086.0,1.0
date_code|practice_id[A82064],0.471,0.273,-0.046,0.975,0.001,0.002,47550.0,18636.0,1.0
date_code|practice_id[A82065],-0.002,0.106,-0.198,0.2,0.001,0.001,32565.0,18708.0,1.0
