name,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[Y04567],0.152,0.094,-0.032,0.336,0.0,0.001,43818.0,17612.0,1.0
1|practice_id[Y04578],0.263,0.164,-0.073,0.574,0.001,0.001,30726.0,18938.0,1.0
1|practice_id[Y04585],0.834,0.089,0.657,1.005,0.0,0.001,38655.0,18657.0,1.0
1|practice_id[Y04586],0.811,0.088,0.635,0.983,0.0,0.001,38231.0,18568.0,1.0
1|practice_id[Y04587],0.811,0.09,0.625,0.978,0.0,0.001,40204.0,17883.0,1.0
1|practice_id[Y04588],0.616,0.088,0.439,0.785,0.0,0.001,38246.0,19135.0,1.0
1|practice_id[Y04594],0.147,0.09,-0.024,0.329,0.0,0.001,35048.0,18139.0,1.0
1|practice_id[Y04596],0.685,0.127,0.436,0.931,0.001,0.001,33487.0,19195.0,1.0
1|practice_id[Y04601],0.368,0.091,0.188,0.542,0.0,0.001,35047.0,19038.0,1.0
1|practice_id[Y04602],0.035,0.099,-0.155,0.233,0.0,0.001,42402.0,17865.0,1.0
1|practice_id[Y04603],-0.047,0.165,-0.373,0.269,0.001,0.001,23698.0,17824.0,1.0
1|practice_id[Y04604],-0.168,0.139,-0.444,0.099,0.001,0.001,28307.0,18981.0,1.0
1|practice_id[Y04609],0.414,0.131,0.153,0.671,0.001,0.001,30706.0,19526.0,1.0
1|practice_id[Y04610],0.239,0.095,0.05,0.424,0.0,0.001,44068.0,16801.0,1.0
1|practice_id[Y04611],0.241,0.132,-0.018,0.497,0.001,0.001,45329.0,17561.0,1.0
1|practice_id[Y04614],-0.059,0.14,-0.335,0.209,0.001,0.001,35508.0,18923.0,1.0
1|practice_id[Y04615],-0.183,0.257,-0.687,0.318,0.002,0.002,22685.0,18823.0,1.0
1|practice_id[Y04616],-0.332,0.282,-0.878,0.224,0.002,0.002,24488.0,18428.0,1.0
1|practice_id[Y04618],0.031,0.16,-0.283,0.344,0.001,0.001,33112.0,19528.0,1.0
1|practice_id[Y04621],0.2,0.09,0.019,0.372,0.0,0.001,38045.0,18145.0,1.0
1|practice_id[Y04625],-0.104,0.117,-0.329,0.127,0.001,0.001,35353.0,19770.0,1.0
1|practice_id[Y04628],-0.226,0.089,-0.4,-0.053,0.0,0.001,43642.0,18474.0,1.0
1|practice_id[Y04629],0.533,0.231,0.072,0.976,0.001,0.001,29996.0,20006.0,1.0
1|practice_id[Y04630],-0.056,0.089,-0.234,0.114,0.0,0.001,38163.0,18577.0,1.0
1|practice_id[Y04631],0.497,0.091,0.321,0.677,0.0,0.001,40322.0,18496.0,1.0
1|practice_id[Y04632],-0.291,0.091,-0.467,-0.112,0.0,0.001,37127.0,18336.0,1.0
1|practice_id[Y04633],-0.012,0.091,-0.184,0.171,0.0,0.001,41578.0,18928.0,1.0
1|practice_id[Y04637],-0.639,0.251,-1.137,-0.153,0.002,0.002,24859.0,17979.0,1.0
1|practice_id[Y04638],0.435,0.097,0.239,0.616,0.0,0.001,43053.0,18790.0,1.0
1|practice_id[Y04639],0.042,0.1,-0.148,0.246,0.0,0.001,47932.0,16650.0,1.0
1|practice_id[Y04641],0.43,0.096,0.243,0.619,0.0,0.001,42680.0,17579.0,1.0
1|practice_id[Y04645],0.139,0.089,-0.033,0.316,0.0,0.001,37684.0,17418.0,1.0
1|practice_id[Y04649],0.147,0.091,-0.029,0.327,0.0,0.001,38911.0,17672.0,1.0
1|practice_id[Y04654],-0.389,0.09,-0.563,-0.213,0.0,0.001,39826.0,17955.0,1.0
1|practice_id[Y04658],-0.081,0.131,-0.332,0.174,0.001,0.001,33227.0,19640.0,1.0
1|practice_id[Y04660],-0.491,0.286,-1.032,0.083,0.002,0.002,26798.0,19238.0,1.0
1|practice_id[Y04661],0.452,0.092,0.272,0.634,0.0,0.001,40045.0,17498.0,1.0
1|practice_id[Y04662],-0.674,0.092,-0.856,-0.498,0.0,0.001,41539.0,17316.0,1.0
1|practice_id[Y04664],0.24,0.09,0.064,0.415,0.0,0.001,39226.0,17788.0,1.0
1|practice_id[Y04667],-0.083,0.13,-0.332,0.178,0.001,0.001,44677.0,16857.0,1.0
1|practice_id[Y04669],0.04,0.096,-0.148,0.228,0.0,0.001,44261.0,18158.0,1.0
1|practice_id[Y04673],0.125,0.162,-0.189,0.443,0.001,0.001,28383.0,19164.0,1.0
1|practice_id[Y04679],-0.051,0.294,-0.637,0.522,0.002,0.002,26251.0,18300.0,1.0
1|practice_id[Y04680],-0.642,0.11,-0.853,-0.421,0.0,0.001,48944.0,17518.0,1.0
1|practice_id[Y04681],0.07,0.104,-0.129,0.281,0.001,0.001,37053.0,18734.0,1.0
1|practice_id[Y04682],0.249,0.12,0.016,0.484,0.001,0.001,37785.0,18374.0,1.0
1|practice_id[Y04684],0.117,0.091,-0.058,0.3,0.0,0.001,39708.0,17652.0,1.0
1|practice_id[Y04685],0.085,0.155,-0.221,0.396,0.001,0.001,31199.0,19601.0,1.0
1|practice_id[Y04687],0.212,0.095,0.025,0.395,0.0,0.001,39602.0,19015.0,1.0
1|practice_id[Y04688],0.351,0.089,0.171,0.522,0.0,0.001,41230.0,18674.0,1.0
1|practice_id[Y04689],0.221,0.093,0.04,0.406,0.0,0.001,38587.0,20040.0,1.0
1|practice_id[Y04690],0.723,0.09,0.544,0.9,0.0,0.001,41515.0,17780.0,1.0
1|practice_id[Y04691],0.075,0.143,-0.211,0.35,0.001,0.001,32766.0,20055.0,1.0
1|practice_id[Y04695],0.172,0.136,-0.093,0.44,0.001,0.001,48399.0,18036.0,1.0
1|practice_id[Y04702],-0.299,0.092,-0.481,-0.12,0.0,0.001,40710.0,17402.0,1.0
1|practice_id[Y04707],0.244,0.089,0.075,0.422,0.0,0.001,37744.0,19026.0,1.0
1|practice_id[Y04710],-0.499,0.105,-0.701,-0.29,0.001,0.001,39560.0,16226.0,1.0
1|practice_id[Y04711],0.124,0.142,-0.158,0.4,0.001,0.001,26481.0,18154.0,1.0
1|practice_id[Y04713],-0.057,0.109,-0.273,0.149,0.001,0.001,44517.0,18362.0,1.0
1|practice_id[Y04714],-0.063,0.13,-0.312,0.2,0.001,0.001,43439.0,17151.0,1.0
1|practice_id[Y04716],-0.625,0.14,-0.901,-0.354,0.001,0.001,49025.0,16662.0,1.0
1|practice_id[Y04719],-0.217,0.168,-0.544,0.113,0.001,0.001,26364.0,18967.0,1.0
1|practice_id[Y04720],0.313,0.095,0.125,0.498,0.0,0.001,39602.0,18090.0,1.0
1|practice_id[Y04721],-0.083,0.101,-0.275,0.12,0.001,0.001,38551.0,19007.0,1.0
1|practice_id[Y04722],0.154,0.094,-0.03,0.338,0.0,0.001,38730.0,17641.0,1.0
1|practice_id[Y04723],0.241,0.115,0.016,0.466,0.001,0.001,30619.0,19807.0,1.0
1|practice_id[Y04724],0.125,0.134,-0.145,0.38,0.001,0.001,35512.0,18419.0,1.0
1|practice_id[Y04727],0.309,0.115,0.082,0.53,0.001,0.001,33959.0,20505.0,1.0
1|practice_id[Y04728],-0.011,0.163,-0.33,0.307,0.001,0.001,36500.0,19313.0,1.0
1|practice_id[Y04732],0.727,0.093,0.546,0.909,0.0,0.001,45612.0,16484.0,1.0
1|practice_id[Y04734],-0.036,0.165,-0.35,0.29,0.001,0.001,39480.0,20046.0,1.0
1|practice_id[Y04736],0.205,0.091,0.026,0.386,0.0,0.001,44413.0,18314.0,1.0
1|practice_id[Y04749],0.161,0.089,-0.015,0.334,0.0,0.001,41243.0,16697.0,1.0
1|practice_id[Y04755],0.062,0.106,-0.149,0.265,0.001,0.001,41220.0,16648.0,1.0
1|practice_id[Y04762],0.268,0.091,0.096,0.448,0.0,0.001,44116.0,17111.0,1.0
1|practice_id[Y04768],0.311,0.093,0.129,0.493,0.0,0.001,41978.0,15534.0,1.0
1|practice_id[Y04775],0.757,0.091,0.583,0.939,0.0,0.001,41272.0,17058.0,1.0
1|practice_id[Y04777],0.066,0.122,-0.176,0.299,0.001,0.001,45695.0,16533.0,1.0
1|practice_id[Y04786],0.085,0.108,-0.123,0.297,0.001,0.001,36865.0,19594.0,1.0
1|practice_id[Y04788],0.581,0.09,0.4,0.754,0.0,0.001,38823.0,17317.0,1.0
1|practice_id[Y04789],-0.503,0.09,-0.681,-0.328,0.0,0.001,41423.0,17232.0,1.0
1|practice_id[Y04791],0.03,0.098,-0.159,0.224,0.0,0.001,45217.0,18560.0,1.0
1|practice_id[Y04792],0.21,0.105,0.0,0.409,0.001,0.001,39745.0,19715.0,1.0
1|practice_id[Y04795],1.011,0.092,0.829,1.188,0.0,0.001,42663.0,18020.0,1.0
1|practice_id[Y04798],-0.104,0.118,-0.334,0.127,0.001,0.001,47702.0,16670.0,1.0
1|practice_id[Y04799],0.114,0.091,-0.065,0.288,0.0,0.001,43104.0,16552.0,1.0
1|practice_id[Y04804],0.123,0.093,-0.063,0.303,0.0,0.001,38127.0,18723.0,1.0
1|practice_id[Y04805],-0.331,0.091,-0.507,-0.154,0.0,0.001,42370.0,18044.0,1.0
1|practice_id[Y04806],0.475,0.089,0.302,0.654,0.0,0.001,43407.0,17920.0,1.0
1|practice_id[Y04808],0.104,0.116,-0.121,0.335,0.001,0.001,41265.0,16454.0,1.0
1|practice_id[Y04809],-0.569,0.089,-0.748,-0.398,0.0,0.001,39708.0,17615.0,1.0
1|practice_id[Y04810],-0.34,0.092,-0.519,-0.155,0.0,0.001,44845.0,16820.0,1.0
1|practice_id[Y04812],0.21,0.098,0.016,0.395,0.0,0.001,39274.0,15995.0,1.0
1|practice_id[Y04813],0.186,0.163,-0.131,0.508,0.001,0.001,39198.0,19342.0,1.0
1|practice_id[Y04818],-0.663,0.126,-0.904,-0.413,0.001,0.001,46654.0,17316.0,1.0
1|practice_id[Y04831],0.606,0.091,0.431,0.786,0.0,0.001,42307.0,17931.0,1.0
1|practice_id[Y04832],1.132,0.198,0.745,1.525,0.001,0.001,28441.0,19526.0,1.0
1|practice_id[Y04833],0.146,0.196,-0.233,0.533,0.001,0.001,27557.0,20304.0,1.0
1|practice_id[Y04836],-0.13,0.111,-0.354,0.078,0.001,0.001,37868.0,18612.0,1.0
1|practice_id[Y04837],-0.628,0.09,-0.805,-0.455,0.0,0.001,45560.0,17558.0,1.0
1|practice_id[Y04838],-0.232,0.199,-0.62,0.157,0.001,0.001,27251.0,18953.0,1.0
1|practice_id[Y04840],-0.236,0.233,-0.694,0.22,0.001,0.001,25301.0,18984.0,1.0
1|practice_id[Y04845],-0.123,0.131,-0.378,0.134,0.001,0.001,39665.0,17537.0,1.0
1|practice_id[Y04846],-0.19,0.092,-0.371,-0.008,0.0,0.001,39713.0,15143.0,1.0
1|practice_id[Y04852],0.148,0.1,-0.045,0.345,0.0,0.001,39993.0,18376.0,1.0
1|practice_id[Y04855],0.267,0.129,0.022,0.528,0.001,0.001,46605.0,16807.0,1.0
1|practice_id[Y04862],0.242,0.114,0.02,0.466,0.001,0.001,38827.0,18331.0,1.0
1|practice_id[Y04867],-0.795,0.096,-0.982,-0.608,0.0,0.001,42930.0,16410.0,1.0
1|practice_id[Y04869],-0.789,0.119,-1.02,-0.556,0.001,0.001,38954.0,19153.0,1.0
1|practice_id[Y04870],0.243,0.102,0.042,0.438,0.0,0.001,43519.0,19056.0,1.0
1|practice_id[Y04872],0.183,0.092,0.008,0.366,0.0,0.001,43095.0,17310.0,1.0
1|practice_id[Y04876],0.382,0.134,0.118,0.639,0.001,0.001,34434.0,18900.0,1.0
1|practice_id[Y04878],-0.021,0.092,-0.201,0.16,0.0,0.001,40478.0,16209.0,1.0
1|practice_id[Y04880],0.147,0.118,-0.086,0.372,0.001,0.001,42980.0,16183.0,1.0
1|practice_id[Y04882],0.423,0.09,0.246,0.597,0.0,0.001,41957.0,17778.0,1.0
1|practice_id[Y04883],0.003,0.09,-0.173,0.182,0.0,0.001,39490.0,17234.0,1.0
1|practice_id[Y04884],0.339,0.09,0.16,0.517,0.0,0.001,43085.0,16717.0,1.0
1|practice_id[Y04885],-0.03,0.143,-0.309,0.244,0.001,0.001,44030.0,17186.0,1.0
1|practice_id[Y04886],-0.73,0.091,-0.911,-0.557,0.0,0.001,40130.0,18055.0,1.0
1|practice_id[Y04887],-0.511,0.233,-0.964,-0.045,0.001,0.002,25772.0,18808.0,1.0
1|practice_id[Y04888],0.212,0.119,-0.019,0.449,0.001,0.001,40565.0,18114.0,1.0
1|practice_id[Y04893],-0.298,0.107,-0.507,-0.089,0.0,0.001,45861.0,15773.0,1.0
1|practice_id[Y04901],0.285,0.15,-0.015,0.576,0.001,0.001,28649.0,20392.0,1.0
1|practice_id[Y04907],0.274,0.092,0.095,0.458,0.0,0.001,42680.0,15652.0,1.0
1|practice_id[Y04909],-0.437,0.091,-0.617,-0.26,0.0,0.001,45562.0,17310.0,1.0
1|practice_id[Y04910],-0.349,0.144,-0.626,-0.066,0.001,0.001,28572.0,18895.0,1.0
1|practice_id[Y04911],-0.13,0.157,-0.43,0.187,0.001,0.001,35481.0,18813.0,1.0
1|practice_id[Y04918],0.764,0.092,0.589,0.949,0.0,0.001,43803.0,16852.0,1.0
1|practice_id[Y04919],-0.387,0.177,-0.727,-0.034,0.001,0.001,30256.0,18889.0,1.0
1|practice_id[Y04920],-0.809,0.094,-0.996,-0.628,0.0,0.001,44933.0,16481.0,1.0
1|practice_id[Y04921],-0.111,0.094,-0.287,0.083,0.0,0.001,43863.0,16183.0,1.0
1|practice_id[Y04922],-0.794,0.094,-0.982,-0.615,0.0,0.001,45541.0,17009.0,1.0
1|practice_id[Y04923],-0.766,0.094,-0.955,-0.586,0.0,0.001,44117.0,16502.0,1.0
1|practice_id[Y04928],0.169,0.104,-0.033,0.375,0.001,0.001,43151.0,15905.0,1.0
1|practice_id[Y04929],-0.455,0.097,-0.643,-0.266,0.0,0.001,43623.0,16737.0,1.0
1|practice_id[Y04931],0.221,0.092,0.041,0.401,0.0,0.001,41423.0,17071.0,1.0
1|practice_id[Y04933],0.397,0.091,0.222,0.576,0.0,0.001,44442.0,17536.0,1.0
1|practice_id[Y04934],0.053,0.144,-0.234,0.327,0.001,0.001,39034.0,17633.0,1.0
1|practice_id[Y04935],0.055,0.157,-0.253,0.359,0.001,0.001,34640.0,20205.0,1.0
1|practice_id[Y04938],0.871,0.091,0.692,1.049,0.0,0.001,42899.0,15946.0,1.0
1|practice_id[Y04941],0.428,0.093,0.243,0.606,0.0,0.001,41220.0,15521.0,1.0
1|practice_id[Y04942],-0.056,0.091,-0.235,0.12,0.0,0.001,37879.0,17816.0,1.0
1|practice_id[Y04943],-0.447,0.204,-0.856,-0.057,0.001,0.001,27255.0,19607.0,1.0
1|practice_id[Y04944],0.147,0.225,-0.302,0.579,0.001,0.001,27144.0,18857.0,1.0
1|practice_id[Y04945],-0.372,0.211,-0.79,0.04,0.001,0.001,26696.0,19233.0,1.0
1|practice_id[Y04947],0.336,0.092,0.162,0.521,0.0,0.001,41785.0,16730.0,1.0
1|practice_id[Y04949],-0.015,0.1,-0.211,0.181,0.001,0.001,38600.0,19198.0,1.0
1|practice_id[Y04950],0.415,0.092,0.236,0.597,0.0,0.001,45789.0,16034.0,1.0
1|practice_id[Y04951],0.268,0.091,0.09,0.449,0.0,0.001,46373.0,17743.0,1.0
1|practice_id[Y04952],0.415,0.091,0.233,0.591,0.0,0.001,41507.0,16824.0,1.0
1|practice_id[Y04954],0.522,0.196,0.146,0.913,0.001,0.001,28122.0,19610.0,1.0
1|practice_id[Y04957],-0.386,0.107,-0.589,-0.172,0.001,0.001,38005.0,16395.0,1.0
1|practice_id[Y04958],0.617,0.093,0.433,0.8,0.0,0.001,46685.0,14423.0,1.0
1|practice_id[Y04965],-0.73,0.092,-0.909,-0.55,0.0,0.001,51519.0,16662.0,1.0
1|practice_id[Y04966],0.145,0.092,-0.034,0.328,0.0,0.001,39107.0,17593.0,1.0
1|practice_id[Y04967],-0.764,0.152,-1.066,-0.474,0.001,0.001,37880.0,18449.0,1.0
1|practice_id[Y04968],-0.063,0.092,-0.243,0.117,0.0,0.001,44544.0,16793.0,1.0
1|practice_id[Y04969],-0.487,0.092,-0.672,-0.309,0.0,0.001,41505.0,17564.0,1.0
1|practice_id[Y04971],-0.196,0.126,-0.453,0.043,0.001,0.001,34055.0,19711.0,1.0
1|practice_id[Y04973],0.163,0.102,-0.044,0.358,0.001,0.001,37861.0,18368.0,1.0
1|practice_id[Y04974],-0.098,0.103,-0.297,0.105,0.001,0.001,37747.0,18700.0,1.0
1|practice_id[Y04975],-0.381,0.091,-0.555,-0.2,0.0,0.001,41711.0,17113.0,1.0
1|practice_id[Y04976],0.195,0.105,-0.004,0.407,0.001,0.001,37556.0,18513.0,1.0
1|practice_id[Y04977],0.181,0.092,-0.0,0.357,0.0,0.001,42379.0,16616.0,1.0
1|practice_id[Y04978],0.241,0.094,0.053,0.419,0.0,0.001,41561.0,16619.0,1.0
1|practice_id[Y04979],-0.244,0.246,-0.723,0.235,0.001,0.002,27453.0,18841.0,1.0
1|practice_id[Y04981],0.155,0.114,-0.066,0.381,0.001,0.001,43085.0,17509.0,1.0
1|practice_id[Y04985],-0.086,0.133,-0.346,0.175,0.001,0.001,32757.0,19013.0,1.0
1|practice_id[Y04989],0.025,0.118,-0.214,0.251,0.001,0.001,45076.0,16328.0,1.0
1|practice_id[Y04991],0.02,0.131,-0.239,0.275,0.001,0.001,37754.0,18685.0,1.0
1|practice_id[Y04992],0.719,0.094,0.535,0.903,0.0,0.001,46315.0,16312.0,1.0
1|practice_id[Y04994],0.318,0.095,0.134,0.506,0.0,0.001,44169.0,17296.0,1.0
1|practice_id[Y04995],0.338,0.092,0.155,0.514,0.0,0.001,47577.0,16587.0,1.0
1|practice_id[Y04999],0.129,0.094,-0.053,0.315,0.0,0.001,45457.0,16672.0,1.0
1|practice_id[Y05003],0.368,0.104,0.167,0.574,0.0,0.001,46187.0,16086.0,1.0
1|practice_id[Y05006],0.092,0.1,-0.103,0.29,0.0,0.001,43845.0,16614.0,1.0
1|practice_id[Y05008],-0.353,0.21,-0.776,0.051,0.001,0.001,26032.0,19579.0,1.0
1|practice_id[Y05012],0.328,0.094,0.146,0.515,0.0,0.001,47100.0,16236.0,1.0
1|practice_id[Y05013],-0.131,0.096,-0.316,0.058,0.0,0.001,42879.0,17053.0,1.0
1|practice_id[Y05021],-0.349,0.213,-0.769,0.059,0.001,0.001,26784.0,19118.0,1.0
1|practice_id[Y05023],-0.49,0.093,-0.676,-0.312,0.0,0.001,37837.0,17457.0,1.0
1|practice_id[Y05026],0.131,0.145,-0.144,0.425,0.001,0.001,40686.0,16729.0,1.0
1|practice_id[Y05027],0.239,0.116,0.015,0.467,0.001,0.001,44410.0,18157.0,1.0
1|practice_id[Y05028],0.075,0.144,-0.197,0.365,0.001,0.001,35563.0,19019.0,1.0
1|practice_id[Y05032],-0.686,0.131,-0.937,-0.426,0.001,0.001,38700.0,19815.0,1.0
1|practice_id[Y05035],-0.226,0.141,-0.499,0.049,0.001,0.001,44221.0,16917.0,1.0
1|practice_id[Y05036],0.099,0.132,-0.153,0.363,0.001,0.001,45576.0,17547.0,1.0
1|practice_id[Y05037],0.311,0.12,0.077,0.544,0.001,0.001,42836.0,16795.0,1.0
1|practice_id[Y05043],0.041,0.16,-0.275,0.352,0.001,0.001,40197.0,19328.0,1.0
1|practice_id[Y05048],-0.256,0.112,-0.474,-0.037,0.001,0.001,38831.0,18861.0,1.0
1|practice_id[Y05049],-0.094,0.145,-0.377,0.19,0.001,0.001,45561.0,16508.0,1.0
1|practice_id[Y05050],0.576,0.101,0.376,0.773,0.0,0.001,45668.0,17837.0,1.0
1|practice_id[Y05052],0.193,0.159,-0.111,0.511,0.001,0.001,34533.0,18907.0,1.0
1|practice_id[Y05053],0.289,0.1,0.094,0.48,0.0,0.001,42797.0,16969.0,1.0
1|practice_id[Y05054],-0.38,0.123,-0.625,-0.139,0.001,0.001,41952.0,16730.0,1.0
1|practice_id[Y05055],0.105,0.136,-0.158,0.373,0.001,0.001,34297.0,19018.0,1.0
1|practice_id[Y05056],0.003,0.125,-0.237,0.256,0.001,0.001,35903.0,19184.0,1.0
1|practice_id[Y05062],-0.114,0.094,-0.293,0.071,0.0,0.001,45828.0,16179.0,1.0
1|practice_id[Y05063],-0.338,0.196,-0.721,0.043,0.001,0.001,27658.0,19458.0,1.0
1|practice_id[Y05069],0.138,0.116,-0.087,0.366,0.001,0.001,36847.0,17687.0,1.0
1|practice_id[Y05075],0.123,0.095,-0.061,0.31,0.0,0.001,40748.0,15885.0,1.0
1|practice_id[Y05076],-0.702,0.093,-0.881,-0.519,0.0,0.001,47860.0,17929.0,1.0
1|practice_id[Y05077],-0.021,0.171,-0.361,0.306,0.001,0.001,33770.0,19347.0,1.0
1|practice_id[Y05078],0.636,0.092,0.457,0.819,0.0,0.001,43700.0,16906.0,1.0
1|practice_id[Y05080],0.589,0.093,0.408,0.771,0.0,0.001,45378.0,16488.0,1.0
1|practice_id[Y05083],0.035,0.164,-0.278,0.363,0.001,0.001,32809.0,19952.0,1.0
1|practice_id[Y05084],-0.474,0.099,-0.666,-0.278,0.0,0.001,40153.0,17176.0,1.0
1|practice_id[Y05090],0.374,0.099,0.181,0.566,0.0,0.001,42408.0,16395.0,1.0
1|practice_id[Y05093],-0.522,0.107,-0.729,-0.31,0.001,0.001,37946.0,17810.0,1.0
1|practice_id[Y05094],-0.163,0.104,-0.362,0.044,0.001,0.001,41781.0,17265.0,1.0
1|practice_id[Y05095],0.763,0.097,0.567,0.948,0.0,0.001,39969.0,17275.0,1.0
1|practice_id[Y05097],-0.091,0.116,-0.325,0.127,0.001,0.001,42648.0,19861.0,1.0
1|practice_id[Y05100],0.111,0.097,-0.077,0.305,0.0,0.001,45978.0,16561.0,1.0
1|practice_id[Y05106],-0.755,0.094,-0.936,-0.567,0.0,0.001,43022.0,15860.0,1.0
1|practice_id[Y05107],-0.119,0.095,-0.309,0.063,0.0,0.001,45529.0,16666.0,1.0
1|practice_id[Y05110],-0.653,0.093,-0.842,-0.478,0.0,0.001,42299.0,17568.0,1.0
1|practice_id[Y05111],-0.544,0.1,-0.742,-0.35,0.0,0.001,41681.0,16136.0,1.0
1|practice_id[Y05113],-0.334,0.095,-0.524,-0.15,0.0,0.001,44157.0,16919.0,1.0
1|practice_id[Y05118],-0.339,0.095,-0.525,-0.153,0.0,0.001,45759.0,16751.0,1.0
1|practice_id[Y05119],0.246,0.096,0.054,0.428,0.0,0.001,41212.0,17172.0,1.0
1|practice_id[Y05120],-0.092,0.129,-0.339,0.165,0.001,0.001,37813.0,19148.0,1.0
1|practice_id[Y05125],-0.02,0.096,-0.21,0.165,0.0,0.001,45054.0,16237.0,1.0
1|practice_id[Y05126],0.151,0.096,-0.036,0.341,0.0,0.001,42880.0,16319.0,1.0
1|practice_id[Y05129],0.271,0.095,0.085,0.456,0.0,0.001,41972.0,17358.0,1.0
1|practice_id[Y05130],0.078,0.098,-0.117,0.268,0.0,0.001,40258.0,16347.0,1.0
1|practice_id[Y05132],0.808,0.097,0.62,1.002,0.0,0.001,41630.0,17497.0,1.0
1|practice_id[Y05133],0.087,0.153,-0.209,0.387,0.001,0.001,41973.0,17529.0,1.0
1|practice_id[Y05136],0.028,0.097,-0.157,0.225,0.0,0.001,40889.0,17424.0,1.0
1|practice_id[Y05140],-0.565,0.098,-0.754,-0.374,0.0,0.001,48401.0,16749.0,1.0
1|practice_id[Y05141],0.821,0.098,0.629,1.012,0.0,0.001,43157.0,16936.0,1.0
1|practice_id[Y05142],-0.376,0.097,-0.574,-0.19,0.0,0.001,45987.0,16439.0,1.0
1|practice_id[Y05143],0.059,0.111,-0.167,0.265,0.001,0.001,45440.0,16911.0,1.0
1|practice_id[Y05148],1.003,0.096,0.821,1.195,0.0,0.001,41420.0,15968.0,1.0
1|practice_id[Y05152],0.405,0.096,0.221,0.594,0.0,0.001,45040.0,16697.0,1.0
1|practice_id[Y05153],-0.516,0.096,-0.708,-0.33,0.0,0.001,41961.0,16742.0,1.0
1|practice_id[Y05154],-0.48,0.11,-0.699,-0.266,0.001,0.001,38903.0,18096.0,1.0
1|practice_id[Y05155],-0.209,0.098,-0.403,-0.02,0.0,0.001,42593.0,17011.0,1.0
1|practice_id[Y05157],-0.733,0.1,-0.927,-0.536,0.0,0.001,42540.0,16540.0,1.0
1|practice_id[Y05160],-0.72,0.097,-0.911,-0.531,0.001,0.001,37971.0,16980.0,1.0
1|practice_id[Y05161],-0.55,0.096,-0.731,-0.356,0.0,0.001,42397.0,17257.0,1.0
1|practice_id[Y05162],0.949,0.096,0.759,1.136,0.0,0.001,44018.0,17102.0,1.0
1|practice_id[Y05163],0.42,0.097,0.228,0.607,0.0,0.001,45342.0,16865.0,1.0
1|practice_id[Y05164],0.082,0.117,-0.143,0.313,0.001,0.001,39419.0,18790.0,1.0
1|practice_id[Y05165],0.145,0.101,-0.05,0.35,0.001,0.001,41132.0,16852.0,1.0
1|practice_id[Y05166],0.141,0.101,-0.058,0.336,0.0,0.001,46223.0,17533.0,1.0
1|practice_id[Y05167],-0.376,0.096,-0.566,-0.189,0.0,0.001,39081.0,16947.0,1.0
1|practice_id[Y05168],0.301,0.097,0.113,0.492,0.0,0.001,46700.0,17690.0,1.0
1|practice_id[Y05173],0.037,0.135,-0.22,0.31,0.001,0.001,43840.0,18422.0,1.0
1|practice_id[Y05174],0.372,0.096,0.186,0.56,0.001,0.001,36141.0,16715.0,1.0
1|practice_id[Y05175],0.36,0.095,0.172,0.545,0.0,0.001,44192.0,16349.0,1.0
1|practice_id[Y05177],0.206,0.145,-0.077,0.49,0.001,0.001,33930.0,18968.0,1.0
1|practice_id[Y05183],-0.482,0.19,-0.85,-0.109,0.001,0.001,27393.0,19694.0,1.0
1|practice_id[Y05185],0.153,0.102,-0.043,0.358,0.0,0.001,42914.0,16756.0,1.0
1|practice_id[Y05186],0.239,0.099,0.041,0.428,0.0,0.001,43127.0,15461.0,1.0
1|practice_id[Y05187],0.325,0.097,0.135,0.514,0.0,0.001,42981.0,17517.0,1.0
1|practice_id[Y05189],-0.698,0.115,-0.92,-0.472,0.001,0.001,39239.0,18949.0,1.0
1|practice_id[Y05190],-0.637,0.098,-0.821,-0.441,0.0,0.001,45763.0,16992.0,1.0
1|practice_id[Y05197],0.793,0.096,0.607,0.983,0.0,0.001,42758.0,16972.0,1.0
1|practice_id[Y05200],0.289,0.182,-0.068,0.643,0.001,0.001,29354.0,18967.0,1.0
1|practice_id[Y05201],-0.211,0.144,-0.49,0.07,0.001,0.001,32005.0,19479.0,1.0
1|practice_id[Y05203],-0.082,0.155,-0.387,0.216,0.001,0.001,31066.0,19088.0,1.0
1|practice_id[Y05204],0.058,0.099,-0.142,0.247,0.0,0.001,43834.0,17199.0,1.0
1|practice_id[Y05207],0.575,0.098,0.385,0.769,0.0,0.001,38230.0,17406.0,1.0
1|practice_id[Y05208],0.311,0.111,0.086,0.52,0.001,0.001,39740.0,16827.0,1.0
1|practice_id[Y05212],-0.856,0.098,-1.042,-0.663,0.0,0.001,45540.0,18881.0,1.0
1|practice_id[Y05219],0.037,0.139,-0.232,0.316,0.001,0.001,44951.0,17619.0,1.0
1|practice_id[Y05222],-0.606,0.097,-0.793,-0.414,0.0,0.001,42439.0,17968.0,1.0
1|practice_id[Y05227],-0.205,0.138,-0.478,0.056,0.001,0.001,32507.0,19637.0,1.0
1|practice_id[Y05228],0.094,0.116,-0.131,0.319,0.001,0.001,43496.0,15870.0,1.0
1|practice_id[Y05231],0.162,0.1,-0.034,0.356,0.0,0.001,43097.0,17098.0,1.0
1|practice_id[Y05236],0.736,0.102,0.537,0.932,0.0,0.001,43589.0,18081.0,1.0
